Speaker,Spanish (ES)
Ushiromiya Ange,"""No intentes engañar a nadie. ¿Por qué no puedes revivir a Sakutaro? Solo existe una respuesta. ¡Es porque tú no eres una bruja de verdad!"""
{f:5:Beatrice},"""... ¡¡Yo puedo resucitarlo!! ¡¡Con mi magia, puedo resucitarlo tan seguido como quiera, mira!!"""
{f:5:Beatrice},"""¡¡Incluso podría llenar este jardín de Sakutaros!!..."""
Ushiromiya Ange,"""¡Sí, apuesto a que podrías, con tu magia! ¡Pero Onee-chan definitivamente no podría ver los Sakutaros que tú creas!"""
Ushiromiya Ange,"""... Sabes por qué, ¿cierto? Lo diré otra vez. ¡¡Es porque tú no eres una bruja de verdad!!..."""
Ushiromiya Maria,"""¡¡Detenteeeeeeeeee!! ¡¿Por qué sigues diciendo estas cosas, Ange?!... ¡Beato puede usar muchísima magia!... ¡¡Ella es una bruja maravillosa!!..."""
Ushiromiya Maria,"""No puede revivir a Sakutaro... ¡¡pero puede hacer todo lo demás!!... Así que, al menos puedo... estar sin... Sakutaro..."""
Ushiromiya Ange,"""No, Onee-chan, te equivocas... No hay nada que una bruja no pueda hacer. Como {f:5:Beatrice} no puede hacer eso, no es una bruja de verdad."""
Ushiromiya Maria,"""¡¡T-Te equivocas!! Es porque el animal de peluche que funcionaba de recipiente de Sakutaro era algo hecho especialmente por mamá, y—"""
Ushiromiya Ange,"""¿Y es por eso que no puede revivirlo? ¿Es la magia de {f:5:Beatrice}... no, tu magia, tan inconveniente?"""
{f:5:Beatrice},"""Agh... e-en ese caso... ¡¿dices que {i:puedes} revivir a Sakutaro?! ¡¿Puedes hacer eso con tu magia?!"""
Ushiromiya Ange,"""Sí puedo."""
{f:5:Beatrice},"""... ¿Qué?..."""
Ushiromiya Ange,"""¡¡María onee-chan!! Te enseñaré magia de verdad. ¡¡Reviviré a Sakutaro para ti!!"""
Ushiromiya Maria,"""... ¿E‐En serio?... Ni siquiera {f:5:Beatrice} puede hacerlo, ¿sabes?... ¡¿D‐De verdad puedes?!..."""
Ushiromiya Ange,"""¡Sí, puedo! A cambio, prométeme una cosa. Una vez que haya revivido a Sakutaro..."""
Ushiromiya Maria,"""¡Sí!..."""
Ushiromiya Ange,"""Abandona esta Tierra Dorada."""
Ushiromiya Maria,"""¡...!"""
{f:5:Beatrice},"""¡¡N-No permitiré eso!!... ¡¡Este mundo es de {f:5:María} y mío!! Si {f:5:María} lo abandona... ¡¡se destruirá!!..."""
,"La cantidad mínima de humanos necesarios para crear un universo es de dos.{n}Si eso no se cumple, el mundo se destruye."
,"Para sacar a la bruja que se ha refugiado en la Tierra Dorada, ¡tendré que destruir este mundo!..."
Ushiromiya Ange,"""... Sí, y esa es la prueba de que no eres una bruja... Una bruja de verdad puede crear un universo ella sola."""
Ushiromiya Ange,"""¡La Alianza de las Brujas del Mariage Sorcière!... ¡¡La simple existencia de la alianza prueba que no eres una bruja!!..."""
{f:5:Beatrice},"""¡¡N-No!!... ¡¡No renunciaré a {f:5:María}!!... Te odio, ¡¡vete ahora mismo!!... ¡¡Vete de aquíííííííííí!!"""
Ushiromiya Ange,"""¡¡Arrastraste a todos a un juego por puro capricho, luego te aburres y los echas cuando te cambia el humor!! ¿Qué tan egoísta puedes ser?"""
Ushiromiya Ange,"""¡¡Mira y aprende, {f:5:Beatrice}!! ¡¡Y tú también, María onee‐chan!! Esto es... ¡¡¡magia de verdad!!!"""
Ushiromiya Maria,"""¡¿E-En serio revivirás a Sakutaro?!..."""
{f:5:Beatrice},"""¡¡No hay forma de que puedas!! ¡Esta Tierra Dorada es solo para María y para mí!... ¡No hay ni una sola pizca de magia que una intrusa como tú pueda usar aquí! Siendo lo que eres ahora, ¡¡ni siquiera puedes crear una simple mariposa!!"""
Ushiromiya Maria,"""¡¡Silencio, Beato!! ¡¡Deja que Ange lo haga!!..."""
,"Cuando María gritó... la tormenta se detuvo repentinamente, y todo el lugar volvió a quedar en silencio."
,"... El paisaje eran un montón de pétalos dorados que habían estado flotando hacia arriba, y ahora caían silenciosamente. Esta escena parecía tan fantástica, como si estuviese cayendo nieve dorada..."
,"María, pensando en este improbable, posible milagro, inconscientemente, juntó sus manos como si fuese a rezar."
,... El corazón de Beato se aceleró al ver a María hacer esto.
,... Si aquello que consideraba muy poco probable realmente pasara... María se... este mundo se...
,¡Pero... es impensable!... Ciertamente imposible...
,"Ese animal de peluche, que era único en el mundo, fue destrozado y tirado a la basura, y ni siquiera quedó un hilo."
,¡¡Revivirlo era absolutamente imposible!!...
,¡{p:1:Esta es mi Tierra Dorada}!...{n}¡¡¡{p:1:Un mundo donde la magia que no es mía ciertamente no puede existir}!!!
{f:5:Beatrice},"""Va‐Vamos, ¡¡¡te desafío a que lo hagas, Ushiromiya Angeeeeeeeeeeeeeeee!!!"""
,"Después de que Beato gritara, el mundo perdió su sonido."
,Suavemente... recité el conjuro... para la magia verdadera...
Ushiromiya Ange,"""... Vamos, intenta recordar. Sakutaro, el amigo íntimo de María."""
Ushiromiya Ange,"""... Intenta recordar qué forma tenías."""
Ushiromiya Ange,"""... Intenta recordar el adorable peluche que eras."""
Ushiromiya Maria,"""Eh... ah... ah..."""
{f:5:Beatrice},"""¡...!"""
,... Una expresión de sobresalto apareció en el rostro de ambas.
,"Entonces... empujando el codo de Beato a un lado, María se lanzó hacia delante..."
Ushiromiya Maria,"""... kutaro... ¡¡Sakutarooo!!..."""
,Y luego... ella nos abrazó a él y a mí.
Ushiromiya Ange,"""... Está bien. Sakutaro... no desaparecerá...{n} ‘Uryu, María. He vuelto.’"""
Ushiromiya Maria,"""Sakutaro... ¡¡Sakutaro... uuuuuuuuuuuuuuu, waaaaaaaaaaaaaaaaaauuuuu!! Sakutarooooooo... Te extrañé... tanto..."""
,"Era sin duda, ese león... el animal de peluche, Sakutaro."
,"María había olvidado su suavidad, su textura, sus costuras... lo había olvidado todo."
,"Pero... en el momento en que abrazó a aquel peluche, todo volvió a ella intensamente..."
Sakutarou,"‘Uryu. María, he vuelto.’"
Ushiromiya Maria,"""Sakutaro, ¡¡Sakutaro!! ¿Está bien tu cuerpo? ¿No te duele nada? Aunque... te haya sucedido algo tan horrible, ¡¿te sientes bien de todos modos?!..."""
Sakutarou,"‘¡Uryu!... ¡Ange me revivió con magia, así que estoy perfectamente bien!...’"
Ushiromiya Maria,"""Estoy tan contenta... Estoy tan contenta... Bienvenido de nuevo, Sakutaro... ¡¡uuuuuuuuuuuuuuuuuuuuuuuu!!"""
Sakutarou,"‘Desde ahora, siempre estaré a tu lado, María. Juntos por siempre... Así que... no me dejes ir, ¿está bien?...’"
Ushiromiya Maria,"""Sí... no lo haré... Nunca jamás..."""
,"Luego, aún abrazando a Sakutaro, me miró con los ojos llenos de lágrimas..."
Ushiromiya Maria,"""... ¡Gracias, Ange!... la magia de Ange es asombrosa... ¿Por qué? ¡¿Por qué tú pudiste revivir a Sakutaro?! ¡Ni siquiera Beato pudo hacerlo!..."""
{f:5:Beatrice},"""... Imposible... Imposible... ¿Cómo?... ¡¿¡¿Cómo puede un humano que no sea yo utilizar la magia en mi Tierra Dorada?!?! ¡Esto es... completamente imposible!..."""
Ushiromiya Ange,"""¿Por qué estás tan nerviosa, {f:5:Beatrice}?... Esto es... magia, ¿verdad?"""
{f:5:Beatrice},"""¡¡No puede ser magia!!... ¡¡{p:1:Esta es mi Tierra Dorada}!! ¡¡{p:1:Un mundo donde la magia que no es mía ciertamente no puede existir}!! ¡¡Y mi {p:1:magia no fue capaz de revivir Sakutaro}!!..."""
{f:5:Beatrice},"""¡¡No debería ser posible!! ¡{p:1:Ese peluche era un peluche especial}! {p:1:Rosa lo hizo para el cumpleaños de su hija, y en todo el mundo, solo hay}—... u... ah..."""
Ushiromiya Ange,"""... ¿Ves?... Es magia, ¿cierto?"""
{f:5:Beatrice},"""Ah... oh... aah... aaahhh... gh... aah... aaaaah..."""
,Con este milagro que ella no podía aceptar... Beato... entendió toda mi magia...
,"Entonces, miró a María y a Sakutaro, jugueteando inocentemente... me miró... y entonces... cayó de rodillas, con las manos presionadas contra el suelo, y lloró."
Ushiromiya Maria,"""¡{f:5:Beatrice}!... Esta es magia de verdad, ¡¿cierto?!... ¡Es magia, ¿cierto?! ¡¡¡{f:5:Beatrice}!!!..."""
{f:5:Beatrice},"""... Mm... Es magia... Esa es... magia... de verdad..."""
Ushiromiya Maria,"""¡¿Cómo puede Ange usar una magia que ni siquiera Beato puede usar?! ¡¿Cómo?! ¡¿Cómo?! Ange es asombrosa, ¡Ange es una bruja asombrosa! ¡¡¡Una bruja real que es mucho, mucho más asombrosa que María!!!"""
Ushiromiya Ange,"""Sí, es cierto, Onee-chan... Yo soy la Bruja de la Resurrección {f:5:Ange}... No hay nada que yo no pueda resucitar."""
Ushiromiya Maria,"""¡¡Impresionante, impresionante!! ¡¡Hasta Beato dijo que la magia de la resurrección era la más difícil!! ¡¡{f:5:Ange}, eres asombrosa!! ¡¡¡Una verdadera Gran Bruja!!!..."""
,"En ese instante, María y Sakutaro adquirieron un resplandor dorado... y la forma de los dos se convirtió en pétalos dorados, y se desmoronaron..."
,"Mientras que ambos se convertían en un remolino de viento dorado... se fueron a algún otro lugar tranquilo, que no fuera este."
,"Beato... como había prometido, desterró a María de la Tierra Dorada."
Ushiromiya Ange,"""... Adiós... María onee‐chan. Sé feliz por siempre... Está bien, estoy segura de que ""tú"" también existes en el mundo de Onee-chan. Pero eso {i:no se refiere a ti}."""
{f:5:Beatrice},"""... Me alegro por ti, María... Como tu amiga cercana, celebro esta reunión... desde el fondo de mi corazón..."""
,En el rostro de Beato... había una mezcla de lo que probablemente eran todas las expresiones que un ser humano podía mostrar.
,"Esa expresión... era alegría, era ira, era tristeza."
Ushiromiya Ange,"""... Esa es, la fuente de la magia, ¿no?... Sin amor, sin tristeza, sin ira... la magia no puede ser vista."""
,La tierra tembló... Un terremoto.
,"... Poco a poco se empezaron a ver grietas más y más grandes, y comenzaron a hacer pedazos el último paraíso de {f:5:Beatrice}."
,"Mariposas doradas revolotearon tratando de escapar, pero no había lugar a donde huir.{n}... Ni para {f:5:Beatrice}."
,La tierra se desmoronó como si el suelo se cayese.
,"La tierra se desmoronó como si el suelo se cayese, y {f:5:Beatrice} fue absorbida por las profundidades de una negra oscuridad."
,"Entonces, fue golpeada contra el oscuro suelo sin piedad."
,... Era una sala muy poco iluminada... una sala de té.
,"No había puerta por la que salir, y aunque había ventanas, no entraba la luz en este lugar... en la sala de té de {f:5:Beatrice}."
,"A pesar de que Beato se quejaba del dolor de ser lanzada contra el frío y duro suelo, rápidamente se puso de pie..."
,Un asiento estaba allí.
,... Y la mesa donde estaba el tablero... seguía estando tal y como había estado cuando ella la abandonó.
,El tablero de juego también se mantenía en el mismo estado en que Beato lo había dejado.
Ushiromiya Ange,"""Ese es tu asiento. Siéntate."""
{f:5:Beatrice},"""... Así que, este es el único asiento... en el que puedo sentarme..."""
,Beato puso una mano contra su propio asiento... y rió con tristeza.
Ushiromiya Ange,"""Ganar, o perder. Eso es todo lo que se te da. Un empate durante el proceso en que se alcance ese punto probablemente esté permitido."""
Ushiromiya Ange,"""... ¡Pero lo único que {i:no} permitiré es que suspendas el juego y lo abandones! ¡O ganas y sobrevives, o pierdes y desapareces! Hasta que una de esas dos cosas pase, ¡¡no tienes permitido levantarte de esa silla!!"""
Ushiromiya Ange,"""¡¡¿No es ese tu único deber como anfitriona de este juego de brujas, como la Bruja Dorada {f:5:Beatrice}?!!..."""
,"Riendo débilmente, Beato... tomó asiento."
,"... Luego apoyó los codos en la mesa y se cubrió la cara con ambas manos, mostrando una sonrisa con nada más que su boca."
{f:5:Beatrice},"""... No está permitido escapar de un juego en el cual es imposible ganar... Entonces, muy bien. ¿Por qué no repetir esto... hasta que pierda?..."""
Ushiromiya Ange,"""¡Ahórrame este miserable espectáculo! Gana. ¡¡Usa los mejores movimientos que tengas!!... ¡Tú comenzaste este juego! ¡¡Tienes el deber de hacer los mejores movimientos posibles!! ¡Deja de hacer estupideces!"""
,"En ese momento, se oyó un fuerte ruido.{n}... Beato sintió una sensación fría y lastimosa en la pierna."
{f:5:Lambdadelta},"""... ¡Te atrapé!... Finalmente te tengo, ¿eh, Beato~?"""
{f:5:Beatrice},"""Oh, pero si es la Gran Lady {f:5:Lambdadelta}... Y pensar que aún estaba aquí."""
,"El pie de Beato quedó atrapado por un frío grillete de acero, atándola a la silla en la que estaba sentada."
,... Ya no sería capaz de escapar de ese asiento.
{f:5:Lambdadelta},"""¡Oh‐hoh‐hoh‐ho! Ya no serás capaz de escapar, ¿entendido? Soy más persistente de lo que parezco. Sorprendente, ¿verdad?"""
{f:5:Beatrice},"""... Habría sido más sorprendente si no se hubiese dado cuenta usted misma."""
{f:5:Lambdadelta},"""No tienes permitido abandonar antes de tiempo o suspender este juego. Pelearás por toda la eternidad, para ganar, ¿cierto?... No quieres perder, ¿verdad? ¿Quieres echar un pequeño vistazo al maravilloso mundo al que serás arrojada si pieeerdes?"""
{f:5:Lambdadelta},"""No te preocupes... ¡¡Puedes ganar... {i:Hasta que lo hagas}, yo, la gran Lady {f:5:Lambdadelta}, me quedaré a tu lado y te cuidaré por toda la eternidad!!..."""
{f:5:Beatrice},"""... Hmph... jajajajaja... Pero aun si quisiera pelear, no tengo oponente que se me enfrente, ¿correcto?..."""
{f:5:Bernkastel},"""... No te preocupes, he encontrado a Battler."""
,"Cuando {f:5:Bernkastel} apareció y aplaudió, Battler apareció desde el cielo y cayó en la silla de enfrente."
,"Los ojos de Battler estaban ligeramente abiertos, pero no había brillo en ellos, eran casi como los de una muñeca."
,"Sin el único pilar que sostenía su alma... él había caído en las profundidades de la oscuridad, y había estado a la deriva todo este tiempo."
,... Supuestamente se había dispersado y desaparecido como niebla.
,{f:5:Bernkastel} se las había arreglado para traerlo de vuelta.{n}Es sorprendente que incluso se las hubiese arreglado para traer de vuelta su forma humana.
,"Sin embargo, a pesar de que su cuerpo había regresado, su alma no lo había hecho.{n}... Había sido confinada por {f:5:Beatrice} después de haber negado su existencia.{n}No podía volver fácilmente."
{f:5:Bernkastel},"""... Battler tampoco huirá de esta pelea.No hasta que te gane... Solo porque la chance de que ganes desaparezca no significa que tengas permitida la falta de elegancia de tirar todo y escapar."""
{f:5:Bernkastel},"""Ni siquiera él mismo quiere eso... ¿Cierto, Ushiromiya Battler?..."""
,Battler no respondió... Su corazón seguía... muerto.
,"Sus ojos se movieron un poco ante la pregunta, pero no pudo responder."
Ushiromiya Ange,"""¡Battler!... ¡Reacciona! Estás aquí. ¡Y el enemigo está ante tus ojos!... ¡Pelea! ¡¡Pelea para ganar!!"""
,"Battler perezosamente repitió aquellas palabras, hablando de forma incoherente."
,... Él había vuelto.
,Pero el trauma infligido a su alma no fue poca cosa.
,"Era natural.{n}{f:5:Beatrice} esgrimió su verdad roja, y él había sido negado."
,Había descubierto que la madre que había respetado no era su madre biológica... y no sabía quién era él.
Ushiromiya Battler,... Yo no soy... Ushiromiya Battler...
Ushiromiya Ange,"""¡No digas estupideces! ¡Tú eres Ushiromiya Battler y nadie más!"""
Ushiromiya Ange,"""¡¡No importa quién reconozca o niegue eso, asegúrate de creerlo tú mismo!!... Eres el único capaz de crear tu propio mundo. ¡No pierdas al mundo en el que eres Ushiromiya Battler!"""
Ushiromiya Battler,"""... Entonces... ¿quien... soy?... No soy el hijo de mamá... ¿Dónde nací?..."""
,"Mientras los ojos de Battler, que aún no recuperaban su brillo, miraban perezosamente hacia el techo, él se hizo esa pregunta."
,"Por supuesto, ella respondió de inmediato."
Ushiromiya Ange,"""Sí, es cierto. Beato lo proclamó con la verdad roja... Así que yo también lo haré. {p:1:Ushiromiya Battler no es hijo de Ushiromiya Asumu}."""
{f:5:Beatrice},"""... Hmph... en ese caso, no está calificado para ser mi oponente en este juego, ¿correcto?..."""
Ushiromiya Ange,"""{f:5:Beatrice} repítelo. ""Ushiromiya Battler no es nieto de Ushiromiya Kinzo""."""
{f:5:Beatrice},"""..."""
,"Beato frunció el seño, una sonrisa de disgusto se dibujó en su rostro."
Ushiromiya Ange,"""Te rehusas a repetirlo, ya veo. Beato declaró dos verdades rojas: ""{p:1:Tú no eres el hijo de Ushiromiya Asumu}"", y ""{p:1:Nadie excepto Battler, el nieto de Kinzo, está calificado para ser su oponente}""."""
Ushiromiya Ange,"""La siguiente teoría demostrará que Battler está calificado sin contradicciones. Esta es mi verdad azul, ¡escúchala!..."""
Ushiromiya Ange,"{p:2:El que está calificado para ser el oponente de Beato es ""El nieto de Kinzo, Ushiromiya Battler"",} {p:2:y que seas o no el ""hijo de Asumu"" no es un problema}."
Ushiromiya Ange,"{p:2:En otras palabras, puedes ser nieto de Kinzo aunque no seas el hijo de Asumu}."
Ushiromiya Ange,¡{p:2:Mientras seas hijo de Rudolf}!
{f:5:Lambdadelta},"""Hmph, qué estúpido juego de palabras."""
{f:5:Bernkastel},"""... Verdad azul, efectiva. Beato, ¿cuál es tu contraataque con la verdad roja? Si no puedes contraatacar con la verdad roja, no hay problema con las calificaciones de Battler como oponente."""
{f:5:Beatrice},"""..."""
,... Battler seguía sin prestar atención.{n}Todavía no entendía realmente qué era lo que le estaban diciendo.
,"... Pero aun así, su espíritu estaba comenzando a volver poco a poco..."
Ushiromiya Battler,"""... Entonces... ¿quién... soy... yo?..."""
Ushiromiya Ange,"""¡Reacciona! ¡Tú eres Ushiromiya Battler! Sí, quizás tu mamá Asumu no te dio a luz. ¡Pero ¿y qué?! Eso no cambia en lo más mínimo el hecho de que ella fue una madre para ti, ¡¿cierto?!"""
Ushiromiya Ange,"""... Por ejemplo, ¿quién es Ushiromiya Ange para ti? Pueden no compartir la misma sangre, pero ella sigue siendo tu hermanita, ¡¿cierto?! No se trata de sangre, sino de lazos, ¡¿verdad?!"""
Ushiromiya Battler,"""... Bueno... es cierto... Aun cuando no compartimos la misma sangre... Ange es... mi hermanita."""
Ushiromiya Ange,"""¡Dilo en rojo! ¡¡Di que Ange es tu hermana pequeña!!"""
Ushiromiya Battler,"""... {p:1:Ange es... mi hermana pequeña}... Ah... pude decirlo."""
,"Ella abrazó fuertemente por detrás a Battler, que seguía fuera de sí y desplomado en su silla. Tan fuerte que dolía."
Ushiromiya Ange,"""No sé por qué mamá Asumu no es tu madre biológica. Pero aun así, hasta hoy creías que era tu madre, y sigues creyéndolo, ¡¿verdad?! ¡¡En este mundo, hay muchas personas que no tienen una madre, y otras que ni siquiera tienen familia!!"""
Ushiromiya Ange,"""¿Dejó mamá Asumu que alguna vez te sintieras solo? ¡Jamás, ¿no es así?! ¡¡No deseches a tu pacífica familia tan fácilmente!! ¡¡Tus lazos familiares se han vuelto muy frágiles después de dejar a tu familia por seis años!!"""
Ushiromiya Ange,"""¡Tienes que sentir esos lazos familiares con mucha, mucha más fuerza! ¡¡Recuerda!! ¡Por el bien de mamá Asumu, no pierdas tu afecto por los estúpidos desvaríos de una bruja!"""
Ushiromiya Battler,"""... Tienes razón... Mamá siempre... estuvo ahí para mí..."""
Ushiromiya Battler,"""... ¿Qué es este lugar?... Está oscuro... Quiero ir a casa... ¿Dónde está... toda mi... familia?..."""
,La luz aún no volvía a los ojos de Battler.{n}Pero... aparecieron lágrimas.
Ushiromiya Ange,"""Tu hermanita está esperando a que vuelvas a casa. ¡Ella necesita que al menos tú vuelvas... o se quedará sola para siempre!... Por el bien de tu hermanita, ¡¡gana el juego de las brujas!!..."""
Ushiromiya Battler,"""... Ange... mi... hermanita... Pero aún así... no lo entiendo... ¿Por qué... tengo que seguir repitiendo este incomprensible y cruel juego con Beato?... Ya he... tenido suficiente..."""
Ushiromiya Ange,"""En ese caso, ¡¡acaba rápido con este juego y vuelve a casa!! Ushiromiya Battler, ¡¿cuánto más planeas estar jugando en un lugar como este?! ¡¡¡Tu hermanita está esperando a que vuelvas a casa!!!"""
,... Así es.
,Battler estaba atrapado en este extraño juego antes de darse cuenta.
,"Y, incapaz de entender por qué luchaba, fue inducido por el ritmo de la bruja, manipulado y obligado a luchar, durante mucho, mucho tiempo."
,Esta debería haber sido la más simple y primera pregunta.
,... ¡¡Al no entender esto es por lo que perdió su propósito de luchar!!...
,¡Es por eso que mi voz no llegará a los oídos de Battler!...
,"Lo que necesita no es un vago propósito, como ganarle a la bruja, o no poder perdonarla."
,... Él necesita darse cuenta de un propósito por el que {i:debe} ganar.
Ushiromiya Battler,"""... Es cierto... Quiero irme a casa... Quiero ir a casa con mamá y papá... y Ange... He tenido suficiente... suficiente de este lugar... He tenido suficiente ya de brujas, he tenido suficiente de juegos y asesinatos... suficiente, suficiente..."""
{f:5:Lambdadelta},"""El alma de Battler... está regresando."""
{f:5:Bernkastel},"""... Pero aún no es capaz de recuperarse."""
Ushiromiya Ange,"""Has tenido suficiente ¡¿cierto?! ¡¡Entonces pelea, así podrás volver con tu familia!! ¡¡Destruye a {f:5:Beatrice} y vuelve a casa!!"""
Ushiromiya Battler,"""No... ¡he tenido suficiente de brujas!... Suficiente de Beato... suficiente de todo... y de ti también, probablemente solo eres otra aliada de las brujas... ¡¡Podría ser traicionado de nuevo en cualquier momento!!"""
