Speaker,Spanish (ES)
Willard H. Wright,"""Como no está aquí... seguramente signifique que no hay necesidad de escuchar su historia por ahora... Vamos a hablar con María y los demás... No diré nada pervertido, así que aleja tus manos de mi trasero."""
Ushiromiya Lion,"""¿Entonces por qué no intentas elegir mejor tus palabras?"""
,"Con una sonrisa pícara, Lion pellizcó el aire con su dedo índice contra el del medio."
Ushiromiya Jessica,"""Oh, así que ya está aquí, {i:siguiente Líder-sama}. ¿Ya terminaste de cuidar al viejo?... ¡Gyaah!"""
,"Al menos Lion es imparcial. No tiene piedad, ni siquiera con Jessica. Will se sintió un poco satisfecho."
Willard H. Wright,"""... Ya veo. Como eres quien sucederá el liderazgo y eres descendiente de Krauss... entonces Jessica debe ser tu hermana menor."""
,"Estaba tan acostumbrado a que Jessica fuera hija única que, a pesar de que las peleas entre los dos pareciesen perfectamente natural, había algo que no encajaba."
Ushiromiya Lion,"""Jessica. ¿No puedes hablar como se supone que una hermana menor debería? Y ya de paso, ¿por qué no intentas hablar como una chica de tu edad? ¿Y cuántas veces tengo que decirte que pares de llamarme siguiente Líder-sama?"""
Ushiromiya Jessica,"""¡C-Cállate! ¡Viviré como quiera! ¡Me agobiaría si tuviera que parecer tan refinada como tú, {i:siguiente Líder-sama}!..."""
Ushiromiya Jessica,"""¡¿Eeeh?! ¡Ouch! ¡¡Auauauauau!! ¡Detente! ¡No me pellizques! Esto es abuso—perverti—detente—¡auau!"""
Ushiromiya Lion,"""¡Jessica! ¡¿Por qué hablas así frente a un invitado?!... ¡¿Quieres que madre te regañe de nuevo?!"""
Willard H. Wright,"""... Parece que tienen bastante cercanía, a su manera."""
Ushiromiya George,"""Bueno, Lion tiene todo lo necesario para ser quien suceda el liderazgo, y no tiene casi ningún defecto. Creo que entiendo cómo se siente Jessica-chan... Lion puede ser {i:demasiado} perfeccionista a veces."""
Willard H. Wright,"""La comparan con Lion sin importar lo que haga. ¿Eso la hizo rebelarse?"""
Ushiromiya George,"""Si Jessica-chan hubiera sido hija única, estoy seguro que habría sido una chica tranquila y callada... Jajaja, es una idea interesante."""
Willard H. Wright,"""No te preocupes. Eso no sería suficiente para cambiar su personalidad."""
Ushiromiya Maria,"""George onii‐chan, ¿quién es?"""
Ushiromiya George,"""Esta es la primera vez que nos vemos, ¿verdad? Pero parece como si supieras mucho sobre nuestra familia. Soy George, y esta de aquí es María. Encantado de conocerle."""
Willard H. Wright,"""Llámame Will. Estoy investigando sobre {f:5:Beatrice}. Quiero que me digas todo lo que sepas."""
Ushiromiya Maria,"""¡¿{f:5:Beatrice}?! ¡¡Uu!! ¡¿Sabes?! ¡{f:5:Beatrice} existe! ¡¡Uu‐uu‐uu!!"""
,"Aunque María al principio desconfiaba de este extraño, en cuanto escuchó el nombre de la bruja de la que tanto le gustaba hablar, sus ojos empezaron a brillar."
Ushiromiya George,"""Oye, María-chan. Tienes que saludar a nuestro invitado apropiadamente."""
Ushiromiya Maria,"""¡Hola! ¡Mi nombre es Ushiromiya María, uu! Estoy encantada de conocer a alguien que conoce a {f:5:Beatrice}. Dame la mano, ¡uu-!"""
Willard H. Wright,"""Nn."""
,"María de repente sacó su pequeña mano, y Will extendió la suya por reflejo."
,En cuanto lo hizo... sintió una brillante luz que salía de entre sus manos.
,"El poder del espectador que {f:5:Bernkastel} le dio, había afectado a María."
Ushiromiya Maria,"""¡{f:5:Beatrice} es la bruja de Rokkenjima!... ¡Juega con María cada vez que viene a Rokkenjima! ¡Es mi mejor amiga y mi compañera en el Mariage Sorcière! ¡¡Uu-!!"""
,La luz se hizo cada vez más brillante...
,"Esta vez, pudo sentirse atraído hacia el mundo de María..."
,Soy Ushiromiya María. Mi mamá es Rosa. Mi papá... no tengo un papá.
,"Creo recordar a mamá enseñándome una foto y diciéndome ""este es tu papá""."
,"Era la foto de un hombre muy moreno en la playa, llevando un bañador."
,"... Luego, cuando me di cuenta de lo que significaba ""papá"", le dije a mamá que me enseñara esa foto otra vez, pero me dijo que no existía."
,"Pero existía. Cuando hice un dibujo y se lo enseñé a mamá, se enfadó mucho y dijo que no existía, o que, si existió, ya la había tirado."
,Desde entonces... Se mantuvo diciendo que no tenía un papá.
Ushiromiya Maria,"""... ¿Sabes? La gente dice que necesitas un papá y una mamá para tener un bebé, pero es mentira."""
Willard H. Wright,"""Te refieres a un parto virginal, ¿verdad?..."""
Ushiromiya Maria,"""‘He aquí, una virgen concebirá y dará a luz un hijo, y llamarán su nombre Emanuel...’ Si fuera un chico, ese podría haber sido mi nombre."""
Willard H. Wright,"""Evangelio de Mateo, capítulo 1, versículo 20."""
Ushiromiya Maria,"""No, versículo 23. El versículo 20 es ""Y pensando él en esto, he aquí un ángel del Señor se le apareció en sueños, y le dijo: José, hijo de David, no temas recibir a María, tu mujer, porque lo que en ella es engendrado, del Espíritu Santo es""."""
Willard H. Wright,"""... Así que piensas que tu padre es el Espíritu Santo."
Ushiromiya Maria,"""Todo el mundo dice que todos tienen un papá. Dicen que es raro que no tenga un papá, que yo era una niña rara y lamentable."""
Ushiromiya Maria,"""Pero cuando le pregunté a mamá, dijo que no tenía un papá, que no existía. Se enfadó, y me golpeó a pesar de que todo lo que hice fue preguntar. Así que... María no entendía quien le hizo nacer en realidad."""
Ushiromiya Maria,"""... María... no era como una humana, sino como una criatura inmadura e irregular. Me di cuenta de que era una chica extraña, lamentable y diferente de todos los demás."""
Willard H. Wright,"""No importa quienes sean tus padres o lo que diga la gente. Tú eres tú."""
Ushiromiya Maria,"""Debe haber sido difícil enseñarle eso a una chica tan inmadura y joven. Mi profesora en el jardín de infancia me lo pudo haber dicho cuando lloraba después de que me molestaran... Pero ni siquiera esos ánimos pudieron llenar ese espacio vacío... no, esas preguntas. Esas palabras no pudieron responder las preguntas que tenía en mi mente."""
Willard H. Wright,"""¿Y el evangelio fue lo que te dio las respuestas?"""
Ushiromiya Maria,"""Un sacerdote vino a verme."""
,Probablemente fue parte de algunas enseñanzas para enriquecer las mentes de los niños a través de una historia edificante.
,"Para la mayoría de los niños, no era diferente de un cuento de hadas ordinario que podrían haber oído de sus maestros... O a lo mejor simplemente era demasiado difícil de entender  y por eso les aburría."
,"Pero al final, el sacerdote dijo algo importante."
Willard H. Wright,"""¿Que Dios lo sabe todo?"""
Ushiromiya Maria,"""Sí. Así que le pregunté... Solo tengo una mamá... No tengo un papá. Mamá me dio a luz sin un papá. ¿Es algo raro y triste?... Pregunté."""
,El sacerdote me lo dijo.{n}Dijo que no era raro que un niño no tenga un papá.
,"Después de todo, Jesucristo nació de una virgen."
,Y la que le dio a luz... ¿Era la Virgen... {i:María}?...
,¡Me sorprendí!
,"María, el nombre que me dieron, fue la respuesta en sí."
Ushiromiya Maria,"""Estaba muy sorprendida, le dije al sacerdote que lo repitiera... ¡Dijo que la Virgen María dio a luz a un bebé ella sola! Así que, le pregunté si eso significaba que yo podía dar a luz a un bebé sola también."""
Willard H. Wright,"""¿Y qué te respondió?"""
Ushiromiya Maria,"""Dijo que la Virgen María tuvo un hijo gracias al Espíritu Santo. La segunda parte del Evangelio de Mateo, Capítulo 1, versículo 20. ""porque lo que en ella es engendrado, del Espíritu Santo es""... ¡Eso me sorprendió de nuevo! ¡¿Qué piensas que puede significar?!"""
Willard H. Wright,"""... Lo interpretaste de forma que Ushiromiya María no tenía un padre humano. Que tu verdadero padre era el Espíritu Santo."""
,"Sin tener en cuenta lo que significa realmente la Biblia... la joven y triste niña, que había perdido su identidad debido a la carencia de un padre, finalmente había creado una forma de entenderse a sí misma."
Ushiromiya Maria,"""¡Cuando me di cuenta de eso, supe el por qué yo era diferente del resto de niños! Los que se reían de mí eran los hijos de José. ¡Pero solo yo era diferente! ¡No era peor que ninguno!... Era hija de Dios, ¡¡una hija del Espíritu Santo!! Cuando volví, se lo dije a mamá. No tenía papá. Mamá me dio a luz gracias al poder de Dios."""
,Seguramente fue doloroso para Rosa cuando María le preguntó sobre su padre.
,"""¿Por qué María no tiene papá cuando todos los demás tienen un papá y una mamá?"""
,"Siempre que preguntaba eso, Rosa se enfadaba y cambiaba de tema."
,"... Entonces, por alguna razón, María pensó su propia respuesta."
,No tenía papá. Era la hija de mamá y Dios.
,"No era muy difícil imaginarse que Rosa, después de escuchar la historia, le siguió la corriente como si fuese verdad..."
Ushiromiya Maria,"""Beato dijo que el mínimo número de personas necesarias para crear un universo era dos. Pensé que a lo que se refería era que necesitabas dos padres para tener un hijo... En ese momento fue cuando lo pensé. Beato puede que sea una bruja, pero es una bruja nacida de un humano. Beato no era hija del Espíritu Santo."""
Ushiromiya Maria,"""Pero yo soy diferente. Nací solo de mamá. ¡Nací gracias al Espíritu Santo!... Beato no puede crear un universo sin mí. Pero yo...‘{i:tengo a dios de mi lado}’. ¡Puedo hacer un universo yo misma, junto al Espíritu Santo!"""
Ushiromiya Maria,"""Beato me llamó Bruja de los Orígenes. Y también dijo que en algún momento, me podría convertir en una Creadora, capaz de crear cualquier cosa sola. ¡Solo yo puedo crear algo de la nada! ¡Beato puede tomarlo y expandirlo interminablemente! ¡Ange era la apóstol de la bruja, que podría esparcir la palabra a todo el mundo!"""
Willard H. Wright,"""Y eso era el Mariage Sorcière."""
Ushiromiya Maria,"""Hay una gran diferencia entre uno e infinito. Ese es el por qué Beato es tan especial. Sin embargo, comparada con la diferencia entre algo que existe y algo que no, uno e infinito son casi lo mismo. Soy la niña destinada a convertirse en la mejor bruja—¡no! ¡en la mejor Creadora del mundo!..."""
Ushiromiya Maria,"""¡Mariage Sorcière fue el nido para prepararme! ¡¡Soy Ushiromiya María!! ¡¡María, la que está al lado de Dios!!"""
,"... Si comparáramos el sentido de identidad de María a un universo... entonces, estas interminables palabras que está diciendo podrían ser como el Big Bang."
,"Pasó mucho tiempo atormentada por el cómo podía interpretar el que no tuviera padre... Pero entonces, por casualidad, vio una línea de la Biblia que parecía que se refería a ella en realidad, y finalmente lo comprendió por sí misma."
,"Esa chica triste, que se odiaba a sí misma por ser diferente a todos sus compañeros, finalmente encontró un sentido para su existencia."
,"En ese momento, el universo de María, que en algún momento no tuvo ningún sentido, nació como una gran cantidad de energía caliente y con mucha presión."
,"... Luego, fue a Rokkenjima, donde conoció a la Bruja Interminable que se llamaba a sí misma {f:5:Beatrice}... y la gran cantidad de energía explotó convirtiéndose en un Big Bang, naciendo así sus compendios mágicos."
,... Ese fue el universo conocido como Mariage Sorcière.
Willard H. Wright,"""... Estamos yendo demasiado rápido. Vamos a tomarlo con calma."""
Ushiromiya Maria,"""Claro. ¿Por dónde deberíamos empezar?"""
Willard H. Wright,"""Después de decidir que eras la hija del Espíritu Santo, no es difícil imaginarse que poco a poco te fuiste interesando más en el ocultismo... ¿Y después qué? Cuando alcanzaste ese estado, ¿dónde conociste a {f:5:Beatrice}? ¿Y cómo interactuaron?"
Ushiromiya Maria,"""Realmente, todo ocurrió un día de repente. Quería conocer a la bruja llamada {f:5:Beatrice}, que vivía en Rokkenjima. Quería conocerla como compañera."""
Willard H. Wright,"""¿En ese momento ya pensabas que eras una bruja?"""
Ushiromiya Maria,"""Sí. Ya sé más sobre la Biblia y el ocultismo que la mayoría de adultos. Así que aun sin poder usar magia, creí que era una bruja... Kijiji, es un poco raro, ¿no? Esa es la razón por la que solo era una aprendiz de bruja."""
Willard H. Wright,"""¿Cuándo te encontraste con {f:5:Beatrice}?"""
Ushiromiya Maria,"""No lo recuerdo en realidad. Pero sí que recuerdo como fue. Fue... realmente repentino."""
Ushiromiya Maria,"""... ¿Eh?"""
{f:5:Beatrice},"""Supongo que eres... Ushiromiya María, ¿no?"""
,Fue un encuentro... muy repentino.
,Estaba bebiendo té con leche sola en la pérgola del jardín de rosas. Mamá dijo que tenía que hablar de algo importante con el tío Krauss... así que me dijo que me fuera a jugar.
,"Y de repente, ella estaba sentada justo allí.{n}No conocía a nadie que hablara de esa manera."
,Me di cuenta rápidamente de que era alguien que no conocía...
Ushiromiya Maria,"""¿Quién... eres?"""
{f:5:Beatrice},"""Fuiste tú la que dijo que quería verme. Aquí estoy, dándole la bienvenida a la bruja que ha venido a visitarme a mi isla, ¿y sigues preguntándome mi nombre? *carcajada*carcajada*."""
Ushiromiya Maria,"""... {f:5:Beat}... {f:5:rice}...?"""
{f:5:Beatrice},"""Exacto. Soy {f:5:Beatrice}."""
Willard H. Wright,"""Sí, es bastante repentino."""
Ushiromiya Maria,"""Sí. Realmente repentino... Las brujas y los espíritus siempre están justo a nuestro lado. Simplemente optan por no mostrarse. Y, cuando lo hacen... siempre es de repente, como si hubieran estado ahí todo el tiempo... Eso fue lo que aprendí ese día."""
Willard H. Wright,"""¿Y entonces {f:5:Beatrice} y tú se volvieron amigas?"""
Ushiromiya Maria,"""Sí. Ella estuvo hablando conmigo todo el tiempo hasta que mamá terminó lo que estaba haciendo. Hablamos sobre magia... y brujas. Y de que yo era la hija del Espíritu Santo."""
Willard H. Wright,"""... ¿Y en ese momento, cuál fue tu impresión de {f:5:Beatrice}?"""
Ushiromiya Maria,"""No quiero decirlo, pero sabía más que ella en ese entonces. Al principio, pensé que no era una gran bruja."""
Ushiromiya Maria,"""... Bueno, fue mi prejuicio. Hay muchos tipos diferentes de compendios mágicos. Y el mío, tiene base autodidacta. Probablemente, solo veía a Beato de esa manera porque su compendio mágico era diferente al mío. Pero me arrepentí y me disculpé."""
Willard H. Wright,"""¿Te disculpaste?... ¿Hizo {f:5:Beatrice} algo para ganarse tu respeto?... Ya veo. Así que hizo magia."""
,"Fuimos a la playa y hablamos un montón, en una mesa debajo de una sombrilla."
{f:5:Beatrice},"""Muy interesante... María. Veo que has aprovechado mucho tus estudios. A tu edad, ser capaz de enseñarle algo a una bruja de mil años como yo es algo realmente digno de admiración... ¿Y qué tipo de magia puedes usar?"""
Ushiromiya Maria,"""... ¿Magia?"""
{f:5:Beatrice},"""Si te llamas a ti misma una bruja, debes ser capaz de enseñarme algún tipo de magia, ¿no?"""
,"Estuve aturdida un segundo.{n}Por supuesto, era obvio."
,"Era la hija del Espíritu Santo, y al haber estudiado tanto sobre ocultismo, era también una bruja, no una humana. Hasta ese día, había estado segura de que esas dos cosas eran verdad."
,"Así que, cuando me preguntó qué tipo de magia podía usar, no supe que hacer..."
{f:5:Beatrice},"""Cuando alguien sabe de magia y puede hablar de ello, es cuando se alcanza el rango de aprendiz... Alguien es una bruja si puede poner esos conocimientos en práctica y hacer magia, ¿verdad?"""
Ushiromiya Maria,"""Así que... ¿todavía no soy una bruja?..."""
{f:5:Beatrice},"""Has estudiado mucho. Y puedo detectar un talento muy raro en ti. Algún día, te podrás convertir en una bruja tan fuerte, que ni siquiera yo voy a poder compararme contigo... o tal vez incluso en una Creadora como me has dicho. Sin embargo, aún eres joven e inmadura... Sí, lo eres.... Eres una aprendiz. Una aprendiz de bruja, podrías llamarlo."""
Ushiromiya Maria,"""¿Así que eso significa que tu puedes usar magia, Beato?"""
{f:5:Beatrice},"""Por supuesto. Sino no podría llamarme bruja."""
Ushiromiya Maria,"""Increíble... ¡Enséñamelo! ¡¡Quiero ver tu magia!!"""
,"Hasta ese día, María nunca había dudado de ese concepto relativo a la magia de que ella era la hija del Espíritu Santo."
,"Sin embargo, nadie le había probado nunca que esos fenómenos del ocultismo realmente existían."
,"María podría crear un universo ella sola... Sin embargo, quería compartirlo con otra persona para que pudiera creerlo incluso más."
{f:5:Beatrice},"""En el pasado, podría haber hecho un arcoíris en el cielo, transformarlo en caramelos y comérmelos sin preocuparme de nada. Sin embargo, mi poder se ha debilitado tanto que ya ni siquiera puedo mantener mi forma tanto como quisiera."""
Ushiromiya Maria,"""Ya me lo dijiste. No puedes usar todo tu poder debido al santuario."""
{f:5:Beatrice},"""Tomará bastante tiempo para que vuelva todo mi poder. En este momento, no puedo convertir arcoíris en caramelos... Sin embargo, quizá puedo enseñarte algo de ese poder con algo de magia más simple."""
Ushiromiya Maria,"""¡Quiero verlo!... ¡¡Quiero ver tu magia!!..."""
{f:5:Beatrice},"""Muy bien. Sin embargo, debo pedir tu ayuda. Como te he dicho, no importa lo pura que sea tu alma, todos los humanos están llenos de la toxina anti-magia."""
Ushiromiya Maria,"""Si, lo recuerdo. Me contaste sobre esa toxina anti-magia. No estaba en ningún libro que haya leído. Debes ser increíble para saber tanto."""
,"{f:5:Beatrice} sacó una taza de té vacía, después, le dio la vuelta delante de María para enseñarle que no había ningún truco ni ninguna cuerda en él."
Willard H. Wright,"""Ah claro, la magia para hacer aparecer caramelos de dentro de una taza."""
Ushiromiya Maria,"""¡¿Cómo lo supiste?! ¡Eres increíble, Will! ¡Sabes hasta de magia de las brujas!"""
Willard H. Wright,"""... Bueno, eso es porque... es una magia bastante básica realmente."""
Ushiromiya Maria,"""Era una taza normal, sin ningún truco. Quería verlo. Quería ver magia verdadera."""
,María quería ver algo.
,"Quería creer que había un lado oculto en ella, y ver que existía para los otros también."
,Ese es el por qué le convenía ayudar a {f:5:Beatrice} con su magia.
,No quería que su propia toxina arruinara su oportunidad de conocer los milagros de la magia.
{f:5:Beatrice},"""Bien. Prueba a mirar dentro de la taza."""
Ushiromiya Maria,"""... Ah. Hay un caramelo... ¡¡Hay un caramelo!!..."""
{f:5:Beatrice},"""Para marcar mi encuentro con una nueva bruja, y como símbolo de nuestra amistad, te regalaré esto."""
,"Eso... fue un verdadero milagro de la magia.{n}Por primera vez, me sentí avergonzada de mi vanidad."
,"Pude sentir desaparecer ese sentido de la omnipotencia, la idea de que era la hija del Espíritu Santo y la persona más importante del mundo."
,"... En lugar de la inútil hija del Espíritu Santo, ¡preferiría ser una bruja que pueda usar magia!..."
,¡¡Ushiromiya María quiere convertirse en una bruja!!...{n}¡¡Empezando por ser una aprendiz de bruja!!
,Ya estaba fascinada por Beato.
Ushiromiya Maria,"""¡También me quiero convertir en una bruja de verdad! ¡¡Quiero ser tu discípula!!"""
{f:5:Beatrice},"""Que modesta. Ya tienes mucho talento y diligencia. Pero aunque pudo haber sido diferente si tuviera todo mi poder, en mi estado actual no puedo tener ningún discípulo."""
Ushiromiya Maria,"""¿Así que no me puedo convertir en la discípula de una bruja?..."""
{f:5:Beatrice},"""Correcto.. No puedes convertirte en mi discípula. Sin embargo, puedes ser mi amiga."""
Ushiromiya Maria,"""¡¿De verdad?!..."""
{f:5:Beatrice},"""Sí. De ahora en adelante, podemos ser amigas. Sigamos hablando del profundo mundo de las brujas."""
Ushiromiya Maria,"""¡¡Uu!!! ¡¡Gracias, Beato!! ¡¿Puedo comerme este caramelo?!"""
{f:5:Beatrice},"""No, trátalo como un recuerdo. En vez de comértelo, déjalo en ese encantador bolso tuyo."""
Ushiromiya Maria,"""De acuerdo. ¡¡Me lo comeré en casa!!... ¡¡Uu, uu‐uu‐uu‐uu!!"""
{f:5:Beatrice},"""María. Ese caramelo fue creado por la magia. Por lo tanto, es frágil. Si niegas mi existencia con tu toxina, se derretirá y se perderá."""
Ushiromiya Maria,"""Uu... No. No quiero que la preciada magia de Beato desaparezca."""
{f:5:Beatrice},"""Entonces asegúrate de no olvidarte de tu encuentro conmigo... Mientras cumplas esta pequeña promesa, te daré la bienvenida la próxima vez que vengas a esta isla."""
Ushiromiya Maria,"""¡Uu! La cumpliré. ¡¿Cuál es la promesa?!"""
{f:5:Beatrice},"""Bien, para empezar... Cuando llegues a casa, lávate las manos. Después, lávate los dientes. Debes hacer esto, porque es una parte importante del entrenamiento de una aprendiz de bruja."""
Ushiromiya Maria,"""¡Lo haré! ¡Cada día, cuando llegue a casa, me lavaré las manos! ¡Me lavaré los dientes! Si hago eso, ¡¿te veré de nuevo?!"""
{f:5:Beatrice},"""Te lo prometo. Si cumples tu promesa hasta el final, tu cuerpo será limpiado y recuperaré incluso más poder mágico... Si eso ocurre, incluso te enseñaré magia aún más increíble la próxima vez que vengas."""
Ushiromiya Maria,"""¡Uu! ¡Mantendré mi promesa! ¡¡No importa qué!! ¡Lo haré! ¡Me convertiré en tu amiga y en una aprendiz de bruja!"""
{f:5:Beatrice},"""Tu propósito es alentador, Ushiromiya María. Espero que crezcas rápido y te conviertas en una bruja completa y en mi mejor amiga."""
Ushiromiya Maria,"""Creo que esa fue la primera vez que vi a {f:5:Beatrice}."""
Willard H. Wright,"""¿Y estaba todavía ahí el caramelo cuando llegaste a casa?..."""
Ushiromiya Maria,"""Sí... Pero dude un poco, así que estaba medio derretido. Me arrepiento de haber dudado un poco de ella."""
Ushiromiya Maria,"""Si hubiera dudado de ella un poco más, quizá el caramelo hubiera desaparecido. Casi pierdo la prueba del milagro mágico que había ocurrido ante mis ojos."""
Willard H. Wright,"""¿Se derritió el caramelo?"""
Ushiromiya Maria,"""Sí, se empezó a derretir. Estaba grumoso."""
Willard H. Wright,"""¿En qué momento del año ocurrió más o menos?"""
Ushiromiya Maria,"""No estoy muy segura. Pero recuerdo que el té con leche tenía hielo en él... ¿Por qué lo preguntas?"""
Willard H. Wright,"""No importa... ¿Le dijiste a Rosa que te encontraste con {f:5:Beatrice}?"""
Ushiromiya Maria,"""Sí. Se lo dije a todo el mundo por la noche en la cena. El tío Krauss se rió de mí. Entonces mamá, que se sentaba a mi lado, se enfadó y me dijo que parara de hablar de eso... Uu."""
Willard H. Wright,"""¿A tu lado?... Por el sistema de clasificación de tu familia, tu sitio no debería ser al lado del de Rosa."""
Ushiromiya Maria,"""No era una conferencia familiar. Mamá y María solo estaban de visita. Así que solo estaba la familia del tío Krauss, mamá y María. Había menos gente, así que no nos sentamos en los mismos sitios que en la conferencia familiar."""
Willard H. Wright,"""... ¿Y Rosa se sentó a tu lado?"""
Ushiromiya Maria,"""Sí... ¿Por qué lo preguntas?"""
Willard H. Wright,"""... No importa. ¿Te has encontrado alguna vez con {f:5:Beatrice} fuera de Rokkenjima?"""
Ushiromiya Maria,"""No. Después de todo, el cuerpo de Beato es frágil, así que no puede ir a donde quiera. Le dije que simplemente me podía poseer si quisiera, pero dijo que no podía dejar la isla."""
Willard H. Wright,"""Y después de eso, la viste cada vez que viniste a Rokkenjima."""
Ushiromiya Maria,"""Sí. Nos hicimos realmente buenas amigas. Cuanto más hablaba con Beato, más me daba cuenta de la increíble bruja que era. Me enseñó magia maravillosa cada vez que la veía. Entonces, me dijo algo sobre un compendio mágico diferente del mío, y hablamos juntas de los misterios de la magia."""
Ushiromiya Maria,"""Quería alcanzar su nivel en cuanto pudiera. Quería convertirme en el tipo de bruja que era Beato."""
Willard H. Wright,"""¿Le presentaste alguna vez tu madre a {f:5:Beatrice}?"""
Ushiromiya Maria,"""No. Ella dijo que la toxina de mamá era muy fuerte, así que no podían conocerse todavía... Casi ningún adulto reacciona bien a la toxina. Todos están contaminados. Kijijijiji."""
Willard H. Wright,"""¿Alguien podía ver a {f:5:Beatrice} a parte de ti?"""
Ushiromiya Maria,"""Al principio no. Ella decía que su poder mágico era débil, Así que su cuerpo podría destruirse incluso si un poco de la toxina la alcanzara... Pero fue reuniendo poder mágico poco a poco y finalmente pudo aparecer delante de otras personas que tuviesen poca cantidad de toxina."""
Willard H. Wright,"""¿Y quiénes eran?"""
Ushiromiya Maria,"""Mmmmmmmm... No había muchos. Solo algunos de los sirvientes."""
Willard H. Wright,"""¿Específicamente?"""
Ushiromiya Maria,"""Todos los sirvientes que están aquí hoy... ¿Uu? Pero creo que Gohda-san no."""
Willard H. Wright,"""Así que había cuatro: Genji, Shannon, Kanon y Kumasawa."""
Ushiromiya Maria,"""Y el doctor Nanjo también."""
,"Al parecer, a veces iban a visitar las fiestas de té de las brujas María y {f:5:Beatrice}."
,"Por supuesto, solo hacían pequeñas cosas, como servirles más té."
,"Sin embargo, ciertamente eran conscientes de {f:5:Beatrice}, e incluso hablaban con ella."
Willard H. Wright,"""¿Cómo actuaron los sirvientes hacia {f:5:Beatrice}? Era una huésped que no debería haber existido. ¿No estaban sorprendidos?"""
Ushiromiya Maria,"""No... Después de todo, {f:5:Beatrice} es la otra ama de la mansión."""
,Dijo que los sirvientes trataron a {f:5:Beatrice} como una invitada de honor.
,"Y, a veces, se le permitía presenciar el nuevo milagro de la magia con María."
Willard H. Wright,"""Así que, en la Rokkenjima de 1986, los únicos que realmente podían ver a {f:5:Beatrice} eran... los cuatro sirvientes exceptuando a Gohda, tú y Nanjo, ¿un total de seis?"""
Ushiromiya Maria,"""Sí. Beato dijo que necesitaba obtener mucho más poder mágico antes de poder aparecer delante de alguien más."""
Willard H. Wright,"""¿Por lo tanto intentó mostrarse a más gente en algún momento en el futuro?"""
Ushiromiya Maria,"""Sí. Dijo que el día que hiciera que todos los humanos la reconocieran, sería el día de su resurrección."""
