Speaker,Spanish (ES)
,{f:5:Virgilia} había estado ausente con frecuencia en este juego.
,Puede que incluso haya estado lejos de su asiento cuando Battler resolvió el epitafio y durante el alboroto subsecuente.
,"Aparentemente, había estado ausente en tantos momentos fundamentales... que no entendía muy bien lo que había ocurrido en este juego hasta ahora..."
Gaap,"""Por el momento, han aparecido cinco cadáveres... Como puedes ver, han cortado sus cuellos."""
,"George, Jessica, María, Rosa y Genji."
,Algo afilado les había rebanado el cuello a los cinco...
,La herida era más grande que sus bocas... y parecía como si ya no necesitaran sus bocas para respirar.
{f:5:Virgilia},"""... Ya veo. Entonces, {p:1:cualquiera que vea los cadáveres de George, Jessica, María, Rosa o Genji puede confirmar con una mirada que están muertos}."""
{f:5:Beatrice},"""¿Mmm? ¿Rojo? Bueno, no tiene caso que me contenga contra ti. Así es, {p:1:a simple vista, cualquiera podría confirmar que estos cadáveres están muertos, por lo que es absolutamente imposible que se trate de personas haciéndose las muertas}."""
Gaap,"""¿Por qué Lia usó el rojo?..."""
Ronove,"""Quién sabe. Sin embargo, siempre está pensando en Milady. Debe de tener algo en mente que beneficie a Milady."""
Gaap,"""... Mmmm."""
,Pero habían escondido aquí los cadáveres para que nadie pudiera usar el rojo...
,"Sin embargo, a pesar de eso, Ronove tenía razón. {f:5:Virgilia} siempre pensaba en Beatrice primero."
,"La forma en que estos cadáveres, que Gaap se había tomado la molestia de borrar, habían sido confirmados con el rojo causó que surgiera una expresión un poco disconforme a su rostro."
,"Sin embargo, al final recordó que era solo una invitada y se encogió de hombros."
{f:5:Virgilia},"""¿Por qué hiciste que Gaap escondiera los cadáveres?"""
{f:5:Beatrice},"""Bueno, ya que el epitafio ha sido resuelto, este juego es distinto de lo normal. Ahora mi objetivo es servir y proteger a Natsuhi."""
{f:5:Virgilia},"""... ¿Cómo protegería a Natsuhi ocultar los cadáveres?"""
Gaap,"""... Hemos adivinado más o menos cuáles serán los movimientos de nuestro enemigo. Probablemente esto sea una trampa para acorralar a Natsuhi. Seguramente buscarán las coartadas del primer crepúsculo y las encontrarán para todos menos Natsuhi."""
Ronove,"""Anoche, Natsuhi-sama fue la primera en irse de la conferencia familiar, y luego descansó sola en su habitación... Desafortunadamente, no tiene coartada alguna hasta la mañana siguiente."""
{f:5:Beatrice},"""Para este punto, es imposible negar la existencia de Kinzo... Sin embargo, el enemigo todavía tiene un movimiento que puede cambiar eso."""
{f:5:Virgilia},"""Ya veo... Así que acorralarán a Natsuhi y la harán confesar que Kinzo no existe."""
{f:5:Beatrice},"""Sí. El enemigo probablemente busca algo así. Al observar los movimientos de las piezas involucradas con la conferencia familiar, rápidamente nos dimos cuenta de que Natsuhi estaba aislada, notamos aquella trampa, y contraatacamos con este movimiento."""
Gaap,"""¡Los cadáveres desaparecen! Todos tienen coartadas, y no existe nadie que pudiera haberlos movido. Esto no solo apoya la teoría de que existe una bruja, sino que también pone en duda si en verdad eran cadáveres en primer lugar, permitiendo a Natsuhi escaparse de estar en sospecha."""
Ronove,"""En otras palabras, es posible que Natsuhi-sama afirme... que los sacrificios del primer crepúsculo no hacían más que hacerse los muertos."""
{f:5:Virgilia},"""¿Incluso a pesar de que tantos confirmaron ciertamente sus muertes en la habitación de los primos?..."""
{f:5:Beatrice},"""¡‘Confirmar’ no se acerca siquiera a la verdad roja! ¡Sin importar qué tanto digan haber visto sus muertes con certeza, la verdad roja no existe en el mundo humano! Ya que no existen los cadáveres, Natsuhi puede hacer tomar sus palabras como un error, un truco, o como si todos estuvieran mintiendo, y le es posible hacer esto una y otra vez para ganar tiempo."""
Ronove,"""En el mundo humano, que carece de la verdad roja, el jaque perpetuo es un movimiento efectivo."""
Gaap,"""Un argumento sin fin en que ambos lados niegan lo que dice el otro... No es lindo."""
Ronove,"""Cierto. Sin embargo, la belleza es algo que se encuentra después de la victoria. Si alguien que no puede alcanzar la victoria la busca, no es más que un veneno para él."""
{f:5:Beatrice},"""Dicen que el querer es poder. Wajajajajaja."""
Gaap,"""E incluso aunque yo no crea que es bello, probablemente les guste a aquellas brujas viajeras y digan que no es aburrido..."""
{f:5:Virgilia},"""... Ya veo. He logrado entender el rumbo de este juego... Parece que se pondrá muy feo."""
Gaap,"""Estamos completamente conscientes de ello... Y ya sabemos que Natsuhi probablemente será llevada a otra trampa."""
{f:5:Virgilia},"""¿Trampa?"""
{f:5:Beatrice},"""Sí. Alguien creado por Lady {f:5:Lambdadelta}, quien dice ser un hombre de hace 19 años, ya ha amenazado a Natsuhi. Le ordenó que se metiera en un armario en cierta habitación de huéspedes por algunos minutos, a la 1:00 PM, y que se escondiera ahí... Tomaron a Krauss de rehén, así que Natsuhi no puede resistirse."""
{f:5:Virgilia},"""... Ya veo. Qué despiadado... ¿Pueden protegerla?"""
{f:5:Beatrice},"""Por supuesto. Después de todo, Natsuhi no es la culpable. Sin importar qué tanto se le trate como tal, tanto la verdad como las ilusiones están de nuestro lado. No podemos perder. ¡¡*carcajada*carcajada*carcajada*carcajada*!!"""
,Natsuhi tiró su taza de té negro al suelo en protesta para mostrar la ira que corría por todo su cuerpo.
Ushiromiya Natsuhi,"""... ¡¡¿A-A qué te refieres con eso?!!... ¡¡¿D-Dices... dices que sospechas de mí?!!"""
Furudo Erika,"""Me dijiste que te fuiste antes que todos los demás, fuiste a tu habitación, y no saliste de ella hasta por la mañana. Sin embargo, si no puedes probar eso, no cuenta como coartada."""
Ushiromiya Natsuhi,"""¡¿Probarlo?!... ¡¡¿Cómo podría?!!..."""
Furudo Erika,"""No importa cómo. Hablando objetivamente, todo estará bien mientras puedas probar que es imposible que hayas cometido el crimen... Todos los demás están cooperando. Quiero que dejes de ser tan arisca y me des tu coartada junto con pruebas."""
Ushiromiya Eva,"""... Así es. Casi toda la noche es un espacio de tiempo vacío para Natsuhi nee-san... Podría haberse ido de la conferencia diciendo que quería descansar antes que nosotros, ir a la casa de huéspedes, y atacar a George y a los demás..."""
Ushiromiya Natsuhi,"""¡¡No digas tonterías!! ¡¡¿Por qué asesinaría a George-kun y, encima, a mi propia hija Jessica?!!"""
Ushiromiya Kyrie,"""Cálmate... Todos somos igual de sospechosos. Es triste, pero todos tenemos que probar nuestra inocencia."""
Ushiromiya Rudolf,"""Sí. Todos hemos estado pensando hasta el cansancio cómo probar nuestras coartadas de la noche anterior para podernos librar de las sospechas en contra nuestra."""
Ushiromiya Hideyoshi,"""Sé que por supuesto te desagrada 'tar en sospecha, Natsuhi-san. Si te frustra, ¿tu primera prioridad no debería ser buscar una forma de probar tu inocencia?..."""
,"Los familiares hablaban como si todos estuvieran bajo sospecha por igual, pero el ambiente del lugar no parecía tan pacífico."
,"Erika todavía estaba en el proceso de confirmar todo, pero excepto por Natsuhi, quien no mostraba cooperación en cuanto a probar su coartada, todos los demás tenían una que era razonablemente creíble."
,"Solamente Natsuhi, que decía que el simple hecho de ser sospechada era un insulto, estaba siendo poco cooperativa con Erika, y su posición comenzaba a ser más y más riesgosa..."
,Este salón ya no era un lugar cómodo para Natsuhi.{n}Y el sonido de la taza quebrándose lo hizo definitivo.
Ushiromiya Natsuhi,"""¡E-Es ridículo! ¡¡¿Por qué habrían de sospechar de mí cuando he perdido una hija?!!... ¡Están tratando maliciosamente de hacerme ver como la culpable solo porque me fui a la cama temprano ayer! ¡¡No puedo tolerar más esta humillación!!..."""
Ushiromiya Eva,"""¿Oh, y qué harás al respecto? Muéstranos una coartada que pruebe que eres inocente. ¡¡Como si pudieras!! ¡¡Devuélveme a George, asesina!!"""
Ushiromiya Hideyoshi,"""¡Para, Eva!... Natsuhi-san, probablemente también 'tés un poco cansa'a. Por supuesto, también nosotros lo 'tamos. ¿Por qué no nos calmamos un momento?..."""
Ushiromiya Rudolf,"""... De verdad. Sí que estamos tensos."""
Ushiromiya Battler,"""Tía Natsuhi... ¿A dónde vas?..."""
Ushiromiya Natsuhi,"""¡Buscar coartadas o al asesino sí que es ridículo a esta altura!... Cuando el tifón pase y la policía venga, todo será expuesto a la luz del día. No hay razón para que juguemos a ser detectives. ¿Me equivoco, Erika-san?"""
Furudo Erika,"""Generalmente hablando, tienes razón. Sin embargo, poseo la autoridad para hacerlo."""
,¿Quién le dio esa autoridad? Nadie preguntó.
,"Era una autoridad otorgada por poderosas palabras de un mundo superior, así que a las piezas ni siquiera se les permitía ponerlo en duda..."
Ushiromiya Natsuhi,"""Me voy. No tengo intenciones de seguir con tu interrogación sin sentido antes de que venga la policía. Si sospechas de mí, hazlo con toda libertad. Cuento con que la policía me libere de tales sospechas."""
,"... Puede que sea un poco tarde para mencionarlo... Bueno, no realmente, esto siempre ocurre."
,"Como siempre, el teléfono no podía contactar a la policía."
,"Natsuhi dijo que vendría la policía, pero eso no era exactamente cierto."
,"Hablando estrictamente, el barco llegaría mañana, y podrían usar el radio de este para ponerse en contacto con la policía."
,Bueno... de todos modos no es como si fuera a dejarlos vivir tanto tiempo.
,... *risita*.
Nanjo Terumasa,"""... Natsuhi-san, es peligroso estar sola... Quizá sería mejor si usted..."""
Ushiromiya Eva,"""¿Y por qué no dejarla? Esto podría ser excelente evidencia. Si asesinan a Natsuhi nee-san en su propia habitación, sería prueba excelente de su inocencia."""
Ushiromiya Rudolf,"""Basta, Aneki... Probablemente sería mejor que descansemos un poco. Nuestros cuerpos no durarán hasta mañana."""
Ushiromiya Kyrie,"""Aun si vamos a tomar un descanso, no debemos bajar la guardia, ¿de acuerdo?... Puede que no pasemos de la noche, y mucho menos del día de mañana."""
Ushiromiya Battler,"""... Tía Natsuhi. Si vas a regresar a tu habitación, asegúrate de cerrarla con llave. Cierra las ventanas y persianas también, y cuídate... No quiero sospechar de nadie. Y más que eso... no quiero que haya más víctimas."""
Ushiromiya Natsuhi,"""... Gracias, Battler-kun... Entonces volveré a mi habitación. Gohda, te dejo a cargo. Sé que la situación es horrible, pero asegúrate de que los huéspedes tengan todo lo necesario."""
Gohda Toshiro,"""S-Sí, señora... Lo haré..."""
,"Con todos observándola, Natsuhi dejó el salón."
,"Por sus rostros, podía ver que estaban esperando el clásico patrón de misterio... en que ""la primer persona en resistirse e irse del círculo"" sería la próxima víctima."
,"... Natsuhi... no podía desobedecer debido a la amenaza contra Krauss, quien había sido tomado como rehén."
,"Pronto, sería la hora prometida, 1:00 PM."
,Tendría que esconderse durante una hora en el armario de una habitación de huéspedes específica.
,Era sencillo sospechar de que esta extraña orden era una trampa para seleccionarla como el siguiente sacrificio.
,"Pensó en varias formas de resistirse, pero todos los métodos serían inútiles contra un culpable que tenía un rehén y la observaba atentamente..."
,"Así que Natsuhi no podía hacer más que seguir esa orden obedientemente, y decir que se le había forzado a hacer esto por la seguridad de su esposo..."
,"Al acercarse la hora prometida, Natsuhi había actuado irritada intencionalmente y había tirado la taza contra el suelo para tener una excusa para salir del salón."
,"... Fuera como fuera, sin importar cuán cobarde sea esa trampa... no puedo desobedecer."
,Ahora soy quien lleva el peso del Águila de un Ala.
,"... Ahora que mi esposo, Krauss, ha sido capturado, debo proteger eso aunque tenga que comer basura..."
Ushiromiya Natsuhi,"""..."""
,"... Por supuesto, estoy preparada para ello. Soy Ushiromiya Natsuhi."
,Aunque no se me permita llevar el Águila de un Ala en mi ropa... padre me dio permiso de llevarla en mi corazón...
Ushiromiya Natsuhi,"""..."""
,... He logrado llegar hasta aquí al fingir una ira lo suficientemente creíble y escapar.
,Hasta ahora... todo ha salido bien.
,"Frente a mis ojos estaba el pomo de la habitación de huéspedes especificada.{n}... Sin embargo, me pregunto si está cerrada con llave."
,Normalmente se les ordena a los sirvientes cerrar con llave cualquier habitación que no esté en uso.
,... ¿Qué haré si está cerrada?...
,Había salido fingiendo que iba a mi habitación.
,Regresar a pedirle a un sirviente que abriera esta habitación de huéspedes sería demasiado sospechoso...
,Si es posible... me gustaría acabar con este inquietante juego de escondidas sin que nadie se dé cuenta.
,"En esa llamada telefónica de aquel que decía ser el hombre de hace 19 años, dijo que ganaría si nadie me descubría, pero que perdería en caso de no ser así."
,"Dijo que mi esposo sería liberado independientemente de si ganaba o perdía, pero ya que tomó un rehén contra mí, no me gustaría perder..."
,"No me gusta en lo absoluto, pero tengo que seguirle el juego."
,"Cuando tomé el pomo suavemente, pude sentir que estaba sin llave."
,¿Habrían olvidado Shannon o Kumasawa cerrar con llave tras la limpieza?
,... ¿O la habrá abierto ese hombre anticipadamente?...
,"Ese hombre... no me espera en esta habitación, ¿o sí?"
,Entonces... él...
,Toda esa charla del juego de las escondidas podría haber sido solo una excusa.
,"Mantuve en secreto el hecho de que venía aquí, y todos los demás creen que estoy descansando en mi habitación."
,"Si me asesinaran en esta situación, podría crear un nuevo caso de asesinato que los asustase, como una extensión del que ocurrió esta mañana."
Ushiromiya Natsuhi,"""... S-Sí es así, entonces mejor. Quizá esta sea una buena oportunidad de enfrentar al culpable cara a cara..."""
,"Natsuhi tenía cierta experiencia con la {ruby:Arma japonesa:naginata}, pero solo de clases casuales."
,"A diferencia de Eva, no podía presumir que podía ganarle a ningún rufián."
,"Y en su situación actual, realmente no tenía oportunidad de enfrentar a un hombre con fines malignos y ganar."
Ushiromiya Natsuhi,"""..."""
,Se preparó... y lentamente abrió la puerta.
,No podía simplemente quedarse en el pasillo y arriesgarse a ser vista por alguien...
,"La atmósfera dentro de la habitación de huéspedes... era helada como el hielo, y nadie parecía esperarla impacientemente allí."
,Solo podía escuchar el sonido del viento y la lluvia que rompían con la calma.
,"En un principio, eso parecía ser prueba de que no había nadie amenazador... pero poco después, hizo que el sentimiento de angustia que tenía se intensificara más que antes..."
,El armario estaba justo al lado de cualquiera que entrara a la habitación.
,"Adentro, había una serie de ganchos para colgar abrigos."
,"Este armario, en el que no había nada colgado, era lo suficientemente grande como para que incluso un adulto se escondiera..."
,"Lentamente abrió el armario... No había nada adentro, por supuesto."
,Tendría que esconderse aquí en silencio durante una hora.
,"La habitación tenía suelo de madera, pero había algo como una alfombra dentro del armario."
,... Al parecer sentarse aquí no sería un problema.
,"Estaba segura que alguien la estaría esperando en esta habitación, o que habría una carta extraña en el armario."
,"... En el peor de los casos, había imaginado incluso que encontraría adentro el cadáver de su esposo."
,"Sin embargo, ninguna de esas cosas que se imaginó resultaron ser ciertas."
,Lo único que había era una fría habitación de huéspedes... y un armario sin vida que la presionaba en silencio para que entrara...
Ushiromiya Natsuhi,"""... Y me dijo... que me quedara ahí una hora... Se está burlando de mí."""
,"Natsuhi se encogió de hombros, se volteó, cerró y puso cadena a la puerta de la habitación."
Ushiromiya Natsuhi,"""De esta forma, no podrá entrar nadie... En otras palabras, nadie me encontrará por la próxima hora. Yo gano. Qué estúpido juego de escondidas."""
,Esto sin duda resultaría en una victoria total en el juego de las escondidas contra ese hombre misterioso.
,"... Sin embargo, era una victoria tan sencilla que la ponía nerviosa."
,"Normalmente, eso iría en contra de las reglas de las escondidas..."
,"... Aunque gane, ¿no le disgustará esto al culpable?"
,"Y ahora, todos creían que había vuelto a su habitación."
,"Si encontraban una habitación con la cadena puesta, haría que fuera una habitación cerrada imposible para ellos."
,Erika había ido por toda la mansión para confirmar coartadas o algo así.
,"Si se daba cuenta de que la cadena estaba puesta, probablemente causaría un alboroto que terminaría con todos cortando la cadena e inspeccionando la habitación."
,"... Si eso ocurría, encontrarían a Natsuhi en el armario instantáneamente."
,Sería sencillo confesar con honestidad por qué se había escondido.
,"Sin embargo, el hombre había insistido en que no lo revelara."
,... Si lo hacía... podía poner en peligro a su esposo...
,"Pensándolo de esa forma, la cadena... no, incluso cerrar la puerta con llave podría ser mala idea."
,Es cierto. Esta habitación no estaba cerrada cuando llegué.
,"Si repentinamente lo estuviera, es factible que llame la atención de alguien."
,... Sería mejor que no hiciera nada innecesario...{n}Ese hombre solo me dijo que me escondiera...
Ushiromiya Natsuhi,"""... Así que al final, no tengo opción más que hacer lo que dice..."""
,"Lo detesto, pero no puedo desobedecer."
,"Quité los dos preciosos candados, entré al armario tenuemente iluminado con olor a madera vieja, y logré cerrar la puerta desde el interior."
,... Oscuridad total.
,"Me recordó a cuando era niña y solía esconderme para sorprender a mi madre, pero ese recuerdo pacífico no fue suficiente como para librarme de la ansiedad."
,Sí que estaba oscuro.
,"Desde aquí, ni siquiera podría revisar mi reloj para saber si había transcurrido una hora."
,Probablemente tendré que abrir un poco la puerta de vez en cuando para que entre luz y así poder verlo.
,... Por ahora... me sentaré aquí.
,"Pensé en abrazar mis rodillas, pero me dolió la espalda al tratar de hacerlo."
,No estoy tan joven como antes.
,"Aunque solía hacer sentadillas en educación física cuando estaba en primaria, ahora tengo que hacer un esfuerzo solo para sentarme."
,El estar sentada así durante una hora... probablemente dolerá mucho...
Ushiromiya Natsuhi,"""... Aaah..."""
,"No puedo creer... que me estaré escondiendo en la oscuridad durante una hora entera, sin escuchar nada más que la lluvia y el viento."
,"Irónicamente, Natsuhi le había hecho lo mismo a Jessica antes."
,Lo había hecho para castigar los malos hábitos persistentes de Jessica y darle una lección cuando era una niña pequeña.
,"Solía pensar que hacer que Jessica se quedara quieta en la oscuridad le haría querer reflexionar sus errores, y que de esa forma, entendería que había hecho mal."
,... Casi... se siente como si me hicieran hacer lo mismo.
,Si ese es el verdadero propósito de estas escondidillas...
,...
Ushiromiya Natsuhi,"""... Qué ingenua."""
,"Esto debe ser mi ingenuidad, la esperanza de que si su propósito es hacer que me arrepienta, entonces significa no va a pasarme nada durante esta hora..."
,La incertidumbre y el miedo de la sombra de ese hombre no son lo que necesito en este momento.
,¿Acaso vendrá alguien a esta habitación... y me hará algo horrible ahora que he venido aquí completamente en secreto como prometí?
,... Eso es por lo que debería preocuparme.
,"El culpable... o uno de sus cómplices, está muy cerca.{n}Si no lo estuviera, no sería capaz de observarme tan detenidamente."
,"No quiero pensar en ello, pero es muy probable que el culpable haya comprado a uno de los sirvientes."
,"El culpable escondió una inquietante carta con la palabra ""otoño"" escrita en ella en mi habitación."
,Mi habitación personal siempre está cerrada.{n}Ese truco no habría sido posible sin una llave.
,"En vez de creer que consiguió la llave cuando los sirvientes no miraban, es mucho más realista pensar que alguno de los sirvientes ayudó al culpable..."
Ushiromiya Natsuhi,"""Pero... ¿c-cómo... sabía que el otoño es mi estación preferida?... Es aterrador..."""
,El pensar que este hombre misterioso pudiera ver mis secretos hizo que me dieran escalofríos en el cuerpo entero...
,"Es verdad que me gusta el otoño, pero no lo digo en voz alta.{n}No creo que nadie me haya escuchado decirlo."
,"... Incluso si le preguntase a mi esposo cuál es mi estación favorita, probablemente no sabría qué responder."
,"... N‐No.{n}Una vez, se lo dije a alguien..."
,Es cierto... Shannon...
,"Aquel día de otoño hace mucho, estaba de buen humor, y mencioné que el otoño era mi estación favorita de las cuatro."
,"... ¡Así que el culpable, o uno de sus cómplices, tiene que ser Shannon!..."
Ushiromiya Natsuhi,"""El hecho de que me guste el otoño solo lo conoce Shannon... En ese caso, ¡está claro que ella está involucrada! ¡Esa carta con ""otoño"" es la prueba!... Increíble... Aun habiendo servido a la familia durante 10 años..."""
,Temblé y me sacudí de la ira.
,... ¿Que no había dicho Kinzo alguna vez que el enojo... era el sedante más eficaz para curar el miedo y la confusión?
,Es fácil darse cuenta quiénes son los más temerosos en un grupo de personas.
,Siempre son los primeros en enfadarse.
,... Recuerdo que él me dijo eso.
,"Así que me di cuenta que esta ira era signo de que tenía miedo, e intenté en lo posible mantenerme calmada..."
,"... Sin embargo, esta es una pista vital para descubrir la verdad."
,"Shannon podría no ser una sirviente confiable, pero si es una cómplice de aquel hombre misterioso, podría resultar conveniente."
,"Ella es una chica tímida. Si la amenazo, probablemente delatará el nombre de la mente maestra en un segundo."
,Le diré en secreto a la policía.{n}Podría convertirse en una gran pista para arrestar al culpable.
Ushiromiya Natsuhi,"""... Con esa carta probablemente pretendía sorprenderme y manipularme... pero en realidad ha cavado su propia tumba."""
,{a:c:{p:1:Jamás le dije a nadie más que a Shannon que me gusta el otoño}.}
,Esto es prueba infalible de que ella trabaja con el culpable...
,"Aunque creí que este tiempo en el armario me abrumaría con dudas y nervios, en realidad me ha provisto con lo que podría ser un contraataque."
,"Si no se me hubiera dado tiempo en la oscuridad, probablemente no lo habría notado."
,Casi me siento agradecida hacia el culpable por hacer este juego tonto.
,... Mi humor se aligeró.
,"... Todavía no tengo garantizado que mi esposo esté a salvo, pero definitivamente lo tendré de vuelta y forzaré al culpable a ser juzgado..."
,"Apreté mis puños con fuerza, y reforcé mi determinación de evitar perder esta batalla a toda costa..."
,¡¡*clac*clac*!!
,"En ese momento, repentinamente escuché el sonido de alguien intentando forzar la cerradura, y mi corazón dio un salto."
,"""... Oh, 'taba abierta."""
,"La voz pertenecía a Hideyoshi.{n}Escuché una voz callada, como si estuviera hablando para sí mismo, venir de lo que probablemente era el pasillo."
,"Aparentemente, había creído que estaba cerrada y trató de abrir la cerradura, pero en vez de eso había terminado cerrando con llave la puerta abierta."
,"Se escuchó una vez más el sonido del cerrojo dando vuelta, y esta vez, la puerta se abrió con un tenue sonido..."
,... ¡¿Por qué... Hideyoshi-san está en esta habitación?!...
,"Se escucharon entrar pasos que sonaban como los suyos, y luego el sonido de él volteándose y cerrando la puerta."
,Luego se escuchó lo que parecía ser el sonido de él poniendo la cadena.
,"... ¡¿No me digan que... Hideyoshi‐san... es la mente maestra?!...{n}O si no, ¡¿un cómplice?!..."
,¿Está planeando hacerme algo en esta habitación?...
,"Tomaría un tiempo considerable abrir la puerta de este lado, y más considerando tener que quitar la cadena."
,"... Si Hideyoshi-san no pretende dejarme escapar de aquí, no me dará tiempo suficiente como para quitar la cadena..."
,En ese caso... si abre la puerta del armario... y me ve de cuclillas patéticamente... ¿qué tipo de cosas aterrorizantes dirá?...
,"No quiero que me encuentren, no quiero que me encuentren...{n}Te lo ruego, ignora la puerta del armario...{n}¡Por favor no pares, ve al centro de la habitación!..."
,"Mi cabeza estaba tan inundada con un sonido latente que sentía como si estuviese a punto de explotar, y por poco no escuché sus ruidosos pasos."
,"Así que cuando escuché un raqueteo proveniente del centro de la habitación, finalmente me di cuenta de que no había prestado atención al armario, y me sentí profundamente aliviada."
Ushiromiya Hideyoshi,"""... Solo por si acaso. De to's modos, a saber si es de día o de noche con este clima."""
,"Al murmurar esto, hizo algo que causó más raqueteo.{n}... Probablemente estaba cerrando las persianas o ventanas."
,¿Solo por si acaso?{n}¿En caso de que intente escapar por la ventana?...
,"No, no puede ser eso."
,Es cierto.
,"Cuando me fui del salón, todos estaban hablando de la posibilidad de tomar un descanso."
,"Después de todo, habían ocurrido varios asesinatos. Y el clima era malo.{n}... No habría nada extraño en que viniera a descansar a una habitación de huéspedes en vez de regresar a la casa de huéspedes."
,"En ese caso, cerrar con llave y cerrar las persianas para garantizar su seguridad serían medidas adecuadas para la situación."
,Cuando terminó de cerrar las persianas... hubo un golpe como si se hubiera tirado en la cama.
,... Era sorprendente lo mucho que se podía entender de la situación con solo escuchar.
,... ¿Qué estaba ocurriendo?...
,¿Acaso el hombre de hace 19 años... planeó todo esto para ponerme en la misma habitación que Hideyoshi-san?...
,"No, probablemente... eso no sea cierto."
,"Probablemente planeaba que yo me escondiera aquí, pero que Hideyoshi-san viniera a descansar debía estar más allá de su capacidad de planeamiento."
,"Pensándolo de esa forma, tenerlo en la habitación sería extraño... pero también podría garantizar mi propia seguridad."
,"... A diferencia de su esposa, Hideyoshi-san es el tipo de persona con quien puedo hablar.{n}Si llega Eva-san, las cosas seguramente se complicarán."
,"Quizá debería salir de este armario ahora mientras sigue solo, revelarle todo solo a él, y pedirle ayuda..."
,"Pero si hago eso, mi esposo podría ser asesinado..."
,No es prudente hacer nada precipitado hasta que mi esposo sea liberado...
,"¿Debería salir y hablar, o quedarme escondida aquí?"
,"Gimiendo por mi dolor de cabeza y mordiendo mi labio inferior, resistí la tentación de salir de aquí..."
,"Incluso si hablo con Hideyoshi-san, no sé dónde tienen a mi esposo. Estoy segura que el traidor que me observa está cerca."
,Solo hablar con él no resolverá nada.
,"... Sospecho que Shannon es la traidora, pero eso no es prueba de que Gohda y los demás no lo sean."
,... Es inútil... supongo... que salir de aquí y confesar es muy peligroso después de todo...
,"Eventualmente, escuché un extraño sollozo."
,... ¿A quién pertenecía esa voz?...
