Speaker,Spanish (ES)
Ushiromiya Kinzo,"""¡¡¿A quién llamas nervioso?!! Nnhh, ¡no puedo encontrar mi alfiler de corbata del Águila de un Ala! ¿Cuántas veces debo decírselo a Natsuhi? ¡Mis posesiones jamás deben ser movidas sin mi aprobación!..."""
,"Aparentemente, Kinzo había estado en pánico por un tiempo por el simple hecho de elegir una corbata y alfiler."
,"Kinzo, quien valoraba la dignidad del líder de la familia por encima de cualquier otra cosa, siempre prestaba especial importancia a portar una vestimenta adecuada."
Ushiromiya Krauss,"""... Me pregunto cuándo estará listo."""
Nanjo Terumasa,"""¿Crees poder darnos un poco más de tiempo? Bajaremos tan pronto se haya preparado."""
Ushiromiya Krauss,"""Entendido. Cuento con usted, doctor Nanjo... Padre. Ese alfiler de corbata que tiene ahí también le queda espléndido."""
Ushiromiya Kinzo,"""¿Ese alfiler de corbata ‘que tengo ahí’? ¡¡¿Es {i:esa} tu sugerencia?!! ¡La conferencia familiar solo se da una vez al año! Mgggh, ¡No hay márgen de discusión! ¡Debo tener ese alfiler específico! ¡¡¿Dónde está, dónde, dónde?!!"""
Nanjo Terumasa,"""Kinzo-san, ya buscó en ese cajón hace cinco segundos... Además, usted ya posee múltiples alfileres de corbata espléndidos. Sería elegante optar por uno acorde a esta ocasión auspiciosa."""
Ushiromiya Kinzo,"""Mmm, ¿eso crees? ¿Así que no debo usar el alfiler del Águila de un Ala?... Mmm..."""
,"Mientras Krauss observaba a Kinzo ser calmado por Nanjo, se comenzó a preguntar por qué este último no era su madre."
,"Bueno, siempre era lo mismo."
,"Siempre hace un alboroto cuando nadie lo observa. Pero llegado el momento, toma sus decisiones con orgullo."
,"Tras pedirle a Nanjo que bajaran a más tardar para la hora del almuerzo, salió del estudio..."
Gohda Toshiro,"""¿Qué opinas? ¡Un aroma espléndido! ¿O no? ¡Y único, también!"""
Shannon,"""Jamás había probado té de calabaza... Ese pequeño toque de dulzura lo vuelve delicioso."""
,"Antes de presentarlo frente a los invitados, Gohda le sirvió un poco de té a Shannon."
,"Hasta entonces, Shannon había considerado impensable que una sirviente bebiera lo mismo que la familia y sus invitados."
,"Sin embargo, para Gohda, esa ideología era errónea."
Gohda Toshiro,"""No debes servir algo cuyo sabor no conozcas de antemano... Por ejemplo, cuando vas a un restaurante, ¿qué le preguntarías al mesero si un platillo que desconoces capta tu atención? ‘Cómo sabe este platillo’, ¿o no?"""
Shannon,"""Entiendo... Si el mesero dice que nunca lo ha probado, quedaría un poco extraño..."""
Gohda Toshiro,"""Precisamente. Por rutina, todo aquel que interactúe con sus clientes debe estar profundamente familiarizado con el sabor del té y la comida que sirve."""
Kumasawa Chiyo,"""Jo‐jo‐jo‐jo. Además, siempre te hará más feliz servir un té que tú misma hayas probado y disfrutado."""
Shannon,"""Cierto. Tras probar un té tan delicioso, no puedo esperar a que lo prueben los demás."""
Kumasawa Chiyo,"""¡Eso mismo! Es por eso que los sirvientes debemos conocer bien el sabor de todo tipo de alimentos. Por lo que si me atrapan dándole mordisquitos, es todo parte del contrato... Jo-jo-jo."""
Gohda Toshiro,"""Es tanto un beneficio como parte del trabajo. ¿Entendido?"""
Shannon,"""¡Sí!"""
Ronoue Genji,"""... Todo marcha correctamente. ¿Hay algún problema con el té?"""
Gohda Toshiro,"""Oh, Genji‐san, usted también debería probar un poco. Siendo que casi es Halloween, decidí hacer una infusión de calabaza."""
Ronoue Genji,"""Quizás luego. La familia llegará a la mansión en breve... Parece que los niños los acompañarán."""
Shannon,"""Entendido. Las tazas están listas para servirse."""
,"En ese momento, la línea de extensión de la cocina comenzó a sonar."
,"Genji, quien estaba a su lado, rápidamente descolgó el teléfono antes de que sonara por segunda vez."
,Shannon y los demás siempre pensaban que Genji parecía un samurai cada vez que hacía esto.
Ronoue Genji,"""... Bien. Guíalos con las debidas precauciones."""
,"Tras dar esa corta respuesta, Genji colgó."
Ronoue Genji,"""Era Kanon. Los familiares llegarán aquí en breve. Los niños también vienen. Shannon, Kumasawa, vayan a servirles. Gohda, apresura el té."""
,"""""""¡A la órden!"""""""
,"La conferencia familiar era el evento anual más importante para los sirvientes. Su moral se alzaba, y se encontraban completamente determinados a superar otro año juntos."
Kanon,"""Disculpen la interrupción. Los familiares están aquí."""
Ushiromiya Krauss,"""Jo, lo lograron. ¿Encontraron alguna dificultad en el camino?"""
Ushiromiya Eva,"""Nii-san, te ha ido bastante bien últimamente, ¿verdad? ¿No va siendo hora de comprar un jet privado?"""
Ushiromiya Hideyoshi,"""Wajajaja. ¡Fue otro vuelo con solo nosotro’, los Ushiromiyas, a bordo!"""
Ushiromiya Natsuhi,"""Ange‐chan, ¿no es toda una fortuna que pudieses venir? Me preocupé cuando escuché que quizá estarías muy enferma para asistir hoy."""
Ushiromiya Kyrie,"""Agradezco la preocupación. De repente se sintió mucho mejor esta mañana."""
Ushiromiya Ange,"""¡El dolor en mi pancita se fue! ¡La froté en sentido del reloj!"""
Ushiromiya Maria,"""¡Uu‐uu! ¡Es un encantamiento para curar dolores de barriguita!"""
Ushiromiya Rosa,"""Calma, María, no te emociones..."""
Ushiromiya Krauss,"""¡Oh, ¿ese es Battler‐kun?!... ¡Mira cuánto has crecido!"""
Ushiromiya Natsuhi,"""Han pasado seis años, ¿o no? Un crecimiento espléndido."""
Ushiromiya Battler,"""Bueno... ijiji. Pues sí que sigo creciendo."""
Ushiromiya Jessica,"""¡Aunque no podemos decir lo mismo de sus agallas!"""
Ushiromiya George,"""En efecto, es bueno saber que aún es el mismo Battler de siempre."""
,"Todos rieron. No importaba cuánto creciera su cuerpo, Battler siempre sería Battler."
Ushiromiya Rudolf,"""Este mocoso siempre le tuvo terror a caerse de aviones, barcos y demás."""
Ushiromiya Kyrie,"""¿Será por la sangre de Asumu?"""
Ushiromiya Rudolf,"""Tengo una idea de lo que lo ocasionó. Probablemente sea porque lo hicimos subirse a todas esas atracciones locas en los parques de diversiones cuando era niño."""
Ushiromiya Eva,"""¿No hay restricciones de altura para evitar que los niños se suban a esas?"""
Ushiromiya Rudolf,"""Ah, no, no esas. Estoy hablando de paseos en tazas, botes de remos, todas esas cosas, ¿sabes? Parece que se lo tomó muy a pecho en su momento."""
Ushiromiya Rosa,"""Siempre te has excedido en ese tipo de atracciones, Rudolf nii-san."""
Ushiromiya Natsuhi,"""Ay, cielos... ya veo. Pobrecito."""
Ushiromiya Krauss,"""Jaja, en efecto, pobre Battler-kun."""
Ushiromiya Eva,"""Aún así, de cierto modo es reconfortante. Ese temor a subirse a cosas nos confirma que es el Battler-kun que conocemos tan bien."""
Ushiromiya Ange,"""Onii-chan no teme subirse a cosas. ¡Le da miedo caerse de ellas!"""
Ushiromiya Maria,"""¡¡Caeeer!! ¡¡Me voy a caeeer!! ¡¡Uu‐uu‐uu!!"""
Ushiromiya Rosa,"""Oigan, ¡dejen de correr! ¡María! Eres de los primos grandes ahora, ¿cierto? ¡Da un buen ejemplo!"""
Shannon,"""Con permiso. He traído algo de té para todos."""
,Un aroma plácido acompañaba a Shannon mientras entraba con un carrito de servicio.
,"Incluso Ange y María, que habían estado correteando en círculos, se sentaron obedientemente al escuchar que las bebidas habían llegado."
Ushiromiya Rudolf,"""Por cierto, ¿qué está haciendo padre?"""
Ushiromiya Krauss,"""Debería bajar pronto. Ha estado toda la mañana a los apuros intentando escoger una corbata."""
Ushiromiya Eva,"""¿Te refieres a eso de elegir una vestimenta digna del líder de la familia?"""
Ushiromiya Rosa,"""Padre siempre ha sido muy exigente a la hora de elegir corbatas, ¿verdad?"""
Ushiromiya Natsuhi,"""Es algo que lo apasiona. Considero que tener sentido de la moda es algo positivo."""
Ushiromiya Krauss,"""Y, a pesar de todo, siempre aparece con la misma corbata al final."""
,Los familiares se echaron a reír.
,"La dulce esencia del té de calabaza elaborado por Gohda se extendió por todo el salón, y la tranquila atmósfera se volvió más animada."
Ushiromiya Maria,"""¡Mira, mamá! ¡Mira, mamá! ¡Es una galleta de calabaza! ¡Por Halloween!"""
Ushiromiya Rosa,"""Oh, es cierto. Este dulce aroma es kabocha, ¿o no?"""
Shannon,"""En efecto. Tenemos un té especial con sabor a calabaza para que prueben hoy. Es realmente delicioso, por lo que sugiero que lo prueben sin azúcar primero."""
Kanon,"""Nee-san, tu manga. Con cuidado."""
Ushiromiya Jessica,"""Guau, ni siquiera había oído hablar del té de kabocha... ¿Cómo encuentra Gohda estas cosas?"""
Ushiromiya George,"""Delicioso. Sabe excelente. Se puede sentir la dulzura natural del kabocha."""
Ushiromiya Battler,"""Té de kabocha, ¿eh? Aún así, ¡el kabocha siempre sabe mejor en tempura!"""
Ushiromiya Maria,"""¡Uu! ¡No es ‘kabocha’, es ‘calabaza’!"""
Ushiromiya Ange,"""Sí, ¡la calabaza y el kabocha son diferentes! ¡Esto es calabaza!"""
,"Aparentemente, María estaba recalcando la diferencia de matices entre las palabras en inglés y japonés, pero Ange parecía entender que kabocha y calabaza eran cosas completamente distintas."
,"Todos rieron excepto Ange, que ladeó su cabeza en descontento, sin entender qué era tan gracioso."
,"Justo cuando parecía que se pondría a refunfuñar por el mal humor, María comenzó a enseñarle su “juego de la galleta”, y Ange inmediatamente quedó absorta en esa distracción."
,"Entonces, el fuerte sonido de pisadas acercándose se pudo escuchar desde el pasillo."
,"Teniendo buena noción sobre a quién le pertenecían, los familiares enderezaron sus espaldas."
,Esos pasos rápidos se detuvieron justo en la puerta del salón.
,... Como si alguien estuviera tomando un respiro hondo y preparando una pausa dramática.
,"Entonces, mientras la puerta se abría de golpe, Kinzo, con Genji y Nanjo a sus espaldas, gritó."
Ushiromiya Kinzo,"""<¡¡Hhhhhhappy Halloween!! ¡¡And trick or tree{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}a{-}a{-}a{-}a{-}aat!!>"""
,"""""""¡¡<Trick‐or‐treeeeat>!!"""""""
,"Los primos le devolvieron el saludo.{n}Y los adultos también, luciendo ligeramente avergonzados."
,"Ange fue la única en quedar boquiabierta, sin poder comprender lo que había pasado."
Ushiromiya Kinzo,"""¡¡Bienvenidos, nietos míos!! ¡¡Si no me dan dulces, les haré una travesura!!"""
Ushiromiya Rosa,"""Adelante, María."""
Ushiromiya Maria,"""¡¡Abuelo, feliz halloween!! ¡Te conseguí algo increíble este año! ¡¡Te sorprenderá!!"""
,María tomó un regalo que había estado escondiendo detrás de un sofá.
,El resto de familiares repentinamente estaban sosteniendo paquetes similares también.
Ushiromiya Kyrie,"""Vamos, Ange, tú también. Dale esto al abuelo."""
,Kyrie le pasó a Ange un regalo prolijamente envuelto.
Ushiromiya Kinzo,"""¡¡Ooooooh, Maríaa{-}a{-}a{-}a{-}a{-}aaa, siempre eres tan amable{-}e{-}e{-}e{-}e!! ¡¡Tu abuelo está tan felii{-}i{-}i{-}i{-}i{-}i{-}iiz!!"""
,"La sonrisa de Kinzo se extendió de oreja a oreja mientras tomaba el regalo de María, y presionaba su mejilla contra él."
Ronoue Genji,"""... Amo. Su dignidad."""
Ushiromiya Kinzo,"""Nngg... o‐oh, muy cierto... Has complacido muy gratamente a tu abuelo, María. En respuesta al regalo que me has otorgado, prometo no implicarte en travesuras este año."""
Ushiromiya Maria,"""¡¡Ahora es tu turno, abuelo!! ¡¡Si no me das un dulce, te haré una travesura!!"""
Ushiromiya Kinzo,"""Sí, espléndido. ¡Genji!..."""
Ronoue Genji,"""Por aquí."""
,"Genji buscó en algo parecido a un saco de Santa Claus y sacó un regalo dirigido a María, pasándoselo a Kinzo."
Ushiromiya Kinzo,"""¡¡Aquí tienes, María~!! ¡¡Un regalo de tu abuelito!! ¡¡Te lo advierto, es mu{-}u{-}u{-}u{-}uuy lii{-}i{-}i{-}indo!! Es casi un desperdicio tener que entregártelo{p:0:♪}"""
Ronoue Genji,"""... Amo. Su dignidad."""
Ushiromiya Kinzo,"""Nnngggyyyyhhhh... E-El siguiente es un regalo otorgado en nombre del líder de la familia Ushiromiya para María... Es un... lindo... nnnggg, *tos*tos*... u-un objeto acorde a la elegancia y dignidad de nuestra honorable familia. C-Cuídalo muy bien..."""
Ushiromiya Maria,"""¡¡Gracias, abuelo!! ¡¡Te quiero!! ¡Beso-beso-beso!"""
Ushiromiya Kinzo,"""¡¡N‐Nngggwoooooooohhhhh!!... ¡¡Ooohhh, Maríaa{-}a{-}a{-}aaa, mi pequeña y linda nieta!! ¡¡¡Besito besito besitooo~!!!"""
Ronoue Genji,"""..."""
,"Para este punto, incluso Genji dio por perdida la dignidad del líder de la familia."
,"Aún así, este año había durado diez segundos más de lo usual."
Ushiromiya George,"""Feliz Halloween, abuelo. Esto va de mi parte."""
Ushiromiya Jessica,"""Feliz Halloween. Este es el mío. Espero que te guste."""
Ushiromiya Kinzo,"""Oooooh, George, Jessica, les agradezco por un año más. Estoy tan... tan contento..."""
,"Con lágrimas recorriendo su rostro, Kinzo abrazó a George y Jessica."
Ushiromiya Kinzo,"""Oh, y Battler también... Me alegra que hayas regresado a la familia... Todo ha sido tan solitario sin ti estos seis años..."""
Ushiromiya Battler,"""... Bueno... um, en fin... feliz Halloween. Aunque no sé si te gustará..."""
Ushiromiya Kinzo,"""No te preocupes... No te preocupes, Battler... Sé que tienes cosas qué decir, preguntas que quieres hacer... Pero aún no es el momento."""
Ushiromiya Battler,"""Abuelo..."""
Ushiromiya Kinzo,"""Estoy... feliz de que hayas vuelto a la familia Ushiromiya... Me llena de... alegría..."""
,"Lentamente, Kinzo avanzó y abrazó a Battler."
,"Battler retrocedió en un inicio, pero entonces entendió sus sentimientos y le correspondió el gesto."
,Ange observó dicha escena... atónita.
,¿Había sido Ushiromiya Kinzo... siempre este tipo de persona?...
Ushiromiya Rudolf,"""Ange. Te toca."""
Ushiromiya Kyrie,"""Adelante, dáselo al abuelo."""
Ushiromiya Ange,"""... Ah... sí."""
,Ange... no tenía idea de lo que estaba pasando.
,Tomó el regalo que le había dado su madre... y caminó tímidamente.
,"... La cara de Kinzo, que se había visto tan animada hasta hace un momento, parecía haberse vuelto mucho más severa en el momento que Ange avanzó."
,No. No se “había vuelto” severa.
,Esa expresión... era la que siempre había usado el Kinzo dentro de la mente de Ange.
,Este {i:era} Ushiromiya Kinzo.
,"Era inconstante, temperamental, y siempre tenía una expresión severa en su rostro... Era la persona más terrorífica de la familia Ushiromiya..."
Ushiromiya Ange,"""..."""
Ushiromiya Kinzo,"""..."""
,"Se sintió como si de repente el mundo se hubiese apagado, y que solo lo hizo cuando fue mi turno de pasar al frente."
,... ¿Por qué? ¿Por qué solo en mi caso?
,"Pero, a pesar de todo... ¿no es así cómo debería ser?{n}¿No es este el Ushiromiya Kinzo que esperaba?... ¿El Ushiromiya Kinzo que entiendo?..."
,"Era como un títere cargando té.{n}Caminé hacia adelante, perpleja, sosteniendo el regalo frente a mí... y me detuve frente a Kinzo."
,"Sin permitir que su expresión se altere en lo más mínimo, Kinzo lentamente alcanzó y tocó el regalo..."
Ushiromiya Kinzo,"""¡¡¡MmmmmAAAAAaaannnggeeee{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}eee!!!"""
,"En un instante, Ange se vio atrapada en un fuerte abrazo, con regalo y todo.{n}La barba blanca de Kinzo frotaba su mejilla."
Ushiromiya Kinzo,"""¡¡Tu abuelito... tu abuelito está tan feliiiiiiiiiz!! ¡¡Me alegro tanto de ser bendecido con nietos tan encantadores!! ¡¡Me siento feliiiiiiiz!! ¡¡Tan feliz que las lágrimas no... no se detienee{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}een!!"""
Ronoue Genji,"""... Amo, le moquea la nariz... Eso... y su dignidad."""
Ushiromiya Kinzo,"""¡¡Oh, Genji, mis disculpas!! ¡¡Yo... siem{0}n{0}p{0}h{0}f{0}n{0}h{0}h{0}h{0}hnnn... *resoplido*!!"""
,"Mientras el abuelo se sonaba la nariz, no parecía ni por asomo ser algo más que un cariñoso abuelo abrumado hasta las lágrimas por los regalos de sus nietos."
Ushiromiya Kinzo,"""Gracias, Ange. Escuché que decidiste venir incluso cuando no te sentías para nada bien... ¡Estoy tan contento!... Toma, esto es para ti."""
,Presionó una gran caja de regalo en el pecho de Ange.
,... Y ella se percató de que todos los regalos que había entregado Kinzo estaban envueltos de forma diferente y en cajas de distintos tamaños.
Ushiromiya Battler,"""Me pregunto qué te consiguió, Ange. He oído que el abuelo siempre elige personalmente el regalo que nos va a dar a cada uno. Bastante increíble, con toda esta gente."""
Ushiromiya Ange,"""... Cada año... los elige él mismo... Mm..."""
,Él hace... ¿qué cada año?{n}Elige... ¿qué personalmente?
,Esta bizarra ceremonia ocurre... cada año.
,Los primos estaban charlando alegremente sobre cuáles serían sus regalos de Halloween este año.
,"María se acercó a Ange y le sugirió comparar el peso de sus regalos, pero por alguna razón, Ange solo se quedó viendo a la nada."
,"Tras eso, los adultos también entregaron sus regalos a Kinzo uno por uno, recibiendo un regalo en respuesta, junto a palabras consideradas sobre su salud y preguntas sobre cómo les había ido recientemente."
,"Entonces, después de ver que todos los intercambios se habían completado, Gohda apareció... y anunció que el almuerzo estaba listo."
Ushiromiya Kinzo,"""¡Conque ya está listo!... ¡Vamos, damas y caballeros! Hora de disfrutar el espléndido almuerzo que Gohda nos ha preparado. Rápido, ¡al comedor!"""
Gohda Toshiro,"""Todos, por aquí. Síganme."""
Shannon,"""Llevaremos sus regalos a sus habitaciones en la casa de huéspedes."""
Kanon,"""Por favor, sientanse libres de dejarlos aquí mientras se dirigen a almorzar."""
,"Los familiares se pusieron de pié, dejando sus regalos sobre mesas y sofás, y siguieron a Kinzo fuera del salón."
,"... Solo Ange quedó de pie, perpleja... mientras se aferraba al regalo que Kinzo le había dado..."
,Los almuerzos de Gohda no habían decepcionado ni una sola vez.
,"Cuando Hideyoshi dijo que eran la única razón por la que todos vienen a las conferencias familiares, todo el grupo rió y asintió."
,La comida deliciosa es capaz de mantener la conversación fluyendo.
,"Cuánto has crecido. ¿Cómo has estado? Oh, ya sabes, nada mal."
,"Fue una ocasión divertida, con todos preguntándose mutuamente las últimas noticias y riendo juntos."
,"Durante las comidas, la familia Ushiromiya se sentaba en una jerarquía específica, para que los hermanos adultos, los primos, y los cónyuges se sentaran en grupos."
,Eso hacía más sencillo que la conversación fluyera naturalmente.
,Ange se había alejado un poco de los primos para mirar a los alrededores del comedor.
,... ¿Qué están haciendo Kinzo y los demás adultos?
,Su conversación parece ser pacífica y entretenida.
,"La mayoría del tiempo, los hermanos eran padres o madres de sus propios hogares."
,"Sin embargo, cuando estaban reunidos frente a Kinzo, ese peso abandonaba sus hombros, y se volvían jóvenes y enérgicos como si hubieran regresado a la niñez."
,"Rudolf, quien usualmente era un padre tranquilo pero con un aire de dignidad, se volvió tan enérgico y animado en este grupo que casi parecía un segundo Battler."
,Incluso Kinzo se veía sereno.
,No chistó ni una palabra sobre dinero o su herencia.
,"De hecho, ni siquiera insultó a sus hijos o los llamó incompetentes."
,"Solo parecía contento como todo abuelo, genuinamente complacido de tener a toda su familia reunida por única vez este año."
,El grupo de cónyuges era igual de armonioso.
,"Sus conversaciones saltaban de tema en tema, sobre cuestiones maternales como la educación de sus hijos, el manejo en sus hogares, y la salud de la familia."
,Hideyoshi e incluso Nanjo se unieron.
,¿Y los primos?
,"... Era imposible que una mesa tan divertida, acompañada por un grupo de amigos tan entretenido, no resultara bulliciosa."
,"María estaba en su elemento, presumiendo su conocimiento en trivia de Halloween."
,"George y Jessica asentirían en señal de entendimiento. Battler diría algo estúpido, y María se reiría de él."
,"Si quisiera, podría fácilmente unirme en la conversación, y también fácilmente irme de ella, cambiando mi atención hacia el postre.."
,"Era... felicidad, pura y natural."
,... Se sentía como disfrutar de un agradable descanso bajo los rayos del sol primaveral.
Ushiromiya Kinzo,"""Según el reporte del clima, podemos esperar una gran tormenta para algún punto de esta noche."""
Ushiromiya Rudolf,"""Se supone que será un tifón. Parece que estaremos atrapados aquí por más de una noche de nuevo."""
Ushiromiya Kinzo,"""No me molesta en lo más mínimo. Pueden quedarse tanto como deseen. Si significara ver los rostros de mis queridos nietos más seguido, le rezaría a la lluvia todos los días."""
Ushiromiya Eva,"""Danos un respiro. Tenemos trabajo del qué preocuparnos."""
Ushiromiya Rosa,"""¿Por qué no abandonas la isla, padre? De ese modo, podrías ver a tus nietos tanto como quisieras."""
