Speaker,Spanish (ES)
,"... Recientemente, ella había comenzado a decir algo sobre como un gran trabajo la estaba reteniendo, así que este tipo de cosas pasaba con frecuencia..."
,"... Todos se burlaron de los dibujos en los que trabajé tanto durante la clase de arte, pero aun así quería mostrárselos a mamá... y de nuevo, ella no será capaz de verlos por mí."
,"También quería hablarle de la vez en la que todos me presionaron para tomar el trabajo de la limpieza, pero di lo mejor de mí y fui elogiada por la maestra."
,"Y de los momentos cuando salía de compras, el señor de la tienda siempre decía que él me admiraba y me daba café enlatado gratis."
,"Y la vez cuando quería alentar a mamá porque ella trabajaba tan duro, y escondí una carta para ella bajo su almohada."
Ushiromiya Maria,"""... Hay muchas otras cosas... de las que quería hablar."""
Sakutarou,‘... Mamá está trabajando muy duro en su trabajo. Ella está trabajando con todas sus fuerzas para que podamos comer todos los días.’
Ushiromiya Maria,"""... Odio su trabajo... ¿Por qué mamá no simplemente renuncia?"""
Sakutarou,"‘Un trabajo es algo importante que hacen los adultos... Permite que María coma, compre ropa, pague por el almuerzo de la escuela, y paga el depósito del campamento de verano... Esto es porque mamá trabaja y gana dinero para ti.’"
Ushiromiya Maria,"""... No necesito comida. No necesito ropa. No necesito almuerzos de la escuela y no quiero ir al campamento de verano... Parece que ninguno de los grupos deja que María se una."""
Sakutarou,"‘Uryu... Justo ahora, en el teléfono, mamá prometió que ella compraría un regalo cuando regresara del trabajo, ¿cierto?’"
Sakutarou,"‘Creo que mamá hizo esa promesa porque eres importante para ella, María, y se sentiría mal si te sintieras sola.’"
Ushiromiya Maria,"""... ¿Tú lo crees?..."""
Sakutarou,"‘¡Uryu! ¡Ella de verdad no haría eso si pensara que eres una molestia o un fastidio!... Mamá también quiere que estés a su lado todo el tiempo, María.’"
Sakutarou,‘... También es doloroso y triste para mamá no poder hacerlo... Recuerdo cuando mamá pasó toda la noche a tu lado llorando.’
Ushiromiya Maria,"""... Sí... No entendía por qué mamá estaba llorando... pero ver a mamá así era tan triste... y María no podía hacer nada más que estar en silencio al lado de mamá."""
Sakutarou,"‘Recuerdo lo último que mamá dijo entonces... Ella dijo ‘gracias, María’... Mamá dijo que solo con estar a su lado, eras su única aliada en el mundo... Uryu, ¿recuerdas?’"
Ushiromiya Maria,"""Sí... Tú eres mi única aliada en todo el mundo... eso dijo."""
,"Sakutaro colocó el control remoto en la mesa, se arrastró hasta el sofá, se sentó en mi regazo... y me habló, mirándome a los ojos."
Sakutarou,"‘... Estoy seguro de que mamá se siente igual que tú, María... Los diseños que mamá dibuja son los únicos burlados por los clientes... Solo la compañía de mamá tiene trabajos presionados por otras compañías.’"
Sakutarou,"‘Mamá es la presidenta, así que ella debe hacerse cargo de todo por sí misma... Solo la compañía de mamá nunca es incluida en los negocios de las otras compañías.’"
Sakutarou,‘... La única aliada de mamá es María... Si le dices a mamá que deje su trabajo... ¿Dónde podrá mamá encontrar un aliado?...’
Ushiromiya Maria,"""... Uu... Sakutaro..."""
Sakutarou,"‘La única persona que tengo en todo el mundo es María... Y la única persona que mamá tiene en todo en todo el mundo es María... ¿Y qué hay de ti, María?’"
Ushiromiya Maria,"""... Tengo a mamá, y también a Sakutaro..."""
Sakutarou,"‘Así que María, ¡no estás sola después de todo! ¡Uryu!’"
Ushiromiya Maria,"""... Uu."""
Sakutarou,"‘Como mamá está ocupada con su trabajo, ella no puede estar junto a ti muy seguido, pero por favor, no la culpes por eso, María... A cambio, yo siempre estaré aquí, y estaré a tu lado para siempre... Así que no llores, ¿sí?...’"
Sakutarou,‘... Uryu... Que yo esté contigo... ¿no puede detener tu tristeza?...’
Ushiromiya Maria,"""... Uuu... uuuuuuuuuuu, Sakutaro... ¡¡Uuuuuuuuu!! UwaaAAaaAaahhh, waaAAahaaaAAahaaahhh..."""
,"... De un rincón del corazón de María, el cual ella hacía lo mejor que podía para sellar... lágrimas de tristeza finalmente se derramaron... *dip*dip*... *dip*dip*dip*..."
,"... *sniff*sniff*, *dip*dip*dip*dip*"
,Aunque los fines de semana cuando mamá no regresa a casa no son algo raro.
,... Y aunque esta noche no fuese particularmente dolorosa o triste comparada con otras noches.
,... Las lágrimas de María se derramaron.
Sakutarou,"‘¡Uryuu!... María, no llores... Yo siempre estaré contigo... Incluso si lloras, yo no lo haré. Soy un cachorro de león, así que no lloraré incluso si me siento solo.... Aunque quiero llorar también, {i:¡no lo haré}!...’"
Ushiromiya Maria,"""¿Por qué no llorarás, Sakutaro?... ¿No llorarás, aunque estés tan solo que no puedas contener las lágrimas?..."""
Sakutarou,"‘Uryu. Pero si lloro, ¿quién te hará sentir mejor?... Así que no lloraré. Después de todo, quiero hacerte sonreír.’"
Ushiromiya Maria,"""Si María sonrie... ¿regresará mamá?..."""
Sakutarou,"‘Cuando mamá regrese, si ella es recibida por una María feliz... Estoy seguro de que ella será muy feliz. Uryu.’"
Ushiromiya Maria,"""... ¿Mamá... será feliz?..."""
Sakutarou,"‘Uryu. Si haces eso, entonces estoy seguro de que aliviará su fatiga del trabajo también. Entonces, estoy seguro de que empezará a sentirse mejor muy pronto, y jugará mucho con María.’"
Ushiromiya Maria,"""..."""
Sakutarou,"‘Cuando vienes a casa y mamá está esperando por ti aquí, y ella está en la cocina de buen humor, ¿no te sientes feliz? Estoy seguro de que mamá siente lo mismo.’"
Ushiromiya Maria,"""... Si María se queda en casa de buen humor... ¿Mamá se sentirá feliz también?"""
Sakutarou,‘¡Uryu!’
,Sakutaro asintió profundamente con su gran cabeza.{n}No podrían caer más lágrimas de los ojos de María.
,"... Porque si ella recibía a mamá con una cara llena de lágrimas, mamá probablemente se sentiría triste también."
Sakutarou,"‘Sabes de eso, María. No puedes crear magia que cree sonrisas si no estás sonriendo también.’"
Ushiromiya Maria,"""... Sí... María lo sabe. Así que, ya no lloraré."""
Sakutarou,"‘Oye, María. Tengo una idea de cómo divertirnos un rato... Uryu, ¿quieres escucharla?’"
Ushiromiya Maria,"""... ¿Qué es?"""
Sakutarou,‘Mamá no regresará hasta tarde en la noche del domingo. Así que hagamos una fiesta de pijamas y mantengámosla en secreto.’
Ushiromiya Maria,"""¿Una fiesta de pijamas?..."""
Sakutarou,"‘Hasta que te canses tarde esta noche, come caramelos y bebe soda en la cama, y juega conmigo.’"
Ushiromiya Maria,"""Una fiesta de pijamas... Sí, suena divertido... ¿No tengo que ir a la cama a las nueve? ¿Mamá no se molestará si no duermo?"""
Sakutarou,"‘Este es un secreto entre tú y yo, solo para cuando mamá no esté. Así que esta noche, hasta que tengas sueño, pasemos toda la noche divirtiéndonos juntos.’"
Sakutarou,‘Comamos gomitas y tratemos de adivinar cuál color será el siguiente. Dividamos los maníes y tratemos de adivinar {c:86EF9C:cuál mitad es el abuelo}.’
Sakutarou,"‘Busquemos tesoros en el armario. ¡Y más, y más! Me pregunto cómo sabrá si mezclamos jugo de naranja y soda de melón.’"
Ushiromiya Maria,"""Uu. Una vez traté de probarlo, pero le pregunté a mamá si estaba bien y se molestó."""
Sakutarou,"‘¡Uryuu! No le digamos a mamá e intentémoslo{p:0:♪}. Esta noche, juguemos mucho, riamos mucho, y espantemos las lágrimas con felicidad. ¡No te preocupes, definitivamente será divertido si estoy aquí! Definitivamente te haré feliz, María.’"
Ushiromiya Maria,"""Sí... sí. Definitivamente será divertido si Sakutaro está aquí. María definitivamente será feliz. Gracias, Sakutaro. Ya no lloraré. Juguemos todo lo que podamos, seamos lo más felices que podamos, y démosle la bienvenida a mamá cuando llegue a casa."""
Sakutarou,"‘¡Uryuu! Esta noche, juguemos bastante y sintámonos mucho mejor{p:0:♪}. Juguemos mucho en una fiesta secreta que solo podemos tener cuando mamá no está aquí.’"
Sakutarou,"‘Si somos lo suficientemente ruidosos, estoy seguro de que bastantes amigos vendrán a jugar desde la tierra del otro lado del espejo y del país de las maravillas. Entonces, tendremos tantos amigos que no podremos aburrirnos. ¡Uryuu!’"
Ushiromiya Maria,"""¡¡Uryuu!!"""
,"... Entonces, María empezó su fiesta de pijamas sola con Sakutaro, divirtiéndose hasta tarde en la noche."
,"Ella jugó colocando su mano en la bolsa de gomitas sin mirar, y tratando de adivinar qué color sacaría."
,... Sakutaro tenía buena intuición y acertó muchas.{n}María también tuvo una jugada brillante en la que adivinó cuatro veces seguidas.
,"El juego donde ella dividía los maníes y trataba de adivinar cuál era el abuelo, era más sencillo que adivinar el color de las gomitas, así que ella adivinó bastante."
,"Chuparse sus dedos cubiertos de sal era inapropiado, pero era la parte más deliciosa."
,A ella le gustaban la soda de melón y el jugo de naranja por sí solos.
,"Esperaba que mezclando sus dos bebidas favoritas, habría un haz de luz como alquimia, y una nueva bebida que nadie nunca había probado antes sería creada."
,"Se entusiasmó por la idea de cómo, si resultaba ser delicioso, la llamaría soda Sakutaro y la vendería."
,"Pero, inesperadamente, tenía un extraño y decepcionante sabor.{n}Y el color era un tanto aburrido y espeso."
,... Tal vez no debería estar sorprendida de que el naranja y el verde mezclados harían esto... Qué pena. Yo imaginé que podría volverse de un brillante color piña.
,"Pero, fue una asombrosa, asombrosa, noche divertida."
,"Si esto es tan divertido, tal vez mamá comience a querer venir a casa, e inesperadamente aparecer en la entrada principal."
,"... Así que tuve la sensación de que mamá podría repentinamente venir a casa, y fui a la entrada principal varias veces para revisar, pero no había forma de que mamá fuese capaz de venir a casa cuando estaba tan ocupada en el trabajo."
,"Pero en vez del sentimiento de soledad, se sentía simplemente un poco decepcionante que mamá no pudiese unirse a nuestra divertida fiesta nocturna."
,"Uno de estos días, voy a hacerlo cuando mamá esté y le dejaré unirse."
,"A mamá le parecen deliciosas algunas cosas que a María no, así que ella podría decir que la soda Sakutaro de verdad es rica."
,"Cuando mamá regrese cansada, le serviré un poco."
,Y más que nada.
,... Quería al menos escribir algo divertido sobre esta noche en una carta y contarle a mamá sobre ello.
,De modo que estos sentimientos de felicidad llegaran a mamá también.
,"Su trabajo es siempre muy duro y ella regresa a casa muy cansada, así que espero que pueda compartir esta felicidad con ella."
,"Con la esperanza de que mamá venga a casa tarde la noche del domingo, muy seguramente cansada, podría hacerle solo un poco más alegre al compartir esta felicidad..."
,Suavemente coloqué la carta en el escritorio de mamá.
,{e:070:Para mamá.{n}Buen trabajo con tus labores de nuevo hoy{p:0:☆}. Déjame compartir mi felicidad contigo.{n}{m:-5:―}―De María}
,"Entonces, María decidió darle un regalo a Sakutaro por proponer esta maravillosa fiesta."
,Una pequeña bufanda roja que había encontrado cuando buscaba un tesoro en el armario.
,"Cuando era aún muy pequeña, mamá había tejido esta pequeña bufanda roja."
,‘María’ estaba bordado en ella con un tejido de lana.
,... María suavemente envolvió esa bufanda alrededor de Sakutaro.
,"De verdad le quedaba bien, combinando su amarillo con el rojo muy bien."
Sakutarou,‘... Uryu... ¿Me queda bien?...’
,Sakutaro parecía avergonzado mientras llevaba su primer regalo.
,... Sí. En verdad le queda.
Ushiromiya Maria,"""Uu. Sakutaro, muchas gracias por todo. Fue muy divertida esta noche. María no puede ni recordar por qué estaba llorando... Estemos juntos de ahora en adelante. Y siempre juguemos y riamos juntos."""
Sakutarou,"‘¡Uryuu! ¡Te quiero, María!’"
Ushiromiya Maria,"""María también, te quiere, Sakutaro."""
,"Después de jugar tan salvajemente, la habitación de María era un desastre."
,Tal vez ella había jugado demasiado.
,"... Pero estoy muy cansada por hoy, así que vayamos a dormir juntos. Y mañana, limpiaremos juntos y le daremos la bienvenida a mamá con una habitación limpia... ¿Bien? ¿Sakutaro?"
,Uryuu{p:0:♪}.
Ushiromiya Maria,"""... ¿Ves? ¿Ves lo feliz que María...? No, ¿Ves lo felices que María y Sakutaro están?"""
Ushiromiya Ange,"""... ¿Es esta tu felicidad, María onee-chan?..."""
Ushiromiya Maria,"""Sí. María es feliz."""
Ushiromiya Ange,"""... Esperabas con tantas ansias ir al cine, y aunque la tía Rosa prometió que ella definitivamente te llevaría, lo olvidó completamente."""
Ushiromiya Maria,"""Ella solo se olvidó porque estaba muy ocupada con su trabajo... Incluso si ella lo hubiera recordado, con su trabajo, no habría nada que ella pudiese hacer."""
Ushiromiya Maria,"""Lo recordase o no, mamá pasaría la noche en el trabajo. Ella no podía ir al cine... Que lo recordara o no era un problema insignificante."""
,... No hay forma de que fuese un problema insignificante.
,"Después de todo... cuando la tía Rosa respondió ‘¿Al cine?’ en el teléfono, era obvio que ella había olvidado completamente su promesa."
,"Y cuando escuchó eso, el humor de María onee-chan definitivamente se había oscurecido."
Ushiromiya Ange,"""Bueno... como dices, incluso si la tía Rosa hubiese recordado su promesa, no habrías sido capaz de ir al cine de todos modos."""
Ushiromiya Ange,"""... Pero aun así... Pensar que tu madre olvidó su promesa de pasar uno de sus días libres contigo... es triste. Yo estaría molesta."""
Ushiromiya Maria,"""... Sí. Fue triste. Porque incluso si ella lo recordase, no seríamos capaces de ir al cine."""
Ushiromiya Maria,"""... Pero después de eso, tuve una muy, muy divertida noche con Sakutaro. Debes haber pensado que esa fiesta de pijamas parecía muy divertida también, Ange."""
Ushiromiya Ange,"""... No hay forma de que fuese divertida."""
Ushiromiya Ange,"""... Quiero decir, todo eso que hiciste esa noche, fue solo hacer un escándalo intencionalmente por nada de manera que pudieses olvidar que estabas sola y que tu madre no vendría."""
Ushiromiya Maria,"""Eso no es verdad. De verdad tuve una fiesta divertida con Sakutaro."""
Ushiromiya Ange,"""¡No, eso no es verdad! ¡¡Simplemente estabas tan triste, y odiaste tanto a tu madre por olvidar su promesa, que hiciste de tu cuarto un desastre!!..."""
Ushiromiya Maria,"""... ¿Dónde estaba algo como eso escrito en el diario de María?"""
Ushiromiya Ange,"""¡No está {i:escrito} en ninguna parte! Pero... ¡leyendo las brechas entre cada línea, puedo entender tus sentimientos! ¡No la estabas pasando bien esa noche!"""
Ushiromiya Ange,"""Y te quedaste despierta tarde aunque se te dijo que no lo hicieras, rompiste la regla de comer dulces fuera de la hora de la merienda, e incluso cuando eso no enterró tu tristeza, te pusiste salvaje en tu habitación... e hiciste un desastre de ella, ¡¡¿cierto?!!..."""
Ushiromiya Ange,"""Y después de que hiciste de tu habitación un desastre y estabas toda cansada... todo lo que hiciste fue aferrarte a las sabanas y lloraste hasta dormir, ¡¿cierto?!..."""
Ushiromiya Maria,"""... Está escrito en el diario que mamá probablemente olvido su promesa de ir al cine, y me quedé tarde teniendo una fiesta de pijamas con Sakutaro... y hice un desastre en mi habitación buscando tesoros."""
Ushiromiya Ange,"""Sí. ¡Y eso... solo puede significar una cosa! ¡¿No es así?! ¡Estabas anhelando el amor de la tía Rosa, María onee-chan!... ¡Y la tía Rosa siempre puso su trabajo y su imagen pública primero, siempre dejándote en segundo plano!..."""
Ushiromiya Ange,"""¡Eso me disgusta! ¡¡Porque yo sé cuán superficiales son las palabras de {i:amor} de la tía Rosa!! ¡Tú misma deberías darte cuenta!"""
Ushiromiya Ange,"""Y a pesar de esto... ¡¿Cómo puedes decir que eres feliz?! No {i:entiendo} esa... ¡¡esa parte de ti, María onee-chan!! Incluso con lo mayor que soy, ¡¡no puedo entenderlo para nada!!..."""
Ushiromiya Ange,"""¿Por qué no estás triste? ¡¿Por qué es que tú puedes experimentar una realidad llena de tristeza y decir que eres feliz?! ¡¡No puedo hacerlo, no puedo entenderlo!!..."""
Ushiromiya Maria,"""... Eres una niña triste, Ange."""
Ushiromiya Ange,"""¡¡No lo entiendo!! ¡¿Por qué {i:tú} sientes pena por {i:mí}?!"""
Ushiromiya Maria,"""... Aunque un ‘hecho’ sobre una realmente divertida fiesta de pijamas está escrito en mi diario, si el mismo ‘hecho’ es observado por una persona distinta, tiene una forma distinta."""
,Yo recuerdo haber conversado algo como esto con {f:5:Bernkastel}.
,"La verdad es inexacta y cambia de forma cada vez que es observada.{n}Por la forma en que es percibida... en otras palabras, dependiendo de la persona que la perciba, una única verdad se puede convertir en diferentes verdades."
,Y sobre las verdades del pasado están pintadas las verdades del futuro...
Ushiromiya Maria,"""En este diario, María escribió que lo que había pasado esa noche fue muy, muy divertido."""
Ushiromiya Ange,"""... Describiste los eventos de esa noche como algo muy feliz."""
Ushiromiya Maria,"""Y aun así, cuando lees el diario, los eventos de esa noche suenan muy, muy tristes."""
Ushiromiya Ange,"""... Aunque lo describes como felicidad, lo leo como algo distinto."""
Ushiromiya Maria,"""Detente."""
Ushiromiya Ange,"""..."""
Ushiromiya Maria,"""Esto... habla de una noche feliz... Esta es... la ‘verdad’ de esa noche. Por favor, no tomes esta verdad feliz... y pintes sobre ella con una nueva y diferente verdad."""
Ushiromiya Ange,"""... ¿Esto te hace... feliz, María onee-chan?"""
Ushiromiya Maria,"""Sí. María es feliz... Es por eso que siento lástima por ti, Ange, porque no puedes sentir felicidad en la misma situación."""
,"... Tanto ella en aquel entonces, como yo ahora, estamos en la misma situación aislada y sin amigos."
,Así que Ange... aceptó esa realidad solitaria como una realidad solitaria. Pero {i:ella}... pintó sobre esa solitaria realidad con una realidad de felicidad.
,Ushiromiya María tomó una verdad triste... y la convirtió en felicidad.
,"Esa era... la única, y también más grande... diferencia entre María onee-chan y yo."
,"Y aunque una parte de mí es incapaz de aceptarlo, otra parte de mí está celosa de ese poder."
Ushiromiya Maria,"""Sí... Eso es. Esto es ‘poder’... María fue capaz de hacerse feliz con ese poder. Porque no tienes ese poder, no puedes hacerte feliz, Ange."""
Ushiromiya Ange,"""¿Ese poder... qué es?"""
Ushiromiya Maria,"""María tampoco sabía cómo llamar a ese poder... En este momento, al menos... Eventualmente, a María se le enseñó su verdadera forma."""
Ushiromiya Maria,"""... Habla sobre ello luego. En una página posterior... Así que entonces, entonces, tarde el domingo por la noche. Con un regalo, justo como ella lo había prometido, mamá regresó..."""
Ushiromiya Rosa,"""... Regresé."""
