Speaker,Spanish (ES)
Willard H. Wright,"""Perdió al bebé de la señ—no, perdió a Beatrice dos veces. Incapaz de dejar que ese dolor fuera expuesto, lo mantuvo preso en su corazón... y eventualmente se pudrió y se convirtió en locura. Eso es lo que estimuló su anormalmente fuerte interés por el ocultismo en tus últimos años."""
Ushiromiya Kinzo,"""¡¡Oooooooooohhhh!! ¡¡Beatriceeeeee, Beatriceeeeee!! ¡¡¿Por qué?!! ¡¿Por qué me abandonaste dos veces?! Tu sonrisa, ese hermoso cabello, esos ojos... ¡¿Por qué moriste en mis brazos no una... sino dos veces?!"""
Ushiromiya Kinzo,"""Así de tanto... así de tanto me... ooo{-}o{-}o{-}o{-}ohhhh, oo{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}oohhhh... oohhh..."""
,"A estas alturas, Kinzo ni siquiera intentaba suprimir sus sollozos."
,"De vez en cuando, se rascaba su cabeza de angustia; otras veces, miraba al cielo como un cantante de ópera."
,"Kinzo gritaba una y otra vez, repitiendo el nombre de Beatrice..."
,"En un momento, se escuchó el sonido suave de la puerta cerrándose."
,"... Cuando se dieron la vuelta, ella ya estaba ahí.{n}Kumasawa había aparecido."
Kumasawa Chiyo,"""... Si ya saben tanto, ¿tal vez podemos contarles el resto?..."""
Ronoue Genji,"""... Aunque si ya saben tanto, no creo que haya nada más que contar..."""
Kumasawa Chiyo,"""No, debemos decirles. Como mujer... siempre he pensado que el corazón de la Beatrice de Kuwadorian es una historia que debe ser contada. Y ahora, ha aparecido alguien digno de escucharla. Creo que es hora de contarlo todo, sin contenerse."""
Ronoue Genji,"""..."""
Ushiromiya Lion,"""Kumasawa‐san, ¿usted sabe algo... acerca de Beatrice?..."""
Willard H. Wright,"""Claro que sabe... En el cuarto juego, tenemos un testimonio del capitán del barco que dice que Kumasawa entró y salió de Kuwadorian. Estaría dispuesto a apostar que Kumasawa tenía horarios de trabajo diferentes en la mansión y Kuwadorian. Había una niña pequeña de la cual cuidar. Kumasawa, con su gran experiencia en el cuidado de niños, debe haber sido de inmenso valor."""
Kumasawa Chiyo,"""... Eso es correcto. Incluso podrías decir que era su niñera."""
Ushiromiya Lion,"""No hay manera... No puedo creerlo... Así que... todo lo que Will‐san está diciendo es verdad."""
Kumasawa Chiyo,"""... Sí. Es un hecho... Había una mansión construida en el lado opuesto de la isla para Beatrice‐sama. La existencia de Kuwadorian es verdad."""
Willard H. Wright,"""No sé en qué momento Kinzo se casó con su mujer legítima, pero cuando Kinzo ya tenía una enorme fortuna y había comprado Rokkenjima, construyó dos mansiones y estableció dos vidas separadas."""
,Los hijos de Kinzo también estaban al tanto de las excentricidades ilegítimas de Kinzo.
,"Probablemente no había sido fácil establecer dos vidas.{n}Además, la mujer de Kinzo había sospechado y había husmeado todo este tiempo..."
Kumasawa Chiyo,"""El amo permaneció en Kuwadorian todo el tiempo que pudo. A veces fingía ir de viaje de negocios y se quedaba allí varios días, atesorando el tiempo que pasó con Beatrice-sama... No era simplemente una relación padre-hija. A veces se podía entrever su gran amor por la difunta Beatrice-sama, y era algo enternecedor."""
Willard H. Wright,"""La forma en que lo dices hace que suene como si a veces la tratara... como una sustituta de Beatrice."""
Kumasawa Chiyo,"""Oh. Si sonó así, mis disculpas... Beatrice‐sama probablemente aceptó el amor de su padre. Sin embargo, no negaré... que a veces se veía forzada a soportar un amor que no comprendía."""
,El tono de Kumasawa sonaba como si estuviera regañando a Kinzo.
,"Como madre que había criado a muchos niños, Kumasawa probablemente se había dado cuenta de que el amor de Kinzo era a menudo del tipo equivocado."
,"Sin embargo, cuanto más crecía la niña y más se parecía a su madre, más distorsionado y retorcido se volvía el corazón de Kinzo..."
,"Debido a su profundo amor, se volvió muy, muy... retorcido..."
Ushiromiya Kinzo,"""... Estás en tu derecho de regañarme, mi amiga... Comprendo. Mi amor es eterno e inagotable... Sin embargo, hubo veces en que lo dirigí a la persona equivocada, y... Yo... debo reconocer esto..."""
Ushiromiya Lion,"""... Abuelo... Espero... espero no se refiera a..."""
Kumasawa Chiyo,"""Lion‐sama. Todos los seres humanos de este mundo están interconectados. Aunque no se den cuenta, siempre hay algún tipo de lazo. Esos lazos... envuelven a las personas y las unen."""
Ushiromiya Lion,"""No puede ser... Abuelo..."""
,"Al igual que Kinzo, Lion también se secó las lágrimas y miró al suelo."
,"Al parecer, la verdad había sido un shock demasiado fuerte para Lion..."
Kumasawa Chiyo,"""... Amo. Quizás la hora de hablar de ello ha llegado."""
Ushiromiya Kinzo,"""... Ya veo. Así que, la hora ha llegado... Mi amiga."""
Willard H. Wright,"""A menos que nos diga, nada de la verdad quedará claro."""
Ronoue Genji,"""... Amo. Creo que están cualificados y tienen el derecho a saber."""
Ushiromiya Kinzo,"""Lo sé. Quizás en este día de mi caprichoso funeral, Beatrice en el cielo me ha dado la oportunidad de expiarme... Perdóname por no decirte esto antes."""
,"Después de tomar un profundo respiro, Kinzo finalmente bajo las manos que habían estado cubriendo su rostro... y miró a Will y a Lion con esos ojos rojos."
Ushiromiya Kinzo,"""..."""
Ushiromiya Lion,"""... Abuelo..."""
Ushiromiya Kinzo,"""Tú también escucha, Lion... Invitado. Te llamabas Willard, ¿verdad?"""
Willard H. Wright,"""Sí."""
Ushiromiya Kinzo,"""... Te agradezco por darme la oportunidad de hablar de la verdad mientras aún tengo la oportunidad... Seguramente eres un mensajero enviado del cielo por Beatrice... Tienes mi gratitud..."""
Willard H. Wright,"""Beatrice no es la única a la que debe agradecer. Fue una bruja... Bueno, supongo que ambas son brujas..."""
Ushiromiya Kinzo,"""Hmph... No me importa quien haya sido. Me ha sido otorgada una oportunidad. Eso es suficiente... Gracias, Willard."""
,Kinzo lentamente se puso de pie y extendió su mano derecha.{n}Estaba ofreciendo un apretón de manos.
,Debió haber sido su manera de expresar su gratitud...
,"Will respondió.{n}Entonces, el par de manos se dieron un apretón en silencio."
,Cuando lo hicieron... una luz brillante salió de la brecha entre las dos manos.
Willard H. Wright,"""... nn—"""
,Will sintió como si algo del tamaño de un grano se hubiera quemado en la palma de su mano.
,... Era el poder que {f:5:Bernkastel} le había dado.
,La luz se hizo cada vez más brillante.
,"Sin embargo, parecía que Kinzo y los demás no podían verlo."
Ushiromiya Kinzo,"""... Ahora, hablaré. Conocí a Beatrice—Beatrice Castiglioni— justo antes del final de la guerra. Vino del otro lado del mar..."""
,"""..."""
Willard H. Wright,"""... Así que, ¿tú eres Kinzo?"""
Ushiromiya Lion,"""Así se veía el abuelo en el pasado. Lo he visto en fotos... ¿Qué demonios...?"""
Willard H. Wright,"""Es el poder teatral que {f:5:Bernkastel} me dio... No intentes enteder."""
Ushiromiya Lion,"""¿Solo conseguiré un dolor de cabeza?"""
Willard H. Wright,"""Ya lo vas entendiendo."""
,"En una ocasión, Genji le dijo a Battler que se parecía a Kinzo en su juventud."
,"Seguro, aunque el joven Kinzo no era exactamente igual que Battler, se parecían mucho."
,"""... Dejame presentarme de nuevo... Soy Ushiromiya Kinzo."""
Ushiromiya Lion,"""Abuelo..."""
,Incluso la voz parecía asemejarse a la de Battler de alguna manera.
,"Claramente, Battler había heredado la sangre de Kinzo más que ningún otro..."
Ushiromiya Kinzo,"""Yo no quería suceder el liderazgo de la familia Ushiromiya... Mi elección como líder no fue más que una broma del destino."""
Willard H. Wright,"""... En el Gran Terremoto de Kanto, los que estaban a cargo de la familia fallecieron y tú fuiste seleccionado entre las ramas secundarias."""
Ushiromiya Lion,"""Eso es correcto. Al final, el abuelo era sabio a pesar de su juventud, y ya poseía una dignidad apropiada para ser el líder."""
Ushiromiya Kinzo,"""Fujajajajajajajaja... Rídiculo... Esos ancianos codiciosos estaban tan empeñados en velar por sus intereses personales que ni siquiera pudieron decidir un nuevo líder. Eran como tontos discutiendo sobre quién debería ser el nuevo capitán de un barco hundiéndose."""
Willard H. Wright,"""Así que, como no tenías conexiones con nadie de la familia principal, fuiste seleccionado de la nada."""
Ushiromiya Kinzo,"""Es todo por mis dedos de los pies. Si hubiera tenido un dedo menos en cada pie, mi vida habría sido muy distinta..."""
,"En la familia Ushiromiya, la polidactilia se consideraba un signo de buena fortuna.{n}Esto se debía a que era un factor común entre muchos de los grandes de la historia de la familia."
Ushiromiya Kinzo,"""Fue todo tan patético. A los ancianos no les importaba a quién perjudicaban mientras no favoreciera a ninguno de ellos sobre los demás."""
Willard H. Wright,"""Así que, por casualidad se enteraron de que alguien en una de las ramas secundarias tenía seis dedos en los pies, y decidieron que sería suficiente."""
Ushiromiya Kinzo,"""Exactamente. A los ancianos no les importaba que clase de novato se convirtiera en líder de la familia, siempre y cuando lo pudieran convertir en su títere. De hecho, cuanto más ignorante fuera esta persona de cómo dirigir, mejor sería para ellos."""
Ushiromiya Lion,"""... Abuelo..."""
Ushiromiya Kinzo,"""Lion. Tu caso es muy diferente... Tú serás quien herede todo lo que tengo. Ese es el destino que se te concedió el día de tu nacimiento. Esa es la razón por la que te di ese anillo de plata y te eduqué tan estrictamente... Tú eres muy diferente a mí. Eres muy diferente a mí. Me sucederás de manera espléndida, de forma que nadie podría sentirse avergonzado."""
Ushiromiya Lion,"""... S‐Sí, señor..."""
Willard H. Wright,"""Un títere heredero, ¿eh?... Dudo que haya sido así de fácil."""
Ushiromiya Kinzo,"""... ¿Eh?... jejajajajajajajajaja..."""
,"Mientras reflexionaba sobre por dónde empezar, Kinzo se rió con amargura."
,"Probablemente no le traería más que recuerdos dolorosos, sin importar de dónde partiera..."
Ushiromiya Kinzo,"""Duró... tanto, ese lapso de días grises. El tiempo que pasé muerto se me pasó como el musgo que crece en una roca..."""
,"Me convertí en la soga en el tira y afloja entre los ancianos, que solo pensaban en su propio beneficio... y probablemente me podría haber roto en cualquier momento."
,"Sin embargo, las personas son mucho más resistentes de lo que se piensa."
,Aunque pasé tantos días como un muerto... no me mataron.
,Así que tendría que buscar la muerte por mi cuenta...
,Lo siguiente que supe fue que había llegado a una edad en la que ya no podía referirme a mí mismo como «joven» sin provocar las risas de aquellos que sí lo eran.
,"Eran días largos, monótonos, grises y sin sustancia."
,Y duraron veinte años.
,"En veinte años, una persona puede nacer, encontrar un propósito, e incluso convertirse en su propio individuo con su propio lugar en el mundo."
,En resumen... si uno se convierte verdaderamente en humano solo cuando se ha convertido en un adulto trabajador...
,Entonces pasé una cantidad de tiempo suficiente para crear un humano... sin hacer nada mas que jugar el papel de títere de esos viejos codiciosos.
,"Irónicamente, aunque en ese tiempo envejeció mi cuerpo, no envejeció mi mente."
,"En mi corazón, aún era joven, y recordé con cariño los días de plenitud antes de ser convocado a Odawara."
,"Solo mi cuerpo seguía envejeciendo, y en algún momento, el abismo entre ambos se había ensanchado hasta el punto de que era difícil de comprender."
,Me costaba creer que el hombre agotado del espejo fuera realmente yo.
,"No, realmente no era yo."
,"Yo era ""el líder de la familia Ushiromiya"" solo de nombre."
,"No tenía derechos, no tenía autonomía. No había necesidad de hacer nada más que lo que se me pedía."
,"Yo solo era una muñeca sentada en un estante, acumulando polvo."
,"No recuerdo más que hojear perezosamente los libros Occidentales que me gustaban, encerrarme en mi propio mundo... sin hacer nada más que jugar con rosas y beber bebidas horribles."
,Y duró veinte años.
,Antes de que me diera cuenta...
,... Tuve una extraña por esposa... No era una esposa que yo hubiese elegido.
,"Era alguien que los ancianos habían elegido y me habían impuesto por sus propias razones, la hija de alguna familia noble o algo así... pero eso apenas me importaba."
,"No amaba a mi mujer, pero tampoco me desagradaba."
,... Simplemente no me importaba.
,"Tuve algunos hijos, pero no por amor a mi mujer.."
,Nacieron antes de que me diera cuenta... Eso es todo lo que podía hacer.
,"Nada de eso importaba. No, eso no es del todo correcto."
,"... Todo lo decidía alguien que no era yo, y yo simplemente obedecía."
,"Ese era el trabajo... del ""Líder de la familia Ushiromiya""..."
Ushiromiya Kinzo,"""En cierto modo, sentí que mi vida se apagaba lenta y silenciosamente."""
Ushiromiya Lion,"""No puedo creerlo. Siempre te han alabado por ser alguien tan audaz e inteligente, y sin embargo has vivido así durante tanto tiempo..."""
Ushiromiya Kinzo,"""... Lion. No hay nada tan largo e insustancial como una vida que no se vive para uno mismo. Y aún así, pasa en un abrir y cerrar de ojos... Tómatelo en serio."""
Ushiromiya Lion,"""Una vida... que vives para ti mismo..."""
Willard H. Wright,"""Vivir significa tener voluntad propia... Probablemente {i:estabas} sin vida durante ese tiempo."""
Ushiromiya Kinzo,"""Precisamente. Quería vivir. No, quería morir... ¿Qué debe hacer una marioneta para morir?"""
Ushiromiya Lion,"""... Cortar... los hilos."""
Ushiromiya Kinzo,"""Correcto. Eso sería la muerte, sería la vida, y sería... liberador."""
,"Antes de que me diera cuenta, el mundo se había vuelto problemático."
,La Segunda Guerra Mundial. La Guerra del Pacífico.
,"Japón había extendido demasiado sus frentes de guerra hacia el Este y el Oeste, y el rumbo de la guerra estaba cambiando."
,"Gracias a la influencia de los ancianos, pude evitar el reclutamiento."
,"Por supuesto, esto no fue por compasión hacia mí. Era porque yo era su preciosa marioneta."
,"Así que, la guerra nunca me pareció tan cercana.{n}Sin embargo, cuando yo personalmente decidí abandonar su protección, fue muy fácil."
,"En ese momento, la familia Ushiromiya se había derrumbado casi por completo, y ya que los ancianos aparentemente habían robado suficientes sobras para el resto de sus vidas, parecía importarles poco lo que yo hiciera, ahora que ya no les servía para nada."
,"Entonces, me di cuenta de que finalmente había encontrado mi hora de morir."
,"Uno por uno, corté los hilos de los que colgaba... y comencé a buscar... un lugar donde acabar mi vida."
Willard H. Wright,"""Así que, ¿buscaste la muerte en el campo de batalla?"""
Ushiromiya Kinzo,"""... Pensé que si iba a morir de todos modos, debería intentar ser útil a alguien... No, miento. Probablemente me faltó fuerza de voluntad para acabar con mi propia vida. La guerra era una excusa adecuada para la muerte."""
Ushiromiya Lion,"""He oído que sus conocimientos en obras públicas y construcción... llevó a que se le encargara la creación de instalaciones para el equipo de construcción de la Marina."""
Ushiromiya Kinzo,"""Hmph, y qué error de cálculo más grande. Si me hubiera limitado a decir que no tenía ninguna habilidad útil, me habrían enviado al frente, donde podría morir en cualquier momento..."""
Willard H. Wright,"""Así que, ¿al final no tuvo que ir al frente?"""
Ushiromiya Kinzo,"""Otros estaban encantados con su suerte. Para mí era lo opuesto. Mi único deseo era hacerme con el embriagador licor de la batalla y beber hasta morir... Los aviones estadounidenses no hicieron más que surcar los cielos de esa isla abandonada... No tenían ni una bala para darme, mucho menos una bomba."""
Ushiromiya Lion,"""¿Ahí fue donde conociste a Beatrice, abuelo?..."""
Ushiromiya Kinzo,"""Correcto. Ella vino a mí desde el mar..."""
Willard H. Wright,"""¿Dónde la conociste? Mencionaste que en una isla."""
Ushiromiya Kinzo,"""Fue aquí. Vino a esta isla."""
Willard H. Wright,"""... ¿Así que se conocieron aquí, en Rokkenjima?"""
Ushiromiya Lion,"""¿Qué está pasando?... He oído que Rokkenjima estaba deshabitada hasta que la compraste, abuelo. No sabía que había una base militar japonesa aquí."""
Ushiromiya Kinzo,"""Pft, jajajajajajajaja... Ah, sí, difícilmente se podría le llamar a eso una base militar. Era simplemente una cueva. Yo era uno de los guardias de esa cueva."""
,{a:c:1944.}
,"Debido a las honrosas derrotas en Saipán y Guam, la estrategia de Zona de Defensa Nacional Absoluta de Japón estaba en ruinas."
,¿Dónde había quedado la gallardía del principio de la guerra?{n}Los antiguos atacantes eran ahora los que estaban a la defensiva.
,"En aquella época, se decía que las últimas cartas de triunfo del ejército japonés eran las llamadas ""armas especiales de ataque""."
,"Se dijo que estas armas definitivas estaban cargadas con 1,55 toneladas de explosivos... y eran capaces de hundir cualquier tipo de buque de guerra con una sola explosión."
,"Para reforzar la defensa nacional, la Marina elaboró un plan para construir una serie de bases ocultas desde Hachijojima hasta Yokosuka, todas ellas para albergar submarinos cargados con armas especiales de ataque."
Ushiromiya Lion,"""Sabía que había una base construida en Hachijojima. Y pensar que también había una en Rokkenjima..."""
Ushiromiya Kinzo,"""Qué clase de idiota decidió que sería una buena idea plantar una base en esta isla desolada, no tengo ni idea... ¿Para preservar mejor su secreto? Mm, ridículo... Nunca pude entender lo que pensaban los de arriba, y no me importaba especialmente."""
,"Eran las armas definitivas, capaces de derribar grandes buques de guerra de un solo golpe."
,Se esperaba que la presencia de submarinos capaces de cargar estas armas en aguas cercanas a Japón permitiera una poderosa emboscada marítima como última línea de defensa.
,"Así que, para ayudar al establecimiento de una base con absoluta discresión, se planteó la isla deshabitada de Rokkenjima como posible candidata."
,"Una investigación de la isla dio como resultado el descubrimiento de una gran cueva en los acantilados, y al parecer se consideró un lugar adecuado para una base de submarinos."
Willard H. Wright,"""¿Así que se te encargó ayudar en el establecimiento de esa base?"""
Ushiromiya Kinzo,"""¿Establecimiento? Ciertamente, si se le puede llamar ""establecimiento"" a excavar una cueva. No solo eso, la base fue abandonada antes de su finalización."""
Ushiromiya Lion,"""¿Por qué?"""
Ushiromiya Kinzo,"""¡Wajajajajaja! Porque en ese momento, Japón ya no tenía submarinos lo suficientemente grandes como para llevar una de esas armas. Qué risible. ¿Qué sentido tiene tener una base de submarinos si no quedan submarinos? Si hay algo que nunca cambia son los políticos y sus proyectos sin sentido."""
,"La base de Hachijojima estaba equipada con esas armas y se convirtió en una base para ataques directos, pero a Rokkenjima nunca le fue suministrado ninguno."
,"No solo eso, sino que cancelaron las obras por completo, dejando solo una tripulación de tamaño mínimo estacionada en la isla, a la espera de órdenes de arriba que nunca llegaron."
,¿Podría ser que el hecho de que fuera una base oculta sellara nuestro destino?
,Los altos mandos ya se habían olvidado por completo de esta caverna inútil y sin sentido.
,No éramos más que guardias de una simple cueva.
,"Pasábamos los días cultivando, pescando y jugando con la tierra, todo el tiempo contemplando las formaciones americanas que pasaban volando."
,... Algunos de nuestro grupo se sintieron aliviados ante la perspectiva de que la guerra terminara antes de que alguien recordara que estábamos aquí... y antes de que alguno de nosotros tuviera que enfrentarse a una batalla real.
,"Por supuesto, fue lo contrario para mí."
