Speaker,Spanish (ES)
Ushiromiya Rosa,"""A-Antes de eso, estoy preocupada por los niños. Están bien, ¿no es así? Iré a revisar, y mientras estoy ahí, veré si hay algún sirviente."""
Ushiromiya Rudolf,"""Bien, entonces separémonos. Mientras tú vas a la casa de huéspedes a ver cómo están los mocosos, nosotros investigaremos dentro de la mansión... No quisiera pensar en ello, pero quizás esos tenebrosos círculos mágicos no están solamente donde los encontramos."""
Ushiromiya Krauss,"""... Podríamos estar envueltos en el juego estrafalario de padre... Iré a verle y le preguntaré por la situación... Aunque dudo que tenga la bondad de escucharme."""
,Los adultos se separaron.
,"Como resultado, confirmaron que los cuatro niños estaban a salvo en la llamada habitación de los primos, en la segunda planta de la casa de huéspedes."
,"Parecía que se habían quedado jugando hasta tarde la noche anterior.{n}Todos ellos roncaban fuertemente, así que Rosa decidió no despertarlos."
,"Además, Nanjo, quien había regresado temprano la noche anterior para descansar, estaba bien también.{n}Parecía que creía en la frase ""el que madruga Dios lo ayuda"", y había despertado renovado."
,"Durante ese momento, Kyrie y Hideyoshi buscaron a los sirvientes.{n}Pero no los encontraron."
,... La habitación de sirvientes en la casa de huéspedes también estaba vacía.
Ushiromiya Rosa,"""... Los niños están bien. Todos ellos se quedaron despiertos hasta tarde anoche."""
Ushiromiya Hideyoshi,"""La habitación de sirvientes está vacía... Miré la tabla de turnos, y el turno de la mañana comienza a las 6:00hrs. Deberían estar trabajando ahora..."""
Ushiromiya Kyrie,"""La habitación de la siesta también estaba vacía. Había señales de que los futones habían sido usados, pero no estaban calientes."""
Ushiromiya Hideyoshi,"""Oye... Krauss nii‐san ¿No 'taba tu razonamiento en lo correcto?... Probablemente este es un juego lleva'o a cabo bajo las órdenes de padre. Seguramente, él dejó esos tenebrosos garabatos y fue y se escondió en algún lugar, tratando de que hiciéramos algo."""
Ushiromiya Kyrie,"""... ¿Estás diciendo que está intentando ver quién es el adecuado para heredar su riqueza y la herencia?... ¿No es eso un poco...?"""
Ushiromiya Rosa,"""No... No sería extraño si padre estuviera detrás de algo así."""
Ushiromiya Hideyoshi,"""Después de to', padre ama los grandes trucos... Este debe ser un plan puli'o desde que ese epitafio fue puesto en el vestíbulo."""
Ushiromiya Kyrie,"""... En ese caso, me pregunto cuándo harán el anuncio del juego o darán alguna explicación sobre ello... Aunque creo que sería bueno si un sobre con el emblema, como el que le fue entregado a María-chan, apareciera."""
Ushiromiya Rosa,"""... Es verdad. Quizás Nii-san y el resto lo encontraron en la mansión."""
Ushiromiya Hideyoshi,"""Doctor Nanjo. ¿Ha escuchado algo?"""
Nanjo Terumasa,"""... M-Mis disculpas, no tengo ni la menor idea de lo que está sucediendo. Y aun así... sí, ya veo, fácilmente puedo imaginar que Kinzo-san está planeando algo grande."""
Ushiromiya Hideyoshi,"""... ¿No deberíamos volver a la mansión por ahora? Quizás encontraron algo ahí."""
Nanjo Terumasa,"""Si no estorbo, iré también."""
Ushiromiya Rosa,"""M-Me quedaré aquí. Los niños están durmiendo arriba... Y no sabemos qué está sucediendo. No podemos dejarlos solos."""
Ushiromiya Kyrie,"""... Sí, es verdad. Me quedaré con Rosa para vigilar el lugar. ¿Le podrías decir eso a mi esposo?"""
,"Rosa y Kyrie se quedaron en la casa de huéspedes.{n}Hideyoshi se fue con Nanjo, y regresaron a la mansión."
,"Por otra parte, en la mansión..."
,De una manera que era difícil de creer... o quizás deberíamos decir en una manera que daba un mal presentimiento...
,La predicción de Rudolf estaba en lo correcto.
,... Ya que el mismo círculo mágico que había sido dibujado en las puertas de la sala de calderas y la del salón había sido encontrado en varios lugares a través de la mansión.
Ushiromiya Rudolf,"""¡Aniki!... ¿Cómo está papá?"""
Ushiromiya Krauss,"""No, fue inútil. No hubo respuesta. Intenté poner mi oído sobre la puerta, pero no pude sentir a nadie."""
Ushiromiya Natsuhi,"""... No puedo encontrar a los sirvientes por ningún lugar... ¿A dónde demonios se fueron?..."""
Ushiromiya Eva,"""Esto no es divertido. Padre y los sirvientes se están escondiendo, y hay extraños círculos mágicos por toda la mansión... ¡¿Qué diablos está sucediendo?!..."""
,"No solamente había círculos mágicos en la puerta de la habitación de calderas y en la puerta del salón.{n}Había dos en el segundo piso, y uno en el tercero, un total de cinco."
,"Todos eran el mismo círculo mágico, y todas las puertas estaban cerradas, así que no pudieron revisar adentro."
Ushiromiya Rudolf,"""... De cualquier forma, hagamos algo al respecto de la sala de calderas primero. Sería malo si algo se rompió y se incendió o explotó... Así que necesitamos la llave."""
Ushiromiya Natsuhi,"""Debería estar en la caja de llaves de la habitación de los sirvientes."""
,Ellos buscaron en la caja de llaves en la habitación de los sirvientes.
,"Ya que todos los sirvientes cargaban una llave maestra, esas no se guardaban ahí."
,"Sin embargo, cada una de las llaves individuales deberían estar guardadas aquí."
Ushiromiya Krauss,"""... Está lleno de llaves."""
Ushiromiya Eva,"""... No está aquí. No importa cuánto busquemos, no encontraremos la llave para la sala de calderas."""
Ushiromiya Rudolf,"""Mira, Aneki... Solo las llaves para las habitaciones con esos círculos mágicos dibujados... están perdidas."""
Ushiromiya Natsuhi,"""... Es cierto... Qué problemático..."""
Ushiromiya Eva,"""Es como si alguien no quisiera que entráramos a las habitaciones con los círculos mágicos... No, se tomaron la molestia de hacer todos esos círculos mágicos obvios, ¿así que quieren que entremos?..."""
Ushiromiya Rudolf,"""Creo que es la segunda... Esto no es una película, así que tirar abajo la puerta probablemente sea imposible. Podría funcionar si rompemos una ventana."""
,Krauss tuvo un poco de problemas en decidir si esta situación requería llegar al extremo de romper una ventana.
,"En ese momento, Hideyoshi y Nanjo regresaron.{n}No había nada raro en la casa de huéspedes, y los niños estaban a salvo.{n}Le informaron a los otros que Rosa y Kyrie se habían quedado para vigilar el lugar."
Nanjo Terumasa,"""Buenos días. Escuché que algo extraño había sucedido."""
Ushiromiya Krauss,"""Buenos días, doctor Nanjo... Me disculpo por despertarlo tan temprano."""
Ushiromiya Hideyoshi,"""¿Qué pasa? ¿Encontraron una carta o algo? 'Taba casi seguro de que habían encontra'o algo ya..."""
Ushiromiya Eva,"""... Tienes razón. Yo también creo que esta broma masiva es obra de padre... Pero si ese fuera el caso, debería haber una carta informándonos sobre ello. Como la carta que le fue entregada a María‐chan."""
Ushiromiya Rudolf,"""¿Y qué si a lo mejor el anuncio del juego estaba escrito en la carta de María‐chan? Los detalles del juego, ‘intenten resolver el epitafio’, ya habían sido mostrados."""
Ushiromiya Krauss,"""Entonces, ¿qué podrían significar los cinco círculos mágicos que encontramos... y los sirvientes desaparecidos?"""
Ushiromiya Eva,"""... Natsuhi nee‐san. ¿Cuántos sirvientes habían en total el día de hoy?..."""
Ushiromiya Natsuhi,"""¿Eh?... Genji, Gohda... cinco de ellos, ¿pero por qué?"""
Ushiromiya Rudolf,"""... Así que, hay cinco sirvientes. Y cinco círculos mágicos... Podría ser una coincidencia, pero me preocupa."""
Ushiromiya Eva,"""... Nii‐san. Rompamos la ventana. Deberíamos revisar que hay adentro."""
Ushiromiya Krauss,"""... No tenemos opción. Háganlo pulcramente."""
,"Krauss tomó la decisión, y dio permiso de romper la ventana."
,"Y decidió que la primera habitación a la que irrumpirían sería el salón en el primer piso, en donde las ventanas podrían ser más fáciles de alcanzar."
,"Esperaban asomarse por la ventana, pero las cortinas estaban cerradas, así que no podían ver que había dentro."
,"Rudolf dio vueltas por el jardín, intentando encontrar algo que sirviera para romper el vidrio."
,"Eventualmente, encontró una roca más grande que su puño, y regresó."
Ushiromiya Eva,"""No tienes que romperlo completamente. Solo lo suficiente como para poder alcanzar el seguro."""
Ushiromiya Rudolf,"""No tengas tantas esperanzas, ¿de acuerdo?"""
,"Rudolf alzó la piedra, y golpeó el vidrio varias veces."
,"En poco tiempo, consiguió abrir un agujero lo bastante grande como para poder abrirla desde fuera."
,"... Cubriéndose la mano con un pañuelo, metió la mano por ese agujero, y con cautela lo abrió."
Ushiromiya Rudolf,"""Después deberíamos cubrirlo con cinta adhesiva o algo. La lluvia se meterá."""
,"Cuando abrió la ventana de repente, el viento y la lluvia hicieron bailar violentamente a la cortina. La cortina voló hacia un lado."
,... Podían ver el salón que conocían bien.
,"Se sintieron un poco aliviados... Porque habían pensado que quizás, podía haber otro de esos estrafalarios círculos mágicos adentro de la habitación, o posiblemente los rastros de una tenebrosa ceremonia."
,"En cualquier caso, no querían quedarse esperando bajo la lluvia, así que las seis personas: Krauss, Natsuhi, Eva, Hideyoshi, Rudolf, y Nanjo, entraron al salón en grupo."
Nanjo Terumasa,"""... Parece... que nada en particular ha cambiado..."""
Ushiromiya Krauss,"""... Mmh—"""
Ushiromiya Natsuhi,"""¡¿Q-Qué ha ocurrido, Shannon?!..."""
Ushiromiya Eva,"""Espera, espera, ¡¿te encuentras bien?! ¡¿Qué te pasó?!"""
Ushiromiya Hideyoshi,"""¡¡Sangre, sangre!! ¡¡D-D-Doctor Nanjo, eche un vistazo a e'to!!"""
Ushiromiya Rudolf,"""¡Oye, Shannon‐chan! ¡¿Estás bien?! ¡Respóndeme!"""
Nanjo Terumasa,"""N-No debe agitarla... Examinaré su condición ahora..."""
,"Había estado en la sombra del sofá, así que no se habían percatado de su presencia hasta que entraron a la habitación."
,"Shannon yacía en el suelo, su pecho estaba manchado de sangre..."
{f:5:Beatrice},"""Ee~~y, Battleeer, ¿dónde estáás? Mira, mira, el cadáver de Shannon ha aparecido, ¿ves~? No te molestaré más, así que sal de una vez."""
{f:5:Beatrice},"""... ¿Ummmm? Oh, ahí estás. ¿Qué estás haciendo, agarrándote la cabeza en un lugar como ese?"""
Ushiromiya Battler,"""..."""
,"Battler estaba en cuclillas bajo la mesa, agarrando su cabeza... Su lamentable figura demostraba claramente que no quería ver nada, que no quería escuchar nada..."
,¿Había siquiera escuchado la voz burlona de {f:5:Beatrice}?
,"... ¿No podía escuchar, o estaba pretendiendo que no podía escuchar? En cualquier caso, era evidente que había encerrado su corazón como un caparazón..."
Ronove,"""Pu ku ku ku... Me pregunto si le ha atormentado de más, milady. Después de haberle mostrado todo eso y exigirle un contraargumento, puedo entender por qué está abatido."""
{f:5:Beatrice},"""Oye, Battleerr. Si no puedes argumentar en contra, resígnate, ¿de acuerdo? Es tu turno. Si no haces algún movimiento, pasas, o te das por vencido, si no, no llegaremos a ningún lado."""
Ushiromiya Battler,"""... te."""
{f:5:Beatrice},"""... ¿Uh? ¿Qué cosa? No puedo escucharte."""
Ushiromiya Battler,"""¡¡He dicho que TE CALLES!! ¡¡Aaaah, cállate cállate cááááállate!! ¿Una bruja?  ¡¿Magia?! No puedes hacer lo que quieras, no lo creo, no creo en nada de eso, ¡¡maldición maldición maldición maldición!!"""
Ushiromiya Battler,"""No me hables, no me muestres nada, desaparece, desaparece, ¡¡solo desaparece!! ¡¡¡Aleja tu maldita cara molesta de mííííííííííííííí!!!"""
{f:5:Beatrice},"""¡¡¡...!!!"""
,"Sin pensarlo, {f:5:Beatrice} mostró una mueca de dolor ante la furia de Battler."
{f:5:Beatrice},"""... A-Aun si dices eso... Si no terminas tu turno, entonces mi turno no llegará. Lo que trato de decir es que no quiero que me aburras pero—"""
Ushiromiya Battler,"""¿A quién le importa? Guarda silencio, ¡¡cááállate!! A quién le importa tu juego, ¡¡no seguiré en ééééééél!! Si tu turno no llegará hasta que el mío termine, ¡¡entonces quédate esperando por toda la eternidad!!"""
Ushiromiya Battler,"""Aaaah, ¡¡no lo sé no lo sé, no lo entiendo!! No aceptaré a las brujas o a la magia, ¡¡no aceptaré algo tan retorcido!! Uuooooooooooohhh, ¡¡¡dije que no me hableeeeeeeeeeeeeeeeeeeees!!!"""
,"... Ya no tengo idea de lo que es eso.{n}Después de haberme mostrado algo tan retorcido, ¿cómo podría resistirme?..."
,Vagué sin rumbo por el jardín de rosas.
,"... Estaba lloviendo y había viento, pero eso no hizo que mi cuerpo se mojara... Solo se sentía un sentimiento de desolación mientras vagaba en el medio de la lluvia y el viento sin un paraguas."
Ushiromiya Battler,"""... Quizás... perdí en su juego hace mucho tiempo."""
,"... De hecho, en el juego anterior, me pregunto si no habremos llegado a una resolución clara."
,"Después de todo, me había rendido por un tiempo.{n}Así que el mundo ha sido teñido con brujas y magia."
,"... Justo ahora, Rokkenjima es un mundo diferente, en donde las brujas pasean alrededor abiertamente y usan una extraña magia."
,... No es cuestión de aceptarlo o negarlo.
,Quizás había asumido erróneamente que estaba jugando un juego en igualdad de condiciones con Beato.
,Ya he sido derrotado en el juego anterior... y quizás esta sea la ceremonia de sentencia de mi derrota.
,"Justo ahora, una terrible batalla se llevó a cabo en este jardín de rosas.{n}Lo he visto con mis propios ojos."
,"Pateé el suelo... Obviamente, el suelo estaba duro.{n}Y un charco salpicó."
,"Varias torres habían salido del suelo, brotando como edificios de gran altura."
,... Entre más golpeaba el suelo... más sentía que eso en realidad no podía ser posible.
,"Pero por eso, ya no podía explicarlo con otra cosa que no fuera magia..."
Ushiromiya Battler,"""... Las habitaciones cerradas con la llave dentro, probablemente sean una extensión de lo que siempre se ve en las novelas de detectives... Pero... aun así... Esa enorme cosa llamativa... Maldita sea..."""
,"""... Parece que mi discípula te ha causado muchos problemas."""
Ushiromiya Battler,"""... ¿Eh?... Eres tú..."""
,"De repente alguien me habló, así que me di la vuelta, y en la pérgola del jardín de rosas... se encontraba la Predecesora {f:5:Beatrice}, a quien {f:5:Beatrice} supuestamente había derrotado hace algunos momentos."
Ushiromiya Battler,"""... Estaba seguro de que habías muerto. Así que, estabas viva."""
,"""No, yo morí... Ahora, no soy nada más que una pieza de ajedrez derrotada vagando fuera del tablero."""
Ushiromiya Battler,"""Eres la maestra de Beato, ¿cierto? Así que, en otras palabras, también eres una bruja."""
,"""... Sí, eso es correcto."""
Ushiromiya Battler,"""Tch. Así que, en otras palabras, ¿eso significa que en realidad existen las brujas? Y que no soy yo el que pueda vencerla. Esa serías tú, ya que puedes usar magia asombrosa, ¿no?... Soy solo un inútil ahora. Ya no hay nada que pueda hacer..."""
,"""... Vaya, vaya. ¿Te has dado por vencido completamente?"""
Ushiromiya Battler,"""¡¿A qué te refieres, darse por vencido?! ¡¿Cómo podría explicar eso?! ¡¡Torres saliendo del suelo y cayendo!! ¡Enormes gigantes sosteniendo escudos y arrojando lanzas!"""
Ushiromiya Battler,"""Aaah, tan solo recordarlo me hace sentir extraño, ahora incluso el razonamiento es inútil, ¡¡¿no es así?!! ¡¡Hemos dejado de lado los trucos y explicaciones con humanos culpables!! Aaaaaaaaaaahh, ¡¡Maldición maldición maldición maldición!!"""
,"""Relájate... No soy nada más que una pieza en el tablero de esa niña. Después de haber sido removida de ese tablero, no soy capaz de hacer nada."""
,"""Pero tú eres el oponente de esa niña. Mientras no te rindas, siempre tendrás el poder de contraatacar."""
Ushiromiya Battler,"""¡Cállate! ¡¡¿Acaso no estabas también recitando extraños conjuros e invocando torres y lanzas?!!"""
Ushiromiya Battler,"""¡¿Qué quieres decir con contraatacar?! ¡¡¿Estás diciendo que me enseñarás a usar magia también, y hacerme formar parte de esas batallas mágicas a gran escala?!!"""
,"""... Si lo deseas, podría enseñarte un poco sobre la magia."""
Ushiromiya Battler,"""Oh, ¡justo lo que quería! Por favor, ¡¡dame algo de de esa magia asombrosa para poder desgarrar su pecho de un solo golpe!!... Ja, ¡no juegues conmigo!"""
,"""Escuché que en la magia japonesa, existe una ceremonia para orar por la lluvia. ¿Sabes acerca de eso?"""
Ushiromiya Battler,"""¿Ceremonia de lluvia? ¿Esa cosa en donde arrojas cosas al fuego y ofreces un baile?... Eso no es magia. El fuego causa una corriente ascendiente, y como resultado, las nubes de lluvia se reúnen. Se supone que ese es un fenómeno científico aceptado."""
,"""¿Oh?... Creí que se trataba de magia oriental, ¿pero no es magia? Tenía entendido que la gente ofrecía fuego sagrado a los cielos, así como un baile en respeto, para que así tu súplica pudiera alcanzar los corazones de los dioses."""
Ushiromiya Battler,"""Quizás la gente hacía eso tiempo atrás. Pero la mayoría de cosas ocultas como esa tienen una explicación científica."""
,"""¿Por qué se queman las cosas? ¿No es porque el flogisto está contenido en la materia?"""
Ushiromiya Battler,"""... No, los objetos se queman debido a una reacción química. Lavoisier abolió la teoría del flogisto."""
,"""¿Por qué se transfiere el calor a través de los objetos? ¿No es porque la materia contiene calórico?"""
Ushiromiya Battler,"""... Estoy seguro de que eso fue abolido por Joule. El calor es energía, no una sustancia."""
,"""Has estudiado muy bien. Tus conocimientos son correctos."""
Ushiromiya Battler,"""... Son solo algunos datos triviales."""
,"""Flogisto, calórico, y finalmente el éter y el amor de los dioses... Todos son ineficaces ante una explicación científica. En el pasado, me decían que una manzana cayendo de un árbol... era gracias al amor de Dios, para que así la comida le fuera entregada a los humanos."""
Ushiromiya Battler,"""¿Incluso la gravedad fue explicada por el amor de Dios?... Bueno, eso es probablemente un vestigio de una época en la que se utilizaba la religión en lugar de la ciencia para explicarlo todo."""
,"""Eso es correcto. En el pasado, los seres humanos llamaron al límite de sus conocimientos... no, a su ignorancia, ""magia""... Justo como la ceremonia de la lluvia de la cual hablábamos."""
,"""¿Se daría cuenta la gente de la antigüedad... que existía una explicación científica, en la que el fuego avivaba el calor debido a las corrientes ascendentes, las cuales llamaban a las nubes? Incluso sin entenderlo, al menos ellos sabían el resultado."""
Ushiromiya Battler,"""... Eso probablemente sucedió un montón. La sabiduría de los antepasados. Incluso sin entender la razón, a través de una larga experiencia, sabían que obtendrían ese resultado... Fenómenos de los cuales desconocían los principios eran probablemente lo mismo que la magia para ellos."""
,"Justo como esta persona acababa de decir, los ancestros que no entendían los principios probablemente habían creído eso, a través de una ceremonia de lluvia, sus deseos alcanzarían los cielos y harían que lloviera."
,"Para ellos, eso ciertamente era magia.{n}Mientras no entendieran lo de las corrientes ascendentes..."
,"""Si presionas un interruptor eléctrico, las luces se prenden... Lo niños desconocen los principios científicos detrás de por qué la bombilla se alumbra, ellos solo conocen el resultado cuando presionan el interruptor. Si obtienen los resultados sin conocer los principios, ¿no es eso magia para ellos?"""
Ushiromiya Battler,"""... Eso es interesante... Bueno, lógicamente, eso es verdad... Por ejemplo, yo no tengo idea de por qué los tubos de Braun en un televisor muestran una imagen."""
Ushiromiya Battler,"""Sin embargo, creo que es completamente normal que se muestren cosas en la televisión. Incluso si no comprendo los principios detrás de los tubos de Braun, lo único que sé es que si aprieto el botón puedo ver televisión."""
Ushiromiya Battler,"""... Es exactamente lo mismo que tener una ceremonia de lluvia sin entender nada sobre las corrientes ascendentes... En otras palabras, si no conozco los principios, incluso la televisión es como la magia, no, ¿se podría decir que es magia?"""
,"""¿Sabes cómo están construidos los tubos de Braun? ¿Alguna vez has desarmado uno y mirado en su interior?"""
Ushiromiya Battler,"""... No. Me parece que una vez leí sobre ello en un libro, pero era complicado y no tenía idea de lo que decía. Creo que cuando los electrones golpean un material fluorescente, crea luminiscencia o algo así..."""
,"""El libro era una farsa. De hecho, existen pequeños duendecillos encerrados en los tubos de Braun, y hacen su trabajo con magia."""
Ushiromiya Battler,"""¡¿Eh?! ¡Eso es estúpido, no es posible!..."""
,"""¿Cómo puedes negarlo si nunca has mirado el interior de un tubo Braun?"""
Ushiromiya Battler,"""... ¡Nunca he visto el interior de uno, pero puedo decir con certeza que no existen duendecillos como esos!"""
,"""Ya que no tenemos un tubo de Braun aquí, eso es imposible de probar."""
Ushiromiya Battler,"""S-Sí, es imposible de probar ahora... ¡Pero más tarde puedo desarmar un televisor en algún lugar y mostrártelo, e instantáneamente ganar el argumento!"""
,"""Así que, en otras palabras, mi ""teoría mágica"", en la cual los duendecillos están encerrados dentro de los tubos de Braun y muestran la imagen con magia, es imposible de refutar hasta que podamos verificar el interior de un tubo de Braun, ¿cierto?"""
Ushiromiya Battler,"""... Erk... qué diablos, ¿uno de esos? ¿Estás tratando de decir que es una Prueba Diabólica? Ese es su truco favorito, malditas brujas."""
,"""La ""Prueba Diabólica"" es una forma encubierta de sofistería formada por aclamar que es imposible probar un hecho negativo. De cualquier forma, es diferente de lo que estoy hablando sobre los tubos de Braun. Eso podría ser resuelto solo con tomar una televisión y desarmarla."""
Ushiromiya Battler,"""... Tienes razón. En realidad no es una ""Prueba Diabólica""."""
,"""La teoría científica que tú propones, y la teoría mágica que yo propongo... Una de ellas es la verdadera. Y esto puede ser comprobado una vez que mires dentro de un tubo de Braun. Sin embargo, mientras ese momento no llegue, no podemos negar ninguna de nuestras teorías."""
,"""Así que, a pesar de que solo hay una verdad, hasta que mires dentro de un tubo de Braun, puedes hacer que dos verdades opuestas existan al mismo tiempo... Un espacio extraño en el que pueden existir simultáneamente dos verdades, de las que solo se permite la existencia de una."""
,"¿Está el gato en la caja vivo o muerto?{n}Si abres la caja, conocerás la respuesta. Sabrás la verdad."
,"Sin embargo, hasta que abras la caja, puedes afirmar que el gato está vivo, y también puedes afirmar que está muerto."
,"Cada una de las dos partes hace una afirmación que, según ellas, es la verdad ""correcta"", e incluso si ambas partes son contradictorias, ninguna puede ganar el argumento mientras la caja no sea abierta."
,"En otras palabras, dos verdades existen al mismo tiempo."
,"Aunque solo puede haber un gato en la caja, adentro hay un gato vivo y un gato muerto, en un extraño mundo paralelo."
,Eso es lo que Rokkenjima es ahora.
,... Esta isla es ahora un mundo diferente en donde la teoría científica y la teoría mágica existen al mismo tiempo.
,"... Para un residente del mundo científico como tú, a simple vista, se podría sentir como si esta isla hubiera sido tragada dentro de un mundo de magia."
,"Si bien eso puede ser correcto, no es exacto."
,"Estrictamente hablando, ha sido movida del mundo de la ciencia hacia la brecha entre ese mundo y el mundo de la magia."
,"Así que a primera vista, para ti es como si el mundo se estuviera inclinando hacia el lado de la magia."
,"... Pero de hecho, esta isla se encuentra ahora en una posición perfectamente imparcial con respecto a los dos mundos opuestos."
Ushiromiya Battler,"""... No lo entiendo muy bien... ¿La brecha entre la realidad y la magia? ¿Un perfecto mundo imparcial? ¿Cómo es eso? ¡¿No me ha estado yendo mal todo este tiempo?!..."""
,"""Entonces tal vez podrías pensarlo de esta manera. Este es un juicio. Piensa en ello como una corte en donde tú y {f:5:Beatrice} están exponiendo afirmaciones opuestas. Es como un juicio sobre el tubo de Braun."""
,"""Esa niña afirma que existe gente diminuta viviendo dentro de los tubos de Braun. Y ella explica sobre la vida de la gente diminuta, cómo son, qué tipo de poder mágico tienen, y así sucesivamente... ¿Y tú?"""
Ushiromiya Battler,"""... Bueno, yo estudiaría en una biblioteca, y contraargumentaría explicando cómo se construyen los tubos Braun, supongo."""
,"""En ese momento, ambos argumentos existen en la corte al mismo tiempo... Si escuchas el argumento de esa niña, podrías oírlo como si fuera la verdad. Verlo como si fuera la verdad. {i:Eso es precisamente lo que te mostraron}."""
Ushiromiya Battler,"""..."""
