Speaker,Spanish (ES)
{f:5:Beatrice},"""... Lady {f:5:Bernkastel} es como un gato. Aparecerá cuando le apetezca, y cuando no esté de humor, no vendrá sin importar cuanto la llames."""
{f:5:Lambdadelta},"""Ajaja, sí, esa chica es totalmente como un gato. Vendrá a buscar su comida, pero no te dejará acariciarle la cabeza."""
Ushiromiya Battler,"""{f:5:Lambdadelta}. Conque apareciste."""
{f:5:Lambdadelta},"""Lo creas o no, soy una persona ocupada, ¿sabes? Pero aun así, soy la guardiana de Beato. ¿No fui también la tuya? Entonces, ya sabes, tengo ‘responsabilidades’ y todo eso. Pero casualmente estaba por el vecindario, así que pasé por aquí."""
{f:5:Lambdadelta},"""¡Oye tú, Gohda! ¡He traído un montón de cosas para todos! ¿Podrías poner esto en algún lugar por mí?"""
,"Para alguien que solo estaba por el vecindario, había traído una cantidad impresionante de botellas y cajas de comida coloridamente envueltas."
Ushiromiya Battler,"""{f:5:Bernkastel} aún no está aquí."""
{f:5:Lambdadelta},"""¿En serio crees que vendrá? No es el tipo de niña que simplemente pasa a decir ‘hola’ en un juego que perdió."""
{f:5:Beatrice},"""... Probablemente. Después de todo, es muy orgullosa."""
Ushiromiya Battler,"""Recuerdo que nos hizo pasar un infierno, pero sigue siendo una de las participantes de este juego. Debíamos al menos invitarla para celebrar la noche de este juego final."""
{f:5:Lambdadelta},"""Tienes razón. Sin esa chica, este juego podría no haber llegado a su conclusión. Enemigos y aliados son el mínimo necesario para establecer un juego."""
{f:5:Beatrice},"""Ciertamente. Sin un oponente, no puede haber un juego."""
{f:5:Lambdadelta},"""Al menos puedo disfrutar de la derrota como otra parte del juego. Esa niña no puede... Es una lástima, pero ha pasado por mucho. Así que, por favor, no sean tan duros con ella."""
Ushiromiya Battler,"""En realidad, planeaba agradecerle... Pasaron muchas cosas locas, pero gracias a ella pudimos llegar donde estamos hoy."""
{f:5:Lambdadelta},"""... Gracias. No sé cuándo la volveré a ver, pero si tengo suerte, tendré mi oportunidad en unos cientos de años. Le haré saber lo que dijiste entonces. Ah, por cierto. No tienen invitaciones, pero traje dos visitantes conmigo."""
Ushiromiya Battler,"""¿Visitantes? ¿Quiénes? Estoy bastante seguro de que envié invitaciones a todos los de siempre..."""
{f:5:Lambdadelta},"""¡Vengan, ustedes dos! Los presentaré."""
,"Cuando Lambda chasqueó los dedos, el aire vacío explotó y dos figuras aparecieron."
Dlanor,"""... ¡Pero si se trata de {f:5:usted}, Willard!"""
Willard H. Wright,"""Buenas. Tan bajita como siempre, ¿eh?"""
{f:5:Beatrice},"""... Estos sí que son invitados desconocidos. ¿Quienes son?"""
Willard H. Wright,"""¡Ououou...! ¡Deja de... pellizcarme... el trasero!"""
Ushiromiya Lion,"""¿No deberíamos presentarnos primero? Tengo la seguridad de que Battler-kun y los demás en este mundo no saben de nosotros."""
Ushiromiya Battler,"""Tienes la marca del águila de un ala en tu ropa. ¿Eres Ushiromiya...?"""
Ushiromiya Lion,"""Mi nombre es Ushiromiya Lion. En mi mundo, somos primos."""
{f:5:Lambdadelta},"""¡Permítanme presentarles a Lion! Es quien sucederá el liderazgo de la familia Ushiromiya en un mundo de probabilidades extremadamente bajas. En ese mundo, Jessica no es hija única. Es la hermana menor de Lion."""
Ushiromiya Battler,"""Eso sí que es una sorpresa... ¿De verdad existe un mundo así?..."""
{f:5:Beatrice},"""... Espera, ¿no serás por casualidad...?"""
Ushiromiya Lion,"""Es un placer conocerte, {f:5:Beatrice}. Sé bastante sobre ti."""
{f:5:Beatrice},"""..."""
Ushiromiya Lion,"""Verte sonreír tan felizmente me provoca una alegría inimaginable... Estoy más feliz que nadie de que hayas llegado hasta aquí."""
{f:5:Beatrice},"""... Ya veo... Así que eres tú... Me alegro de que estés aquí..."""
,Beato se dio cuenta de quién y qué era Lion.
,"Se miraron cara a cara, como si estuvieran viendo su propio reflejo en un espejo."
Willard H. Wright,"""Mi nombre es Willard. Soy solo un forastero desconocido que se vio atrapado en un juego del que no sabes nada."""
Dlanor,"""Es un Inquisidor de la Gran Corte, tal como {f:5:yo}. Uno verdaderamente grandioso, pero que ahora está {f:5:retirado}."""
Ushiromiya Battler,"""Ya veo. Si eres amigo de Dlanor, dudo que seas alguien malo. Por favor, siéntete como en casa."""
{f:5:Beatrice},"""¿De dónde salieron estos dos?"""
{f:5:Lambdadelta},"""Bern los trajo y los convirtió en piezas... Cuando terminó con ellos y estaba a punto de aplastarlos, los recogí. Auau dijo que no quería quedarse con un mal sabor de boca."""
{f:5:Beatrice},"""¿Está bien eso? Si, por casualidad, Lady {f:5:Bernkastel} pasa por aquí..."""
{f:5:Lambdadelta},"""En este tablero son mis piezas, ¿de acuerdo? Y me encantaría ver la cara de esa niña si se topa con ellos en un lugar como este. ¡*risitas*!"""
Ushiromiya Battler,"""... No lo entiendo del todo, pero obviamente los trajiste aquí por alguna razón sospechosa."""
{f:5:Lambdadelta},"""Esos son todos mis regalos. Ahora solo me relajaré y disfrutaré de la fiesta. Tú eres el anfitrión... te toca."""
Zepar,"""¡Vamos, Lord {f:5:Battler}!"""
Furfur,"""¡Si no lo anuncia, no podemos comenzar!"""
,"""""¡¡El inicio de la fiesta al final de este largo, largo juego!!"""""
{f:5:Beatrice},"""¡¡Damas y caballeros, su silencio por favor!! ¡Nuestro Lord Territorial, {f:5:Battler}, tiene un mensaje que desea transmitirles a todos!..."""
Ushiromiya Battler,"""Basta con eso. Es vergonzoso."""
{f:5:Beatrice},"""Vamos, es responsabilidad de la esposa. ¡No dejaré que nadie más lo haga!"""
,Beato hizo un puchero y le entregó a Battler una copa de champán.
,"De hecho, ahora todos tenían una copa en sus manos."
Ushiromiya Rosa,"""¡María, tú aún eres una niña, así que beberás jugo!"""
Ushiromiya Maria,"""¡¡Uu!! ¡María también quiere champán!"""
Ushiromiya George,"""Oye María‐chan, ¿por qué no mejor compartimos el jugo?"""
Ushiromiya Jessica,"""¡Battler, nuestras bebidas se están calentando!"""
Ushiromiya Kinzo,"""Concuerdo. Comienza, Battler."""
Ronove,"""No hay objeciones, por lo que veo. Por aquí por favor, Lord {f:5:Battler}."""
,Ronove hizo un gesto hacia el centro de la habitación.
,"Cuando Battler dio un paso al frente, todos esperaron en silencio sus palabras."
Ushiromiya Battler,"""¡¡Me alegra que todos hayan podido venir!! ¡Esto marca el final de mi largo juego con Beato!... ¡He invitado a todos los que han formado parte de él, tanto como pieza, jugador o Game Master! ¡¡Espero que disfruten al máximo esta noche sin fin!!"""
,Brindis.
,"""""¡¡Salud!!"""""
,"Todos levantaron sus copas hacia el cielo mientras brindaban, y después, el suave sonido de las copas chocando inundó la habitación..."
,... Solo yo... estaba apartada de todo ese alegre bullicio.
,Tal vez eso fue lo que lo causó.
,"Antes de darme cuenta, mis mejillas estaban húmedas con lágrimas."
,"Estaba acostada en un sofá, cubierta con una manta."
,... Apenas puedo recordar haber sentido sueño y quedarme dormida en una silla.
,Alguien probablemente me trajo aquí.
,"No puedo escucharlos realmente... pero tengo la sensación de que todos siguen en el salón principal, pasándola bien."
,... Yo... también quiero ir.
,No.
,Iré. Con ellos.
,... Es lo que he querido todo este tiempo... pero nunca he intentado dar el primer paso.
,Iré a donde están todos.
,Mi cabeza todavía se siente confusa... así que no hay pensamientos complicados en mi mente.
,Pero está bien. No importa si mi cabeza está vacía.
,Estaré junto con todos. Iré a donde están ellos... Eso es lo único que importa.
,"Me levanté del sofá y me puse los zapatos, que habían sido colocados cuidadosamente para que los encontrara."
,Vamos. Quizá me están esperando.
,La puerta del salón estaba cerrada.
,"... Intenté abrirla, pero tal vez por mi torpeza, no pude."
,"Era un poco inquietante, como si la pesadilla que acababa de tener no hubiera terminado."
Ushiromiya Ange,"""... No se abre. ¿Por qué? Ni siquiera está cerrada con llave..."""
,Esto comenzaba a irritarme.
,La perilla que desbloquea la puerta está de este lado.{n}Debería poder abrirla con solo un giro.
,La giré. Clic.
,No se abre.
,... ¿Quizás acabo de bloquearla accidentalmente?
,La giré de nuevo. Clic.
,No se abre.
,"... No se abrió antes, así que debería haberse abierto ahora... pero nada.{n}Ahora no tengo idea de qué dirección es la de desbloqueo."
,Seguí alternando entre girar la cerradura y torcer bruscamente el picaporte.
,"Empecé a irritarme de verdad, preguntándome por qué me habían encerrado detrás de una puerta tan inconveniente."
,"Finalmente, perdí la paciencia y la golpeé fuerte, pero el ruido no atrajo a nadie."
,"¡¿Por qué estoy encerrada en un lugar así, completamente sola?!"
,"¡Mientras todos los demás están teniendo una fiesta divertida, justo ahí en el salón principal!..."
,¡¡Déjenme salir!!...
,En ese momento... sentí un viento frío pasar junto a mí.
,"Al hacerlo, sacudió mi cabello."
,¿Viento? ¿Aquí dentro?...
,Me giré... y vi la cortina de la ventana ondeando.
,Se oyó un chirrido agudo.
,"... En algún momento, la ventana doble se había abierto hacia la oscuridad."
,El viento helado que entraba por ella... me decía que era la única salida de esta habitación.
,¿Eh?
,"De repente, me di cuenta de que la oscuridad más allá de la ventana abierta me observaba, y mi pequeño corazón dio un brinco."
,... Se oyó un dulce tintineo.
,Y por fin lo entendí. Ese sonido era un cascabel de gato.
,Los ojos esmeralda que brillaban en la oscuridad... eran los de un gato parado en la ventana abierta.
,"Su lujoso pelaje negro como la noche se mezclaba fácilmente con la oscuridad, dejando visibles únicamente sus ojos."
,"... ¿Acaso la familia Ushiromiya tenía un gato?{n}Lleva un cascabel, así que no puede ser callejero. Este gato pertenece a alguien."
,"En cualquier caso, estaba en la ventana... y me miraba fijamente."
Ushiromiya Ange,"""... ¿Quién... eres...?"""
,"Por supuesto, el gato no respondió a mi pregunta."
,No me parecía un gato lindo... pero sentí que intentaba decirme algo... así que me acerqué lentamente.
,"Entonces, el gato se dio la vuelta, dándome la espalda."
,"Luego giró la cabeza para mirarme, casi como si me estuviera diciendo que lo siguiera, y saltó hacia la oscuridad, dejando tras de sí el tintineo de su cascabel."
,"Cuando asomé la cabeza por la ventana, vi al gato esperándome bajo la lluvia torrencial."
,... Y me di cuenta.
,Esta ventana era la única salida de este salón cerrado.{n}Seguramente ese gato había venido a decírmelo.
,"Cuanto más tiempo me quede aquí parada, más tiempo tendrá que esperar el gato bajo la lluvia."
,Eso no está bien. Se resfriará.
,Me subí al reborde de la ventana y salí.
,"El viento era fuerte, y la lluvia estaba fría, pero no me mojé tanto como pensé que lo haría.{n}Quizás me encontraba en la sombra de la mansión."
,"Cuando el gato vio que había salido, caminó junto a la pared de la mansión, como si me guiara."
,"Desapareció rápidamente en la oscuridad, pero de vez en cuando giraba y hacía sonar su cascabel para que supiera que seguía ahí."
,"Finalmente, apareció una ventana por la que se filtraba luz."
,Era la ventana del salón principal.
,"Cuando miré dentro, vi a todos pasándola bien.{n}No podía escuchar sus voces, pero estaban justo ahí."
Ushiromiya Ange,"""¡Abran!... ¡¡Abran!!"""
,"Golpeé la ventana, pero nadie me oyó."
,"... Tal vez la ventana era muy gruesa, o tal vez solo había demasiado ruido dentro... O quizás afuera estaba tan oscuro que mi figura se confundía con la oscuridad."
,"En cualquier caso, por mucho que golpeara la ventana, nadie parecía darse cuenta."
,"A estas alturas, mi soledad empezaba a dar paso a la ira. ¿Por qué no me notan? ¿Por qué me encerraron en esa habitación completamente sola?"
,Ya tuve suficiente.{n}Voy a entrar de alguna forma y gritarles a todos.
,"Cuando el gato se dio cuenta de que abandoné mis fútiles esfuerzos, me guió de nuevo con otro tintineo."
,"... Pero, ¿adónde va este gato?"
,Sé que está siguiendo la pared de la mansión.{n}Pero ese no es el camino hacia la puerta principal.
,La puerta principal podría estar cerrada.
,Estoy segura de que el gato conoce un lugar por donde pueda entrar a la mansión... y me está guiando hasta allí.
,Lejos de la luz que se filtraba del salón... y hacia la oscuridad apenas iluminada por las luces del jardín... el gato y yo seguimos caminando.
,Entonces... la encontré.
,Una ventana... abierta.
,"El gato se quedó debajo de ella y miró entre la ventana y yo, como diciéndome que entrara."
Ushiromiya Ange,"""Gracias, gatito. Quiero darte un poco de leche como agradecimiento. ¿No quieres venir conmigo?"""
,"Cuando me acerqué para recoger al gato, se escapó de mis manos y se deslizó entre los arbustos de un macizo de flores cercano."
,"Luego, como si realmente se hubiera fundido con la oscuridad dentro del arbusto, desapareció por completo."
,"Por mucho que tensara mis oídos, no podía escuchar el sonido de ese cascabel..."
,"De repente, el viento cambió de dirección y la lluvia empezó a golpearme con fuerza.{n}No puedo quedarme en un lugar como este para siempre."
Ushiromiya Ange,"""... Voy a entrar. Me pregunto qué habitación será esta..."""
,"Me subí al reborde de la ventana y entré en la habitación. Luego, la ventana se cerró y bloqueó sola."
,... Pues bien. Me ahorra el trabajo de hacerlo yo misma.
,"La habitación estaba completamente oscura. Sin embargo, a medida que mis ojos se acostumbraban a la oscuridad, empecé a distinguir algunas cosas."
,Era una habitación grande. Había una mesa larga y muchas sillas.{n}... Era... el comedor.
,"Tal vez porque me di cuenta de esto y me sentí aliviada, de repente perdí la visión de nuevo."
,Busqué a tientas el interruptor de la luz a lo largo de la pared.
,"Entonces, finalmente, sentí una forma familiar."
,... ¿No sería molesto si lo presiono y la luz no enciende?
,Clic.
,De hecho... fue casi lo contrario. Una luz abrumadoramente brillante llenó el comedor y me hizo doler los ojos.
,Abrí lentamente los ojos.
,... Y entonces...
, Vi el estado en el que se encontraba la habitación.
,El comedor estaba cubierto de sangre... y había personas... muchas personas... tiradas en el suelo...
,Ahí fue cuando... me di cuenta de que dos de ellas eran mis propios padres.
Zepar,"""¡¡Oigan, ¿la están pasando bien, gente?!!"""
Furfur,"""¡Cualquier niño que no la esté pasando bien será devorado!"""
,"""""¡¡Griten y canten alabanzas al banquete de esta noche!! ¡Ajja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}jaja!"""""
,El salón estaba lleno de una mezcla de {y:0:Humano}{n:0:humano}s y criaturas de fantasía mágica.
,"Al principio, todos se quedaban con sus propios grupos, demasiado nerviosos para mezclarse."
,"Sin embargo, con el tiempo, la gente comenzó a moverse, y ambos bandos empezaron a charlar alegremente juntos."
Lucifer,"""De todas formas nunca escuchan, ¡¿verdad?!"""
Ushiromiya Hideyoshi,"""El liderazgo e’ importante. ¡Tiene’ que predicar con el ejemplo si quiere’ que alguien te siga!"""
Chiester00,"""Tal vez algunos subordinados sean así, pero nunca tuve éxito mediante métodos convencionales..."""
Ushiromiya Rosa,"""¡Lo único que sé es que si tus subordinados no te toman en serio, estás acabada! Es importante regañar a la gente en voz alta por algún pequeño error de vez en cuando, frente a todos los demás."""
Sakutarou,"""¡No puedes hacer eso! ¡Solo lograrás que todos tengan miedo!... ¡Un líder debe ser un ejemplo a seguir! Te diré lo que hace a un líder. Bla, bla, bla..."""
,El león expuso sus puntos de vista sobre el liderazgo a los atentos oídos de quienes lo rodeaban.
,Todos estaban ahora agradablemente ebrios y animados en la conversación.
Leviathan,"""¡¡Kyrie!! ¡¿Por qué te vuelves más fuerte cuanto más celosa estás?!"""
Ushiromiya Kyrie,"""No lo hagas sonar tan mal. Si quiero algo, no lo dejaré escapar. Siempre pongo esa teoría en práctica. Eso es todo."""
Ronove,"""Gracias por esperar, todos. Enseguida llegará más comida."""
Gohda Toshiro,"""¡Nnngaahhh...! Interrumpiendo la organización de la fiesta familiar así... Y sin embargo, aunque me cueste admitirlo, cada uno de sus movimientos es impecable. ¿En qué tipo de hotel entrenó?..."""
Beelzebub,"""No tiene sentido tratar de competir con Ronove‐sama, es totalmente perfecto. Pero aun así, te quiero más, Gohda. Este está cocinado juuuusto en su punto{p:0:♪}."""
,Las Siete Hermanas se habían integrado perfectamente en la fiesta y la estaban haciendo más interesante.
Nanjo Terumasa,"""Y aun así, hay una gran cantidad de misterios que se consideran obras maestras, y que también son desacreditados por las Veinte Reglas de Van Dine."""
Willard H. Wright,"""No es que esté desacreditando nada... El propósito de una novela de misterio es tu propio entretenimiento. Si te diviertes, entonces vale la pena."""
Gertrude,"""Sepan que incluso el gran Cazador de Magos Wright se ha ablandado bastante."""
Ronoue Genji,"""... Tanto la literatura como las formas de entretenimiento cambian sus directrices con el tiempo. De seguro las novelas de misterio no son diferentes."""
,"Después de que Will explicó su postura sobre las novelas de misterio, todos tuvieron algo que comentar. La conversación no mostraba signos de agotarse."
Ushiromiya Krauss,"""Sí, esa es una actitud adecuada para un principiante. Sin embargo, a ese ritmo, nunca te convertirás en una pieza clave dentro de tu organización."""
Cornelia,"""Pero... hágase saber que las reglas existen para seguirse..."""
Belphegor,"""Tan solo dejen que los principiantes las sigan. No olvides que las reglas son más bien directrices instructivas para que los nuevos aprendan de ellas."""
Ushiromiya Rudolf,"""Tú lo has dicho. No puedes llamarte ‘realmente calificado’ hasta que aprendes a moverte fuera de ellas. Aún te queda un largo camino si dejas que las reglas te detengan."""
Mammon,"""¡No soporto dejar que otros hagan el trabajo! ¡Soy Mammón, la Codiciosa! ¡Haré todos los trabajos yo misma!"""
Ushiromiya Eva,"""Tienes mucho espíritu. ¿Cuánto te pagan por ser una Hermana del Purgatorio? Ven y consíguete un puesto en el negocio de mi esposo. Te daré mi recomendación personal."""
,Los {y:0:Humano}{n:0:humano}s y los residentes de fantasía ahora estaban completamente en términos casuales.
Ushiromiya Natsuhi,"""Y-Ya veo... Conque así es como se hace en el mundo de las brujas..."""
Chiester410,"""¡Sí, nyeh, lo entiendes, nyeh! ¡De donde venimos, viertes el té en el platillo, presionas las palmas sobre la mesa y lo sorbes como un perro, nyeh!"""
Satan,"""¡¿Q-Qué demonios le estás enseñando?! ¡¿Quién hace cosas como esa?! Y Natsuhi, ¡¡¿qué crees que estás haciendo, dejándote engañar así a tu edad?!!"""
{f:5:Virgilia},"""¡Satán!... ¡¡Cómo puedes ser tan grosera con Natsuhi‐san!!... ¿Eh? ¿P-Por qué estás llorando? ¡¿T-Te regañé demasiado duro?!..."""
Ushiromiya Lion,"""Siesta 410‐san, asegúrate de no volver a darle una idea tan absurda a mi pura y crédula madre. No te preocupes, me aseguré de no dejar marca."""
,"410 empezó a gritar sobre el maltrato animal, saltando en círculos y sujetándose el trasero."
Asmodeus,"""¡Me pregunto si habrá un príncipe para mí~! ¡Quiero tener un amor ardiente y apasionado!"""
Ushiromiya Maria,"""Si María se enamorara, ¿podría ser una hermosa princesa también?"""
{f:5:Beatrice},"""¡Por supuesto! ¡¡El amor es un milagro, poder, un mineral!! ¡Te otorga una fuerza invencible!"""
Gaap,"""... *risita*. La persona que alguna vez afirmó que el amor era solo lujuria está hablando."""
Ushiromiya Kinzo,"""En efecto. ¡Parece que le dan lo suyo cada noche, jejeje!"""
{f:5:Beatrice},"""¡¡S-Silencio, pervertidos!!"""
,El círculo que rodeaba a Beato siempre estaba animado.
Kanon,"""Sé cómo te sientes. Solo cuando recibimos órdenes encontramos sentido en nuestras vidas."""
Chiester45,"""¡Me pongo nerviosa cuando no tengo órdenes! ¡Alguien ordéneme hacer algo o moriré!"""
Ushiromiya Jessica,"""¡No puedes tener esa actitud! ¡Tienes que encontrar tu propio propósito en la vida, forjar tu propio camino!"""
{f:5:Lambdadelta},"""Así es. Tu determinación debe ser firme y absoluta, ¿sabes? ¡Cuando yo era {y:0:Humana}{n:0:humana}, vivía como una temeraria todo el tiempo!..."""
,"Un poco tambaleante, {f:5:Lambdadelta} empezó a hablar sobre su filosofía de vida. Aparentemente, también había ingerido una buena cantidad de champán."
Dlanor,"""Qué escena tan {f:5:extraña}."""
Shannon,"""*risita*. ¿Verdad que sí? Dlanor‐sama, ¿le gustaría beber algo más?"""
Dlanor,"""Algo sin {f:5:alcohol}. Soy una niña, después de {f:5:todo}."""
Ushiromiya Battler,"""Ah, Shannon‐chan, tú servirás. ¿Tienes un momento?"""
,"Battler regresó al salón. Estaba buscando a un sirviente, y la primera con la que se cruzó fue Shannon."
Shannon,"""Por supuesto, Battler‐sama. ¿Necesita algo?"""
Ushiromiya Battler,"""Perdona, pero... ¿podrías prestarme la llave del salón?"""
Shannon,"""¿El... salón...? Las llaves maestras pueden abrirlo... ¿sucede algo?"""
Ushiromiya Battler,"""Bueno, me preguntaba si Ange estaba dormida, así que fui a verla. Pero la puerta está bloqueada."""
Shannon,"""¿Bloqueada...? Después de llevar a Ange‐sama al sofá, cerramos la puerta, pero no la aseguramos."""
Ushiromiya Battler,"""... Ah, no me digas que Ange... Debió sentir que la dejábamos fuera de la diversión y cerró la puerta por dentro como protesta. Qué cosas."""
Shannon,"""*risita*. ¿La abrimos entonces?"""
Ushiromiya Battler,"""Sí, perdón por la molestia, me harías un gran favor."""
,Battler y Shannon se retiraron juntos.
,"En el salón principal, {f:5:Lambdadelta} empezó a sugerir que tuvieran otro torneo de acertijos juntos."
,"Al parecer, la Bruja de la Certeza entregaría premios. Todos parecían entusiasmados con la idea."
,"Sonriendo satisfecho ante el alboroto, Battler se dirigió al salón."
Shannon,"""... Realmente está asegurada. ¿Debería abrirla?"""
Ushiromiya Battler,"""Mmmm... No toqué la puerta para corroborar si despertó. Pero si está asegurada, eso debería ser suficiente prueba... Probemos tocar una vez."""
,"Battler llamó a la puerta y pronunció el nombre de Ange.{n}Sin embargo, no hubo respuesta del otro lado."
,"Presionó su oído contra la puerta, escuchando atentamente, pero no había señales de que Ange le hubiera lanzado un cojín."
Ushiromiya Battler,"""Quizás se quedó dormida después de su pequeño berrinche... ¿La abrirías por mí?"""
Shannon,"""Como desee."""
,"Shannon sacó su llave maestra y abrió la puerta.{n}Luego, se hizo a un lado para dejar pasar a Battler."
Ushiromiya Battler,"""... Ange... Voy a entrar..."""
,"Hablando en voz baja por si estaba dormida, Battler comenzó a abrir la puerta."
,"Mientras se abría, una brisa helada se hizo paso."
,"Esa brisa, que se sentía como aire del exterior, captó de inmediato la atención de ambos, y se miraron."
,... Se podía concluir a simple vista que Ange no estaba en el salón.
