Speaker,Spanish (ES)
{f:5:Virgilia},"""La ropa de los tres estaba desarreglada y, por ello, se cree que habían estado peleando o huyendo. Como los tres cadáveres no fueron encontrados uno al lado del otro, la hipótesis era que tras haber establecido contacto con el culpable, intentaron oponer resistencia de algún modo."""
Ushiromiya Battler,"""... Con estacas, en la cabeza, pecho, y estómago... Horrible, como de costumbre..."""
Ronove,"""..."""
,"A pesar de que Ronove sabía que sería inútil, pensó que quizás debería decírselo a Battler."
,"... En realidad, la bruja los había matado de una manera mucho más horrible."
,"... Beato había aconsejado a la bruja moderarse, razón por la que los cadáveres fueron dejados de esa manera."
,"La nueva bruja, pensando que mientras hubiera hueco, podría encajar una estaca... probablemente habría clavado la estaca hasta dejar un trozo de carne que no tendría forma humana."
,"Los cadáveres de Rosa y María probablemente fueron especialmente llamativos... Si ellas hubiesen sido asesinadas como la Bruja Dorada había deseado, ¿qué tan horribles habrían sido los cadáveres que encontraron?"
,"Beato había cambiado eso en ""la mejor"" manera de matar que Battler pudo estimar."
,"Y deseando que se apreciara el pequeño detalle de Beato, pensó en contárselo a Battler."
,"... Pero a los ojos de Battler, eso podría hacer más daño que bien. Para los humanos, la diferencia entre estar vivo y estar muerto es enorme."
,Pedir que se acepten los sentimientos de Beato alegando que ella lo había cambiado por una mejor forma de morir... podría haber sido posible para un demonio perdonarla... pero no había forma de que fuera de la misma manera para un humano.
,"Al comprender esto, Ronove permaneció en silencio a pesar de que conocía el enorme esfuerzo de Beato..."
Ushiromiya Battler,"""Como de costumbre, vamos a comprobar si los cadáveres están realmente muertos. Ronove, por favor, decláralo en rojo."""
Ronove,"""..."""
Ushiromiya Battler,"""Oye, ¿no me oyes?... Por favor, decláralo en rojo. Repítelo. ""Rudolf, Kyrie y Hideyoshi están muertos""."""
Ronove,"""... Mis disculpas. Permítanme que me abstenga de repetir eso."""
Ushiromiya Battler,"""¿Qué?... Eso es demasiado repentino... ¿Qué estás planeando?..."""
,"A estas alturas, ploclamar que las víctimas están muertas en rojo era casi un hecho en esta batalla."
,Negarse a hacerlo era casi como perder por defecto.
,"... Por eso, cuando Ronove se negó como primer movimiento, Battler se quedó estupefacto."
Ronove,"""Mis disculpas. Por la presente renuncio humildemente a mi derecho a ser el representante de milady... En consecuencia, {i:yo} no puedo repetir eso en rojo... La única cualificada para hacerlo... es milady."""
Ushiromiya Battler,"""..."""
{f:5:Virgilia},"""... Es un punto válido. Ronove no es más que un representante del bando de Beato... Si Ronove renuncia a su puesto de representante, y Battler-kun no acepta a Beato como oponente... entonces debe crearse un nuevo representante."""
Ronove,"""... No hay un nuevo representante... Por favor, Battler-sama. Por favor, acepte a milady como su oponente una vez más."""
Ushiromiya Battler,"""... Lo siento, pero eso no pasará... Definitivamente no aceptaré a tal desagradable y cruel bastarda como mi oponente... Negarme a aceptarla es la razón por la que no abandonaré este juego."""
Ronove,"""En cuanto al asunto del comportamiento desagradable, pido disculpas en el lugar de milady. Permítame prometerle que milady no volverá a hacer acciones tan desagradables de nuevo."""
Ushiromiya Battler,"""... Sí, lo que sea."""
{f:5:Virgilia},"""... Battler‐kun... También pido disculpas como la maestra de esa niña. Hablaré seriamente con ella, así que ¿podrías perdonarla solo esta vez?"""
Ushiromiya Battler,"""... Oigan, oigan, basta ya. Están haciendo que parezca que soy yo el tipo malo."""
Ushiromiya Battler,"""... Y por mucho que {i:ustedes} se disculpen, no llegará a mis oídos... Si Beato puede decir eso con sus propias palabras... bueno, no es como si no fuera a escucharla."""
{f:5:Virgilia},"""... Entendido. Si esa es tu única condición para aceptarla de nuevo, déjanos hacer que se disculpe."""
{f:5:Virgilia},"""... Ronove. Llámala. ¿Está bien eso, Battler-kun?..."""
Ushiromiya Battler,"""... Tch... Hagan lo que quieran. Sin embargo, no esperen que la perdone... Llamen a esa bruja irritante."""
Ronove,"""... Le doy las gracias, Battler-sama... La llamaré ahora mismo... Milady, Battler-sama la está llamando."""
,"Después de unos latidos, mariposas doradas se reunieron en el aire, formando la figura de Beato."
,... Era mucho más tranquila que la forma en la que había aparecido hasta ahora.
{f:5:Beatrice},"""... ¿Me llamaste, Ronove?"""
{f:5:Virgilia},"""... Creo que escuchaste... ¿Hay algo que debas decir con tus propias palabras?..."""
Ushiromiya Battler,"""..."""
{f:5:Beatrice},"""..."""
,Parecía que Beato se encogía ligeramente bajo la fría mirada de Battler.
,"Varias veces, Beato hizo el esfuerzo para que las palabras saliesen de su boca, pero no le salió muy bien... y era tan torpe como alguien intentando encender una cerilla en un gélido invierno teniendo las manos entumecidas por el frío..."
,"Incluso mientras lo hacía, el tablero de juego proseguía..."
,"En el pasillo, acababan de encontrar los cuerpos de las nuevas víctimas y rompieron a llorar..."
Ushiromiya Battler,"""... Papá... Kyrie‐san... UooOO{0}O{0}O{0}OOoo{0}ooO{0}OOo{0}oohhhh... UOOOOooo{0}ooOO{0}OOoo{0}oohhhhh..."""
Ushiromiya Eva,"""¡¡Cariño... cariiiiñoooooo... uuu{0}u{0}u{0}u{0}u{0}u{0}u{0}huu{0}u{0}u{0}u{0}uughhhu{0}uuhu{0}uhuu...!!"""
Ushiromiya George,"""... Madre... mantente fuerte... Yo también estoy... abatido... y triste..."""
Nanjo Terumasa,"""... Probablemente murieron al instante... Estoy seguro de que, incluso si hubiésemos llegado inmediatamente después de que fueron atacados, sería demasiado tarde..."""
Ushiromiya Eva,"""¡¡No, estás equivocado!! ¡¡Ellos estarían vivos!! ¡Su pecho fue apuñalado con algo como esto!... ¡¡Mi esposo debe de haber muerto con un intenso dolor!!..."""
Ushiromiya Eva,"""Si hubiésemos llegado más rápido... ¡seguramente se habrían salvado! ¡¡Sin duda se habrían salvado!! Uuuuuwa{0}aAAAaa{0}aaAA{0}AAaa{0}aa{0}aahhh..."""
Ushiromiya George,"""... Battler‐kun... sé que es horrible, pero... tienes que mantenerte fuerte......"""
Ushiromiya Battler,"""... Estoy bien... de verdad, Aniki... Déjame llorar tan solo un poco más... Comparado con ustedes, esto no es nada... ¡Yo debería ser el menos triste!... Por eso, si me dejas llorar solo un poco más... estaré bien..."""
Ushiromiya George,"""Eso no es cierto... Puedo comprender cuánto te debe doler el corazón al haber perdido ambos padres... Yo aún tengo a mi madre... Es mucho mejor que lo que te ha ocurrido a ti, Battler-kun..."""
Ushiromiya Battler,"""¡¡No, estás equivocado!! Eres tú el que lo está pasando peor, George-aniki... Lo comprendo, Aniki..."""
Ushiromiya Battler,"""... De todos nosotros... ¡¡eres el más devastado y el que más sufre!! Lo comprendo... ¡¡así que no puedo seguir llorando de este modo!!... ¡¡Uuu{0}u{0}u{0}u{0}uughhu{0}uugh!!"""
Ushiromiya George,"""... ¿Por qué... dices eso?..."""
Ushiromiya Battler,"""Para mí, papá y Kyrie-san... eran personas de las que acabaría separándome cuando me convirtiera en un adulto independiente. Puesto que son padres, está predestinado que mueran antes que sus hijos... ¡Es solo que sucedió un poco temprano!..."""
Ushiromiya Battler,"""... Pero es diferente en tu caso, Aniki. No solo perdiste a un padre del que te separarías eventualmente... ¡¡sino que también perdiste a alguien con quien deberías haber vivido el resto de tu vida... también perdiste a Shannon-chan!!"""
Ushiromiya George,"""..."""
Ushiromiya Battler,"""No es como si las vidas humanas tengan valores distintos. ¡Ya sea un bebé o un anciano, deben ser respetados de la misma manera!..."""
Ushiromiya Battler,"""... ¡¡Pero aun así, cuanto más larga era la vida que tenían por delante.. cuanto más largo sea el futuro que habrían construido juntos... más triste es su muerte!!"""
Ushiromiya Battler,"""Aniki, estabas comprometido con Shannon-chan, ¿verdad? ¡Prometiste que construirían una vida y hogar juntos en el futuro, ¿no es así?!... Comparado con lo inmenso de ese futuro... comparado con lo enormemente feliz que hubieras sido... ¡¡cosas como mi dolor son incomparables!!"""
Ushiromiya Battler,"""... ¡¡Nadie te culparía por llorar tanto!!... Y aun así... solo porque eres como un hermano mayor para nosotros los primos... ¡¡te fuerzas a actuar como si estuvieras sereno!!..."""
Ushiromiya George,"""... Detente... Battler‐kun."""
,George estaba intentando hacer una sonrisa calmada.
,... Pero... ya no pudo evitar que una sola lágrima caliente dejara un reguero en su rostro.
Ushiromiya George,"""... ¿Cómo podría... no estar triste?... Pienso en Shannon, y en el futuro que imaginamos juntos. Hablamos sobre los sueños que no podrían hacerse realidad, incluso en un millar de vidas."""
Ushiromiya George,"""... De aquellos sueños, ni siquiera el primero... tenerla en mi registro familiar... Ni siquiera pudimos hacer eso... así que, ¿cómo podría... no estar triste?..."""
Ushiromiya Battler,"""¡¡Comparado con eso, yo... yo!!... Como dije, ¡no tengo razón para llorar más! ¡¡Cuando incluso tú te estás conteniendo, Aniki, no tengo razón para derramar más lágrimas!!"""
Ushiromiya George,"""... Nosotros estamos igual... Ambos sentimos la misma tristeza de la pérdida de personas cercanas a nosotros... Por lo que no hay ninguna regla que te impida derramar más lágrimas que yo, Battler-kun."""
Ushiromiya George,"""... Y... para mí también... no hay regla... que diga que tengo que contener las lágrimas durante más tiempo."""
Ushiromiya Battler,"""... Aniki... ¡¡¡Anikii!!!... ¡¡UOO{0}Oo{0}o{0}ooHhh{0}hhO{0}OoOhh{0}hgghhh!!"""
Ushiromiya George,"""Shannon y yo siempre hablamos de nuestro futuro juntos... y ahora está muerta. Y mi padre, también está muerto... ¡¡Qué triste... Qué triste... uuu{0}uuhuu{0}huu{0}huu{0}u{0}u{0}u{0}uugh{0}hh{0}uuughh!!"""
,"Battler y George se abrazaron fuertemente, y lloraron una cascada de lágrimas sobre el hombro del otro por aquellas personas importantes para ellos..."
Ushiromiya Battler,"""... ¿Comprendes por qué estoy diciendo que George-aniki es el que lo está pasando peor?..."""
{f:5:Beatrice},"""Y-Yo estaba escuchando, por lo que lo comprendo... La tristeza es proporcional a la longitud del tiempo que habrían pasado juntos en sus vidas, después de todo..."""
Ushiromiya Battler,"""... Por supuesto, no se puede calcular así como así... Nosotros los humanos no somos como las brujas... Desde el momento en que estamos vivos hasta el momento de morir, vivimos ese corto período de tiempo con todas nuestras fuerzas."""
Ushiromiya Battler,"""... No puedo perdonar a alguien que quita la importancia a esto... Mucho menos a alguien que se burle y juegue con ello... Una persona como tú, cuya misma percepción de la muerte está completamente distorcionada, probablemente no pueda entenderlo."""
{f:5:Beatrice},"""..."""
Ushiromiya Battler,"""... No es solo el tiempo que viviríamos después. Burlarse de las vidas de las personas, que viven con todas sus fuerzas... Eso es lo que nunca podría perdonar."""
Ushiromiya Battler,"""George-aniki ha pasado su vida empeñado en hacerlo lo mejor posible... Debe de haberse presentado hoy con una determinación heroica para pedirle matrimonio a Shannon-chan... En mi caso es totalmente distinto, ya que yo era feliz con solo ser capaz de encontrarme con mis primos después de tanto tiempo."""
{f:5:Beatrice},"""... P-Pero aun así—"""
{f:5:Virgilia},"""Beato, permanece en silencio y escucha por el momento."""
{f:5:Beatrice},"""... M‐Mmm."""
Ushiromiya Battler,"""... En cierto modo, comprendo tu excusa... Dices que necesitas seguir asesinando como se muestra en el epitafio para tu propia resurreción."""
Ushiromiya Battler,"""... Así que a juzgar por las circunstancias de tu posición, puedo entender en cierto modo tus asesinatos... Porque para ti, es una acción necesaria. En ese caso, todas las nuevas acciones innecesarias son a causa de tu brutal e inentendible afición."""
Ushiromiya Battler,"""... En otras palabras, si matar a las seis personas del primer crepúsculo era una ""acción necesaria"" para ti... Entonces, todo lo referente a mostrar sus rostros aplastados y abrirle sus estómagos y rellenarlos de dulces fue completamente innecesario, fue solo por tu brutal afición... No puedo perdonar este aspecto de ti."""
{f:5:Beatrice},"""... M-Mm...."""
Ushiromiya Battler,"""Cuando la tía Rosa fue asesinada repetidamente de maneras horribles... dijiste ""al final será devuelta a la vida, así que no importa cómo la mate""... o algo así, ¿verdad? {f:5:Virgilia} me lo dijo."""
{f:5:Beatrice},"""... Eso fue... bueno... umm..."""
Ushiromiya Battler,"""Esa idea de que tú puedes matarlos tantas veces como quieras, mientras los traigas de vuelta al final, es una acción completamente innecesaria para jugar con una vida, ¿no crees?"""
Ushiromiya Battler,"""... ¡Si vas a matar, hazlo al instante! ¡¡No juegues con ellos!! ¡¡Si no los vas a matar, entonces, no los molestes!! Te estás aprovechando de que puedes hacer lo que quieras con la vida de las personas, y has olvidado la santidad de la vida. ¡Así que no puedo aceptarte!..."""
Ushiromiya Battler,"""¡Definitivamente no aceptaré como mi oponente a una persona que desconoce el valor de una vida y el de la tristeza cuando esa vida se pierde!"""
{f:5:Virgilia},"""... Esa es la razón por la que la Magia Interminable es conocida como un arte oscuro... Una Bruja Interminable no tiene concepto de lo finito... del fin que implica romper y matar."""
{f:5:Virgilia},"""... Por esa razón, la Bruja Interminable algunas veces comienza a jugar saltando por la brecha entre la vida y la muerte, y lo hace una y otra vez."""
{f:5:Virgilia},"""... Eso es algo muy, muy aterrador. Por eso, como Bruja Interminable, y por mi propio deseo, {i:nunca llegué a tu nivel}."""
,{f:5:Virgilia} había querido decirle eso a Beato desde hacía mucho tiempo.
,Pero Beato había sido demasiado joven para escuchar obedientemente aquellas palabras. Ella era demasiado desenfrenada... Había sido poseída por ese detestable placer.
{f:5:Beatrice},"""... Me dijeron que no rompiera jarrones... Pero esa es la razón por la que quería romperlos."""
{f:5:Beatrice},"""... Después, adquirí la Magia Interminable... y aprendí que podía arreglarlo para que volviera a la normalidad por mucho que lo rompiera... Me sorprendió lo divertido que era romper un jarrón..."""
{f:5:Virgilia},"""Eso es conocido como un placer prohibido. La gente no es cautivada por lo que habrá dentro. Son cautivados por la cerradura sellada... Es realmente detestable."""
Ushiromiya Battler,"""... Quiero preguntarte, {f:5:Virgilia}. ¿Por qué esta cosa llamada Magia Interminable existe?... ¿Con qué fin existe en este mundo?"""
{f:5:Virgilia},"""No es solamente para la Magia Interminable... Toda magia existe para traer felicidad al mundo humano."""
{f:5:Virgilia},"""... Después de todo lo ocurrido, puede que sea difícil creerlo para ti, Battler-kun... pero nosotras las brujas entrenamos arduamente para traer bendiciones al mundo humano, para convertirnos en un puente entre los humanos y lo que no es humano."""
Ushiromiya Battler,"""... ¿Cómo puede ser que revivir a los muertos y torturarlos hasta la muerte una y otra vez sea de ayuda en el mundo humano?"""
{f:5:Virgilia},"""Cuando un jarrón que es un importarte recuerdo se rompe, si por arreglarlo, todo el mundo recobrará su sonrisa, podría repararlo con magia tantas veces como fuese necesario. Sin embargo, no lo repararía con el fin de volverlo a romper... Lo reviviría para traeles felicidad a los humanos."""
Ushiromiya Battler,"""En ese caso... Beato. Has fallado como Bruja Interminable."""
{f:5:Beatrice},"""... M-Mmm"""
Ushiromiya Battler,"""... Hay algo que se me acaba de pasar por la cabeza... ¿Por qué sigo con este extraño juego como tu contrincante?"""
Ushiromiya Battler,"""... ¿Tal vez esto no sea un juego para hacer que me rinda... sino una prueba para que te acepten como Bruja Interminable {i:en su verdadero sentido}?"""
{f:5:Beatrice},"""... Y-Yo no sé nada sobre eso... La razón por la que te propuse este juego fue... umm... simplemente como una forma de pasar el tiempo... No había ningún motivo oculto de nadie."""
Ushiromiya Battler,"""Hace un momento, oí la definición de bruja que dio {f:5:Virgilia}. Basándose en esa definición, tú, Beato, ni siquiera eres una bruja. Tú serías una aprendiz a mitad de su entrenamiento, que aún no comprende todo su poder."""
Ushiromiya Battler,"""... Esto era supuestamente un enfrentamiento entre una bruja y un humano. En ese caso, alguien como tú, que no es una bruja, no está cualificado para ser mi oponente... ¿Lo comprendes?"""
{f:5:Beatrice},"""... Dices... que yo sigo siendo... solo una aprendiz... Entonces, ¿cuándo podré ser aceptada como tu rival de nuevo?... ¿Cuándo podremos reanudar el juego?"""
Ushiromiya Battler,"""... Quién sabe... Por lo menos, ahora no. Cuando comprendas completamente lo que he dicho, y llegues a ser una bruja de verdad... probablemente te aceptaré como mi rival en este juego una vez más."""
{f:5:Beatrice},"""Y-Yo no puedo comprender si lo dices de un modo tan abstracto como ese... Dime de manera clara lo que debo hacer para ganarme tu perdón..."""
Ushiromiya Battler,"""No, he dicho suficiente. Piensa tú el resto... Eso es todo lo que quiero decir. Si no puedes comprenderlo, prueba a hablar con {f:5:Virgilia} y Ronove. Una mocosa como tú debe empezar por escuchar lo que dicen los adultos."""
Ushiromiya Battler,"""... {f:5:Virgilia}. Voy a suspender el juego por ahora. Ahora que Ronove renunció como representante, todo lo que podemos hacer es esperar a que Beato adquiera las cualidades dignas de un oponente."""
{f:5:Virgilia},"""... Entendido... Hasta que Beato haya sido aceptada al haber conseguido esas cualidades, el juego continuará sin un oponente. ¿Estás de acuerdo, Beato?"""
{f:5:Beatrice},"""... Yo... no tengo objecciones... Necesito tiempo, y un lugar donde pueda meditar con tranquilidad... ¿Puedo dejar mi asiento para eso?"""
Ushiromiya Battler,"""... Claro, está bien."""
{f:5:Beatrice},"""... Pues bien, te veo... más tarde."""
Ushiromiya Battler,"""Espera... No pongas esa cara abatida."""
{f:5:Beatrice},"""... Discúlpame. Dejar que todo lo que hay dentro de mi corazón se muestre en mi rostro es parte de mi personalidad. No puedo impedirlo."""
Ushiromiya Battler,"""En ese caso, todavía hay esperanzas de mejorar... Prométeme una cosa. En este juego contigo, yo podría ganar, o podría perder... Si no vuelves, ganaré probablemente."""
,"En ese momento, Battler dejó de hablar por un segundo.{n}... Luego habló con fuerza."
Ushiromiya Battler,"""... Sin embargo, definitivamente no renunciaría. No te daría una victoria por defecto... Así que seguiré esperando a que vuelvas a sentarte aquí como mi digna rival."""
Ronove,"""... Battler‐sama..."""
{f:5:Beatrice},"""... Gracias, Battler. Definitivamente... volveré y seré aceptada por ti."""
,"Tras mostrar una sonrisa llena de esperanza durante un poco de tiempo, Beato desapareció."
,"... Viendo esa expresión, Battler estaba firmemente convencido de que su rostro no estaba mintiendo..."
,Los siete supervivientes volvieron a la casa de huéspedes una vez más.{n}Ya estaba claro que los que salieran no podrían volver con vida.
,El grupo de Rudolf había salido con dos armas y una llave maestra. Pero se habían perdido.
,Ya estaba claro que habían sido robadas por el culpable.
,"Dado que las contraventanas estaban cerradas, no podrían abrirlas incluso si el culpable tenía la llave maestra."
,"Las puertas delantera y trasera del exterior estaban cerradas con cadenas, y las bloquearon además con sofás y mesas."
,"Incluso si el culpable decidiera irrumpir por medios violentos, no le sería nada fácil."
Ushiromiya Krauss,"""... En este momento, en realidad el tifón puede que sea algo afortunado para nosotros. Si hubiese estado despejado, es posible que hubiesen prendido fuego a la casa de huéspedes."""
Ushiromiya Eva,"""Si no hubiese habido un tifón en primer lugar, el barco habría llegado antes del mediodía. No creo que puedas llamarle a eso ser afortunado."""
Ushiromiya Natsuhi,"""... Eva-san, ¿cómo te encuentras? Por favor, intenta tomártelo con calma."""
Ushiromiya Eva,"""Gracias... Aún siento que tengo algo de fiebre, pero no es hora de hablar de eso. No es el momento de quedarse dormido, por el bien de los niños."""
,"Después de tanto llorar sobre el cadáver de Hideyoshi, Eva había sentido una fuerte conciencia de que era madre, y su expresión se volvió fuerte."
,"... En realidad, la fiebre aún no había bajado."
,"Y ella era consciente de ello. Sentía que si no se mantenía a sí misma con una actitud fuerte, la fiebre podría provocar que se le nublara la mente de nuevo."
,"En este punto, el primer piso era la línea defensiva final construida por Krauss, Natsuhi y Eva.{n}Los niños y el invitado, Nanjo, fueron estrictamente avisados de no bajar las escaleras descuidadamente."
,"Si el culpable usara una escalera o algo por el estilo, no le sería imposible atacar desde el segundo piso."
,Pero no sería fácil que rompiesen las contraventanas desde una posición tan insegura. El segundo piso era seguro en comparación con el primero.
,"Battler y George esperaban quedarse abajo también, para luchar en el peor de los casos, pero Eva lo impidió."
,"En su mente, George era ahora su única familia.{n}Parecía que ni siquiera quería exponerle al peligro de estar en el primer piso."
,Krauss y Natsuhi la comprendieron.
,... Ya había pasado mucho tiempo desde que volvieron a atrincherarse.
,"En la habitación de los primos, en la segunda planta, Battler, George, y Jessica estaban confundidos, y ni siquiera escuchaban la televisión que habían encendido."
,"Durante un rato, Nanjo estuvo con ellos, y trató de animarlos, pero al darse cuenta de que quizás estaba obteniendo el efecto contrario, se fue a su habitación de la misma planta."
,George seguía mirando aturdido las fotografías insertadas en su cuaderno.
,... Eran del tiempo que pasó de vacaciones en Okinawa con Shannon.
,La feliz sonrisa de Shannon estaba en aquellas fotografías.
,"... George pudo recordar la temperatura y humedad, el calor y la fuerza del viento, e incluso de qué estuvo hablando con ella mientras esas fotos estaban siendo tomadas, de un modo tan claro como si hubiese ocurrido ayer."
,"Así que para George, no eran solamente fotos, sino una puerta para traer cálidos recuerdos..."
,"En esta habitación, aunque el sonido del tifón y de la televisión debería haber entrado en el oído de George, era el escenario de Okinawa el que estaba viendo, y la risa de Shannon, lo que llegaba a sus ojos y oídos..."
,George se había esforzado por cambiar tras conocer a Shannon.
,"Se había jurado a sí mismo abandonar a la persona tímida que había sido, alguien fácilmente atrapado por la atmósfera, sin poder negarse a una petición, y fácil de manipular por quienes le rodeaban."
,... Se había decidido a convertirse en un hombre fuerte que podría haber hecho la vida de Shannon incluso más feliz.
,"Por lo tanto... Si no hubiese conocido a Shannon, el hombre llamado Ushiromiya George habría vivido una vida muy diferente, probablemente."
,Y el George de esa vida diferente seguramente no habría sido un hombre tan excelente como lo era él ahora.
,"La forma en que estaba ahora, era por el bien de Shannon. Pero ahora que Shannon ya no estaba... se preguntaba así mismo por qué existe."
,¿No carece totalmente de sentido?
,"... Una profunda, profunda tristeza, como si estuviese completamente vacío."
