Speaker,Spanish (ES)
Ushiromiya Maria,"""A donde se encuentra la prueba de María... Me pregunto quién se convertirá en el líder de la familia Ushiromiya, ¿Battler o María? Kijijijijijijijijijijiji."""
Ushiromiya Battler,"""... ¡¡N-No vayas!! ¡¡Te matarán!!"""
Ushiromiya Maria,"""No me matarán. La ceremonia ya ha terminado... E incluso si me matan, seré revivida... Ya sea que uno de nosotros se convierta en líder o no, ya estamos invitados a la Tierra Dorada. Nos vemos."""
Ushiromiya Battler,"""¡¡Espera!! ¡¡¡María!!!..."""
,"Battler estiró su brazo hacia la espalda de María mientras ella se iba... pero el cable del receptor que estaba sosteniendo lo detuvo, igual que una cadena."
,... Él se preparó... y puso el receptor en su oreja...
Ushiromiya Battler,"""... ¿H-Hola?..."""
{f:5:Beatrice},"""¡¡<Congratulaatioooooooons>!! ¡¡<And I'm fi~ne>!! ¡¿<And yoo{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}oouuuuu>?! ¡¡¡Aaaaajjjjyajjyajjyajjyaaaaa!!!"""
,Un malo y burlón inglés resonaron en sus oídos.{n}... Era la voz de una mujer que él no conocía.
,... ¿Quién?... ¿Quién?...{n}El interior de su cabeza estaba... empezando a congelarse...
{f:5:Beatrice},"""¿A qué te refieres con ‘quién’, Ushiromiya Battleeeeer?... ¡Normalmente, se responde <yes, I'm fine>! ¿¿No es así?? Eso me trae recuerdos... eso se hace en primaria, ¿verdad? ¡Esa cosa que se hace en pareja! ¡¡¡Ujjyajyajyajyajyajyaaaaahh!!!"""
Ushiromiya Battler,"""E-Estás loca... ¡¡¿Quién eres?!! ¡¡¡Respóndeme!!!"""
{f:5:Beatrice},"""Dilo en inglééés. ¿No es esa tu especialidaaaad?"""
Ushiromiya Battler,"""... N-No juegues conmigo... ¡¡¿Quién eres?!! ¡¿Un subordinado de ese loco viejo bastardo?!"""
{f:5:Beatrice},"""‘Subordinado’ es una fea forma de decirlo. Al menos di ""prisionera""... ¡Soy prisionera de Kinzo! ¿Verda~~d? Wajajajajajajajajaja..."""
,La última risa parecía que no estaba dirigida a Battler.
,"... Era casi como si Kinzo estuviera al lado del teléfono, riéndose..."
Ushiromiya Battler,"""... ¡¡D-Dime tu nombre!! ¡¿Quién eres?! ¡¡¡¿Quién?!!!"""
{f:5:Beatrice},"""Intenta adivinarlo, ¡podrías ganar una invitación a Hawai! ¡¡Ajjyajjyajjjyaaaah!! Finaaalmente. ¡¡FINALMENTE!! ¡¡Mmmmmmm, fue muy laaaargo, los días hasta hoy fueron reaaaaaaalmente largos!!..."""
{f:5:Beatrice},"""Realmente esperé mil años para el día de hoy, ¿¿entiendes?? ¡Te lo debo a ti! ¡¡Mi gran resurrección!! ¡<Thank you>, Kinzo! ¡¡¡Solo por esta vez, prestaré oído a ese ‘me retracto de esa jugada’ tuyo!!!"""
Ushiromiya Kinzo,"""... Vaya, vaya, esto es pasarse un poco para estar de buen humor. ¿No podrías comportarte de una manera un poco más femenina?"""
,Kinzo y {f:5:Beatrice} se sentaban viéndose uno al otro a través del tablero de ajedrez en la mesa.
,Había queso caro y similares para acompañar las bebidas.{n}Y había varias botellas de vino alineadas.
,"Mientras {f:5:Beatrice} se revolcaba en el sofá de una manera indecorosa, sostenía un vaso de vino en una mano, en un buen humor... y probablemente estaba completamente ebria."
{f:5:Beatrice},"""¡¡Hoy estoy de muy {i:buen} humor, así que me siento muy generosa!! ¡Oye, oye, Kinzo, no uses un vino podredumbre noble tan bien añejado como decoración! Es de 1947, ¡¿verdad?!"""
{f:5:Beatrice},"""Si no lo abres hoy, ¡¿cuándo piensas hacerlo?! ¡Ahoguémonos en él y jugueeeeeeeeeemos! ¡Y luego golpeémonos el uno al otro con las botellas vacías! ¡¡Ujjyajjyajjyajjya!!"""
Ushiromiya Kinzo,"""Jajjaja, qué placentero. Estás demasiado emocionada. Estás comportándote de una forma demasiado suelta."""
{f:5:Beatrice},"""¡¿Y qué hay de ti, Kinzoooooo?! ¿No estás feliz de haberte reunido conmigooo? ¡Aaah, es el mundo de los vivos! ¡¡El mundo terrenal!! ¡¡Larga vida a mi carne!!"""
Ushiromiya Battler,"""... ¿De qué... estás hablando?... ¿Estás diciendo que eres... B‐{f:5:Beatrice}?..."""
{f:5:Beatrice},"""¡¡<Ye~eeeeeeeeeeeeeeess, I aaaaaaaaaamm>!! ¡¡Gracias al asesinato de trece personas durante la ceremonia, finalmente he resucitado!!... ¡Es lindo tener una boca, es lindo tener una lengua! ¡Qué divertido es poder hablar contigo de esta manera!"""
{f:5:Beatrice},"""Ahora que lo pienso, aunque nos hemos insultado una y otra vez, esta es la primera vez que hemos tenido una conversación así en el tablero durante el juego, ¿verdad? ¡¡Qué novedad!!"""
{f:5:Beatrice},"""¡¿Oh, escuchaste ese sonido de *pop* de hace un segundo?! ¡¡Lo {i:abrió}, ese loco realmente abrió ese vino tan caro!! ¡¿Sabes cuánto {i:cuesta} una sola botella?! Casi como un lingote de 10 kilogramos, ¡¿¡¿no es eso una locuuura?!?! ¡¡Jii-jjajjajjajjajja!!"""
Ushiromiya Battler,"""¡¡Déjate de juegos!!... ¡¡¿{f:5:Beatrice}?!! ¡¿La Bruja Dorada, dices?! ¡¡Olvídalo!!"""
Ushiromiya Battler,"""¡¿Dónde estás?! ¡¿Está ese maldito viejo contigo también?! ¡¡Les daré una paliza a ustedes dos!! ¡¿Dónde están?! ¡¡Responde!!"""
{f:5:Beatrice},"""Oh, ¿entonces quieres verme? ¡Ujjijijiji, es duro ser una mujer tan popular! Pero por favor, no intentes coquetearme cuando Kinzo esté cerca, ¿bien? Este tipo se pone tan celoso que se pone de mal humor, ¿sabes?"""
{f:5:Beatrice},"""... Pero cuando Kinzo no esté cerca y estemos completamente solos, te amaré todo lo que quieras en secreto, ¿de acuerdo?... ¡¡¡Ujyaaajjajjajjajja aakkyakkyakkyakkyakkya!!!"""
Ushiromiya Battler,"""E-Estás loca..."""
{f:5:Beatrice},"""Kinzoo, he cambiado de parecer. No le tomaré la prueba a María. Ve tú."""
Ushiromiya Kinzo,"""Qué voluble. ¿Entonces dices que le tomarás la prueba a Battler?"""
{f:5:Beatrice},"""No tiene nada de malo, ¡¿verdaaaaad?! Ese chico se parece tanto a ti de joven que hace acelerar mi corazón."""
{f:5:Beatrice},"""No te preocupes, no te seré infiel. Esta será la única vez que estaré a solas con él... Siempre estoy a solas contigo, ¿verdad?... Pero deja de intentar tenerme atada las 24 horas del día, ¿de acuerdo? ¡¡¡Kujjyajjajjajajajajaja!!!..."""
{f:5:Beatrice},"""¡Entonces, Battleer! ¡Yo, la Bruja Dorada {f:5:Beatrice}, te tomaré la prueba! En cuanto al lugar... déjame ver. ¡En la entrada principal de la mansión!"""
{f:5:Beatrice},"""Battleer, asegúrate de esforzarte realmente duro para la prueba del nuevo líder, ¿bieen?... Quiero decir, Kinzo está prácticamente muerto. Si te conviertes en el siguiente líder, serás el nuevo dueño de todo en esta isla."""
{f:5:Beatrice},"""... Si eres tú... no me importaría ser toda tuya, ¿sabes?... Al igual que Kinzo... contrólame, ¿de acuerdo?... ¡Kujjijijijijijijiji, ujjyajjajjajajajajajaja!"""
Ushiromiya Battler,"""L-La entrada principal de la mansión... ¡¡Perfecto!!... ¡¡Maldita borracha!! Te despertaré de tu ebriedad. ¡¡Mi buen golpe arreglará tu resaca!! ¡¡Prepárate!!"""
,Battler impulsivamente colgó el receptor.{n}Ya no había necesidad de hablar más.
,... ¡¡La veré cara a cara y terminaré esto!!
,"Agarré la lanza que hice al romper el perchero, y fui afuera sin siquiera un paraguas."
,... Era difícil imaginarse que la joven mujer que se hacía llamar {f:5:Beatrice} estuviera esperándome sola.
,... Probablemente estará esperando con esas tropas de apoyo que Gohda-san y Kumasawa-san mencionaron.
,Ir solo sería demasiado imprudente...
Ushiromiya Battler,"""¡Gohda‐san, Kumasawa‐san!... ¡Soy yo, Battler!..."""
,Primero fui al almacén de jardinería.{n}Necesitaré toda la ayuda que pueda obtener.
,"Gohda-san es un hombre corpulento, así que probablemente pueda contar con él para añadir algo de fuerza extra.{n}El conocimiento de Kumasawa y su familiaridad con el terreno al ser una sirviente antigua pueden convertirse en una gran arma."
,"Los dos tienen llaves maestras, y saben más de la mansión que yo... Serán aliados bastante confiables."
,"Mientras golpeaba la persiana y les gritaba que abrieran, recordé que no había nada que ellos pudieran hacer desde adentro."
,Tendría que recuperar la llave de ellos primero antes de abrir la persiana metálica.
,"Di la vuelta a la esquina, golpeé una pequeña ventana entramada de ahí, y la abrí."
Ushiromiya Battler,"""¡Gohda-san, abuela Kumasawa!... ¡¡Soy Battler!!... Oigan, vamos, levántense... Oi... gan..."""
,"La escena en el almacén, iluminada por un pobre foco... era muy... extraña..."
Ushiromiya Battler,"""... Gohda... san... Kumasawa... san..."""
,Desde la madera del bajo techo... colgaban dos cuerdas gruesas... y en la parte del final... Gohda-san y Kumasawa-san... estaban colgados... del cuello...
,"Estaba poco iluminado, y angosto debido a todas las piezas de equipamiento, así que no pude ver la situación claramente."
,"... Pero cuando no mostraron ni siquiera un temblor después de que los llamara, y por la forma en que los lazos alrededor de sus cuellos parecían soportar todo el peso de sus cuerpos, no pude percibir ningún rastro de vida en ellos..."
Ushiromiya Battler,"""Esto es... una broma... ¿verdad?... ¿Por qué?..."""
,La persiana metálica aún estaba cerrada.
,"... Y solo había una llave, la cual supuestamente se le había entregado a Gohda-san."
,"Entonces, ¿cómo hizo el culpable... para abrir la persiana y matarlos a los dos adentro?..."
,"No, espera, no fueron necesariamente asesinados...{n}Si esto fuera un suicidio..."
," ¡¡Sí, de esa manera, esta habitación cerrada tiene sentido, ¡¡pero no sé por qué se colgarían y se suicidarían!!..."
,Débilmente... me desplomé en el sitio.
,"Ahora, los únicos humanos con vida en esta isla... somos yo, María, y ese maldito viejo."
,"... No, también está esa loca mujer que dice ser {f:5:Beatrice}..."
,"María, quien se había comportado como la aliada de la bruja desde un comienzo.{n}Y ese viejo, el cabecilla que había revivido a la bruja.{n}Además... está la bruja misma."
,"... Qué demonios... ahora, es como si... yo fuera el único en esta isla..."
,"Usando mi palo como bastón, me levanté débilmente."
,"... Maldita sea, no puedo estar así...{n}Tengo que vengar... a todos..."
Ushiromiya Battler,"""Malditaaa seeeeea... es inútil de esta manera... Aaah, es inútil, es totalmente inútil... Maldita seaaaaaaaaaaaaaaa..."""
,Me quité el llanto de encima mientras pude... Para que todas mis débiles emociones fueran exprimidas con mis lágrimas...
,"Entonces... recobré la compostura, y miré a la oscuridad en dirección a la mansión."
,"... En la entrada de la mansión, la bruja está esperando."
,Iré... y terminaré con esto.
,¡Encontraré la fuente de esta extraña y sangrienta noche... y la aplastaré con mis propias manos!...
,"Entre la lluvia que caía... caminé por el jardín de rosas sin un paraguas, empapándome."
,... Pude ver la pérgola al otro lado.
,"Según Jessica, parecía que George-aniki también había sido asesinado..."
,"Bueno, a estas alturas, ya no hay necesidad de preocuparse por la vida de ningún rehén.{n}... Dejé el camino, yendo hacia la pérgola."
,"Entonces... vi el cadáver de George-aniki, batido por el clima..."
Ushiromiya Battler,"""... Aniki... Demonios..."""
,El cadáver estaba en frente de la pérgola.
,"Si él hubiera muerto bajo la pérgola, por lo menos se habría salvado de ser batido por la lluvia..."
,"En la frente de Aniki había un hueco, como si le hubieran disparado con un arma."
,"Quizá debido a que la lluvia lo limpió todo, su cara no estaba cubierta de sangre... y se veía casi como si estuviese durmiendo."
,"... Sin embargo, sus ropas estaban manchadas de un rojo intenso, y aún había señales de que una gran cantidad de sangre había salido..."
,"Qué feliz estaría yo si él estuviese durmiendo, o al menos pretendiendo estar muerto..."
,"... Pero a pesar de que la lluvia caía sobre los ojos de Aniki, estos seguían abiertos."
,"... Y... el hueco en su frente era, con toda seriedad... verdadero..."
,Había una pequeña posibilidad de que... Gohda-san y Kumasawa-san colgados en el almacén fuera una broma de mal gusto.
,Pero esa ingenua posibilidad había sido completamente negada ahora.
,"Y, al mirar este cadáver, estuve completamente seguro."
,Como una vez dijo Gohda-san... El enemigo vino a tomar vidas como si estas fueran piezas en un tablero de ajedrez.
Ushiromiya Battler,"""... Sí... no cabe duda... parece que ese viejo y la bruja... realmente ven nuestras vidas como nada más que eso..."""
,"... Esa maldita bruja dijo algo por el teléfono...{n}Hablaba de nosotros como si estuviéramos ""en el tablero de juego""..."
Ushiromiya Battler,"""... Perfecto... Ya veo, ella piensa que esto es un juego... Entonces... de la misma manera que mataste a todos como si fuera un juego, está bien si te mato como si esto fuera un juego, ¿verdad?..."""
Ushiromiya Battler,"""... Prepárate... {f:5:Beatrice}..."""
,El trueno hizo que la gran sombra de la mansión se levantara.
,... Finalmente... la mansión.
,"Mientras su masiva forma llenaba mi vista, no se veía la silueta de ninguna persona.{n}Parecía que no había ningún grupo de subordinados esperándome, ni nada similar."
,"... Según Kyrie-san, había un montón de guardias con cabeza de cabra."
,"Al menos por ahora, no pude sentir... a ningún grupo grande como ese escondiéndose y mirándome..."
,¿Qué es esto?...{n}Debajo del techo de la entrada... hay algo puesto.
Ushiromiya Battler,"""... ¿Qué es esto?... ¿Una... caja?"""
,Parecía el tipo de caja pequeña en la que las chicas suelen guardar baratijas.
,... O quizá era una extravagante caja de puros que uno encontraría en una recepción.
,"De cualquier manera, no se veía como algo que debería estar aquí...{n}Claramente se veía... como si me estuvieran diciendo que lo abriera."
,"Pero por alguna razón, abrir algo que se me ofrecía era irritante.{n}... Sin embargo, no parecía que fuéramos a avanzar si no la abría."
,¿Podría tener alguna trampa que explote cuando lo abra?...
,"Pensando en cosas como esas, olvidando incluso ponerme bajo techo, seguí mirando la caja, aún castigado por la lluvia."
,"Entonces... mezclado con el trueno, hubo algún tipo de... ¿música?... Sonó como algo parecido."
,... Era el tono del gran reloj en el salón anunciando las 24:00.
,Era también el sonido que anunciaba que el loco día del 4 de octubre finalmente había terminado... y de que el mucho más increíblemente loco día del 5 de octubre había comenzado.
,El sonido se aligeró... y pude escuchar una inquietante risa viniendo de la nada...
,Tuve la sensación de que esa risa venía desde los cielos... y miré hacia arriba.
,"...Y allí... estaba una mujer que nunca había visto antes.{n}No, no es cierto que no la hubiera visto antes.{n}... Hoy la vi una vez."
,"Sí, en ese retrato dentro de la mansión..."
,La ropa era diferente... pero esa cara era como la de la bruja en el retrato...
,"Aaah, a quién engaño... ¡¡Ya sé quién es esta persona!!..."
Ushiromiya Battler,"""... ¡¡¡Así que tú eres {f:5:Beatrice}!!!"""
{f:5:Beatrice},"""¡¡Yajjoooooooooi, Battleeeeeeeeeeeeer!!..."""
,Desde el balcón del segundo piso... debajo de un paraguas y saludando de manera emocionada... ¡¡estaba sin duda alguna... la bruja del retrato... {f:5:Beatrice}!!...
,¡¿El plan era que la jefa tuviera una buena vista mientras dejaba que las cabras me torturaran hasta la muerte?!...
,"Ajusté mi agarre en la lanza, y, al imaginarme cabras saliendo de las sombras y de la entrada que me rodeaban, levanté mi guardia en todas las direcciones..."
{f:5:Beatrice},"""Ahjaja, tranquilo, no hay nadie más aquí que tú y yo, ¿sabes? No hay muebles cabra, ni hay mayordomos demonio, ni la maestra está aquí, ni mi íntima amiga demonio."""
{f:5:Beatrice},"""¡¡Y no hay ninguna de las mariposas doradas que ayudan a componer mi forma física, ni círculos mágicos, ni invocadores presentes!!... ¿Sabes lo que eso significa?"""
Ushiromiya Battler,"""No tengo idea. Deja de balbucear..."""
{f:5:Beatrice},"""De hecho, me he encontrado contigo varias veces incluso en este mundo. Casi como si nos hubiéramos estado evitando... Como sabes, este mundo de humanos está lleno de una toxina solo por el hecho de existir y dudar de mí."""
{f:5:Beatrice},"""Casi como sólidas murallas que refuerzan la defensa alrededor tuyo, ¡el rey! Y a través de múltiples juegos, he movido piezas una tras otra, las he dividido, y las he acorralado, encargándome de tus murallas poco a poco."""
{f:5:Beatrice},"""Entonces finalmente apareció una pequeña abertura, y mandé al alfil, para que pueda ponerse junto a ti... Pero como sabes, los alfiles son piezas con puntos ciegos."""
{f:5:Beatrice},"""Mientras permanezcas en las casillas negras, un alfil negro puede ejercer una gran presión sobre ti, pero si das un solo paso a una casilla blanca, incluso si lo pongo justo a tu lado, no podré tocarte."""
{f:5:Beatrice},"""Es por eso que he progresado en este juego mandando varias piezas para que no puedas quedarte en una casilla blanca, obligándote a estar frente a mí, aquella que controla las casillas negras que están a tu lado."""
{f:5:Beatrice},"""¡¡Sin embaaargo!!"""
{f:5:Beatrice},"""¡¡Ahora hay huecos en todas tus murallas, y por fin pude enviar, no un alfil, sino una reina!! ¿Sabes qué clase de pieza es la reina?"""
Ushiromiya Battler,"""Una torre más alfil... ¿Es esto es lo que tratas de decir?... ¡¿Ahora, no solo controlas las casillas negras que son las ilusiones de la bruja, sino que también te has vuelto capaz de invadir a voluntad las casillas blancas del mundo humano?!..."""
{f:5:Beatrice},"""¡¡Exactamente!! Tú estuviste llamando a las casillas donde las mariposas doradas, que son mis subordinadas, existen, ‘la Ilusión de la Bruja’, y sin un observador, supusiste que estas no eran reales y las negaste, ¿verdad?... *carcajada*carcajada*, ¡¡soy muy consciente de eso!!..."""
{f:5:Beatrice},"""¡¡Por esa misma razón, he descendido abiertamente a las casillas blancas de esta forma!! ¡No te preocupes, más tarde llamaré a muchas mariposas doradas, cabras, demonios y brujas! ¡¡Si lo deseas, te invitaré a la Tierra Dorada!!"""
{f:5:Beatrice},"""¡¡Allí, cualquier deseo puede ser concedido!!... ¡¡Wajjajajajajajajajajajajajaja!!..."""
Ushiromiya Battler,"""... Está comenzando a parecer como si alguien hubiera tirado un frasco de tinta negra sobre el tablero de esta isla."""
{f:5:Beatrice},"""¡Ya veo, una forma placentera de decirlo!... *carcajada*carcajada*, pronto, tú también estarás cubierto de tinta. ¡Dentro de poco, te teñirás de negro y te convertirás en un rey negro!... A estas alturas, eres una penosa existencia ahogada en un mar de tinta, ¿no?"""
Ushiromiya Battler,"""No, te equivocas. Admitiré que la isla se ha teñido completamente de negro por tu frasco de tinta... pero aún queda una casilla blanca."""
{f:5:Beatrice},"""¡¡¿Oh, dónde?!!..."""
Ushiromiya Battler,"""El lugar justo bajo mis pies... Tu tinta intentó cubrir la isla entera, pero no puede cubrir el lugar en donde están mis pies... Incluso si esta isla parece estar cubierta con un negro oscuro a primera vista, yo sigo siendo yo. ¡¡Estoy aquí, pisando la casilla blanca!!"""
,"Es extraño... Hasta hace un segundo, estaba temblando completamente."
,"... Pero ahora que ella apareció frente a mis ojos abiertamente, mi miedo ha disminuido."
,Interesante. Los fantasmas son más aterradores cuando solo los puedes sentir.
,"¡¡Cuando puedes verlos, y tienen una cara en la cual puedes enterrar tu puño, no hay nada que temer!!..."
,"... Sin embargo, ella definitivamente no es una persona interesante ni amigable."
,... Puede matarme instantáneamente al chasquear los dedos mientras se revuelca haciendo risitas.
,"Ya interpretemos su chasquido de dedos como magia volando hacia mí o subordinados preparados para dispararme, no importa."
,"... ¡De todas maneras, ya sea esto fantasía o misterio, esa reina está en una posición desde la que puede matarme con solo chasquear sus dedos!..."
,... Ya veo... ¡¿entonces este es el significado... de la reina de la isla... que controla las casillas blancas y negras?!...
{f:5:Beatrice},"""Muy bien. Sería interesante esperar hasta que te resfríes en esa lluvia, pero ya es hora de ir al grano... Estoy segura de que puedes ver que hay una caja ahí abajo. Tu prueba está dentro de ella."""
Ushiromiya Battler,"""Espera... Después de todo lo que ha pasado, no estoy interesado en un estúpido juego sobre quién será el próximo líder."""
Ushiromiya Battler,"""Mi juego es acabar contigo y con ese maldito viejo... y con el resto de ustedes que mataron a todos, dándoles a cada uno un puñetazo en toda la cara."""
{f:5:Beatrice},"""Jo. ¿Entonces volarás por el cielo hasta mi balcón? ¡Muy bien, muy bien, *carcajada*! ¡Entonces, vamos, ven ahora mismo, aquí aquí, arriba arriba!"""
Ushiromiya Battler,"""... Maldita, actuando tan despreocupada solo porque estás en un lugar seguro... ¡¡Iré ahí en este momento, así que prepárate y espérame!!"""
{f:5:Beatrice},"""Aah, no, no, no. Todo está cerrado. Por supuesto, las persianas de todas las ventanas también están cerradas. ¡Mi castillo no es tan frágil como para que un simple caballero como tú pueda entrar!"""
,"Intenté abrir la puerta principal por si acaso... pero realmente estaba cerrada.{n}Cuando miré a mi alrededor, me di cuenta de que las persianas de las ventanas estaban cerradas."
,"... Normalmente, esas no estarían cerradas."
Ushiromiya Battler,"""... Tch. Parece que preparaste todo... ¡¿Dónde está la llave?!"""
,"Gohda-san y Kumsawa-san tenían las llaves maestras, pero estaban en la habitación cerrada del almacén de jardinería."
,... ¡Por ahora solo me puedo rendir!...
Ushiromiya Battler,"""Maldición... Supongo que ella no es ninguna tonta."""
{f:5:Beatrice},"""¿Tanto quieres estar junto a mí? Muy bien, si pasas la prueba con éxito, te concederé una audiencia. Si apruebas, entonces serás el nuevo líder, y mi nuevo amo."""
{f:5:Beatrice},"""... Mi cuerpo y mi alma serán tuyos para que hagas lo que quieras. ¡Porque en última instancia soy el mueble de la familia Ushiromiya! ¡¡Ajajajajjaja!!"""
Ushiromiya Battler,"""... Bien, parece que quieres obligarme a hacer esta prueba pase lo que pase... De acuerdo. La haré... Si apruebo, mi primer premio será un puñetazo a tu cara."""
{f:5:Beatrice},"""Qué miedo... Pero no es que me importe ser controlada por la violencia, ¿sabes? ¡{i:Agarra}... mi cabeza! ¡¡Haz que mi cara se retuerza de dolor, violéntame del mismo modo que un halcón desgarra y araña a su presa con sus garras!!..."""
{f:5:Beatrice},"""¡¡Aaah, recuérdame una vez más a Kinzo en sus días de juventud!!... ¡Recuérdame eso que pasó una vez hace mil años! ¡¡Recuérdame ese día en el que aprendí la dicha de ser controlada, rendirme y ser reducida a un mueeeeble!! ¡¡Ujyaaajjyajjyajjyajjya!!"""
Ushiromiya Battler,"""... Maldita borracha, no llegaremos a ninguna parte."""
,"Ignorando a la estúpida bruja sonriente, recogí la caja."
{f:5:Beatrice},"""Sí. Ábrela. Adentro hay una carta. Léela."""
Ushiromiya Battler,"""..."""
,"La abrí. Tenía un ligero olor a cigarrillos.{n}Aparentemente, había sido una caja de puros.{n}Pero no había cigarrillos ni puros adentro."
,"En vez de eso, había un sobre occidental con el Águila de un ala.{n}Y cuando abrí eso también... había una carta adentro."
,Miré a la bruja. Ella me miraba burlonamente.
,... Parecía que estaba esperando a ver el tipo de reacción que yo tendría al ver el contenido.
,"... Demonios, simplemente perfecto. Lo que decía era esto..."
,"{a:c:{e:070:Entre los tres mencionados abajo.{n}Para ganar dos, sacrifique uno.{n}{n}1. Tu propia vida{n}2. La vida de ___{n}3. La vida de todos los demás{n}{n}Si no eliges una, todas las anteriores se perderán.}}"
Ushiromiya Battler,"""... ¿Qué rayos es esto? Algunas cosas bastante espeluznantes están escritas aquí. Y más importante, la segunda opción está en blanco, así que ni siquiera sé la vida de quién es."""
{f:5:Beatrice},"""Mm. Esa segunda opción es donde pones el nombre de la persona que más amas. Para la prueba de Jessica, era el nombre de Kanon, y en el de George estaba el nombre de Shannon."""
