Speaker,Spanish (ES)
Ushiromiya Ange,"""No es autoabandono. Es solo que, ahora que esa molesta tía Eva estiró la pata, por fin puedo andar sin preocupaciones... Todos los demás le dan demasiada importancia a ello."""
,"Por supuesto, el objetivo de todos es la riqueza de la familia Ushiromiya que tengo."
,"Deben pensar que si se convierten en mis tutores legales, serán capaces de hacer lo que quieran con esas riquezas."
,¿Cuántas personas han tratado de actuar como un padre sustituto y acercarse a mí?
,"""Tú también, Ange-chan. Si hay algo doloroso para ti, por favor háblalo conmigo, si eso te ayuda, ¿está bien? Porque pienso en ti como mi verdadera nieta, Ange-chan."""
Ushiromiya Ange,"""... Haah... Solo diré <no, thank you> por ahora... En fin, regresemos a lo que estábamos hablando."""
,"""Ange‐chan. Sin importar cuántas veces me pregunten, no hay nada que esté escondiendo. La Presidenta fue la única sobreviviente de Rokkenjima ese día. Y ella murió sin decir nada."""
,"""Yo mismo no entiendo nada. Verás, todo está envuelto en tinieblas."""
,"El caballeroso anciano era uno de esos líderes, a quienes tras la muerte de Eva, se le había confiado el grupo de negocios que ella había construído."
,Aquella a quien llamaba Presidenta era Ushiromiya Eva.
,"La empresa que Okonogi presidía, había tenido alguna vez una relación amistosa con la de Hideyoshi, y él tenía una relación cercana con Hideyoshi y Eva."
,"Por esa razón, después de que Eva perdiera a Hideyoshi, él se había convertido en la única persona a la que Eva hubiese mostrado sus verdaderas intenciones."
,"Cuando el corazón de Eva se había desgarrado por la pérdida de su familia, y ella se había desquitado con Ange, él había actuado como regulador entre las dos, así que aunque Ange no confiaba en él, le parecía una persona muy fácil de interrogar..."
,"""Ese crimen... no, ese accidente. Si lo llamo crimen, me meteré en problemas... Tengo las mismas preguntas que el público y los periodistas."""
Ushiromiya Ange,"""... En el momento del accidente, ¿por qué estaba la tía Eva en un lugar a dos kilómetros de distancia de la mansión, completamente sola? Y en una noche con un tifón."""
,"""En ese entonces, Kinzo-san estaba inseguro de quién escogería para ser su sucesor... Públicamente era el hijo mayor, Krauss-san, pero él no era de confianza para Kinzo-san."""
Ushiromiya Ange,"""... ¿Y para determinar justamente un sucesor entre los cuatro hermanos, él hizo esta prueba similar a un juego, llamada el acertijo del epitafio?..."""
,"""Así era en apariencia... Kinzo-san probablemente planeaba hacer a Eva-san la heredera desde el principio."""
,"""Él quería retirar su propia regla de que el hijo mayor fuera el heredero, y en vez de Krauss-san, dejarle la familia a la extremadamente diligente y brillante Eva-san."""
,"""... La nueva regla sobre darle la herencia a quien resolviese el epitafio... era probablemente nada más que una farsa para robarle la posición de próximo líder a Krauss-san."""
Ushiromiya Ange,"""¿A qué te refieres con... farsa?"""
,"""No era necesario que alguien resolviese ese epitafio. Una vez que fuese exhibido por un período de tiempo apropiado, Kinzo-san solo llamaría a Eva-san, a quien él verdaderamente quería como sucesora, {i:y le daría la respuesta}. En otras palabras, eso por sí mismo era la prueba de la sucesión del liderazgo."""
Ushiromiya Ange,"""... No han hablado de esto en los programas de entrevistas, ¿o sí?"""
,"""Bueno, eso es porque si se sigue hablando de la sucesión del líder, las teorías de conspiración comenzarían a predominar demasiado. No soy tonto. No voy a salirme de mi camino para decir cosas que pudieran provocar malentendidos, ¿sabes?"""
,Esta era su teoría:
,"En ese entonces, en la familia Ushiromiya, el líder Kinzo, cuya vida restante se había anunciado como corta, estaba perturbado por el problema de a quién le dejaria el liderazgo."
,"Normalmente, se dejaría como heredero al hijo mayor, Krauss, a quien el mismo Kinzo había escogido."
,"... Pero en sus últimos años, Kinzo comenzó a pensar que Eva era más adecuada para ser la líder."
,"Sin embargo, a Kinzo, que era obstinado incluso con él mismo, lo bloqueaba el título de próximo líder que él le había dado a Krauss, y había buscado un {i:argumento oficial} por el cual pudiese pasar de Krauss y seleccionar a Eva como la próxima líder."
,Ese argumento oficial era el enigma del epitafio.
,"El sucesor primario aún era Krauss, pero había una nueva regla, que decía que si alguien que pudiese resolver el enigma apareciese, sería seleccionado como el sucesor."
,"Y en la que sería probablemente su última conferencia familiar, el mismo Kinzo le contó a Eva la respuesta de ese enigma."
,"... En resumen, era lo mismo que proclamar que la misma Eva sería la próxima líder."
,"""Ese día, Eva-san fue llamada por Kinzo-san, y la respuesta le fue revelada. Y para que ella pudiese suceder al líder, él la llamó a la mansión escondida Kuwadorian, de la cual solo el líder sabía."""
Ushiromiya Ange,"""... Y como la tía Eva llegó a la mansión escondida rápidamente, escapó sin daño en ese accidente, ¿eso dices? Tal vez simplemente mató a todos y lo hizo {i:parecer} un accidente de manera que pudiese quedarse toda la fortuna, y {i:esa} es la razón por la que solo ella escapó sin daño."""
,"""Bueno, eso es lo que los diarios están diciendo. Sin embargo, yo creo en Eva-san... Creo que hay varias cosas en las que vale la pena confiar."""
Ushiromiya Ange,"""¿Por ejemplo?..."""
,"""Ese anillo del Líder de la familia Ushiromiya, que ahora está en tu dedo, Ange-chan. Ese anillo es el único de su clase en el mundo, que Kinzo-san había hecho especialmente. Y el artesano que lo creó reconoce que el objeto en tu dedo es, sin duda, ese anillo."""
,El Anillo del Líder de... la familia Ushiromiya.
,"Ese anillo, con el peso del oro y el sello del águila de un ala en él, tenía un diamante colocado en un pedestal, se sentía robusto y era recordatorio de los pasatiempos oscuros de los ricos."
,Kinzo había llevado eso en su dedo sin quitárselo ni por un momento.
,Él estaba diciendo que el hecho de que Eva lo tuviera era la prueba de que Kinzo la había reconocido como la sucesora.
,"""Porque Eva-san ciertamente tenía ese anillo. Y, si tomas en cuenta que Eva-san era en realidad superior, y que Krauss-san había hecho el ridículo en varias ocasiones en el área de los negocios, no puedo pensar que la victoria de Eva-san sea completamente inventada."""
Ushiromiya Ange,"""... Pero también está la posibilidad de que ella asesinase al abuelo con el fin de robar ese anillo. Entonces, la tía Eva, usando alguna clase de truco, masacró a todos y lo hizo parecer un accidente."""
,"""Ah, sí. Al parecer los diarios estaban diciendo algo sobre ella masacrando a todos con el objetivo de quedarse con toda la riqueza."""
,"""Ciertamente, cuando se trataba de esto, Eva-san era la persona más drástica. Podría ser posible... que haya cometido los únicos asesinatos de su vida para aferrarse a esta oportunidad de tener toda la fortuna de la familia Ushiromiya para ella sola... Pero, sabes, no creo que sea verdad."""
Ushiromiya Ange,"""¿Y la segunda cosa en la que vale la pena confiar?"""
,"""La familia de Eva-san. Hideyoshi-san y George-kun... Puede ser difícil para ti creerlo tan de repente, Ange-chan, pero Eva-san era una persona que atesoraba fuertemente a su familia."""
,"... Cierto, parte de mí no quería creerlo o aceptarlo.{n}Pero en el fondo lo sabía."
,La tía Eva ciertamente había sido una persona que atesoraba fuertemente a su familia.
,La raíz de su personalidad retorcida no había sido más que la tristeza de perder a sus amados esposo e hijo.
,"Aunque, después de ser víctima de sus ataques de ira cuando ella trataba de distraerse de ese dolor, no tengo sentimiento alguno de simpatía... Pero aun así, no es que no pueda imaginar que la increíble conmoción de perder a toda su familia había cambiado su carácter."
Ushiromiya Ange,"""... ¿Estás diciendo que no hay forma de que la tía Eva, que amaba a su familia, se deshiciera de su esposo e hijo?"""
,"""Eso es. Incluso si Eva-san realmente fuera la culpable y masacrara a toda su familia, haciéndolo parecer un accidente... ella seguramente habría salvado a su esposo y a su hijo."""
,"""Objetaría que, por coincidencia, solo su familia había estado en la mansión escondida. Si Hideyoshi-san y George-kun estuviesen bien, probablemente incluso yo sospecharía de Eva-san."""
,"""... De verdad no puedo imaginar que los lamentos de Eva-san en el funeral de Hideyoshi-san fueran un acto."""
Ushiromiya Ange,"""... Parece que ambas son evidencias circunstanciales. No es lo mismo que demostrar físicamente la inocencia de la tía Eva."""
,"""Jajajaja. Si eso crees, ya estás atascada. Eva-san fue la única que quedó con vida. Y ella dice que es la verdad."""
Ushiromiya Ange,"""Pero nadie puede probar su inocencia."""
,"""Sí, eso es cierto. Y nadie puede probar que ella cometiera un crimen tampoco."""
Ushiromiya Ange,"""..."""
,"""Y el último punto que justifica confiar en ella... es la policía. Después de todo, fue un crimen llamativo. Impulsado por un público que estaba escandalizado por teorías de conspiración, la policía debe haber investigado a Eva-san en profundidad."""
,"Es fácil pensar que la afirmación de que solo Eva escapó del accidente por coincidencia es algo extraña, porque solo ella había escapado a una mansión escondida."
,"Además, en aquel entonces, la compañía de Hideyoshi había estado en medio de una lucha por adquisición, y con el fin de comprar a los accionistas mayoritarios, ella quería una gran suma de dinero."
,No debe ser tan difícil encontrar un motivo.
,"Pero de hecho, Eva había estado completamente limpia cuando fue a la conferencia familiar."
,Nada raro fue encontrado en ella que pudiera ser usado para asesinar brutalmente a su familia y hacerlo parecer un accidente.
,"Los sirvientes que escaparon sin daños por estar libres de sus ocupaciones ese día también declararon que ellos no habían visto nada extraño con respecto a nadie relacionado con el evento, incluída Eva."
,"Juntando todo eso, solo podría concluirse que Eva Ushiromiya se había dirigido a Rokkenjima para una conferencia familiar normal, sin ningún cambio, y se había encontrado con un accidente..."
,"""La policía buscó tan intensamente, y aun así no pudieron encontrar evidencia de que fuera un crimen... La policía llegó a esa conclusión. ¿No resuelve esto la sospecha de Rokkenjima?"""
Ushiromiya Ange,"""... Eso solo significa que la policía {i:no pudo encontrar} evidencia de que eso fuese un crimen, ¿verdad?"""
,"""Oh, vamos, no hay nada que pueda decir para discutir eso. Se convierte en una Prueba Diabólica. Para exponerlo como un crimen, solo necesitas encontrar evidencia. ¿Pero qué puedes encontrar para demostrar que ella era inocente? Es imposible probar un hecho negativo."""
Ushiromiya Ange,"""... Cometiera la tía Eva un crimen, o no... Ya que no podemos encontrar ningún material con el cual decidir eso, la verdad permanecerá como un misterio... es eso lo que dices, ¿verdad?"""
,"""... Eso es, para ponerlo en las palabras que estás esperando, así es. Era incluso imposible para Eva-san probar su propia inocencia."""
,"""En esa isla, un desafortunado accidente ocurrió. Eva-san sobrevivió por suerte. ¡Y no sabemos nada más que eso!"""
,"""En resumen, todo se reduce a si crees la historia de la única sobreviviente o no."""
,"""... Yo la creí. Todo lo del anillo y su honorable amor por su familia. Y las lágrimas que mostró en el funeral. Tomando todo eso en consideración, decidí que creería en su historia."""
Ushiromiya Ange,"""... Pero yo no la creo. Si ella quería robar el anillo, probablemente hubo muchas maneras de hacerlo, y nadie sabe si su relación con su familia era realmente buena. Es imposible probar que las lágrimas en el funeral fueran reales."""
Ushiromiya Ange,"""... Igualmente, yo {i:odiaba} a la tía Eva desde un principio. Así que no planeo creer en su historia."""
,"""Jajajaja... ¿Cómo se puede ver la verdad del incidente? Tú y yo somos lados completamente opuestos. Aunque la información que se nos da es exactamente la misma, nosotros la interpretamos de formas completamente distintas."""
,"""... Esta clase de cosas pasan con frecuencia en la política y economía. La misma empresa exacta siempre se evaluará de múltiples formas diferentes. ¿Sabes por qué?"""
Ushiromiya Ange,"""... ¿Por qué?"""
,"""Es cuestión del amor que tenga uno... Dependiendo del amor que sientas para el otro lado, puedes ver las cosas de una manera u otra."""
,"""Si una persona que te cae bien dona a los pobres, puedes respetarle, ¿verdad? Pero si alguien que odias empieza a donar, protestarías ferozmente que es un truco publicitario o que están repartiendo favores."""
,"""No importa qué hagan o qué dejen de hacer, les agradeces si los quieres y los criticas si no. Así funciona el mundo."""
Ushiromiya Ange,"""¿Se puede creer en la tía Eva o no?... ¿Dices que esa es la única diferencia?"""
,"""Aquellos que sospechan de ella probablemente tomarán cualquier cosa que haga o deje de hacer y lo verán como si fuese verdaderamente perverso. Y lo mismo a la inversa... En mi caso, creo que quizás, excepto en casos extremos, la verdad en este mundo no existe."""
,"""No, {i:incluso} así... si la verdad {i:existiera}, si crees en ella o no estará determinado por si tienes o no amor."""
,"""... ¿Puedes realmente llamar a algo ‘verdad’ sin certeza de que sea verdad? Incluso si Eva-san hubiera sido capaz de mostrar pruebas concretas, ¿serías capaz de creerlo?"""
Ushiromiya Ange,"""..."""
,Es difícil discutir eso.
,"... Yo odio a la tía Eva, así que probablemente negaría toda la información que la beneficiara, e interpretaría toda información neutral como negativa."
,"... En otras palabras, dentro de mí, la verdad ya está decidida. Y a pesar de eso, ¿qué es esta ‘verdad’ que aún estoy buscando insatisfecha?..."
,"""Así son las cosas. Así que no importa qué te diga, como aún sospechas de Eva-san, nada va a cambiar después de todo este tiempo."""
,"""Como mínimo, incluso si fueras capaz de reunir información desconocida hasta el momento, no creo que pudieras alcanzar la verdad tal y como estás ahora."""
Ushiromiya Ange,"""... ¿No puedo... alcanzar la verdad?"""
,"""Al fin y al cabo, sin importar qué clase de nueva información o prueba encuentres, Ange-chan, no cambiará tu postura de que Eva-san es la culpable, ¿cierto?"""
,"""Así que es inútil investigar más, ¿correcto? Porque {i:la verdad dentro de ti ya está decidida}."""
Ushiromiya Ange,"""..."""
,"""Sin embargo... Si no piensas en ello como la verdad, y deseas luchar para conseguir la más profunda y real de las verdades, hay una sola forma."""
,"""Aunque creo que ya lo mencioné. ¿Sabes lo que es?"""
Ushiromiya Ange,"""... Es... ¿amor? De verdad no entiendo a qué te refieres."""
,"""Ahora estás pensando sobre esto suponiendo que Eva-san es la culpable. Pero eso es como mirar algo con un solo ojo."""
,"""Con un ojo, no importa cuánto lo entrecierres, no puedes ver un objeto en tres dimensiones, ¿cierto? Por esa razón tenemos otro ojo. Por supuesto, está en una posición diferente del primer ojo."""
Ushiromiya Ange,"""... ¿Estás diciéndome que vea las cosas basándome en la suposición de que la tía Eva no es la culpable... o incluso, de que fue un accidente de verdad?..."""
,"""Sí, sí, eso es correcto. Cuando pienses sobre las cosas, debes tratar de mirar desde una perspectiva distinta. Si no, no entenderás nada sobre lo que es real."""
,"""Es lo mismo con los periódicos. No puedes ver nada desde un único punto de vista de un escritor que hizo un artículo en un único periódico. Algunas veces solo puedes procesar la información compuesta en tres dimensiones cuando lees múltiples periódicos."""
,"""... Sin amor, la verdad no puede ser {y:1:‘vista’}{n:1:vista}... Mmm, suena bien, wajajaja."""
,"Tal vez él encontró interesante que una frase tan cursi saliese de su boca.{n}Por un rato, rió, pareciendo complacido."
,"... Al mismo tiempo, estaba afirmando haber dicho todo lo que sabía, y que ya era tiempo de irse. Entendí eso y me levanté."
,"""Entiendo tus sentimientos, Ange-chan. Debes hacer lo que quieras por un tiempo, de manera que puedas sentirte satisfecha... Tenías seis años en aquel entonces. Entiendo cómo se siente perder a tu familia antes de incluso poder entenderlo, y aún ser incapaz de conciliar tu corazón."""
Ushiromiya Ange,"""..."""
,"""Puedes llegar a entender la verdad, o puede que no. Eva-san quizás fue la culpable, y quizás fue una víctima."""
,"""... Rezo para que encuentres la ‘verdad’ en la que crees, Ange-chan. Un viaje a esta corta edad puede ser una experiencia valiosa."""
Ushiromiya Ange,"""Muchas gracias... De verdad lamento ser una molestia cuando estás tan ocupado, Okonogi-san."""
Okonogi Tetsuro,"""No hay problema, no hay problema. ¿Qué harás ahora?"""
Ushiromiya Ange,"""Pues, lo que sea me sirve... He quedado en verme con varios especialistas y gente relacionadas con el crimen, y planeo verlos."""
Okonogi Tetsuro,"""Ya veo. Espero que puedas encontrar una respuesta que puedas aceptar."""
,"En ese momento, la secretaria del presidente de la compañía Okonogi entró, pasándole un informe sobre su hombro."
,Él lo leyó y miró entre él y mi rostro.
Okonogi Tetsuro,"""... Ange-chan. Mis disculpas de que esto llegue justo después de decirte que trates de viajar, pero tengo algo de información que deberías escuchar... Al parecer estás en medio de algo desagradable ahora mismo."""
Ushiromiya Ange,"""¿Personas detrás de mi dinero? Por eso el dinero es estúpido."""
Okonogi Tetsuro,"""Sí, pero si vendes toda la fortuna, e intentas donar toda la suma al bien público, los ojos de esas personas que creen que tienen oportunidad de quitarte tu fortuna se les abrirán como platos."""
Ushiromiya Ange,"""¿Oh, la familia Sumadera? Esos tipos actúan tan orgullosos, como si fuesen mis guardianes o algo."""
,Tengo el precedente de la tía Eva.{n}¿Quién iba a {i:aceptar} estar al cuidado de la familia Sumadera?
,"Ellos probablemente quieren, como la tía Eva había amenazado en el pasado, cortar mis brazos y piernas, lanzarme en un almacén, y gastar toda la herencia de la familia Ushiromiya."
Okonogi Tetsuro,"""Parece que una representante de la familia Sumadera viene en camino. Están diciendo que te entreguemos... no, no, que quieren protegerte."""
Ushiromiya Ange,"""¿Representante, dices?"""
Okonogi Tetsuro,"""Es tu tía. la hermana menor de Kyrie-san. Ella ha dicho antes que piensa en ti como en una hermana menor."""
Ushiromiya Ange,"""Está bromeando. Al menos que me llame nieta, vieja bruja."""
Okonogi Tetsuro,"""A juzgar por el contexto, parece que ellos no quieren escuchar tus deseos. Tengo un auto esperando en el aparcamiento a dos pisos bajo tierra. Ve."""
Ushiromiya Ange,"""... La familia Sumadera te está pidiendo que me entregues. ¿Está de verdad bien dejarme ir?"""
Okonogi Tetsuro,"""Definitivamente serás alguien grande en el futuro, Ange-chan. Llamémosle a esto un favor que será pagado con tu éxito... ¡Ve, rápido!..."""
,"Después de hacer una reverencia silenciosa y profunda, Ange dejó el lugar con prisa."
,"Después de mirarla marcharse, la secretaria enderezó sus lentes y susurró."
,"""La familia Sumadera nos dijo que la retuviéramos... ¿Está bien dejarla ir?"""
Okonogi Tetsuro,"""La retuvimos, y más de lo suficiente. Si ellos no llegan a tiempo, ese es un error de la familia Sumadera... Le dije a Ange-chan que se fuera, y le informé a los Sumadera de que Ange-chan estaba aquí. Si es o no capturada, no será a mí a quien culpen."""
Okonogi Tetsuro,"""... Todo en este mundo es... amor, ¿sabes?... Está bien, ella escapará. Después de todo, esa chica pudo saltar de un edificio para perder a sus perseguidores."""
,"... Okonogi miró hacia abajo por una grieta en las persianas, musitando ‘de verdad sería imposible para mí...’"
,Ange no era tonta.
,"Se bajó del ascensor, pero en el tercer piso."
,¿Un taxi en el segundo nivel del sótano?
,Eso es tan generoso que no me gusta. Probablemente es mejor rechazarlo por ahora.
,"Pero mis enemigos no son tontos tampoco. Probablemente estén esperando en el vestíbulo del primer piso, así como también el aparcamiento del sótano."
,"Es un edificio inmenso.{n}En vez de ponerme ansiosa y escapar, ¿tal vez sea mejor quedarse adentro y esperar?"
,"No, eso es inútil. Si ponen sus manos sobre la habitación de seguridad de un edificio moderno como este, no tendré ningún lugar a donde escapar."
,Este edificio entero es como un inmenso callejón sin salida.
,El tercer piso es el piso de negocios. Una chica como yo claramente resaltaría.
,"Tratando de no resaltar más de lo que debía, caminé a paso rápido, buscando una salida de emergencia... Sería perfecto si esas escaleras fuesen externas."
,Encontré una puerta hacia la salida de emergencia.
,"Después de abrir esa pesada puerta, encontré las escaleras externas que había esperado ver."
,"Encontré a un hombre que parecía un empleado saltándose el trabajo y fumándose un cigarrillo.{n}Después de mirarme, rápidamente aplastó su cigarrillo y se fue."
,"Parecía que no había nadie abajo.{n}... ¡Si voy a escapar, ahora es mi única oportunidad!..."
,"Justo cuando pensaba eso, con un increíble chillido de neumáticos, un auto negro se deslizó debajo de mí y se paró repentinamente."
,"... A juzgar por el sonido de los neumáticos, era como si hubiesen más de ellos, y uno había venido hasta aquí para bloquear este camino."
Ushiromiya Ange,"""... Nada mal, tía Kasumi. Pensar que incluso enviaste un auto para despedir a quien llamas hermana pequeña cuando está tratando de salir por la salida de emergencia."""
,"¡*bam*bam*! Las puertas del auto se abrieron con fuerza y tres hombres de traje negro salieron, mirando hacia las escaleras de emergencia..."
," Oh no, nuestras miradas se encontraron."
,"""12, objetivo encontrado. Escaleras de emergencia noroeste, tercer piso, envíen refuerzos."""
,"""¡Ange‐sama! ¡Trate de no ir a ninguna parte! ¡¡Perdone nuestra rudeza!!..."""
,Los tres empezaron a gritar hacia la salida de emergencia.
,... Ya habían anunciado que planeaban ser rudos. Esto está muy mal.
,"Probablemente se les ordenó que me arrastraran del brazo si tenían que hacerlo, siempre y cuando yo continuara respirando."
,"¡¡*clank*clank*clank*clank*!! ¡Sus pesados y salvajes pasos se convirtieron en una hélice y empezaron a subir desde los pisos más bajos, acercándose!..."
,"En el vestíbulo del edificio, una mujer con siete guardias de traje negro detrás de ella avanzó con paso lento."
,"Viendo esta entrada ostentosa, los guardias de seguridad corrieron hacia ellos, preguntándoles si tenían una cita."
,"""... Qué típico de la gente de Tokio. ¿No comprendes el estatus de la persona a la que le hablas sin tener que pedirle que diga su nombre?..."""
,"""M-Mis disculpas... En nuestra empresa, los visitantes tienen que pasar medidas de seguri—"""
,"""... Retrocede, escoria. Vine porque fui llamada por tu presidente. Llama a Okonogi Tetsuro. Pensar que él me haría venir para no darme la bienvenida... Qué típico de la gente de Tokio..."""
Okonogi Tetsuro,"""Mis disculpas. Bienvenida al grupo Ushiromiya, Sumadera Kasumi-san."""
,"Con su secretaria detrás de él, Okonogi apresuradamente apareció del elevador."
,"Aunque ambos tenían sonrisas atrevidas, estaban en medio de una tensión similar a la de la que provoca el olor de la pólvora..."
Sumadera Kasumi,"""... ¿Dónde está Ange? Vine a saludar a esa linda, linda hija de mi hermana mayor."""
Okonogi Tetsuro,"""El estricto cumplimiento del tiempo es nuestro lema aquí en el grupo Ushiromiya. La antigua Presidenta misma dijo que aquellos que no pueden llegar a tiempo no pueden mantener un contrato."""
Sumadera Kasumi,"""... Me llamaste desde Tokio, ¿y esto es todo lo que tienes que mostrar? La dejaste ir, ¿verdad?"""
Okonogi Tetsuro,"""Ella escapó de nosotros... es lo que preferiría que usted dijese. La mantuvimos aquí por bastante tiempo. Debe haber sospechado de nosotros después de todo. Aunque no habría problema si hubiese llegado a tiempo, Sumadera-san."""
Okonogi Tetsuro,"""Aaaah, estos pueblerinos y sus conceptos del tiempo. ¡Wajajaja{0}ha{0}ja{0}ja{0}ja{0}jaja!"""
Sumadera Kasumi,"""... ¿Qué acabas de decir?... ¿Qué me dijiste?..."""
,No podías sentir para nada la franqueza de Kyrie en el rostro de Kasumi.
,"Ella llevaba en la cara la arrogancia de la antigua familia Sumadera hacia la arruinada familia Ushiromiya... así como también orgullo, porque ella no quería que nadie se diera cuenta de que su familia estaba decayendo tanto que no podían ignorar la riqueza de la familia Ushiromiya."
,"Incluso a simple vista, era fácil entender por qué Ange odiaba todo sobre su tía..."
,"Kasumi no podía soportar ni un mínimo insulto, y mientras que aún sonreía, su frente se arrugaba."
,"En ese momento, el hombre de traje negro detrás de Kasumi le susurró."
,"""Ange-sama ha sido encontrada. Estamos encargándonos de ella en este momento."""
Sumadera Kasumi,"""... Oh, me alegro de que llegásemos a tiempo... Gracias, Okonogi. Al parecer ya puedo llevar a mi traviesa sobrina a casa... Sabes, he esperado tanto tiempo para hablar con esa chica en mi habitación de té, con todas las herramientas preparadas. ¡Ejejejejejeje!..."""
,¡¡*clank*clank*clank*clank*!!...
,"Mientras el violento sonido hacía una hélice, se apresuró hacia mí desde abajo, amenazando con tragarme."
,"Por supuesto, incluso si peleo, no hay forma de que pueda ganar. Aun así, si corro hacia dentro del edificio, sería como saltar a un callejón sin salida por mi propia voluntad."
,"Los enemigos aumentarán en número con el tiempo. Si no hago nada ahora, no tendré ninguna otra oportunidad de escapar."
,"Entonces, hombres de traje negro musculosos aparecieron debajo de mí."
,"Uno, dos, tres. Tres personas. En otras palabras, todos los que se habían bajado del auto."
,"Si hubiera sido solo uno de ellos, yo podría haber sido capaz de patearlo o algo y aplastarle la cabeza, lo que podría funcionar... Pero realmente es imposible con tres de ellos."
,"No... tres, ¿cierto?... Tres... Quizás sea apenas factible...{n}... ¡Puedo hacerlo!..."
Ushiromiya Ange,"""Ffffu... ¡¡Aaaaaaaaaaaaaahh!!"""
,"""¡¿Qu—?! ¡¡I-Idiota, detente!! ¡¡Ten cuidado!! ¡¡Uaaaaaaaaahhh!!..."""
,"""01 llamando a 12, ¿está el sujeto seguro? Recibimos una alerta. ¡¿Qué pasó?! ¡Respondan!"""
,"""¿Q-Qué clase de persona...? Maldita sea."""
,"... Nggghh... Auchhh...{n}Perfecto. Funcionó perfectamente, ¿no? Solo eran {i:tres}."
,Ya había intentado este tipo de saltos desde lugares más altos.{n}¡Sabía que podría tirarme desde {i:tres pisos}!...
,"Es bueno que el auto en el que venían estuviera justo debajo de mí.{n}Incluso cuando no fue tan placentero como un trampolín, detuvo mi caída, un poco suave, y un poco rudamente."
Ushiromiya Ange,"""... Bueno, eso me hace sentir bastante bien. Nadie te pidió que te fueras a abollar tanto."""
,"Tras soportar el peso de mi caída, el coche tenia una enorme abolladura alrededor de mi cuerpo."
,Los techos de los autos son sorprendentemente delicados.{n}No creo que sea por mi peso.
,"Aparentemente, las tres personas de las escaleras no habían pensado que yo saltaría."
