Speaker,Spanish (ES)
Dlanor,"""Como Inquisidora, cazar brujas es mi {f:5:trabajo}... Personalmente, las brujas me parecen seres de los cuales sentir {f:5:lástima}. A pesar de esto, llevo a cabo los juicios sin piedad como {f:5:Inquisidora}."""
Dlanor,"""... El hecho de que ejecuto brujas no cambia en {f:5:absoluto}... Al final, mi lástima no es más que un inútil {f:5:embellecimiento}. La tenga o no, nada {f:5:cambia}. Así que sería mejor que no la {f:5:tuviera}..."""
{f:5:Virgilia},"""... Eso no es cierto. Incluso si el final es el mismo, hay una gran diferencia dependiendo de tu corazón."""
{f:5:Virgilia},"""... Las galletas de tu madre seguramente eran más deliciosas que las que se preparaban en una buena repostería... Eso es porque sabías que estaban hechas con el corazón."""
Ushiromiya Battler,"""Así es... Incluso si el resultado puede parecer igual... hay una enorme diferencia entre si tuvo o no una cosita llamada sinceridad..."""
Dlanor,"""No estoy tan {f:5:segura}... Que tenga o no un corazón carece de {f:5:significado}."""
,"Un tanto triste, la mirada de Dlanor se clavó en su taza..."
Ushiromiya Battler,"""Te equivocas."""
Dlanor,"""..."""
Ushiromiya Battler,"""Tras escuchar todo eso, ha cambiado mi opinión sobre ti... Así que estoy seguro de que tu corazón no es algo sin significado alguno."""
,{f:5:Virgilia} se sorprendió un poco al escuchar las palabras que ella debería haber dicho salir de la boca de Battler.
,"Después de todo, comprender al ""corazón"" es el primer paso hacia entender la esencia de la magia."
,"... Quizás Battler estaba inconscientemente empezando a entender, poco a poco... la esencia de Beato, la esencia de las brujas, y la mismísima esencia de todo... la escencia de la magia."
,Sea que quieras convertirte en una bruja o aniquilarlas...{n}... El primer paso es aprender sobre la magia.
,{f:5:Virgilia} estaba segura de que sentía este ligero cambio surgir en Battler...
Dlanor,"""... Respecto a la última pelea, se lo agradezco {f:5:mucho}. Estoy muy agradecida por la piedad que me tuvo al {f:5:final}."""
Ushiromiya Battler,"""Ese ""yo"" no era yo... {f:5:Lambdadelta} lo controlaba."""
,"Me uní al juego parcialmente transcurrido.{n}Todavía no he participado hasta ""este momento""."
,"Así que hasta que me una, esa pieza que soy ""yo"" probablemente sea controlada por {f:5:Bernkastel} o {f:5:Lambdadelta}."
Ushiromiya Battler,"""... ¿Qué es lo que tratan de hacer esas dos? Haciéndolo ver como algo genial... Me hicieron ver como una especie de caballero que acudió al rescate de Beato."""
{f:5:Virgilia},"""Lady {f:5:Lambdadelta} quiere que las brujas y los humanos se encuentren en balance, resultando en un empate... Con la aparición de Erika, las balanzas se inclinaron significativamente a favor del lado humano, así que manipuló la historia de una forma que apoyara a Beato."""
Dlanor,"""Estoy {f:5:consciente} de eso. Sin embargo, las piezas no pueden hacer nada que les sea {f:5:imposible}. Y se especializan en acciones apropiadas para su {f:5:personalidad} original... Por lo tanto, eso era ciertamente algo de lo que usted... de lo que Battler era {f:5:capaz}. Por eso es que le estoy {f:5:agradecida}."""
Ushiromiya Battler,"""... Se siente algo extraño que me den cumplidos cuando en realidad no hice nada... Cuando el juego continúe un poco más, probablemente retomaré un poco de control sobre mi pieza. No estoy seguro de que pueda ser benévolo contigo después."""
Dlanor,"""Lo mismo digo {f:5:yo}. La siguiente vez que nos enfrentemos, no me {f:5:contendré}."""
Ushiromiya Battler,"""Adelante. Seré tu oponente. Enfréntame con todo lo que tengas."""
Dlanor,"""Lo {f:5:prometo}. Con todo lo que {f:5:tengo}."""
,... Dlanor.
,Yo creía que era una despiadada muñeca asesina sin corazón... pero quizá en realidad sea muy asequible.
,"... Aunque, por supuesto, ninguno de nosotros mostrará piedad cuando peleemos por el tablero."
,"Por un momento, miramos el jardín de rosas empapado por la lluvia mientras disfrutábamos nuestro té en silencio."
Dlanor,"""... Hay una cosa por la que debo {f:5:disculparme}."""
,"Con un repentino suspiro, Dlanor murmuró algo."
Ushiromiya Battler,"""¿Qué cosa?... Si es respecto a la batalla de hace poco, ya acabó. Ambos luchamos con todo lo que teníamos. El resultado fue tan solo suerte."""
Dlanor,"""No, no fue tan solo {f:5:suerte}. No podía dejarlo de esta forma, así que vine a {f:5:disculparme}."""
Ushiromiya Battler,"""... ¿De qué hablas?..."""
{f:5:Virgilia},"""... Dices que abandonaste la lucha, ¿no es así?"""
,{f:5:Virgilia} habló suavemente sin parar de tejer.
Dlanor,"""... {f:5:Sí}. <Mister> Battler."""
Ushiromiya Battler,"""Ese <Mister> sí que duele. Tan solo Battler está bien."""
Dlanor,"""Battler... Lo {f:5:lamento}. No dimos todo lo que {f:5:teníamos}."""
{f:5:Virgilia},"""... Lo sé... {p:1:‘Kinzo ya se encuentra muerto al principio de todos los juegos’}. Beato ya ha dicho esa verdad... En esa batalla, Battler-kun podría como mucho haber logrado un empate. Ciertamente no tenía oportunidad de ganar en absoluto."""
Ushiromiya Battler,"""... Tienes razón... Con tan solo decir eso, la pelea ya habría acabado... ¿Por qué no usaste ese rojo? No me digas que fue porque sería tablas o algo así."""
Dlanor,"""{p:1:Knox n.° 1: Queda prohibido que entidades sobrenaturales sean empleadas como {f:5:técnica} del detective}. No podemos usar esa verdad roja {f:5:directamente}. Sin embargo, la verdad roja de que {p:1:""la ventana nunca se abrió después de que empezara a llover""}... era una verdad que le había dado a Cornelia, quien estaba protegiendo la ventana."""
Ushiromiya Battler,"""Bum... Jaque mate... ¿Por qué no usó ese as bajo la manga?..."""
Cornelia,"""¡¡...!! Esto es... agh. ¡P-Permítaseme hablar!... ¡No hay forma de derrotar mi rojo! ¡¡Sepa que su deseo no será concedido!!..."""
,Aunque hasta entonces había peleado con calma... cuando me precipité hacia adelante se alteró.
,Pensé que se había asustado por mi ataque repentino... pero la verdad era distinta.
,"Aunque tenía un as bajo la manga que podía repelerme por completo... de pronto se vio incapacitada para usarlo, y titubeó."
Dlanor,"""No lo {f:5:entiendo}. De pronto, en ese instante, el uso de ese as se {f:5:prohibió}. Una vez sin esa arma, su victoria estaba {f:5:garantizada}."""
{f:5:Virgilia},"""... La Game Master, Lady {f:5:Lambdadelta}, probablemente interfirió."""
Ushiromiya Battler,"""Esa bastarda... Así que al final, la pelea entera fue una farsa creada en la palma de la mano de {f:5:Lambdadelta}. ""Nos"" hizo realizar todo el acto de acuerdo a su guion."""
Dlanor,"""Entiendo que esté {f:5:molesto}. Sin embargo, ya que me pidió que luchara con todo lo que tengo, no tenía más opción que hacérselo {f:5:saber}... Por favor, {f:5:perdóneme}."""
{f:5:Virgilia},"""De todas formas, aunque habían perdido su as, siguieron luchando lo mejor que pudieron con las cartas que les quedaban. No creo que nadie pueda ver mal lo que hicieron."""
Ushiromiya Battler,"""... Así es... Al contrario, deberían estar furiosas con {f:5:Lambdadelta} por entrometerse."""
Dlanor,"""{p:1:‘Kinzo no existe’} debería ser un hecho ya {f:5:establecido}. Lady {f:5:Lambdadelta} y Lady {f:5:Bernkastel} deberían saber esto {f:5:bien}. Y sin embargo, ambas están dejando campo para que Kinzo exista mientras transcurre este {f:5:juego}... Es casi como si estuviesen conspirando para evitar que se {f:5:niegue} la existencia de Kinzo."""
Ushiromiya Battler,"""En otras palabras, ¿dejaron intencionalmente que ""el abuelo"" escapara?..."""
Dlanor,"""{f:5:Así es}. Deben estar tramando {f:5:algo}."""
{f:5:Virgilia},"""... Eso es un tanto extraño... Lady {f:5:Lambdadelta} y Lady {f:5:Bernkastel} siempre deberían ser rivales a menos que el lado de las brujas estuviera en una posición superior... Es difícil imaginar que esas dos estén conspirando en momentos como este..."""
Dlanor,"""No puedo evitar pensar que tienen alguna clase de propósito {f:5:retorcido}. Vine aquí porque quería que supieran {f:5:eso}."""
Ushiromiya Battler,"""... Entonces... ¿viniste hasta aquí para decirnos eso?"""
Dlanor,"""{f:5:Sí}... Lo que significa que mi labor aquí ha {f:5:terminado}. Creo que me iré {f:5:ya}. El juego probablemente continuará en {f:5:breve}. Debo ayudar a Erika durante el resto de este {f:5:juego}."""
,Dlanor se tomó lo que quedaba de su té y se puso de pie.
Dlanor,"""La siguiente es la batalla del segundo {f:5:crepúsculo}. En ese momento, de nuevo alzaré mi despiadada {f:5:espada de hoja larga}... Así que pido lo mismo de {f:5:usted}, Battler. No me demuestre piedad {f:5:alguna}."""
Ushiromiya Battler,"""... De acuerdo... Si fuera blando contigo, sería como poner yo mismo mi cabeza en la guillotina."""
Dlanor,"""En el tablero, no soy más que la pieza de Lady {f:5:Bernkastel} y la {f:5:subordinada} de Furudo Erika. En el futuro probablemente nos enfrentaremos como oponentes en muchas {f:5:ocasiones}... Sin embargo, mi corazón siempre es {f:5:neutral}... No, por favor, olvide {f:5:eso}... No tiene nada que ver con la {f:5:relación} entre nosotros dos."""
Ushiromiya Battler,"""Sí tiene que ver... No hay duda de que eres una oponente temible, pero ya no me desagradas. Aunque esa Erika sí que me molesta."""
Dlanor,"""Me {f:5:alegro}. Furudo Erika también me {f:5:molesta}."""
Ushiromiya Battler,"""Je, jajajajaja."""
,"La expresión de Dlanor al fin se ablandó un poco.{n}... En esos últimos instantes, en verdad me pareció que al fin nos entendíamos."
Dlanor,"""Furudo Erika es una {f:5:criatura} muy malvada... Ha quedado mal debido a su previa derrota y la consume el deseo de {f:5:venganza}. Ni siquiera yo sé qué {f:5:planea}. Sin embargo, no puede ser nada {f:5:bueno}. Por favor, {f:5:cuídese}."""
Ushiromiya Battler,"""... Con solo saber que es la pieza de {f:5:Bernkastel} no me puedo descuidar."""
,"Dlanor asintió satisfecha, salió de la pérgola y caminó hacia la lluvia."
Dlanor,"""... Quién hubiera creído que trabajaría como subordinada de tal {f:5:maldad}... ¿Por qué me llamaron a este {f:5:mundo}?"""
,Dlanor soltó un pequeño suspiro.
,"Las ""piezas"" no pueden hacer más que cumplir la función que se les asigne.{n}Y dicha función les es asignada por quien les controle."
,"... Probablemente no puede desobedecer a ""su"" propio jugador, {f:5:Bernkastel}."
{f:5:Virgilia},"""... Lady {f:5:Bernkastel} debe haber sido quien te trajo aquí. Sin embargo, quien te permitió entrar a este mundo fue Beato... Si esta niña no lo hubiese deseado, nunca habrías sido capaz de descifrar el laberinto y llegar aquí. ¿Verdad, Beato?..."""
{f:5:Beatrice},"""..."""
Dlanor,"""... Miss {f:5:Beatrice}. ¿Qué es lo que busca de {f:5:mí}?... Espero poderle ser de ayuda en alguna forma, aunque sea subordinada del {f:5:mal}..."""
,"Le habló a Beato... pero por supuesto, no hubo respuesta."
,"Tras inclinarse de nuevo para agradecer el té, Dlanor desapareció en el lluvioso jardín de rosas..."
Ushiromiya Battler,"""Entonces, ¿nadie puede llegar a la Tierra Dorada si Beato no lo quiere?"""
{f:5:Virgilia},"""Sí... Esta niña es quien invitó a Dlanor aquí."""
{f:5:Beatrice},"""..."""
Ushiromiya Battler,"""... Entonces, Beato quiso que viniera aquí para que yo pudiera conocerla..."""
,"... Sin embargo, sé de alguien que ha llegado a este lugar a pesar de los deseos de Beato."
,Ange.
,"... En el juego anterior, Ange llegó a este lugar por su cuenta... aunque era una invitada no deseada."
,¿Fue eso... también algo... que Beato quería?...
{f:5:Virgilia},"""Que yo esté aquí, que tú estés aquí, que Beato esté aquí, y que Dlanor fuera invitada aquí... todas estas cosas ocurrieron porque ella así lo quiso... Incluso esos momentos que Dlanor y tú compartieron tomando té."""
{f:5:Beatrice},"""..."""
Ushiromiya Battler,"""... Beato. ¿Qué se supone... que debo aprender de ella?... ¿Tiene algo que ver con encontrar tu corazón... y dejarte descansar en paz?..."""
,Dlanor A. Knox.
,La enemiga natural de las brujas. Inquisidora de la Herejía.{n}... Una vanguardia del misterio... que niega la fantasía.
,¿Está aquí para ayudarme... a sacarte el corazón... y arrancarte la vida?...
,...
Furudo Erika,"""Por favor, párate. En una pierna."""
Cornelia,"""..."""
,"Cornelia se puso en pie lentamente, como le habían ordenado, parada en una pierna."
,Sostenía sus manos tras la espalda... Porque así se le había ordenado.
,"Entonces, con un golpe sordo, Erika la empujó con ambas manos por detrás."
,Cornelia cayó con la cara en el suelo con un *pum*.
Furudo Erika,"""Por favor, párate. En una pierna."""
Cornelia,"""..."""
,"Cornelia se levantó, temblorosa.{n}Entonces, de nuevo, se paró en una pierna como se le había ordenado."
,Se le había ordenado no meter las manos.{n}Así que una y otra vez había caído sobre su rostro.
,"Apenas había podido proteger su nariz, pero tras darse contra el suelo tantas veces, su rostro estaba de un rojo brillante."
,"No estaba dejando caer lágrimas. No, no debía dejarlas caer.{n}Porque incluso eso se le había prohibido..."
Furudo Erika,"""Por favor, párate. En una pierna."""
Cornelia,"""..."""
,*pum*. *pum*.
Furudo Erika,"""Por favor, párate. En una pierna."""
,*pum*. *pum*.
,*pum*. *pum*.
,*pum*. *pum*.
,Erika repitió esta tortura de caída una y otra vez.
,"En momentos como este, Erika odiaba contar cosas."
,"Así que había decidido que, una vez que ya no le alcanzasen dedos para contar las veces, simplemente lo repetiría hasta que se aburriera."
,"Sin embargo, uno de los mejores rasgos de Erika es que nunca se desinteresaba de nada, así que la tortura siguió interminablemente..."
,... Erika no lo sabía... Erika no sabía por qué Cornelia había sido incapaz de proteger la ventana.
,"Así que desde ese momento, le había echado toda la culpa de la derrota a ella."
Gertrude,"""... Por favor, permítaseme hablar. Perdone a Cornelia. Ya ha pagado lo suficiente..."""
Furudo Erika,"""Oh, ¿así lo crees? Entonces por favor, a partir de ahora toma su lugar."""
Cornelia,"""G‐Gertrude no ha hecho nada malo..."""
Furudo Erika,"""Gertrude... Por favor, párate. En una pierna. Con tus manos detrás de ti."""
Gertrude,"""..."""
,"Gertrude siguió la orden... y puso sus manos detrás de su espalda, parada en una pierna."
Furudo Erika,"""No debes resistirte o meter las manos. No se te permite doblar las rodillas. No se te permite llorar. ¿Entendido?"""
Gertrude,"""... Como desee..."""
Cornelia,"""Gertrude..."""
,Erika hizo teatro al colocarse detrás de Gertrude.
,Incluso disfrutaba haciéndole preguntarse cuándo la empujaría...
,"Entonces, Gertrude y Cornelia fueron cubiertas por una luz brillante y desaparecieron."
,"... Ya que Dlanor, que en algún momento debió de haber regresado, las había enviado de vuelta a los cielos por el momento."
,"Erika, cuya diversión había sido arruinada, silenciosamente miró a Dlanor con una clara expresión de maldad..."
Dlanor,"""Miss Erika. Como superior suya, tomaré cargo de cualquier error de mi {f:5:subordinada}. Le pido que la deje {f:5:ir}."""
Furudo Erika,"""... <No, thank you>. El castigo solo funciona porque causa dolor... No hay nada interesante en una muñeca sin sentimientos en quien no puedo dejar ni una herida."""
,"Erika lentamente tomó la parte posterior del cabello de Dlanor, tirando sin piedad."
,"El cuello de Dlanor se volteó hacia arriba, rechinando."
Dlanor,"""... Quizá no cause una herida física, pero sí causa {f:5:dolor}."""
Furudo Erika,"""Hmf. Como si tuvieras un corazón que lastimar. Inferior muñeca asesina caza brujas... ¿Me estás respondiendo de mala manera? ¡¿A mí, la enviada y doble de la gran Lady {f:5:Bernkastel}?!..."""
Dlanor,"""... {f:5:No}."""
Furudo Erika,"""¡¡{i:Yo} fui reprendida por Lady {f:5:Bernkastel} porque {i:ustedes} son unas inútiles!!... ¡Nunca más vuelvan a demostrar tan miserable incompetencia!... ¡¿En-ten-di-do?!..."""
,"El cabello que estaba jalando estaba tan estirado como era posible, y hacía que el cuello sonara aún más..."
,"Esto no le causaba dolor físico alguno a Dlanor, pero claramente podía sentir la mala intención de Erika."
Dlanor,"""... Lo {f:5:lamento}. {f:5:Perdóneme}."""
Furudo Erika,"""Basura."""
,"Con un sonido como el de una cuerda rompiéndose, varios cabellos de Dlanor fueron arrancados."
,Entonces Erika agitó su mano como quitándose algo sucio que se le hubiera pegado.
Furudo Erika,"""Bueno, está bien. Terminé... Mi ira por fin se ha calmado, y mis pequeñas células grises vuelven a cosquillear... Por favor, llama a esas dos inútiles de nuevo y reconstruyan la escena del crimen. Comencemos el juego de razonamiento."""
Dlanor,"""{f:5:Entendido}... Gertrude, Cornelia."""
,"""""Como desee."""""
,"Las dos aparecieron detrás de Dlanor, y reconstruyeron la escena del crimen para Erika, quien recién las había estado atormentando..."
Furudo Erika,"""... La desaparición de Kinzo no fue más que un extra para el primer crepúsculo. Bien, comencemos investigando el primer crepúsculo... Pero antes. ¿Se dieron cuenta que se nos dio un acertijo antes incluso de que ocurriera el asesinato?"""
Dlanor,"""{f:5:Sí}. Es la carta con la insignia del Águila de un Ala, la cual apareció a las 24:00 la noche anterior junto con el sonido de alguien tocando la {f:5:puerta}."""
Furudo Erika,"""Así es. En ese instante, la historia crea la ilusión de que era imposible para cualquier humano, haciéndolo ver como si existiera alguna bruja desconocida... Comencemos a destruir esta Ilusión de la Bruja. Primero veremos la situación del comedor la noche anterior cuando se entregó la carta."""
Dlanor,"""{f:5:Entendido}. Gertrude, Cornelia. Reconstruyan la conferencia familiar de la noche anterior en el {f:5:comedor}."""
,"""""Como desee."""""
,La conferencia familiar la noche anterior involucró a los adultos y a Battler.
,"Y a la mitad, los sirvientes llegaron a servir el té."
Furudo Erika,"""Revisemos la ubicación de todos al momento de la llegada de la carta. Repítanme cómo ocurrió."""
Gertrude,"""Por favor, permítaseme hablar. {p:1:Antes de la conferencia familiar, Erika, George, Jessica, María, Nanjo, Gohda y Kumasawa dejaron la mansión y fueron a la casa de huéspedes}."""
Cornelia,"""Por favor, permítaseme hablar. {p:1:De quienes quedan, solo Krauss, Natsuhi y Genji estaban en el pasillo del segundo piso, mientras que todos los demás estaban en el comedor}."""
Dlanor,"""Ya que la conferencia familiar estaba en curso y la mansión estaba completamente cerrada, todos los otros humanos eran incapaces de entrar a la {f:5:mansión}."""
Furudo Erika,"""Vaya, vaya. Eso significa que nadie dentro de la mansión podría haber tocado la puerta y dejado la carta, ¿cierto? Ejejeje."""
Dlanor,"""{f:5:Sí}. El lado de las brujas probablemente dirá que esta persona es quien escribió la carta... la bruja, {f:5:Beatrice}."""
Furudo Erika,"""Ridículo. Un truco estúpido... No hay garantía de que la carta fuera colocada ahí exactamente a las 24:00. Es más que sensato considerar que se pudiera haber colocado ahí más temprano."""
Dlanor,"""Tan solo unos instantes antes de que se descubriera la carta, Shannon y Kanon entraron a servir el {f:5:té}. Cuando entraron, diversos testigos confirmaron que no había nada tan sospechoso como una carta en el {f:5:pasillo}."""
Furudo Erika,"""{p:2:Quizá uno de los que no estaban en el comedor: Krauss, Natsuhi o Genji; simplemente vieron una oportunidad justo después de eso y pusieron la carta ahí}. No, espera, debería ser posible también para los que fueron a la casa de huéspedes."""
Furudo Erika,"""{p:2:Hemos escuchado que la mansión estaba cerrada y que nadie podía entrar, pero si alguien hubiese fingido haber ido a la casa de huéspedes y en vez de eso se hubiera ocultado en la mansión, es perfectamente posible que hubieran podido colocar ahí la carta}."""
Gertrude,"""Permítaseme hablar. Verdad azul, efectiva."""
Dlanor,"""En ese caso, el problema es el que hayan {f:5:tocado}. A diferencia de la carta, alguien tendría que haber estado presente al momento en que {f:5:tocaron}."""
Furudo Erika,"""Ya veo, así que, ¿esta es la supuesta prueba de que una persona que no debería haber estado ahí, como una bruja, existe? Eso es completamente ridículo. ¿Acaso creen que yo, Furudo Erika, me rendiría ante algo así? *risita*risita*, ¡ajajaja!"""
