Speaker,Spanish (ES)
,"El doctor se dio cuenta de que había dicho algo errado y guardó silencio por un momento, pareciendo incómodo."
Ushiromiya Ange,"""Sé que probablemente es doloroso recordar lo que ocurrió en aquel momento, pero si hay algo que usted sepa, por favor, dígamelo, no importa qué sea. Obviamente, guardaré silencio sobre ello."""
Ushiromiya Ange,"""Vine a este lugar para darle algún propósito a mi vida... Tengo 18 años. Ese incidente se llevó 12 de ellos. Y probablemente seguirá llevándose más."""
Ushiromiya Ange,"""... Desde ese día en el que tenía seis años de edad, he permanecido arrojada en la oscuridad. ¿Dice que a pesar de eso, sigo sin tener derecho a saber?..."""
Nanjo Masayuki,"""... No... lo siento. Al parecer ya que todos los otros que vinieron eran gente con malas intenciones, instintivamente me puse en guardia. Me disculpo por mi rudeza."""
Nanjo Masayuki,"""... Entiendo. Si juras no decirle ninguna palabra de esto a nadie, le diré todo."""
Ushiromiya Ange,"""Gracias, doctor... Entonces, si usted quiere. Por favor dígame todo lo que pueda."""
Nanjo Masayuki,"""... Como sabes, mi padre no solo era el médico personal del {nobr:Sr. Ushiromiya}, sino que también su amigo en el juego de ajedrez. Esa relación fue muy duradera, remontándose hasta la época en que el {nobr:Sr. Ushiromiya} se mudó a Rokkenjima."""
Ushiromiya Ange,"""¿Qué tan cercanos eran?"""
Nanjo Masayuki,"""Muy cercanos, parece. Parece que su conexión en el ajedrez permitió que mi padre se quedara en la mansión del {nobr:Sr. Ushiromiya} bastante a menudo."""
Nanjo Masayuki,"""... Aunque yo no sea nadie apropiado para decirlo, el {nobr:Sr. Ushiromiya} era muy temperamental. Y mi padre era un hombre muy generoso, que destacaba en la interacción con personas como él. No es difícil imaginar que era un raro amigo del aislado {nobr:Sr. Ushiromiya}."""
Ushiromiya Ange,"""Ese día era el día de la conferencia familiar... En la conferencia de la familia Ushiromiya, la herencia y su forma de distribuirla eran discutidas severamente, y prácticamente era tratada como una conferencia financiera. Así que el doctor Nanjo debe haber adquirido una confianza tan grande que se le pidió asistir incluso a ella, ¿cierto?..."""
Nanjo Masayuki,"""Mi padre solo era un simple doctor, así que no puedo imaginar que estuviera en posición de aconsejar sobre la distribución de la fortuna de una familia masivamente rica como la familia Ushiromiya."""
Nanjo Masayuki,"""Era más probable que fuese llamado allí para ayudar, ya que la salud del {nobr:Sr. Ushiromiya} no era la mejor en ese tiempo... Como amigo cercano de Kinzo, estoy seguro de que mi padre mantendría su boca cerrada, y se le había confiado el no dejar escapar los secretos de la conferencia familiar."""
Ushiromiya Ange,"""... ¿No estaba Ushiromiya Kinzo en un muy mal estado de salud en aquel momento? ¿No dejó atrás algunos registros médicos?"""
Nanjo Masayuki,"""Tal vez llevaba los registros médicos el día del accidente. Me temo que la carpeta de los registros médicos del {nobr:Sr. Ushiromiya} se han perdido. Él era paciente de mi padre, por lo que yo no conozco los detalles."""
Ushiromiya Ange,"""Cerca del tiempo del incidente. ¿Notó algo extraño?"""
Nanjo Masayuki,"""... Puede que sí... Sin embargo, es muy probable que provoque un malentendido, así que no quisiera hablar de ello."""
Ushiromiya Ange,"""... ¿Qué es? Por favor dígamelo."""
,"Por un momento, el doctor vaciló un poco, pero después de decir todo aquello, no sería capaz de engañar a Ange esquivando el tema."
,"Finalmente se rindió, y después de hacer jurar de nuevo a Ange mantenerlo en secreto, se lo dijo..."
Nanjo Masayuki,"""La verdad es que, varios días después del accidente, recibí algo por correo en mi casa."""
Ushiromiya Ange,"""... ¿Por correo?"""
Nanjo Masayuki,"""Fue muy extraño. El remitente era yo, pero no tenía recuerdos de ello. Alguien había falsificado mi nombre y lo había enviado."""
Nanjo Masayuki,"""El destino era la isla de Rebun en Hokkaido... Excluyendo los territorios del norte, es en el extremo norte de Japón. El receptor era aparentemente una residencia en la isla de Rebun, pero... el nombre era el de mi padre."""
Nanjo Masayuki,"""... Sin embargo, parece que había un problema con la dirección de destino, por lo que fue sellada como Dirección Desconocida, y devuelta al remitente, ""yo""."""
,Realmente... era un relato extraño.
,"El nombre del hijo de Nanjo estaba escrito como el remitente.{n}... Sin embargo, él dijo que no había enviado la carta."
,"En resumen, eso significa que alguien había falsificado su nombre y la había enviado."
,"El destino era ""Nanjo Terumasa"", en la Isla Rebun, Hokkaido."
,"Pero el número de lote escrito en él no existía, por lo que la oficina de correos local no había sido capaz de entregarla y en su lugar la envió de nuevo ""al remitente, el hijo de Nanjo""..."
Ushiromiya Ange,"""... ¿Qué había dentro?"""
Nanjo Masayuki,"""... Realmente pido que guarde silencio sobre esto. Es extremadamente problemático para mí también. Y aun así, no puedo tirarlo..."""
,El doctor se puso de pie y se paró frente a una estantería.
,"Ahí, había un grupo de diccionarios embalados que solo podían estar de adorno, puestos solo para mostrar que el dueño era un intelectual."
,"Cuando sacó varios volúmenes de ahí, había un gran sobre color café detrás de ellos."
,Lo sacó y lo arrojó al escritorio.
,"Había sido cuidadosamente sellado con cinta adhesiva, su color desvanecido y su sequedad dejaban ver que había sido sellado hace 12 años..."
Nanjo Masayuki,"""Con mi mayor sinceridad... le pido silencio."""
,"Siendo tan persistente que resultaba molesto, el doctor quitó el sello con un cuchillo para papel."
,"... Luego, cuando ladeó el sobre, un sobre de correo abierto se volcó."
,El sobre tenía un peso que daba a entender que había algo más que una carta dentro.
,... El destinatario... ciertamente era Nanjo Terumasa.{n}Solo con ver eso... me quedé impresionada.
,"Después de aquel incidente, el cuerpo de Nanjo no había sido encontrado, y había sido dado por muerto después de su desaparición bajo extraordinarias circunstancias."
,"... Y a pesar de ello, esta carta dirigida a un Nanjo en Hokkaido existía.{n}Uno podría interpretar esto como una señal de que fingió su propia muerte y escapó a Hokkaido."
Ushiromiya Ange,"""... ¿Estaba el doctor Nanjo realmente en Hokkaido? O bien, ¿había otra persona con el mismo nombre y apellido en Hokkaido?"""
Nanjo Masayuki,"""Si mi padre hubiera escapado de alguna manera del accidente y viviera en Hokkaido, eso nos habría hecho a nosotros, su familia, muy felices, sin importar la situación."""
Nanjo Masayuki,"""También pensé en esa posibilidad en un primer momento... Sin embargo, la dirección destinataria del sobre no existe. En resumen, este sobre era correo que no tenía manera de llegar a él."""
Ushiromiya Ange,"""... ¿Existe la posibilidad de que el remitente haya escrito mal la dirección correcta?"""
Nanjo Masayuki,"""Por supuesto, no puedo negarlo. Sin embargo, a juzgar por el número de la vivienda, lo encuentro difícil de creer."""
Ushiromiya Ange,"""... Hokkaido, Isla Rebun, Condado Rebun, Ciudad Rebun, 1‐2‐34‐567..."""
,"Hasta Ciudad Rebun, está todo bien."
,"... Pero yo no podía borrar la sensación de que el número secuencial, 1234567, era un poco ficticio."
,Era como un número falso que un niño había inventado.
Nanjo Masayuki,"""Probablemente escribió un número sin sentido que evidentemente no existía. Pienso que es natural asumir que, desde el principio, este sobre fue enviado a una residencia no existente a la cual {i:no tenía ninguna posibilidad de ser entregado}."""
,"Si la dirección destinataria no existe, generalmente el correo es devuelto al remitente."
,"Pero incluso en el caso de una dirección incompleta, la oficina de correos local, a menudo con cortesía, y con lo mejor de su capacidad, investiga para encontrar si la dirección destinataria realmente existe."
,"Cuando ni aun así son capaces de encontrarla, el correo es algunas veces devuelto después de una investigación de varios días."
,"Parecía que lo mismo había pasado con este sobre, y el sello fue timbrado el 3 de octubre."
,Fue timbrado en Niijima.{n}Niijima estaba a varios días de la Isla Rebun.
,"Además de eso, el destino era también absurdo.{n}... Había tomado más de una semana para que el correo fuese devuelto."
,"... En otras palabras, probablemente había una alta probabilidad de que la devolución del sobre al remitente después de una cantidad de tiempo sin fijar...hubiera sido la meta desde el principio."
,¿Por qué hacer algo así?...
,"Incluso antes de preguntar qué era lo que había sido enviado, este sobre ya estaba envuelto en misterio..."
Ushiromiya Ange,"""... ¿Y adentro?"""
Nanjo Masayuki,"""Adelante."""
,"Después de conseguir el permiso del doctor, incliné el sobre ya abierto."
,"Del interior salió una pequeña carta plegada, y una pequeña llave con una matrícula adjunta. Luego, una tarjeta magnética se deslizó."
,A112 estaba grabado en la matrícula de la llave.{n}... No sabía qué significaba.
,La tarjeta magnética era de color negro y tenía caracteres dorados grabados en ella.
,"""MIEMBROS"" estaba escrito en inglés. El diseño de la tarjeta, de color negro con letras doradas, la hacía sentir como algo de clase alta."
,"... Pero obviamente, no tenía idea de qué tipo de tarjeta era esa."
,"... Desdoblé la carta.{n}Su contenido era muy breve, y solo tenía escrito esto:"
,07151129.
,"También estaba escrito el nombre de cierto banco enorme que se conoce en todo Japón, así como las palabras ""Sucursal Central""."
,... Eso era todo.
Ushiromiya Ange,"""¿Esto es...?"""
Nanjo Masayuki,"""... Una tarjeta, una llave, y un PIN para una caja de seguridad. Y tampoco era una caja fuerte normal. Era una inquietante, la cual al parecer estaba reservada solo para clientes especiales."""
,"Después de terminar de poner sus asuntos en orden tras el funeral de su padre, visitó el banco."
,"... PIN, llave y tarjeta. No cabía duda de que algo de gran importancia se guardaba allí, y era natural que tuviera curiosidad acerca de lo que podría ser."
,"Al principio, él no sabía qué hacer.{n}... La tarjeta no era algo de lo que fuera propietario."
,"Cuando logró reunir todo su valor y se la enseñó a un empleado del banco, fue pasado a un empleado de claramente alto estatus, y fue guiado a una gran bóveda de seguridad en el cuarto sótano."
,La seguridad por el camino era muy estricta
,"El doctor había guardado objetos de valor como transcripciones de bienes raíces en depósitos de cajas de seguridad antes, pero esto estaba en un nivel completamente diferente..."
Nanjo Masayuki,"""... A diferencia del procedimiento en la caja que había estado utilizando, si tenías una tarjeta, un PIN, y una llave, no necesitabas confirmar tu identidad para este sistema."""
Nanjo Masayuki,"""... Pero de todas formas, tenía miedo de lo imponente que era esa bóveda de seguridad... Ya que me preguntaba qué clase de objetos sospechosos podrían esperarme que tuvieran que estar almacenados en un lugar como este."""
Ushiromiya Ange,"""... ¿Y luego?"""
Nanjo Masayuki,"""Cuando pasé la tarjeta por el lector, me pidieron que ingresara el PIN. Y, después de que el octavo dígito fuese ingresado e identificado, se me permitió acceder a la bóveda."""
Nanjo Masayuki,"""... Era una escena increíble. Un mundo como el de una película de ciencia ficción. La gran y poco iluminada habitación estaba llena de puertas a cajas de seguridad."""
,Entró a la habitación con el empleado.
,"Parece que tan pronto leyeron la tarjeta, las bóvedas a las que tenía acceso fueron preparadas, para que las cajas de seguridad que él podía abrir estuvieran iluminadas con una luz verde, mientras que las que él no podía abrir estaban con una luz roja."
Nanjo Masayuki,"""A112 era una de las cajas de seguridad que estaban marcadas... Por cierto, había varias otras cajas que estaban iluminadas con una luz verde además de esa. Pienso que al menos eran 20."""
Nanjo Masayuki,"""Incluso podría haber habido más en la otra esquina... En todo caso, solo tenía la llave para la A112. No tenía forma de revisar el contenido de las otras cajas."""
,"Mientras el empleado miraba, el doctor desbloqueó y abrió la caja."
,"Cuando lo hizo, un cajón de seguro, como un gran armario se había abierto, y un maletín de duraluminio de apariencia costosa se asomó..."
,"Fue puesto en una habitación separada, donde por primera vez, el empleado se fue, y se le presentó su contenido..."
Ushiromiya Ange,"""¿Y su contenido era?..."""
Nanjo Masayuki,"""... Efectivo."""
Ushiromiya Ange,"""¿Efectivo? ¿Cuánto?"""
Nanjo Masayuki,"""He escuchado que un paquete de un millón de yenes en billetes nuevos es precisamente de un centímetro de grosor. Dado que estos viajaban amontonados en una funda de duraluminio, por su amplitud..."""
Nanjo Masayuki,"""... el total probablemente era de 100 millones. No lo sé, porque no los conté. Ni siquiera los toqué con mis propias manos. De inmediato me di cuenta. Este dinero era peligroso."""
,No es normal almacenar cien millones de yenes en efectivo en un maletín dentro de una caja fuerte.
,... Es mucho más fácil de tratar si lo pones en una cuenta y lo conviertes en números.
,"Cuando alguien es incapaz de hacer eso, entonces está claro que hay algo raro en ese efectivo..."
Nanjo Masayuki,"""... Mi mente se quedó en blanco, y de inmediato me di cuenta de que no debería estar involucrado."""
Ushiromiya Ange,"""Y, ¿no lo utilizó?"""
Nanjo Masayuki,"""No. Lo cerré tal como lo había encontrado, lo devolví a la caja original, y me fui... Pensé en deshacerme de la llave y la tarjeta, pero no sé que pasará. Por esa razón, lo escondí en la parte trasera de una estantería por un total de 12 años... Sigo sin saber qué tipo de dinero era."""
Ushiromiya Ange,"""... ¿Podría tomar prestado este sobre?"""
Nanjo Masayuki,"""No. Por favor solo véalo aquí."""
Ushiromiya Ange,"""... Entiendo. Entonces, si me disculpa. Hay algo que quiero investigar."""
,Tomé el grimorio de Onee-chan de la mochila que había puesto en el suelo.
,"... Luego lo abrí en la página con el párrafo que {f:5:Beatrice} le había escrito a Onee-chan, y comparé la escritura de ambos..."
Ushiromiya Ange,"""..."""
,... No había ningún error sobre la característica escritura. Quien había enviado estos cien millones de yenes en efectivo era... {f:5:Beatrice}.
,Pero... qué es... Algo me está molestando...{n}¿Qué es?... ¿Qué es?...
,"""... S-Sí. Estoy bastante seguro de que recibí algo parecido por correo. Oye mami, ¡¿dónde fue que puse eso?!"""
,"El mismo sobre y contenidos habían sido enviados al hijo de Kumasawa, quien había vivido con ella."
,"Pero había estado muy ocupado en los días que transcurrieron después, y parecía haberlo olvidado, mientras corría por todos lados."
,"Pero aparentemente, su contenido extraño se había quedado en su memoria, y lo recordó en cuanto Ange se lo dijo..."
,"Luego de un poco de espera, su esposa de labios finos encontró el sobre, quejándose de que él siempre olvidaba de inmediato dónde ponía las cosas..."
,"El modus operandi para el remitente y el destinatario era el mismo que con el hijo de Nanjo.{n}El remitente era el hijo de Kumasawa, y el destinatario era Kumasawa Chiyo."
,"Y la dirección de destino estaba en la Prefectura de Okinawa.{n}Prefectura Okinawa, Condado Yaeyama, Ciudad Yonaguni, {nobr:1‐2‐341‐5167}."
,La Isla Yonaguni estaba en el extremo oeste de Japón.{n}Y el nombre de lote era exactamente el mismo número secuencial que al parecer había sido elegido al azar.
,... Ya era seguro. Este sobre fue definitivamente enviado con el propósito de ser devuelto al remitente.
,Los contenidos eran exactamente los mismos.
,Una carta con el PIN y la sucursal principal del banco escrita en él.{n}Una tarjeta magnética. Una llave con matrícula adjunta.
,La inscripción de la matrícula era A113.{n}... El número después del de la llave que le había sido enviada a Nanjo.
,"Lo más probable era que dentro de la bóveda estuviera el mismo tipo de maletín de duraluminio, lleno de cien millones de yenes en efectivo..."
Kumasawa Sabakichi,"""... Tengo la sensación de que mi madre muerta me lo envió desde el Hades. No acabo de entender lo que hay dentro, y es escalofriante, así que lo dejé todo este tiempo, y lo había olvidado completamente hasta hoy."""
Kumasawa Sabakichi,"""... Así que, ¿sabes qué es esto, chica? ¿Podría ser que lo mismo llegó a tu casa?..."""
Ushiromiya Ange,"""... Ah."""
Mammon,"""... ¿Qué pasa, Ange-sama?"""
Sakutarou,‘Uryu... ¿jaqueca? ¡¿Jaqueca?!...’
Ushiromiya Ange,"""... Lo siento, me duele la cabeza... Lo entiendo... {i:ya sé}..."""
Sakutarou,‘¿A qué te refieres con que ya sabes?...’
Mammon,"""¿No quiere decir que, este sobre... llegó también a su casa, Ange-sama?..."""
,... Lo he recordado... ¡¡Lo he recordado!!...
,Un extraño sobre también me fue enviado... ¡¡hace 12 años!...
,"Después de perder a toda mi familia, estaba deprimida... Pero algo extraño llegó por correo, así que me quedó un vago recuerdo."
,"Era una carta extraña, la cual no recordaba haber enviado, pero yo era el remitente."
,"Olvidé la dirección de destino, pero la persona que tenía que recibirla era Ushiromiya Rudolf.{n}Era mi padre."
,"Recuerdo lo fastidiada que estaba cuando recibí una carta que creía que era para mi padre, la abrí, y encontré una llave y una tarjeta que no entendía realmente."
,"Me había sentido decepcionada, y creo que la arrojé lejos por alguna parte..."
,¿Dónde fue que dejé ese sobre?{n}Probablemente lo perdí en algún lugar en medio del caos que siguió.
,"Y ahora, no tengo forma de revisar su contenido."
,"Sin embargo, tengo una idea general."
,"... Estoy segura de que los contenidos eran los mismos. Sin duda había una llave, una tarjeta, y una nota con un PIN dentro del sobre..."
Ushiromiya Ange,"""... {f:5:Beatrice}... ¿Qué estaba intentando hacer?... ¿Así que les entregó este estúpido dinero a todos los familiares sobrevivientes?... No la perdonaré... por burlarse de ellos incluso después de sus muertes..."""
Sakutarou,‘Uryu... uryu... Ange...’
,"Sakutaro actuaba nerviosamente... En cuanto vi su cara de preocupación, mi agitación se calmó de a poco..."
Ushiromiya Ange,"""Lo siento... Mi odio a {f:5:Beatrice} no es algo que haya comenzado ahora... Solo estaba sorprendida y enojada por averiguar que tenía una conexión con la bruja desde los seis años..."""
Mammon,"""... Por los pasados 12 años, siempre ha sido esclavizada por la maldición de {f:5:Beatrice}‐sama... Esto podría ser prueba de que esto realmente era una maldición. Pero por favor, no se desmorone. Parte de este viaje debería ser destruir eso."""
Ushiromiya Ange,"""Es cierto... Dejar que la sangre me suba a la cabeza no me serviría de nada. Pensaré tranquilamente... ¿Qué ocurre? ¿Cuál es el sentido que tiene entregar cien millones a los familiares? ¿Intenta provocarnos?... Maldita {f:5:Beatrice}..."""
Sakutarou,‘Ange... cálmate... Uryu...’
,"Hundiendo su cabeza en mi estómago, Sakutaro me instó a mantener la calma."
,"... Respiré profundamente, y comencé a pensar."
Ushiromiya Ange,"""... Me pregunto si el envío de este sobre fue para apoyar la teoría de que {f:5:Beatrice} estaba detrás de aquel crimen."""
Mammon,"""Fue timbrado justo antes de la conferencia familiar. Y fue preparado intencionalmente de manera que fuera devuelto después de un tiempo."""
Sakutarou,‘... ¿Estás diciendo que querían enviarlos después del incidente?...’
Ushiromiya Ange,"""Sí. Eso es lo que implica... Pero hay algunas partes muy dudosas. ¿Por qué usar un método tan incierto?"""
Mammon,"""¿Incierto?"""
Ushiromiya Ange,"""Sí. Después de todo, ni siquiera puedes averiguar cuántos días podría tardar el correo en volver antes de enviarlo... Normalmente, ni siquiera podrías averiguar en la cantidad de tiempo que le tomaría a la recepción de la oficina postal, investigar y determinar que el destinatario es desconocido, y devolverla."""
Sakutarou,"‘Sí, ahora que lo mencionas... Sería más fiable si simplemente establecieran una fecha de llegada y lo enviaran por correo de esa manera... Uryu...’"
Mammon,"""... Quizás, pero aun así, si lo enviaban el día antes, no importa qué tan rápido llegase, probablemente llegaría el lunes o después. Me pregunto si querían hacer que pareciera una carta de entre los muertos."""
Ushiromiya Ange,"""... ¿Carta de entre los muertos, dices?"""
Ushiromiya Ange,"""... Es cierto. Me sorprendió, y me hizo sentir mal... Un correo con el nombre de mi familia muerta escrito por fuera en grandes letras... fue arrojado al correo con una etiqueta siniestra adjunta."""
Ushiromiya Ange,"""... Sin embargo, no tiene sentido para mí. Yo lo habría enviado para que llegase un día específico. Simplemente no puedo entender por qué alguien se permitiría la inseguridad de que llegue en un día distinto del que imaginaba."""
Sakutarou,‘... Uryu... Eso me suena a algo que haría Beato.’
Ushiromiya Ange,"""¿Ah? ¿Tú... sabes sobre Beato?"""
Sakutarou,"‘... Bueno, solo hablé un poco con ella... Aun así, puedo aceptar que Beato haría algo así.’"
Sakutarou,"‘... ¿Puedes imaginarlo tú también, Mammón? A Beato le gustan estas bromas, ¿cierto?’"
Mammon,"""... Sí, puede ser cierto... No me extrañaría viniendo de {f:5:Beatrice}‐sama que hiciera una broma cruel como una carta de entre los muertos."""
Sakutarou,"‘No, esto no es todo... {f:5:Beatrice} encontraría más interesante hacerlo mediante un método incierto en lugar de uno que sea absolutamente certero.’"
Ushiromiya Ange,"""... ¿Encontraría ella un método incierto... interesante?..."""
,Recordé el diario de María onee-chan...{n} describía sus juegos con {f:5:Beatrice} muy a menudo.
,"Durante esas veces, Beato ocasionalmente gastaba bromas a los parientes adultos junto a María."
,Pero esas bromas siempre tenían un toque de estética de brujas.
,El cual era... que era más divertido si era incierto.
,"Un día, María onee-chan y Beato decidieron utilizar un miniauto de cuerda que María había traído para una broma."
,"Era un juguete popular en la época, y si hacías retroceder al miniauto, se tensaba el resorte de las ruedas, y cuando lo soltabas, avanzaba."
,Le habían dado cuerda al minicoche y lo habían dejado a la sombra de una jarra con leche.
,"... En otras palabras, la broma era que, si levantabas la jarra, el miniauto saldría hacia delante y te sorprendería."
,"Con la esperanza de que alguien cayera en la travesura, Onee-chan y Beato observaron a los adultos escondidas toda la hora del té."
,"Estaban esperando a que alguien cayera, pero nadie movió la jarra, y la trampa terminó en un fallo..."
,"Cuando Onee-chan luego murmuró ""Deberíamos haberlo puesto en un lugar donde fuera seguro que cayeran"", Beato aparentemente dijo esto:"
,"""Trampas donde no sabes quién caerá, o incluso en las que no sabes si alguien caerá, son más emocionantes e interesantes."" Es lo que ella dijo."
,... Es probablemente cierto que no conseguirías este entusiasmo de una trampa que sin duda funcionará.
,"... Este tipo de descripción ha ocurrido en muchos lugares, por lo que es posible adivinar que la bruja llamada {f:5:Beatrice} tenía un carácter caprichoso y amaba las emociones al azar..."
,Es muy difícil lidiar con personas caprichosas. No puedo voltear el tablero... para averiguar lo que esa bruja de hace 12 años estaba planeando.
,"Mientras Ange leía, sus ojos se dirigían de un lugar a otro."
,"Luego, repentinamente demostró un interés por la pared.{n}Allí, varias fotografías enmarcadas estaban colgadas."
,"Muchas de ellas eran fotos conmemorativas de cuando los parientes de Kumasawa se reunían o iban a algún lugar a jugar, y Kumasawa estaba en muchas de ellas."
,... Seguía con una sonrisa que casi te hacía oír su risa alegre jo-jo-jo.
,"... Es parte de mis recuerdos lejanos, pero recuerdo que era sin duda este tipo de anciana alegre..."
Ushiromiya Ange,"""¿Notaste algo diferente sobre Kumasawa-san en los días anteriores al incidente?..."""
Kumasawa Sabakichi,"""No. Se veía igual que siempre... La conferencia familiar la llevaba a los límites, por lo que siempre se le escapaba lo duro que era."""
Ushiromiya Ange,"""¿...? ¿Qué es esto?"""
,"Entre los muchos cuadros, había uno que tenía algo distinto a una imagen de personas en él."
,Era una imagen ampliada de un relieve de la puerta de una casa de estilo occidental o algo así.
,"... No se podía ver ningún tema interesante en particular, lo cual en realidad me fastidiaba un poco mientras me preguntaba por qué alguien se habría tomado la molestia de tomar la foto."
,"En cuanto me acerqué, vi que había unos caracteres escritos con bolígrafo."
Kumasawa Sabakichi,"""... Oh sí, eso es una foto que conseguí cuando las pertenencias de madre se distribuyeron. Creo que probablemente tiene algo que ver con la cosa de ""La Leyenda del Oro""."""
Ushiromiya Ange,"""¿Se refiere al epitafio de la bruja? Se decía que señalaba la ubicación oculta de 10 toneladas de oro... Así que, Kumasawa-san trató de resolverlo también. Pero esto no es el epitafio... Es la primera vez que lo veo."""
,"Había un arco sobre la puerta de estilo occidental, y ahí estaba el relieve. Tenía unas letras en inglés grabadas, y eso parecía ser en lo que la imagen se había centrado."
,La escritura del bolígrafo parecía ser la traducción al japonés.
Ushiromiya Ange,"""... ""Esta puerta solo se abrirá con una probabilidad de una en un cuatrillón. Solo serás bendecido con una probabilidad de una en un cuatrillón..."" No lo sé. Nunca antes había aparecido algo así en el epitafio o en el diario de Onee-chan."""
Kumasawa Sabakichi,"""En las pertenencias de madre, había bastantes fotos y notas en las que parecía que estaban tratando de resolver el enigma del epitafio."""
Kumasawa Sabakichi,"""Madre era sorprendentemente aficionada a ese tipo de cosas. Y estaba el rumor de que 10 toneladas de lingotes de oro estaban escondidas en alguna parte. Eso debería haber vuelto extática a madre."""
,"En el diario de María Onee-chan y en su grimorio, había una descripción del epitafio de la bruja."
,"Mencionaba que era una ceremonia para abrir la puerta a la Tierra Dorada, la ceremonia de la resurrección de {f:5:Beatrice} y la ceremonia de sucesión de {f:5:Beatrice}. Sigue y sigue."
,"Tal vez la más interesante fuera la última línea, la ceremonia de sucesión."
,"Según {f:5:Beatrice}, si eras capaz de resolver epitafio de la bruja, no solo recibirás las 10 toneladas de oro y la herencia de la familia Ushiromiya, sino su propio poder mágico y nombre, así como el título de Bruja Dorada."
,"Entre la familia Ushiromiya, durante ese tiempo, se pensaba en el epitafio de la bruja como una prueba difícil, la cual el líder Kinzo había preparado para seleccionar el próximo líder."
,"Pero con la interpretación de Mariage Sorcière, el interrogador era {f:5:Beatrice}, y ella había planteado la pregunta, en parte, para elegir a su sucesor."
,... Había pequeñas discrepancias en los detalles de las dos interpretaciones.
,"De cualquier manera, su contenido siniestro evocaba un sangriento asesinato en serie, y ambos mensajes embotellados contaban la historia de un crimen que siguió ese patrón."
,"Si pudiera resolver el epitafio de la bruja ahora, 12 años después, me pregunto si yo podría exponer la trama de aquel entonces..."
,"Muchas veces traté yo misma de resolverlo, pero jamás tuve ni idea de qué significaba.{n}Parece que varios Cazadores de Brujas lo intentaron."
,También encontré teorías como la teoría de La Plata y la teoría Enoura en ciertos libros.
,"Sin embargo, ninguna de esas teorías era concluyente..."
Ushiromiya Ange,"""¿Hay otros materiales?"""
Kumasawa Sabakichi,"""Eso creo, pero todos fueron repartidos entre mis hermanos. No tengo idea de quién tiene qué. Lo lamento."""
Ushiromiya Ange,"""... Solo con leer el texto en inglés del que Kumasawa-san tomó una foto, me da la impresión de que se trataba de una puerta prohibida que rara vez se abría."""
Ushiromiya Ange,"""... Pero me pregunto dónde estaba en la mansión. A juzgar por la iluminación, parece que es por fuera... Me pegunto si Kumasawa-san estuvo atenta a lo que podría haber dentro, pensando que el oro estaba escondido ahí."""
