Speaker,Spanish (ES)
Ushiromiya Eva,"""..."""
Ushiromiya Rosa,"""... ¿Qué pasa? Nee-san, has estado actuando rara. ¿No deberías descansar un poco ahora?"""
Ushiromiya Eva,"""... Tienes razón. El solo pensar en {i:recaudar dinero para marzo} hace empeorar mi dolor de cabeza."""
Ushiromiya Rosa,"""Eso no es bueno. Descansa... Me contendré para que tu dolor de cabeza no empeore. Yo también tengo un fuerte dolor de cabeza desde hace tiempo."""
Ushiromiya Eva,"""... Gracias... Entonces, te tomo la palabra y descansaré un rato."""
Ushiromiya Hideyoshi,"""¿Qué pasa, Eva? ¿Por qué 'tás tan molesta de repente?... Perdón por esto... Por favor, déjennos descansar un poco más. Lo siento, disculpen..."""
,"Después de disculparse varias veces como si rezara, Hideyoshi fue tras Eva y salió del vestíbulo."
Ushiromiya Krauss,"""... No me gusta esta atmósfera. Todo está tan tenso."""
Ushiromiya Kyrie,"""No me sorprende... Ha ocurrido un asesinato esta mañana. Y desde entonces, hemos estado comiendo comida enlatada y sosteniendo armas... Es natural que empecemos a estresarnos."""
Ushiromiya Rosa,"""Me pregunto si los niños arriba están estresados también... Me preocupa María. Ella suele volverse irritable en momentos como este."""
,"En ese momento, escucharon fuertes pisadas desde el segundo piso. La casa de huéspedes no era una construcción barata, así que si hubieran sido pisadas normales, no había forma de que las hubieran oído."
,Era como el sonido de alguien golpeando el suelo con los pies de frustración.
,"Y en un instante, además del sonido que parecía ser causado por ella corriendo alrededor del segundo piso, ellos pudieron escuchar a María diciendo ""uu‐uu‐uu"" una y otra vez, sonando disgustada."
,"Rosa tomó su cabeza, se alborotó el pelo y gimió de angustia en silencio..."
,"Los adultos conscientemente le dieron la espalda, fingiendo no notarlo."
,El ruidoso gimoteo bajó desde el segundo piso y voló al vestíbulo.
,"Era María, que estaba sollozando; los otros niños que habían bajado con ella; y Nanjo."
,"... En otras palabras, todos habían bajado las escaleras por el berrinche de María."
,Rosa no pudo ocultar su enojo ante esta nueva molestia que su hija le estaba causando a todos...
Ushiromiya Jessica,"""L-Lo lamento, Tía Rosa... Tratamos de calmarla, pero ella no quiso escucharnos..."""
Ushiromiya Maria,"""¡¡Uu‐uu‐uu!! ¡¡Uu‐uu‐uu!! ¡¡Waaaaaaaaaaaaaaaaahhh!!"""
Ushiromiya Rosa,"""... ¿Qué pasa, María? ¿Podrías bajar un poco la voz? Todos están mirando."""
Ushiromiya Battler,"""Es esa rosa suya del jardín de rosas... De repente empezó a decir que estaba preocupada por ella."""
Ushiromiya George,"""... Creo que está medio dormida. Se despertó de repente y empezó a hablar de lo preocupada que estaba por esa rosa... María-chan, cálmate. Era solo un sueño..."""
Ushiromiya Maria,"""¡¡Uu‐uu‐uu‐uu!! ¡¡Esa era la rosa de María y {f:5:Beatrice}!! ¡¡Así que si no la cuido, {f:5:Beatrice} se enfadará conmigo!! ¡Podría romperse de nuevo! ¡Uu‐uu‐uu! ¡¡Uu‐uu‐uu‐uu!!"""
Ushiromiya Rosa,"""... ¡Aaah!... ¡Escúchame, te estoy {i:diciendo} que te calmes un poco, ¿{i:está bieeen}?!"""
,El aumento repentino en el tono de voz de Rosa sorprendió a los niños.
,"Pero el llanto de María solo se hizo más fuerte, y su berrinche se hizo más feroz."
Nanjo Terumasa,"""R‐Rosa‐san. No hay que regañar a un niño tan bruscamente sin escuchar lo que dice... En momentos como este, es bueno darles leche tibia o algo así."""
Ushiromiya Krauss,"""... ¿Aún queda algo de eso aquí?"""
Ushiromiya Natsuhi,"""La leche se acabó en el desayuno que servimos antes..."""
Ushiromiya Rudolf,"""¿Alguien tiene un sedante que tomen los niños?... Me refiero a esas píldoras plateadas."""
Ushiromiya Rosa,"""¡¡Yo las tengo!! ¡¡Sí, las buscaré ahora y se las daré!!"""
,"Sin ocultar su disgusto, Rosa agarró el bolso que había dejado en el sofá y buscó las medicinas... Parecía que había traído algunos sedantes de uso infantil para los berrinches de María."
,"La encontró y vació la botella en la palma de la mano, pero estaba vacía.{n}Irritada, Rosa sacudió la botella varias veces, pero eso no cambió el hecho de que no había nada ahí."
,"... Mientras lo hacía, el llanto de María se hacía aún más intenso..."
,"En ese momento, Eva estaba recostada en la cama, cubierta por sus pijamas."
,"Hideyoshi regresó del baño, doblando un pañuelo empapado en agua."
Ushiromiya Hideyoshi,"""... Vaya, e'ta es una fiebre horrible... 'Toy seguro de que fue el aire venenoso de la conferencia familiar... Por ahora, olvídate de los demás... ¿de acuerdo?"""
,"Hablándole amablemente, Hideyoshi colocó el pañuelo empapado en la ardiente frente de Eva."
,Eva descansó su mano sobre la de él.
Ushiromiya Eva,"""... Tu mano... se siente maravillosamente fresca."""
Ushiromiya Hideyoshi,"""Si sientes mi mano agradable, tu fiebre debe ser bastante mala. No pasa na', la medicina hará efecto pronto. Y, mi mano es una mano mágica. Con que yo ponga mi mano contra tu frente así, cualquier fiebre se irá ensegui'a."""
Ushiromiya Eva,"""Tienes razón... Tu mano siempre hace que se me pase la fiebre..."""
Ushiromiya Hideyoshi,"""Sí. No hace falta un doctor cuando tienes mi mano. No te preocupes y cierra los ojos... La fiebre desaparecerá gracias a mi magia..."""
Ushiromiya Eva,"""Sí, lo sé... puedo sentir tu magia."""
,"Hideyoshi estaba por decir que se trataba del efecto placebo, pero se detuvo."
,"... Si Eva decía que podía sentir la magia de su mano, entonces eso estaría bien por ahora..."
Ushiromiya Eva,"""... Me pregunto si la magia de verdad existe."""
Ushiromiya Hideyoshi,"""Sí. Seguro que sí. Aunque solo los que creen en ella pueden decirlo... En realidad hay mucha magia como esa en el mundo."""
Ushiromiya Eva,"""... Si la magia es real... entonces me pregunto si las brujas también lo son."""
Ushiromiya Hideyoshi,"""¿Oh? ¿Te refieres a la bruja del bosque, {f:5:Beatrice}? Ella probablemente existe pa'quellos que creen en ella. Como con Dios. Quien se presenta solo ante los que creen fuertemente en él."""
Ushiromiya Eva,"""... Sabes... hace mucho, yo era capaz de usar magia."""
Ushiromiya Hideyoshi,"""¿Oh? ¿En serio? Entonces tú también eras una bruja."""
Ushiromiya Eva,"""... Sabes, tenía un sueño que quería que se volviera realidad a como diera lugar. Tras desearlo con fuerza y esforzarme, se hizo realidad... Con mi magia, mis calificaciones eran siempre las mejores, e incluso me convertí en la presidenta del consejo estudiantil, y trabajé duro para entrar en la universidad que quería... Todo lo que deseé se me concedió."""
Ushiromiya Hideyoshi,"""Así es. Tu magia siempre fue algo pa' tener en cuenta... Definitivamente eres una bruja... Y trabajas más duro que cualquiera... 'Toy consciente de ello."""
Ushiromiya Eva,"""... Sabes, desde que era niña, todo el tiempo ha habido otra yo dentro de mí, que siempre me ha apoyado... Y ese otro yo era una bruja."""
Ushiromiya Eva,"""... Yo no creía en la bruja del bosque, {f:5:Beatrice}.  Siempre creí que si la bruja de Rokkenjima existía, era la bruja dentro de mi corazón... Estaba tan agradecida con esa bruja dentro de mí... Siempre estoy tan agradecida... de que me dejara conocerte..."""
Ushiromiya Hideyoshi,"""... Te vuelves siempre tan tímida cuando te enfermas... To' 'tará bien... Me quedaré aquí el tiempo haga falta hasta que te baje la fiebre, ¿de acuerdo?"""
Ushiromiya Eva,"""... Sí... Pase lo que pase... no quites tu mano... De algún modo, yo... siento como si me estuviera convirtiendo en algo que no soy, y... me ha estado asustando durante ya un tiempo... Tengo el presentimiento de que la bruja dentro de mí... fue provocada por {f:5:Beatrice}, y está haciéndose cada vez más fuerte... De alguna manera, se siente como si ella me fuera a tragar."""
Ushiromiya Hideyoshi,"""No lo haré. ¡Mientras 'té contigo, no hay na' que temer! ¿Recuerdas la vez que fuimos a ese país peligroso y asaltaron el autobús entero? ¡Yo los espanté!"""
Ushiromiya Eva,"""... ¿No les habías dado tu reloj de oro y les rogaste que se fueran?... Fue bastante bobo... pero valiente a la vez..."""
Ushiromiya Eva,"""... Pase lo que pase... no quites tu mano... Aun si me duermo, no la quites... E incluso si algo espeluznante entra... protégeme..."""
Ushiromiya Hideyoshi,"""Sí, déjamelo a mí... Así que deja de preocuparte y duerme un poco. La medicina y mi magia harán efecto mu' pronto..."""
,Eva finalmente calmó su corazón y cerró los ojos.
,"... En ese momento, se oyó el sonido de una puerta siendo abierta violentamente proveniendo del vestíbulo."
,"Parecía que María estaba haciendo otro berrinche y se podían escuchar gritos de ""uu-uu"", junto con los gritos represivos de Rosa."
,"... Eso era probablemente muy molesto de escuchar para Eva.{n}O tal vez era por su dolor de cabeza.{n}Eva gimió como si le doliera, y se metió entre las sábanas."
,"Era fácil adivinar qué pasaba. María probablemente estaba haciendo un berrinche por alguna razón, bajó al vestíbulo, y empezó a discutir con Rosa mientras ella la reprendía."
,"... Y entonces, quizás, eso era muy vergonzoso como para que lo vieran los demás familiares, así que Rosa había sacado a María al pasillo."
,"... Hideyoshi no tenía ningún deseo de interferir en el problema entre María y Rosa... Pero ahora, como Eva estaba en tan malas condiciones, él quería que se llevaran su alboroto a otra parte."
Ushiromiya Hideyoshi,"""... Espera un segundo. Les pediré que se calmen."""
Ushiromiya Eva,"""... V-Vuelve rápido..."""
Ushiromiya Hideyoshi,"""Descuida, no saldré de la habitación."""
,"Hideyoshi quitó la cadena, abrió la puerta, y clavó su rostro en el pasillo. Inmediatamente se encontró con la mirada de Rosa."
Ushiromiya Hideyoshi,"""... ¿'Tá to' bien, Rosa‐san?"""
Ushiromiya Rosa,"""Lo siento, ¿te despertó todo este ruido?..."""
Ushiromiya Maria,"""¡Uu‐uu! ¡¡¡Uu‐uu‐uu‐uu!!!"""
Ushiromiya Hideyoshi,"""... María-chan, lo siento. La tía Eva no se siente bien, y 'tá tratando de dormir. ¿Podrías tranquilizarte un poco?..."""
,El tono de María no cambió tras la petición de Hideyoshi.
,"No paraba de lloriquear y de repetir ""Mi rosa, mi rosa""."
,"Rosa abofeteó la mejilla de María, la levantó cubriendo su boca, y la arrastró hacia la entrada, tratando al menos de alejarla un poco de la habitación de Hideyoshi."
,"... Probablemente seguirían gritando por un rato todavía, pero al menos él ya le había avisado.{n}Con la esperanza de que Rosa mostrara sus capacidades como madre, Hideyoshi cerró la puerta."
Ushiromiya Eva,"""... ¿Está María-chan haciendo un berrinche de nuevo?"""
Ushiromiya Hideyoshi,"""Así parece... Es difícil para Rosa-san también... Ahora que lo pienso, nuestro George es muy bueno para ser verdad. Deberíamos estar agradeci'os."""
Ushiromiya Eva,"""... Tienes razón... Nn... tu mano."""
Ushiromiya Hideyoshi,"""Oh, perdón, perdón... Mira, es la mano mágica."""
,Hideyoshi puso su mano en la frente de Eva de nuevo.
,... Tal vez verdaderamente había poder mágico en esa mano.
,"El rostro de Eva se llenó de paz y, poco a poco, comenzó a sumirse en la tierra de los sueños."
,"Como lo prometió, Hideyoshi mantuvo la mano en su frente..."
,"En la entrada, con su mano aún en la boca de María, Rosa no sabía qué hacer ahora."
,"Ella no había sido capaz de resistir la mirada de todos en el vestíbulo, y les había gritado a los niños que subieran, antes de salir corriendo del vestíbulo."
,"Y cuando salió al pasillo, Hideyoshi le había dicho que estaba siendo demasiado ruidosa."
,¿A dónde debería ir ahora?... ¿A dónde debo llevar a esta niña que está haciendo un berrinche?
,Ella sintió como si lágrimas de frustración estuviesen a punto de salir...
,"Mientras María seguía forcejeando para gritar, Rosa acercó su boca al oído de María, y trató de persuadirla en una voz apropiadamente calmada."
Ushiromiya Rosa,"""... María, ¿tanto quieres ver esa rosa?..."""
,"María asintió con la cabeza varias veces, gimiendo ""uu‐uu""."
Ushiromiya Rosa,"""... ¿Por qué quieres ver tanto esa rosa? Te escucharé, así que dímelo en voz baja. Te golpearé si gritas."""
Ushiromiya Maria,"""... La rosa de María... {f:5:Beatrice} la revivió... Podría haberse roto de nuevo... María está preocupada por eso... No puedo dormir hasta que me asegure..."""
,Parecía que ella aún estaba preocupada por esa rosa marcada de ayer.
,"Rosa sintió de nuevo el palpitar de su jaqueca, pero al menos se sintió un poco aliviada de que María hubiera dejado de gritar."
Ushiromiya Rosa,"""En fin, todos están pasando por un momento difícil ahora. Así que no molestes a mamá y los demás... Puedes preocuparte por esa rosa todo lo que quieras mañana, cuando deje de llover. ¡Así que por ahora, escúchame!..."""
Ushiromiya Maria,"""No... No no no no. Es la rosa de María y {f:5:Beatrice}... Uuuu... uu‐uu. ¡¡WaaaaaaAAaaaahh!!"""
,"Rosa reflexivamente cubrió la boca de María. Ella había hablado con demasiada severidad, y la había agitado de nuevo..."
,Rosa se dio cuenta de que era en parte su culpa y chasqueó su lengua en señal de autodesprecio.
,"Pero María pensó que ese chasquido estaba dirigido a ella, y su llanto se hizo más fuerte..."
Ushiromiya Rosa,"""... Te lo ruego, cálmate... ¿Qué puedo hacer para que dejes de llorar? ¿Qué puedo hacer para que escuches lo que tu madre te dice?"""
Ushiromiya Maria,"""..."""
,"Repentinamente. María dejó de llorar tan rápido que no parecía natural.{n}... Entonces se dio vuelta, y murmuró."
Ushiromiya Maria,"""... Si María puede ver su rosa, se calmará hasta mañana."""
Ushiromiya Rosa,"""¿En serio?"""
Ushiromiya Maria,"""Sí... Si vamos al jardín y vemos la rosa de María, María será obediente."""
Ushiromiya Rosa,"""..."""
Ushiromiya Maria,"""En serio, mamá."""
Ushiromiya Rosa,"""..."""
,"Si esto iba a mantener a María tranquila por el momento, Rosa pensó que incluso salir con este viento y lluvia sería un pequeño precio a pagar."
,"Ella pensó que podría ser un poco imprudente.{n}... Pero al final, ninguna muerte o algo por el estilo había ocurrido."
,Todo ese escándalo desde esta mañana había sido una farsa creada por Kinzo.
,"Si uno pensaba cuidadosamente en esa cadena de habitaciones cerradas, claramente todo tenía que ser un acto..."
Ushiromiya Rosa,"""... ¿De verdad me harás caso si ves esa rosa?"""
Ushiromiya Maria,"""Sí. De verdad, mamá... Kijiji."""
Ushiromiya Rosa,"""..."""
Ushiromiya Maria,"""Ouch."""
,"Rosa no pasó por alto esa risa espeluznante, y suavemente le pegó a María con su puño.{n}Y se encogió de hombros, como rindiéndose."
Ushiromiya Rosa,"""... Bien. Si es solo un vistazo, entonces estaré de acuerdo. ¿Está bien?"""
Ushiromiya Maria,"""Sí, mamá. Lo prometo... Kijijijijijijijijijijijijijiji."""
,"Una vez más, Rosa comprobó el peso de su arma."
,... Está bien. Es solo una farsa.{n}Nunca hubo un asesinato en esta isla en primer lugar...
Ushiromiya Battler,"""¡¡Demonios, espera, tía Rosa!!... ¡¿Son María y la tía Rosa... los sacrificios del segundo crepúsculo?! ¡¡Maldición maldición maldición, que alguien se dé cuenta y les diga que se detengan!! ¡¡¿Qué están haciendo los de la sala y los niños?!!"""
{f:5:Beatrice},"""Mmm. Están siendo considerados con la lamentable relación entre Rosa y su hija, y están forzosamente cambiando el tema. El grupo en el que estás subió arriba, y están hablando de otra cosa mientras ven la televisión."""
Ushiromiya Battler,"""¡¡Maldición!! ¡Que alguien las vea! ¡¿Quién está más cerca, el tío Hideyoshi?! ¡¡Por favor, dense cuenta de que ellas dos están saliendo por la entrada principal, aaaaaaaaaaaaaahhh!!"""
{f:5:Beatrice},"""¡No llegan, tus gritos no llegan, *carcajada*! No molestes su precioso tiempo juntas. ¡Fuajajajajajajaja!..."""
,"Hideyoshi seguía hablando amablemente, con su mano en la frente de Eva."
,No notó para nada que Rosa y María estaban saliendo por la entrada principal.
,"En ese caso, no había manera de que los otros en el vestíbulo, que estaban aún más lejos, pudieran darse cuenta. ¡Y los primos en la habitación del segundo piso aún menos!..."
{f:5:Beatrice},"""¿Por qué tanto pánico? ¿No me habías derrotado con ese audaz movimiento, diciendo que el culpable murió en un accidente en el primer crepúsculo?"""
{f:5:Beatrice},"""... ¿No significa eso que ya no hay un culpable en esta isla?... *carcajada*carcajada*carcajada*, ¿por qué habrías de estar tan preocupado?..."""
Ushiromiya Battler,"""¡¡Cállate, puedo ver lo que te traes!! ¡¡Que alguien las detenga, ellas dos serán asesinadas!! ¡¡Que alguien las deteeeengaaaa, aaaaaaaaaaaaaahhh!!"""
,... No había ninguna manera de que los gritos enmudecidos de Battler alcanzaran a Rosa o María.
,Ellas se encontraban en el jardín de rosas.
,"La lluvia aún era atroz, pero afortunadamente, el viento se había calmado un poco."
,"... No, tal vez eso no fue afortunado. Porque quizás, si el viento {i:hubiera} sido un poco más fuerte, Rosa habría dudado en salir..."
Ushiromiya Maria,"""... Uu, uu, uu... ¡Aquí está!"""
,María encontró su rosa con el cordón dorado y la miró con cariño.
,"Rosa había aceptado con la promesa de que María debía solo mirarla, pero no quería que María se quejara de que no había sido suficiente más tarde, así que decidió seguir con María hasta que ella estuviera satisfecha."
,"... Ella creía que no había un culpable, pero si por casualidad se equivocaba, ahora estaban en una posición extremadamente peligrosa."
,La misma Rosa se dio cuenta de eso.
,"Si las cosas salían mal, ella lanzaría su paraguas y prepararía su arma.{n}... Luego de mirar la inocente alegría de María, Rosa miró recelosamente en todas las direcciones."
,¿...?{n}... ¿Estaban sus ojos cansados?
,"A pesar de que nadie debería haber estado ahí, a ella le pareció ver algo brillar en el oscuro jardín de rosas."
,... ¿Doradas?{n}Se lo debía haber imaginado.
,"Porque, para Rosa, parecía que había mariposas doradas danzando por los rosales..."
Ushiromiya Hideyoshi,"""... ¿'Tás bien, Eva?... Cálmate, ¡¿debería llamar al doctor Nanjo después de to'?!"""
Ushiromiya Eva,"""E-Estoy bien... No quites tu mano... Te lo ruego... no me sueltes..."""
,Eva respiraba desenfrenadamente. Gotas de sudor aparecían en su frente.
,"Ciertamente era verdad que se había quedado despierta toda la noche, y que las cosas habían sido difíciles desde principios de esta mañana.{n}No era extraño que su cuerpo tuviera problemas."
,"... A pesar de que él entendía eso, Hideyoshi sospechaba que esta fiebre repentina era señal de una seria enfermedad."
,"Varias veces, Hideyoshi sugirió llamar al doctor Nanjo, pero Eva se resistió firmemente, suplicándole y diciéndole que era aún más importante que no quitara su mano de su frente..."
Ushiromiya Hideyoshi,"""Entiendo... Pero debes dejar que el doctor Nanjo te vea pa'l almuerzo. Si me prometes eso, me quedaré aquí to' el tiempo, sosteniendo tu mano. Fuertemente, como ahora."""
Ushiromiya Eva,"""... Gracias... Estoy bien... La magia de tu mano definitivamente hará bajar esta fiebre..."""
,"Incluso al decir eso, la violenta respiración de Eva no mejoró en lo más mínimo."
Ushiromiya Eva,"""... Aah... aah, aahh... No me sueltes... No me sueltes... Aaah... aaaah... ¡¡Aaaaaaaaaaaaaaaaaaaaaahhhh!!"""
Ushiromiya Rosa,"""¡¿Qui-Quién es?!..."""
,Ella vio un paraguas moviéndose desde más allá de los rosales.
,Rosa tiró su paraguas y violentamente levantó su arma...
,"Cuando lo hizo, la sombra de una persona más allá de los arbustos... se mostró."
Ushiromiya Maria,"""... ¿Uu?... ¿Tía Eva?..."""
Ushiromiya Rosa,"""... Me asustaste. Así que eras tú, Nee-san... ¿Necesitas algo?... ¿Quieres continuar la discusión que tuvimos más temprano?"""
Ushiromiya Eva,"""... Sí, así es. Nuestra discusión sobre el oro de padre."""
Ushiromiya Rosa,"""... Por favor, no delante de María. Mantendré mi promesa, ¿de acuerdo? No me interpondré en tu conspiración."""
Ushiromiya Eva,"""... ¿Conspiración? ¿Qué es eso?"""
Ushiromiya Rosa,"""... Lo que sea que estés pensando, eso depende de ti. No tengo intención de interponerme. Así que por favor, no en frente de María. Siempre que obtenga mi parte, eso será suficiente."""
Ushiromiya Eva,"""¿Tu parte? Fufufufufufufu, ajajajajajajajajajajajajajajajaja."""
,"Eva empezó a reír con una voz espeluznante...{n}Rosa se sobresaltó, pero María miraba al vacío."
,... Entonces María dijo solo una cosa.
Ushiromiya Maria,"""... ¿Uu?... Espera... ¿quién eres?..."""
{f:5:Eva Beatrice},"""¡¡Jajajajajaja, ajjajjajajajajajajajajajajajajajajaja!! ¡¿Tu paaarte?! ¡¿Quién te daría eso a ti?!... ¡Todo eso es mío! ¡¡¡Todo me pertenece a mí, la Bruja Dorada, {f:5:Beatrice}!!!..."""
Ushiromiya Eva,"""¡¡Waaaaaaaaaaaaaaaaaaaaaaa—!!"""
Ushiromiya Hideyoshi,"""¡Eva! ¡¿'Tás bien, Eva?! ¡Eva! ¡¡Eva!!"""
Ushiromiya Eva,"""¡¡Espera!!... ¡¡No me sueltes!! ¡¡Es como si estuviese siendo raptada por alguien que no soy!!... Sigue sujetando mi mano... ¡¡¡No me suelteeeeeeeeeeees!!!..."""
{f:5:Eva Beatrice},"""¡¿Cuándo has trabajado duro?! ¡Nunca trabajaste duro por nada! ¡Siempre te escondías en nuestras sombras! Siempre escapabas de sombra en sombra sin pelear, y aun así, ¡¿realmente te sientes calificada para pedirme el oro de la familia Ushiromiya?!..."""
{f:5:Eva Beatrice},"""¡Es todo mío! ¡¡Es todo mío y solo mío, como la líder de la familia Ushiromiya y la nueva Bruja Dorada, sucesora del nombre {f:5:Beatrice}!!"""
Ushiromiya Maria,"""... {f:5:Beatrice}... ¡¡Es {f:5:Beatrice}!! ¡Mamá, es {f:5:Beatrice}!"""
,María saltó hacia su madre de la emoción.{n}... Rosa trató a María fríamente y alzó su arma.
Ushiromiya Rosa,"""... Oye, tú eres Eva Nee-san, ¿verdad?... Eres Nee-san, ¿verdad?..."""
{f:5:Eva Beatrice},"""Estás equivocada... Ya no soy la que era tu hermana."""
Ushiromiya Rosa,"""¡¡¿Entonces quién eres?!! ¡¿Dirás que eres {f:5:Beatrice}?! ¡Eso es imposible! ¡¡¡Moriste hace 19 años!!!"""
Ushiromiya Rosa,"""Sí, definitivamente estabas muerta; después de todo, yo vi claramente cómo tu cabeza estaba partida. ¡Puedo recordar tus sesos saliendo de tu cabeza como si fuera ayer! ¡¿¡¿Cómo puedes estar viva y justo aquí ahora?!?!"""
{f:5:Eva Beatrice},"""El concepto de muerte no existe para una Bruja Dorada. La Bruja Dorada y el nombre de {f:5:Beatrice} será entregado por toda la eternidad."""
{f:5:Eva Beatrice},"""¡Tal vez la {f:5:Beatrice} que conociste se encontró con la muerte, pero ese nombre es mío ahora!... ¡Por lo tanto es interminable! ¡¡El concepto de muerte no existe para {f:5:Beatrice}!!"""
Ushiromiya Rosa,"""... ¡Qué lástima, Nee-san!..."""
, Todo lo que veo es que te has vuelto loca por culpa de ese oro...
{f:5:Eva Beatrice},"""He dicho que ya no soy tu hermana... Bueno, como la nueva {f:5:Beatrice}, tengo la tarea de llevar a cabo mi propia ceremonia de resurrección... ¡Ronove! ¡¿Qué debo hacer?!"""
Ronove,"""Eso depende de usted. {f:5:Beatrice}‐sama, usted ya tiene el poder de hacer realidad cualquier cosa que piense. Debería acostumbrarse a él si lo usa un poco."""
{f:5:Eva Beatrice},"""... Inútil ex hermana. Deberías considerar un honor el haber sido seleccionada como mi primer sacrificio que ofreceré como bruja. ¡¡En el segundo crepúsculo, separaré a los dos que están unidos con mis propias manos!!..."""
,"Lo primero que la nueva {f:5:Beatrice} deseó; no, el primer conjuro que trató de usar, era para superar las limitaciones dadas a los humanos."
,"... En particular, la gravedad."
,Ella quería llegar a ser enteramente consciente de su transformación a bruja siendo liberada de esos grilletes.
,Mientras la bruja y Rosa se quedaban como estaban...
,"... El suelo se retiró por sí mismo, alejándose de ellas.{n}Ahora, sus pies ya no estaban atados al suelo."
,"Rosa finalmente se dio cuenta de que el suelo no se estaba alejando de ellas, sino que ella y la bruja estaban siendo aspiradas hacia el cielo lluvioso."
Ushiromiya Rosa,"""... ¿Eh?... ¡¿Eeeek?!..."""
{f:5:Eva Beatrice},"""Wh-Whoooooooooaaaa...  ¡Genial!..."""
,"Para un humano atado al suelo por la gravedad, no hay nada más desconcertante que ya no tener sus pies pegados a la tierra."
,"... Sin embargo, para {f:5:Beatrice}, quien, al ser una bruja, conocía la alegría de estar libre de la gravedad, era suficiente para causar que su cuerpo entero temblara de placer."
{f:5:Eva Beatrice},"""... Oye, Rosa. ¿Recuerdas hace tiempo, cuando éramos pequeñas y solíamos hablar de cómo sería convertirnos en brujas y volar por el cielo?... Ese sueño ha sido cumplido, ¿verdad? Me convertí en una verdadera bruja y lo cumplí para ti."""
Ushiromiya Rosa,"""D-Detente... despiértame de este sueño."""
{f:5:Eva Beatrice},"""Tú lo dijiste. Dijiste que volaste por el cielo en tu sueño. Y también dijiste que no habías querido despertar. Incluso te enojaste conmigo por despertarte, ¿cierto?"""
{f:5:Eva Beatrice},"""... No te preocupes. Esta vez no despertarás, ¿bien? ¡¡Fuffufufufufufufufufufufufufufu!!"""
,"Ven, baila conmigo en el vasto y lluvioso cielo."
,"¿No deseábamos ambas poder volar como las gaviotas en el cielo, y escapar de esta pequeña y aburrida isla?"
,"Ahora, haré ese sueño realidad para ti."
,"¡Porque solo quiero compartir esta alegría contigo, y nadie más!..."
