Speaker,Spanish (ES)
Ushiromiya Battler,"""... Gracias, estoy muy agradecido... Sin embargo, no me gustan los dulces. Llévatelas, por favor."""
Kumasawa Chiyo,"""A-Amo..."""
Ronoue Genji,"""..."""
Ushiromiya Battler,"""No me obligues a repetirlo... Limpia todo y llévatelas, por favor."""
Kumasawa Chiyo,"""A-Amo, ¿no podría al menos probar un bocado?... {f:5:Beatrice}-sama trabajó muy duro para hacerlas por su bien..."""
Ushiromiya Battler,"""... Estoy agradecido por sus sentimientos... Pero estoy en medio de un juego vital para mí. Este es el juego final... y es vital tanto para mí... como para Beato. Así que, por favor. Intenten no molestarme más de lo necesario."""
Kumasawa Chiyo,"""¡Eso es demasiado triste para ella!... Me alegra que esté agradecido por sus sentimientos, ¡¿pero no podría demostrarlo al menos dándoles un pequeño mordisco?!..."""
{f:5:Beatrice},"""... Padre..."""
,Beato miró a Battler con tristeza.
,... Battler bajó la cabeza para evitar su mirada.
,La expresión en su rostro le causó a Beato un dolor mayor a cualquier otra que le hubiera mostrado antes...
Ronoue Genji,"""... Kumasawa, limpia esto y llévatelo, por favor."""
Kumasawa Chiyo,"""¡¡Amo!!..."""
Ushiromiya Battler,"""..."""
,"Kumasawa se aferró a Battler, pero él le dio la espalda..."
{f:5:Beatrice},"""... Mis... disculpas...  Limpiemos esto, Kumasawa-san..."""
Kumasawa Chiyo,"""No lo permitiré. Al hacerle este regalo, {f:5:Beatrice}-sama dio todo de sí misma para intentar apoyarlo en la única manera en que puede. Decirle que se los lleve sin siquiera haberlos probado... ¡¡¿cómo puedes jugar con una mujer de esa forma?!!"""
Ronoue Genji,"""... Kumasawa."""
Kumasawa Chiyo,"""Si dice ser un hombre, ¡¡al menos debería dignarse a probar el bocadillo que una mujer le hizo con sus propias manos!! ¡Si realmente pretende destruir los sentimientos de una mujer de esta forma, yo, Kumasawa, no pienso retractarme, incluso si me cuesta la vida! ¡¡No pienso hacerlo!!"""
{f:5:Beatrice},"""K-Kumasawa-san... ya has hecho suficiente por mí..."""
Kumasawa Chiyo,"""¡¡No lo permitiré!! Amo, ¡¿cree que están envenenadas?!"""
Ushiromiya Battler,"""..."""
,... Sí. Si alguna vez Beato viniera a darme galletas...
,... Por supuesto que creería que les puso algún tipo de exótico veneno...
,¿Me está preguntando si pienso que tienen veneno?
,¿De verdad crees... que unas galletas acomodadas de forma tan prolija y bonita... pueden llegar a tener algo extraño escondido en su interior?...
,Y... ¿quién podría siquiera imaginar... que {i:Beato}... haría una cosa semejante?...
,"Por ese motivo... Battler no pudo soportar ver la inocente reacción de Beato, la cual estaba completamente libre de la malvada maquinación de ponerle veneno a las galletas..."
,"Beato comenzó a limpiar todo en silencio... De vez en cuando, se sorbía la nariz."
,"Kumasawa siguió mirando mal a Battler, pero tras dar un pequeño suspiro comenzó a ayudar a Beato."
,"Sin embargo, la expresión severa no desapareció de su rostro."
{f:5:Beatrice},"""... Mis disculpas, padre... Con su permiso, me retiro."""
Ushiromiya Battler,"""No me llames así..."""
{f:5:Beatrice},"""..."""
Ushiromiya Battler,"""No me llames padre... Beato nunca me llamó de esa forma."""
{f:5:Beatrice},"""S-Sí, como desee... Mis disculpas."""
,"Beato se apresuró a salir del estudio, con su cabeza tan baja que su mentón le rozaba el pecho."
,"Tras darle una última mirada a Battler, Kumasawa fue tras ella."
,"Kumasawa cerró la puerta con bastante fuerza, y las pisadas de ambas desaparecieron rápidamente en la distancia..."
Ushiromiya Ange,"""... Puede que yo sea su hermana menor, pero no estoy segura de cómo me siento respecto a esto."""
{f:5:Featherine},"""Si ella no fuese Beato, lo verías como un verdadero enemigo de las mujeres, ¿no es así?..."""
Ushiromiya Ange,"""... No tengo idea de por qué onii-chan y Beato actúan tan amistosamente entre ellos. Considero a Beato como nuestro mayor enemigo ahora mismo, alguien a quien debemos derrotar... Pero, aun así... Como mujer... no puedo decir que apruebo la reacción de onii-chan."""
{f:5:Featherine},"""Aunque puedo entender los sentimientos de Battler hasta cierto punto... Qué situación más triste."""
,Todavía no entiendo qué tipo de antagonismo o conexión existió entre ellos.
,"Sin embargo, onii-chan probablemente considera a Beato... como un rival amistoso, como mínimo."
,La razón que onii-chan tiene para querer derrotar a Beato no es la de destruir a un enemigo por odio... Da la sensación de que quiere darle una respuesta sincera a sus preguntas.
,Sí. No puedo negar el hecho de que su enfrentamiento no se basa en el odio... sino en una emoción más fuerte.
Ushiromiya Ange,"""... Para colmo... Beato es excepcional: a pesar de que onii-chan la trata tan fríamente, sigue dedicándose a él por completo. Estoy de acuerdo con la otra, la mayor de las hermanas {f:5:Beatrice}... No entiendo por qué es tan devota hacia onii-chan."""
{f:5:Featherine},"""Y, aunque tome mil años, ese único factor que no entiendes debe ser otorgado a la Bruja Dorada {f:5:Beatrice} que tan bien conocemos..."""
Ushiromiya Ange,"""... Sí. Lo entiendo... Conocer a esta Beato está conectado con conocer a la otra Beato... Y eso puede llegar a explicar la mayor pieza de este extraño juego, si es que no todo el tablero en sí..."""
{f:5:Featherine},"""Es una bruja tan misteriosa..."""
,"A pesar de lo que dijo, {f:5:Featherine} tenía una confiada sonrisa en su rostro."
,"Su sarcástica confianza, como si supiese la respuesta, permaneció inalterada."
Ushiromiya Ange,"""... {f:5:Beatrice}. Quiero preguntarte algo."""
{f:5:Beatrice},"""S-Sí, ¿qué quiere saber, Ange-san?..."""
,"Cuando Ange hizo su pregunta, Beato, quien había estado leyendo uno de los libros de Fragmentos en las sombras del estudio, dio un pequeño salto."
Ushiromiya Ange,"""... ¿Por qué te refieres a Ushiromiya Battler como 'padre'?"""
{f:5:Beatrice},"""P-Porque él creó la pieza que soy..."""
Ushiromiya Ange,"""... En ese caso, ¿por qué eres tan devota hacia Ushiromiya Battler? ¿Hay alguna regla que diga que las piezas deban obedecer a su Creador?"""
{f:5:Featherine},"""No existe tal regla... Las piezas son herramientas... como un cuchillo... Si el Game Master las utiliza correctamente, pueden ser muy útiles. Sin embargo, si las utilizas incorrectamente, también pueden herirte a ti... Si la herramienta es usada como tal o como arma no está relacionado con la voluntad de la herramienta en sí. Solo es una consecuencia."""
Ushiromiya Ange,"""En ese caso, ¿por qué eres tan dedicada con él? Es casi como si... ese fuese tu objetivo como pieza."""
{f:5:Beatrice},"""S-Sí... Ese es el objetivo que me dio nacimiento."""
Ushiromiya Ange,"""¿Fue onii-chan, el que te dio nacimiento, quien te otorgó ese objetivo?"""
{f:5:Featherine},"""No exactamente... Como Game Master, Battler solo posicionó ""una pieza con ese papel"" en el tablero... Además, quien dio nacimiento a dicha pieza... fue la primera Game Master y creadora del juego en sí, la misma {f:5:Beatrice}..."""
Ushiromiya Ange,"""... Aaah, esto se está volviendo confuso... En otras palabras, llamas ""Padre"" a onii-chan, pero en realidad no es tu padre... Solo lo estás llamando así con afecto, porque sientes que debes dedicarte a él."""
{f:5:Beatrice},"""S-Sí... Creo que es así. Padre fue quien me posicionó en el tablero de juego. Si no lo hubiese hecho, mi pieza nunca habría tenido un turno. Entonces, la razón por la que existo aquí y ahora, y la razón por la cual puedo dedicarme a cumplir mi objetivo... es gracias a padre."""
Ushiromiya Ange,"""... Entiendo. Por eso es que para ti tiene sentido llamarlo padre... En ese caso, ¿quién te dijo que te dediques a onii-chan?... Gah, de seguro fue la primera Game Master, Beato... Aaaahh, esto es tan confuso."""
{f:5:Featherine},"""Deseas preguntarle por qué debe servir a Ushiromiya Battler, ¿verdad? Sin embargo, ella no puede responderte eso... Solo se le fue otorgado el objetivo en sí. Solo la persona quien le dio el objetivo conoce los motivos detrás de ello."""
Ushiromiya Ange,"""... Ya veo. ""También considera eso, hija del hombre"", ¿no es así?... Entonces, eso significa que ya lo entiendes y que te estás riendo de mi confusión."""
{f:5:Featherine},"""*carcajada*carcajada*. Eres simplemente perfecta para ser mi miko..."""
{f:5:Beatrice},"""... Haré... lo que sea por padre... Mi existencia le dará felicidad a padre... Ese es mi único placer... Y..."""
,"En ese momento, Beato dudó."
Ushiromiya Ange,"""¿Qué? ¿Y qué?"""
{f:5:Beatrice},"""S-Sí...  y... si algún día pudiera hacer que padre reconociese mi esfuerzo... sería mi única alegría..."""
{f:5:Featherine},"""Pft..."""
Ushiromiya Ange,"""... Qué demonios... Si solo quisieras servirle, diría que no eres más que otro mueble de la bruja... ¿pero quieres que él reconozca tus esfuerzos? Mas que un mueble, pareces..."""
,Ange paró a mitad de la frase.
,"... Mas que un mueble, parece... una simple chica... que ama a onii-chan."
,... No... lo entiendo.
,La fuerza que guía las acciones de Beato... es la de una chica que adora a onii-chan.
,"Pero entonces, ¿qué es esta {i:Beato}?"
,"Si a la {i:primera Beato} le gustaba Onii-chan, entonces debería haberlo adorado y haber hecho cosas para él ella misma."
,"¿Por qué crearía ""una pieza de sí misma"", una entidad separada, para hacer eso?..."
,"De esta manera... incluso si ella capta la atención de onii-chan, será para la versión de sí misma que es una pieza, no para la creadora que la hizo."
,"Si alguna vez me gusta alguien, probablemente quiera hacer cosas por esa persona."
,"Pero, por supuesto, querría hacer esas cosas por mí misma."
,"Después de todo, me gustaría que él me notara a {i:mí}."
,"Es como si este amor estuviera destinado a no salir bien... No importa cuán devota sea ella, nunca se le recompensará.{n}Y está haciendo esto por su propia voluntad..."
,Las acciones de Beato no parecen diferentes de las de una chica normal enamorada.
,"Hace todo lo que puede por él con devoción, soñando con que su amabilidad será reconocida algún día."
,... ¿Por qué crearía Beato una pieza como esta?...
,¿Es demasiado confuso ponerlo en términos amorosos? Entonces intentémoslo usando comida como ejemplo.
,"Es igual de inútil que crear ""una pieza que coma comida por ti""."
,"No importa cuánto coma tu pieza en tu lugar, no vas a estar menos hambriento, ¿verdad?"
,Tú eres el que quiere comer.{n}No hay ninguna razón por la que tener una pieza que lo haga en tu lugar.
,"Para la mayoría de los trabajos en el mundo, puedes hacer que alguien lo haga por ti. Sin embargo, con el amor y la comida, no hay razón alguna para que alguien más lo haga en tu lugar."
,"Cierto... Esta Beato fue creada como una ""pieza"".. .por una razón imposible..."
,"... Aunque a primera vista, parezca una chica normal... cuanto más sé de ella, menos la entiendo... Es como un número imaginario..."
{f:5:Beatrice},"""... Padre odia cuando lo llamo padre... Y la ""yo"" que padre desea... tampoco le decía así."""
Ushiromiya Ange,"""Así es. Tu antigua tú le hablaba a todo el mundo sin siquiera usar honoríficos."""
{f:5:Beatrice},"""... Sin embargo... solo poseer ese conocimiento no significa que sea capaz de referirme a padre de forma tan informal... Me gustaría dar lo mejor de mí... y comenzar llamándolo Battler-san."""
Ushiromiya Ange,"""Me sorprende que no te hayas desanimado tras ser tratada tan fríamente."""
{f:5:Beatrice},"""... Padr-  no... Battler-san ahora está a la mitad de un juego importante. Su oponente es la formidable Lady Erika, pieza de la gran Lady {f:5:Bernkastel}..."
{f:5:Beatrice}," Interrumpí en un momento delicado de su juego, justo cuando comenzaba a llegar al clímax... y llamé a Battler-san de una forma que lo incomoda... No me sorprende que estuviera de mal humor."""
Ushiromiya Ange,"""..."""
,"Aparentemente, Beato sigue queriendo dedicarse a Battler, incluso después de ser tratada de una manera tan cruel."
,Aunque desde afuera lo que se ve es que está siendo rechazada... eso no le preocupa en absoluto.
,Realmente es la ceguera de una chica enamorada...
Ushiromiya Ange,... ¿O es que no puedo ‘{y:1:verlo}{n:1:verlo}’ porque no tengo amor?
{f:5:Featherine},"""En ocasiones, el amor puede hacer ‘{y:1:visible}{n:1:visible}’ lo invisible."""
,Beato se sumergió una vez más en el libro de Fragmentos que hablaba sobre la antigua Beato.
,... Estaba intentando encontrar algo sobre la Beato que Battler deseaba.
,"Ange se encogió de hombros, como diciendo ""bueno, no entiendo"".{n}{f:5:Featherine} rió cuando vio esto, como dando a entender que una ""jovencita inocente"" nunca lo podría entender.{n}Ange, enfadada, refunfuñó algo en respuesta."
,"Parecía que su intercambio no había tenido efecto alguno sobre Beato, quien continuaba sentada en las sombras de la biblioteca..."
,Tras echar fuera a todos los demás... solo Battler quedó en el estudio.
,No había color en esta habitación poco iluminada.
,"Sin embargo... por el corto período de tiempo en que el plato de galletas había estado allí, el cuarto había parecido al menos un poco alegre..."
,La mirada de Battler se posó en la mesa... en la que ya no había nada.
,"Cuando hizo esto, el plato de galletas que había estado allí hasta hace un segundo reapareció."
,Pero... no era más que una ilusión.
,"Aunque podía ver las galletas, no se podían tocar ni mucho menos comer..."
,"Si Battler lo deseaba, podría hacer posible el ""tocarlas"" o ""comerlas""... pero sería una sensación vacía."
,Solo tendría el tacto y gusto que Battler deseara.
,... Ya no había forma de saber... qué tipo de galletas habían sido.
Ushiromiya Battler,"""..."""
,"En el sofá de recepción frente a Battler...""una nube de mariposas doradas se reunió lentamente... y tomó la forma de la antigua Beato."
{f:5:Beatrice},"""‘Vamos~~, dale un bocado{p:0:☆} ¡No todos los días voy a hacer de estas a mano!... No tengas miedo, estoy segura de que han salido bien.’"""
Ronove,"""‘¡Pu ku ku ku! Escuchar eso de Milady las hace todavía más dudosas.’"""
Ushiromiya Battler,"""... En serio... Cualquier galleta que hicieras obviamente tendría algún tipo de veneno extraño en ellas."""
{f:5:Beatrice},"""‘¿Cómo te atreves a pensar eso? Incluso si hubiese puesto algo dentro, no sería peor que esa gente que hace esto y aquello a tu otra cosa. ¡Ujyajyajya!’"""
{f:5:Virgilia},"""‘Como haces este tipo de cosas todo el tiempo, Battler-kun jamás accederá a comérselas.’"""
Gaap,"""‘¿Eh? Poner cosas en la comida de alguien es muy básico, ¿no es así? ¡Uñas, trozos de cabello, amuletos mágicos, Fragmentos de amor... eje{0}je{0}je{0}je{0}je{0}je{0}je! ¿Qué pondrían ustedes?’"""
Beelzebub,"""‘¡¡Sí, señora!! ¡Yo no les pondría nada! ¡Me las comería todas sola!’"""
Satan,"""‘Obviamente. ¡¡¿Tienes que ser tan predecible?!!’"""
Asmodeus,"""‘Bueno, dicen que una chica debe agarrar por los tres sacos{p:0:☆}. El primer paso es el estómago, ¿no? Luego viene la billetera... ¡¿y cuál podrá ser el tercero?! *risita*{p:0:☆}’"""
Mammon,"""‘Si pudiese captar la atención de un chico, ¡me gustaría hacer que sacrificase su cuerpo, su corazón, y su alma por mí! Por eso siempre pongo todo mi afecto y poder a la hora de cocinar.’"""
Belphegor,"""‘Jejeje, de cualquier forma, hacer que alguien coma tu comida es un ataque frontal que probablemente ha perdurado desde la antigüedad.’"""
Lucifer,"""‘Ridículo. Qué patético es no poder ganarte el corazón de un único hombre sin usar trucos tan simples.’"""
Leviathan,"""‘¿Ooh~~? ¿Entonces alguna vez has tenido éxito consiguiendo el corazón de un hombre, onee-sama?’"""
{f:5:Beatrice},"""‘Battler, no hay nada raro en ellas, así que dales un mordisco~~. No creas que vas a tener otra oportunidad de comer mis galletas hechas a mano{p:0:☆}.’"""
,... Probablemente no vaya... a haber otra oportunidad.
,Lentamente extendí mi mano... hacia la ilusión del plato de galletas... y lo toqué.
,"Justo antes de que lo tocara, se volvió una nube de mariposas doradas... y desapareció en la oscuridad del estudio."
,"Las ilusiones de Ronove y {f:5:Virgilia} también desaparecieron.{n}... Sin embargo, la ilusión de Beato permaneció en el sofá, solo ella."
{f:5:Beatrice},"""... ¿Hay algo que no te satisface?"""
Ushiromiya Battler,"""... ¿De verdad tengo que decirlo?"""
{f:5:Beatrice},"""*carcajada*carcajada*carcajada*... Cuanto más difiere la nueva ""yo"" de la forma que deseabas... más te recuerda que nunca podré ser revivida otra vez... ¿no?"""
Ushiromiya Battler,"""..."""
{f:5:Beatrice},"""¡*carcajada*carcajada*! Si dejas escapar a una buena mujer, nunca tendrás una segunda oportunidad. Así que, ahora, al fin te has dado cuenta de lo buena que era~~."""
Ushiromiya Battler,"""... Cállate. Sería un alivio... el que no volvieras a aparecer."""
{f:5:Beatrice},"""Hmf..."""
,Beato se tumbó sobre el sofá y miró al techo.
,"Battler también le dio la espalda y se dirigió a la ventana... por un momento, hubo silencio."
{f:5:Beatrice},"""Creo que entiendes, pero..."""
Ushiromiya Battler,"""... Sí, entiendo."""
{f:5:Beatrice},"""La ""yo"" que anhelas... ya ha desaparecido."""
Ushiromiya Battler,"""... Lo sé... Aunque esa Beato eres tú sin lugar a dudas... es un ser diferente a tu antigua tú... y con certeza puedo decir... que nunca volverás a revivir..."""
{f:5:Beatrice},"""Mi alma, feminidad, mi chispeante personalidad, y mi espléndido carácter fueron cultivados en el milenio que viví como una bruja. A menos que alguien atraviese unos mil años idénticos, es imposible convertirse en mí. Por eso... en el momento en que decidiste crearme, mi historia personal era distinta."""
Ushiromiya Battler,"""Sí... Esa maldita {f:5:Bernkastel} ya ha garantizado que nunca revivirás..."""
{f:5:Beatrice},"""Aun así, sigues teniendo esa esperanza, ¿verdad?"""
Ushiromiya Battler,"""..."""
{f:5:Beatrice},"""¡Un día, la nueva ""yo"" tropezará y caerá de cabeza, y todos sus recuerdos del pasado serán restaurados!... Querías que pasara algo así, ¿me equivoco? ¡Ajya{0}jya{0}jya{0}jya! ¡Un argumento delirante como ese ni siquiera serviría para una novela ligera en la actualidad!"""
Ushiromiya Battler,"""... Cállate... En el pasado, tú también...  Tú también esperaste y esperaste... que recordara... y me diera cuenta..."""
{f:5:Beatrice},"""..."""
Ushiromiya Battler,"""..."""
,Entonces... ¿qué?
,¿Significa esto... que nuestra relación... es exactamente lo opuesto de lo que fue una vez?...
{f:5:Beatrice},"""... Hmf... Bueno, a veces, continué el juego creyendo que te acabarías dando cuenta y recordarías, que un milagro ocurriría."""
Ushiromiya Battler,"""... ¿Cómo era?... ¿Cómo era jugar contra mí?"""
{f:5:Beatrice},"""*carcajada*carcajada*carcajada*... Como dicen, mira dentro de tu propio corazón..."""
Ushiromiya Battler,"""..."""
,... Es difícil.
,Si tan solo no se pareciera tanto a ti... habría tenido más éxito manteniendo mi compostura.
{f:5:Beatrice},"""Bueno, haz lo que quieras. Antes, solía jugar contigo y atormentarte... Ahora es tu oportunidad de vengarte contra mí... La nueva ""yo"" solo deambulará, sin entender nada. Puedes quemarla o hervirla si te parece bien. Quizás eso despeje un viejo odio."""
Ushiromiya Battler,"""... Lo haría si fueras tú. Probablemente me haría sentir mucho mejor... Pero... esa Beato... no eres tú."""
{f:5:Beatrice},"""Si no es yo, ¿quién es?"""
Ushiromiya Battler,"""... Es alguien que se parece mucho a ti... pero no eres tú."""
{f:5:Beatrice},"""Sin embargo, no hay duda de que ella es yo."""
Ushiromiya Battler,"""... Cierto. Ella es tú... y al mismo tiempo... es una persona diferente."""
{f:5:Beatrice},"""En ese caso, la nueva ""yo"" está en una situación difícil. Se la trata como a un juguete en mi lugar... *carcajada*carcajada*, qué lamentable, en serio."""
Ushiromiya Battler,"""..."""
,Esa puede... ser la contradicción en mi interior.
,"Debido a que la nueva Beato parece una persona diferente, no puedo aceptarla."
,Aunque sé que es una persona diferente... me sigue recordando a ella.
{f:5:Beatrice},"""En ese caso... ¿por qué no piensas en ella como mi hija?"""
Ushiromiya Battler,"""... ¿Tu hija?..."""
{f:5:Beatrice},"""Ella tiene mi sangre, así que considérala una hija que se parece mucho a mí. Después de todo, ella es mi doble, pero no ha vivido mil años, así que ese título le queda bien."""
Ushiromiya Battler,"""... Es verdad..."""
{f:5:Beatrice},"""Imagina que he muerto, dejando como legado a mi hija... y que te la he encomendado a ti. ¿No será un poco más fácil pensar en cómo tratar con ella de esta forma?"""
Ushiromiya Battler,"""Ciertamente es una buena analogía... No es propia de ti."""
{f:5:Beatrice},"""No bromees. Esa mi hija. Es la niña que dejé como legado tras mi muerte... Puedes presionarla con lo mucho que nos parecemos. También puedes soltar tu odio reprimido contra ella en mi lugar."
{f:5:Beatrice},"... Puede que hacerla cargar con mis pecados y torturarla a gusto calme tus resentimientos. Si eso no se adecúa a tus gustos, puedes guiarla por el buen camino de manera que no acabe en el camino inhumano que yo he atravesado."""
{f:5:Beatrice},"""... Ella fue hecha para que se dedicase a ti desde el momento de su nacimiento. Si lo deseas, la puedes moldear en la forma que gustes... Con un milagro de mil años, hasta podría convertirse en mí."""
Ushiromiya Battler,"""... Así que, hasta podría desnudarla y arrastrarla por ahí con una cadena, como me hiciste a mí una vez."""
{f:5:Beatrice},"""*carcajada*carcajada*. Sí, a este punto, podrías humillarla mucho más..."""
Ushiromiya Battler,"""Así que... ella es... tu doble... y... tu hija... ¿No es así?"""
,"Sí, es exactamente la misma persona, la misma pieza que fue creada una vez más por la regla llamada {f:5:Beatrice}."
,"Sin embargo, como no puedo aceptarla de esa manera... podría interpretarla como la hija de Beato... y encontrar un claro indicador de cómo interactuar con ella y despejar la inseguridad de mi corazón."
,... Finalmente... yo...
, comprendo lo cruel... que fui con ella entonces...
,Mis lágrimas cayeron al suelo... y cuando las seguí con mis ojos...{n}Me di cuenta de que una tarjeta blanca había caído al suelo.
,Esa era... la tarjeta con un mensaje escrito que había adornado aquellas galletas.
,"La apresuré, diciéndole que limpie y se vaya al instante, lo cual probablemente había hecho que cayera al suelo sin que nadie se diera cuenta."
,La recogí... y leí el mensaje que había en ella.
,... Era... extremadamente corto... puro... y sincero.
,Es tan claro... que debería ser capaz de leerlo.
,... Aun así... está emborronado con lágrimas... y no puedo... ver nada...
,... El torrente de luz y sonido se disipó lentamente.
,El silenció que siguió no fue interrumpido ni siquiera por el antes presente sonido del viento y la lluvia de afuera.
,Tanto Jessica... como George... abrieron tímidamente sus ojos...
, ¿Dónde demonios... estamos?...
,Ese era un cuarto extraño que nunca antes habían visto.
,Parecía una sala de té occidental.
,... Sus muebles eran elegantes y caros.{n}Daba la sensación de que una persona solemne era dueña de la habitación.
,"Sobre la mesa se encontraba lo necesario para hacer té negro... y un tablero de ajedrez, el cual parecía estar a la mitad de un juego."
,"Sin embargo, había algo que, extrañamente, estaba fuera de lugar."
,"El patrón blanco y negro del tablero lo hacía parecer ajedrez... sin embargo, aunque parecía un juego muy similar, era otro completamente distinto que nadie conocía."
,De la misma manera en que eso parecía y no se parecía al mismo tiempo al ajedrez...
,"Los muebles de este cuarto... no, el cuarto en sí mismo, aunque a primera vista parecía una sala de té occidental... también daba la sensación de que era algo distinto..."
Ushiromiya Jessica,"""... ¿D-Donde demonios... estamos?..."""
Ushiromiya George,"""... Jessica-chan y Kanon-kun... ¿Y Shannon? ¡¿Dónde está Shannon?!..."""
Shannon,"""Estoy justo aquí, George-sama."""
Kanon,"""Y yo estoy aquí... señorita, George-sama. Nos disculpamos por traerlos a un lugar como este."""
Ushiromiya George,"""... ¿Qué se supone que está pasando?... Esto comenzó cuando Shannon sacó algo que parecía el ala de una mariposa y esa cosa comenzó a brillar..."""
Ushiromiya Jessica,"""¡L-Lo mismo me pasó a mí!... Kanon-kun sacó este broche de mariposa dorada, comenzó a brillar, y..."""
Shannon,"""Señorita, George-san, para empezar, permítannos pedir disculpas. Y, por favor, guarden la calma... Algo extraño está a punto de suceder. Esa cosa extraña probablemente nos pondrá a prueba."""
Ushiromiya George,"""¿Ponernos a prueba?... Quieres decir... ¿esa prueba de la que estabas hablando hace nada... la que debemos superar si queremos estar juntos?... ¿Es esa?"""
Ushiromiya Jessica,"""¿U-Una prueba?"""
Kanon,"""... Todavía no se lo he explicado, señorita. Mis disculpas... Pero por favor.. si sus palabras de hace un segundo eran la verdad, por favor, présteme su fuerza. Daré todo lo que tengo, así que, por favor..."""
Ushiromiya Jessica,"""... Yo... no entiendo nada de lo que está pasando... ¿Tú entiendes algo, George nii-san?"""
Ushiromiya George,"""Un poco... Estoy tan sorprendido como tú de lo que está pasando ahora. Pero si dicen que esta es una prueba ineludible y que somos esenciales para ella, tengo intención de enfrentarme a lo que se me ponga en contra."""
Ushiromiya Jessica,"""... ¿Una prueba?..."""
Shannon,"""Kanon-kun. El broche."""
Kanon,"""Sí..."""
,Los dos acercaron las dos mitades del broche de mariposa dorada roto.
,"A medida que se acercaban, la fuerza de su brillante resplandor amarillo aumentó."
Ushiromiya George,"""... Jessica-chan, me gustaría que también preparases tu corazón. Yo ya estoy preparado."""
Ushiromiya Jessica,"""¡¿Q-Qué quieres decir?!... ¡No entiendo nada! ¡¿Qué demonios está pasando?!..."""
Ushiromiya George,"""Es una prueba. Una prueba para una pareja de amantes."""
Ushiromiya Jessica,"""¿E-Eeeh?!..."""
,George soltó estas palabras embarazosas con facilidad y rapidez.
,"Era una frase tan cursi que Jessica no pudo evitar sonrojarse... pero la expresión seria, casi sombría, de George hizo que se pusiera tensa..."
,Shannon y Kanon estaban igual de serios.
,"... Con un brillo en sus ojos, como si estuvieran formando parte de un duelo sagrado, los dos juntaron las alas de la mariposa dorada."
,"Entonces, las alas que sostenían se volvieron un único broche... y este recuperó su poder mágico."
,Una luz aún más intensa llenó la habitación... y la escena fue grabada a fuego en las retinas de todos los presentes... mientras el broche se hacía añicos y dos cosas brillantes salían volando de él...
,"""¡Las personas viven por el bien del amor! ¡Sí, este mundo es amor en sí mismo!"""
,"""Oh, ¡qué grande es el poder del amor!... ¡¡El amor es todo!!"""
,"De repente, las voces de dos personas desconocidas resonaron."
,¿Qué fue eso? ¿Quiénes eran?...
,George y Jessica abrieron nerviosamente sus ojos...
