Speaker,Spanish (ES)
Ushiromiya Rudolf,"""... Aneki lamentó haber nacido mujer. Probablemente ella no podía perdonar a Aniki por ser el sucesor solo porque es un hombre. Así que ella siempre solía alardear que era superior a él en todos los aspectos ante papá."""
Ushiromiya Hideyoshi,"""Padre es una persona chapada a la antigua. Sus valores discriminan entre hombres y mujeres. ¿Crees que a padre le desagradaba un poco Eva, ya que a ella le gusta hacerse notar?..."""
Ushiromiya Rudolf,"""..."""
Ushiromiya Krauss,"""¿No crees que la educación de las mujeres es como el azúcar en el té negro? Sin él, es insípido, pero en exceso arruina el té."""
,"... Ya que todavía se puede tomar té negro sin azúcar, era casi lo mismo como decir que la educación es innecesaria para una mujer."
,Esas palabras exasperantes eran las que mi hermano mayor había usado contra mí cuando estaba desesperada porque quería ir a la universidad y padre me lo negaba.
,Yo había protestado diciendo que ir a la universidad era esencial para adquirir la educación y una dignidad apropiada como hija mayor de la familia Ushiromiya.
,"Pero las respuestas que recibí de mi padre y de mi hermano fueron, en resumen, exactamente las mismas."
,"""Qué mujer más presuntuosa."""
,"Desde el momento en que nací dentro de la familia Ushiromiya, no me había tomado ese nombre a la ligera ni una sola vez. Y además, tampoco había tomado a la ligera el nombre de padre, Ushiromiya Kinzo."
,"Era una antigua familia con una larga historia, pero había perdido toda su riqueza y sus negocios en el Gran Terremoto de Kanto, y estuvo a punto de arruinarse durante un tiempo. Entonces padre, con su ingenioso talento, había tomado el control, e hizo que la familia reviviera aún más grandiosa de lo que había sido antes."
,Yo no había olvidado ni por un momento lo que significaba ser la hija de aquel gran Ushiromiya Kinzo.
,"Por eso, siempre me he esforzado por ser digna de ese nombre."
,Una dignidad merecedora de la familia Ushiromiya. Educación. Modales. Y liderazgo.
,"Aunque estaba lejos de alcanzar el nivel de padre, profundicé mis conocimientos de economía y finanzas, e intenté superarme para poder ayudarle en cualquier momento."
,"... Sin embargo, al final, nunca llegó un momento en que padre reconociera mis esfuerzos."
,"Para padre, una mujer solo está destinada a apoyar a un hombre, y no se le permitía nada más que eso."
,Me pregunto cuándo fue que entendí eso.{n}Probablemente lo entendí desde que era una niña.
,"... Pero para verdaderamente comprender eso, tuve que esperar hasta haberme hecho mayor."
,"Comparado con mi propio esfuerzo, no se podría decir que Krauss, mi hermano dos años mayor, se haya esforzado en ser merecedor del apellido Ushiromiya."
,"Desde que éramos pequeños, mi hermano decía que era natural que él fuera el sucesor de padre, tan solo porque había nacido hombre."
,"... Él insistía con eso, como si fuera una brecha absoluta entre nosotros."
,"Yo no podía soportarlo. Aunque siempre saqué mejores notas que mi hermano, aunque llegué a ser delegada de mi clase, mientras que él estaba estancado como subdelegado de su clase, aun así, mi hermano fue considerado la persona adecuada para ser el sucesor de la familia Ushiromiya, por el simple hecho de ser hombre."
,"Por supuesto, la discriminación de género era algo impune en esos días.{n}No, incluso se consideraba una virtud en aquellos días."
,"Hubo un tiempo en que se menospreciaba a las mujeres y se decía que cuando una mujer nace, debe obedecer a sus padres; cuando se casa, debe obedecer a su marido; y cuando envejece, debe obedecer a sus hijos."
,"Yo quería acabar con esa forma de pensar.{n}Inocentemente, seguí intentando demostrar que yo era la más apta."
,"... Sin embargo, al final me di cuenta de que todos mis esfuerzos estaban condenados al fracaso desde el principio."
Ushiromiya Krauss,"""¿No crees que la educación de las mujeres es como el azúcar en el té negro? Sin él, es insípido, pero en exceso arruina el té."""
Ushiromiya Eva,"""... ¿Qué quieres decir con eso, Nii-san?"""
Ushiromiya Krauss,"""De la misma manera que hay cosas que solo pueden hacer los hombres, también hay cosas que solo pueden hacer las mujeres, ¿no? Pienso que cosas como parir hijos, criarlos y apoyar al marido solo pueden hacerlas las mujeres."""
Ushiromiya Eva,"""¿Intentas decir que no es necesario que una mujer haga cosas como trabajar y estudiar?"""
Ushiromiya Krauss,"""Yo no sería capaz de decir eso. Es cansino hablar con mujeres sin estudios. Sin embargo, las mujeres demasiado inteligentes son aún más cansinas. Pienso que una mujer como tú, que actúa tan violentamente, causaría muchos problemas a su futuro esposo."""
Ushiromiya Eva,"""¿Intentas decir que una mujer debe casarse y permanecer a la sombra de su marido? ¡Eso no te incumbe para nada!"""
Ushiromiya Krauss,"""Te admiro como mi hermana pequeña por sentir que debes respetar a padre y convertirte en una hija apropiada para él... Incluso yo soy capaz de respetar eso."""
Ushiromiya Eva,"""Qué desagradable. ¿Por qué tan formal de repente? Tú nunca has hablado de esa forma. ¿Acaso ya estás pretendiendo que eres el líder?"""
Ushiromiya Krauss,"""Fue decidido que yo sucedería al líder desde el principio. Y aun así, pareces estar convencida de que puedes suceder el liderazgo, y has estado haciendo intentos inútiles e imprudentes para lograrlo."""
Ushiromiya Eva,"""¡¿Intentos imprudentes, dices?!... ¡¿De verdad es tan extraño que diga que quiero ir a la universidad?!"""
Ushiromiya Krauss,"""Sí, es extraño. De hecho, eres la hija mayor de la gloriosa familia Ushiromiya. Eventualmente, cargarás con la responsabilidad del emblema familiar, y te casarás con la pareja que sea más valiosa para padre."""
Ushiromiya Krauss,"""... Sin embargo, lo que se te exigirá en ese momento no es un exceso de conocimiento. Si no sentimientos gentiles para cuidar de tu esposo, habilidad en los quehaceres domésticos y un comportamiento humilde para apoyar al hombre de la casa. Tú careces completamente de todas esas cosas. Al final, ¿eres realmente apropiada para ser una hija de la familia Ushiromiya?"""
Ushiromiya Eva,"""¡No tengo intención de ser una hija recluida! ¡Solo quiero convertirme en alguien lo suficientemente buena para poder ayudar a padre con su trabajo!"""
Ushiromiya Krauss,"""En ese caso, ¿no deberías aspirar a ser una hija digna de la familia Ushiromiya?... ¿Qué pasa contigo? Aun a esta edad, sigues comportándote como un hombre, eres descuidada con las tareas domésticas y la cocina, y nunca te maquillas para complacer a los hombres. Recientemente he oído que incluso has estado aprendiendo lucha."""
Ushiromiya Eva,"""¡¡Q-Qué grosero!! No es lucha, son artes marciales y son el entrenamiento perfecto para la mente. ¡¡Y en el debido momento, puedo comportarme muy bien como una mujer!! ¿Qué tratas de decir? ¡¿Que las mujeres deben ser esclavas que trabajan para los hombres, y que no tienen porque salir de casa, eso es lo que tratas de decir?!"""
Ushiromiya Krauss,"""No es elegante admitir eso, pero para corregirte, creo que es necesario utilizar unas cuantas palabras desagradables. Así que déjame decírtelo claramente. Las mujeres existen para servir a los hombres. Y los hombres existen para mantener a las mujeres. El trabajo de una mujer es cubrirle las espaldas a un hombre, cuidarle su casa y criar a sus hijos."""
Ushiromiya Krauss,"""Normalmente, no hace falta decirles eso para que se den cuenta. Ellas se dan cuenta por sí solas. Pero no importa cuán mayor te hagas, no te has dado cuenta de eso por ti misma. Así que, como tu hermano, te aclararé ese malentendido antes de que salgas de esta casa a la sociedad. Deberías agradecérmelo."""
Ushiromiya Eva,"""¡¡E-Eso es un insulto a todas las mujeres!!... ¡¡No, espera, yo nunca me he considerado una mujer, nunca he dependido de nadie por ser mujer!!"""
Ushiromiya Eva,"""¡¿En qué soy inferior a ti, Nii-san?! ¡¡En calificaciones, en méritos, soy mejor que tú en todo, ¿cómo puedes menospreciarme si tú no tienes nada que yo no tenga, excepto ser hombre?!!"""
Ushiromiya Krauss,"""Se trata de conocer tu lugar. Día tras día, he sido criado con el fin de estar preparado para ser el próximo líder. En el futuro, eso sin duda será esencial. Pero tú caso es diferente. A pesar de que te casarás y perderás el apellido Ushiromiya, continúas viendo esta ilusión que no necesitas ver."""
Ushiromiya Krauss,"""... ¿Por qué te molesta tanto? Aunque hubieras nacido hombre, no serías tú quien sucedería al líder. ¿Qué es lo que te molesta tanto como para seguir atacándome?"""
Ushiromiya Eva,"""¡¿Qué es lo que tanto me molesta, dices?! ¡Nii-san, tú siempre, siempre, siempre siempre siempre...! ¡¡Te autoproclamas como el sucesor, me menosprecias, y a pesar de eso... urrrrrrrgggggggggg!!"""
,"¡¿Qué es lo que tanto me molesta, dices?!"
,"Un millón de rencores, resentimientos y humillaciones que nunca olvidaré pasaron por mi mente."
,"Y todos ellos se agolparon a la vez, saliendo de mi garganta como nada más que un vergonzoso gemido."
Ushiromiya Kinzo,"""... ¿Qué es todo este ruido? Dios no es el único que valora el silencio."""
Ushiromiya Krauss,"""Padre."""
Ushiromiya Eva,"""¡Padre!"""
,Nuestra pelea de hermanos probablemente fue oída.{n}Padre entró con una expresión claramente disgustada.
Ushiromiya Kinzo,"""Krauss. ¿Estás peleando con tus hermanos otra vez? ¿Por qué no tienes la dignidad de liderar a tus hermanos? ¡Qué vergüenza! ¡Eres un chiste como hijo mayor!"""
,"En un instante, él golpeó la cara de Krauss."
,"... Yo me preparé para que me golpeara de la misma manera, pero no lo hizo."
Ushiromiya Krauss,"""M-Mis disculpas, padre."""
Ushiromiya Kinzo,"""Dignidad no es lo único que te falta. Hay muchas cosas más. ¡Eres inmaduro en todo sentido! ¡Y aun así, finges ser un adulto! ¡Date cuenta de que aún son cien años demasiado pronto para que puedas hablar así, y dedícate a tus estudios! ¡No me hagas lamentar más la incompetencia de mi hijo!..."""
Ushiromiya Krauss,"""Sí. Seguiré esforzándome para llegar a ser una persona digna de sucederle, padre..."""
,Era como si esas palabras fueran dirigidas a mí.
,"Incluso cuando padre le gritaba, él seguía fanfarroneando sobre lo especial que era, fanfarroneando de que él era el sucesor."
,"Simplemente no podía soportarlo, y finalmente dije lo que pensaba."
,A pesar de que sabía que esto era inapropiado para un miembro de la familia Ushiromiya.
Ushiromiya Eva,"""¡¡Padre...!! ¡¡Por favor, dígame, ¿en qué soy inferior?!! ¡Hasta hoy me he esforzado tanto y he estudiado tanto para convertirme en una persona que no avergonzara tu nombre!..."""
Ushiromiya Eva,"""¡Por favor, dígame, ¿de qué manera soy inferior?!... ¡¡¿Cómo puedo mejorar para que me aceptes?!!..."""
Ushiromiya Kinzo,"""¡¡¿Aún sigues con eso?!! ¿Cuántas veces tengo que decírtelo? ¡No tengo ninguna expectativa para ti! ¡¡Una mujer solamente debería aprender a cocinar y a coser, como una mujer!! ¡Tú no estás preparada en absoluto como mujer! ¡¡No puedo percibir nada de la disposición necesaria para servir a un hombre, ni el espíritu para dedicarse a un hombre!!"""
Ushiromiya Kinzo,"""¡¿De qué sirves como mujer?! ¡¡Date cuenta de que eres una hija de la familia Ushiromiya!! ¡Lo único que quieres aprender es a actuar como un hombre! ¡¡Tu deber no es actuar como Krauss!! ¡¡¿Al menos entiendes cuál es tu deber?!!"""
Ushiromiya Eva,"""C-Como miembro de la familia Ushiromiya, no debo avergonzar tu no—"""
Ushiromiya Kinzo,"""¡¡Ahí está, ahí es dónde te equivocas!! ¡Tu deber es casarte, y traerme a un hombre que me sea provechoso! ¡Y después, dedicarte a tu esposo, ser fructífera y multiplicarte! ¡¡Ser una buena esposa que lleve orgullo a la familia de tu esposo!!"""
Ushiromiya Kinzo,"""¿Qué puedes hacer tú para complacer a un hombre? ¿Crees que puedes hacer té? ¿Tienes talento para cocinar? ¡¡Tú no tienes nada!!"""
Ushiromiya Kinzo,"""¡¡Todo lo que has hecho es intentar actuar como Krauss!! ¡Krauss será el sucesor de la familia Ushiromiya! ¡¡Si eso te molesta, entonces me estás desobedeciendo!!"""
Ushiromiya Kinzo,"""¡¡¡¿Estás diciendo que ni siquiera escuchas lo que te digo, a pesar de ser mi hija?!!! ¡¡Largo!! ¡¡Estás desheredada!! ¡¡No dejaré que uses el apellido Ushiromiya!! ¡¡Desheredada desheredada!! ¡¡Uuug, *toser*toser*!!"""
Ushiromiya Krauss,"""Padre, resiste. Por favor, tranquilízate. Genji-san, ¿podrías traer un poco de agua?"""
Ronoue Genji,"""... Sí. Inmediatamente."""
Ushiromiya Krauss,"""Eva, vete de aquí. Él no lo dice en serio. Yo lo calmaré."""
Ushiromiya Kinzo,"""¡¡*toser*, *toser*toser*!! ¡¡Desheredada, si no me haces caso, estás desheredada!! ¡¡*toser**toser*, uug, *toser**toser*!!"""
,"Mientras padre luchaba contra un ataque de tos, mi hermano le palmeaba la espalda."
,... Como si eso fuera naturalmente su deber.{n}Me resultaba muy molesto dejar que monopolizara ese deber.
,"Si me acercara imprudentemente a padre, probablemente sería golpeada."
,"... Sin embargo, traté de acercarme temerariamente a la espalda de padre."
,Genji se interpuso...
Ronoue Genji,"""... Eva-sama, probablemente sería mejor que se retire por el momento. El amo no está de buen humor hoy."""
Ushiromiya Eva,"""P-Pero..."""
Ushiromiya Kinzo,"""¡¡*toser*toser*!!"""
Ushiromiya Kinzo,"""¡¿Por qué mis hijos son tan incompetentes?! ¡¡Krauss carece de dignidad y Eva no deja de ser una marimacho testaruda!! ¡No tengo un hijo varón, ni tampoco una hija mujer!"""
Ushiromiya Kinzo,"""¡¿En qué me equivoqué al criarlos?! ¡¡¿Por qué, cuándo, dónde y cómo me equivoqué, Genji?!!"""
Ronoue Genji,"""... Amo, usted no ha hecho nada malo. Krauss-sama se ha convertido en un hijo robusto, y Eva-sama en una hija encantadora. Usted no ha cometido ningún error..."""
Ushiromiya Kinzo,"""¡¡¿Cómo puedes decir eso?!! ¡¡¿Qué tiene {i:ella} de encantadora?!! ¡¡Lejos de ser una dama, siempre actúa como un hombre!! ¡¡*toser*toser*toser*!! ¡¡Desheredada, desheredadaaa!! ¡¡*toser*toser*!!"""
Ushiromiya Krauss,"""Padre, eso es lo que siempre le digo. Eva ha prometido que cambiaría su actitud y actuaría más como una dama. ¿No podrías reconsiderarlo?"""
Ushiromiya Kinzo,"""¡¡¿Quién es una dama?!! ¡¡*toser*toser*!! Desheredada, desheredada... ¡*toser*toser*, uugg, *toser*toser*!"""
,Vete rápido y me encargaré de esto por ti.
,Krauss me dijo eso con su mirada...
,"... ¿Había tomado el camino equivocado, tal como decían padre y mi hermano?"
,Ellos tenían razón en que nunca había estudiado cómo ser una dama.{n}... Todo lo que he aprendido ha sido porque esperaba poder ayudar a padre algún día.
,"... Espera, ¿fue ese realmente el motivo?"
,"¿Acaso no he tenido siempre una creciente rivalidad con mi hermano, con el que me llevaba mal desde niña, y solo estaba intentando aprovecharme de él al robarle su posición como sucesor del líder?"
,Mi hermano siempre me decía que los hombres deben ser varoniles y las mujeres femeninas.
,"Yo era una víctima de una discriminación irracional a causa de mi sexo, algo con lo que nací y contra lo que no podía hacer nada."
,"Me había resistido, empeñándome en estudiar hasta el día de hoy para poder demostrar que no era inferior, sin importar que fuera mujer."
,"... En ese caso, ¿no era la base de mi amor por aprender un simple y aburrido complejo de inferioridad hacia mi hermano?"
,Padre esperaba que yo fuera una dama con la que pudiera estar en público sin sentirse avergonzado.
,... ¿Había traicionado esa expectativa y obtenido calificaciones para intimidar a mi hermano solamente para desahogar ese resentimiento reprimido de mi infancia?...
,"""No, no es así. Me prometiste que me convertiría en la sucesora de la familia Ushiromiya."""
Ushiromiya Eva,"""... Tú..."""
,"Quien me susurraba... era la yo de mis días de juventud, que había nacido en mi corazón el día en que juré eso."
,"... Así es. ""Ella"" era mi única aliada."
,"Siempre que sufría, siempre que sentía que no podía más, ella aparecía silenciosamente y se convertía en mi aliada."
,"Siempre que me encontraba en situaciones complicadas que me daban bastantes problemas, ella aparecía y me apoyaba."
,"A medida que crecía y olvidaba mi época de niña, también empezaba a olvidar mis conversaciones con ""ella""..."
,"""Yo, Ushiromiya Eva, Con certeza me convertiré en la líder de la familia Ushiromiya. Y triunfaré ante ese irritante y arrogante Krauss. Ese día, prometimos hacer juntas todo lo posible para conseguirlo."""
Ushiromiya Eva,"""... Así es. Lo prometimos. Yo me convertiría en la sucesora."""
,"Aquel día, cuando estaba sumida en la tristeza y me preguntaba por qué estaba viva, tú apareciste dentro de mí, y me prestaste tu fuerza."
Ushiromiya Eva,"""... Yo quería que padre me aceptara. Quería aprovecharme de mi hermano. Creía que, si era capaz de hacerlo, podría separarme para siempre de esa miserable parte de mí."""
,"En aquel entonces, creía que mi único propósito en la vida era ser menospreciada por mi hermano."
,"... Me resulta doloroso el tan solo recordar aquellos días.{n}La herida, el agujero que se abrió en mi corazón..."
,"""Ella"" me enseñó cómo cerrar esa herida..."
,"Cambiar mi rabia por esfuerzo y superarme a mí misma, convertirme en una persona más digna de ser el líder de lo que era Krauss, y triunfar sobre él haciendo que padre me acepte, esa sería la venganza perfecta."
,Más o menos yo ya sabía que una mujer no podría suceder al líder.
,"Pero si yo llegara a ser tan superior como para cambiar eso, entonces seguramente incluso padre me elegiría para ser su sucesora."
,"Si eso pasara, entonces yo podría tener la mejor y más perfecta venganza contra mi hermano, quien siempre actuaba como si fuera completamente natural para él suceder al líder..."
,"""Cierto. Si lo logramos, las heridas de nuestro corazón sanarán. Nos prometimos que haríamos todo lo posible para que ese día llegara."""
,"""Y aun así, ¿estás rompiendo esa promesa? Escoria. Cobarde. Por qué tan solo no te das por vencida y mueres..."""
,"Aunque tiene la apariencia de mi yo joven, sigue siendo otra parte de mí. Y ya que ella era yo, tenía una lengua afilada."
Ushiromiya Eva,"""... Me enfurece mucho escuchar eso de mí misma. Tú no tienes derecho a hablar de mí de esa manera."""
,"""Entonces usemos esa ira y aprendamos de ella. Convertir la ira en poder es mi magia. Te he salvado de varios apuros con ese poder, y te permití lograr cosas que deberían haber sido imposibles para ti. Mientras tengas mi magia, no hay nada que no puedas hacer."""
Ushiromiya Eva,"""... Así es. La ira siempre ha sido mi principal motivación. Me pregunto cuándo fue que olvidé eso..."""
,"""Si te has vuelto a acordar de mí, esa magia vuelve a ser nuestra una vez más. Vamos, convirtamos esa ira en poder, y esforcémonos en nuestros estudios aún más, ¿de acuerdo? Estoy segura de que aún nos queda mucho por estudiar."""
,"""Vayamos a la universidad, estudiemos más y más, saquemos notas excelentes y arrinconemos a Krauss."""
,"""Ese tipo dice que no somos nada, pero estoy segura de que en el fondo se siente bastante acorralado. Si tan solo aprendiera su lugar y muriera. Si lo hiciera, podríamos convertirnos en la líder. Rudolf tendrá la amabilidad de negarse. Ese niño no puede contra nosotras."""
Ushiromiya Eva,"""... Detente. Incluso si estudiase más, padre seguiría sin aceptarme."""
,"""¿Por qué?..."""
Ushiromiya Eva,"""Padre me dijo que debo ser femenina... Por mucho que lo intente, mientras sea mujer, incluso si hubiera nacido antes que Nii-san, Padre no me pasaría el liderazgo..."""
Ushiromiya Eva,"""Por mucho que me esfuerce, no puedo convertirme en nada más que una mujer. No seré aceptada. No podré superar a Nii-san, quien ni siquiera se esfuerza. Siempre seré menospreciada..."""
,"""... Padre y Krauss son la peor clase de supremacistas masculinos. Si tan solo murieran."""
,... Ella maldecía en mi lugar.
,"Palabras que no podría decir descuidadamente, ella las diría por mí."
,"... Aunque sabía que ella era simplemente otra parte de mí dentro de mi mente, sentí que era la única aliada que tenía que simpatizaba conmigo."
,"Sin embargo, aunque la simpatía podría calmar un poco mi corazón, no haría nada para mejorar mi situación actual. Al final, ella solo podía consolarme cuando yo estaba abatida por la realidad, y durante el tiempo que necesitara para aceptarla."
Ushiromiya Eva,"""... Gracias. Es suficiente. Ahora que estamos en esto, me convertiré en una dama tan maravillosa que padre se sorprenderá... Encontraré a un hombre excelente con el que Nii-san ni siquiera podrá compararse..."""
,"""No puedes hacer eso."""
Ushiromiya Eva,"""..."""
,"""Ella"" rechazó mis tímidos pensamientos."
,"... Yo sé por qué.{n}Porque ""ella"" es yo, sé el porqué."
,"""Padre dice, o al menos lo dice {i:por ahora}, que no dejará que una mujer suceda al líder. Pero eso no ha sido nada más que una regla que padre decidió. Ya que padre lo decidió, él puede abolirlo."""
,"""... Los pensamientos de las personas pueden cambiar muchas más veces que los granos de arena de una playa. Incluso si nosotras no llegamos a probar que Krauss es un estúpido, eventualmente padre se dará cuenta él mismo."""
,"""... En ese momento, el ridículo muro que separa al hombre de la mujer será derribado por padre, quien fue el que lo construyó en primer lugar. Ese día seguramente llegará."""
Ushiromiya Eva,"""... ¿Cómo puedes estar tan segura?"""
,"""Porque esa es mi... magia."""
Ushiromiya Eva,"""..."""
,"""Si eres capaz de creer en ella, esta magia seguramente creará un milagro. La base de mi magia no es nada más que tu corazón creyente."""
Ushiromiya Eva,"""..."""
,"Si puedo usar esa magia, entonces seguro que, hasta el día de mi muerte, nunca tendré que dudar de que algún día llegaré a ser la líder."
,... Pero no sé si eso es lo correcto para Ushiromiya Eva...
,"¿No debería aspirar a convertirme en el tipo de dama que espera padre, alguien a quien pueda presentar a la sociedad y presumir de ella?"
,"Tal vez padre podría tener una mejor impresión de mí si yo renaciera. Tal vez mi hermano podría encontrar su propio estilo de vida, y yo el mío."
,"Además, no puedo imaginar que padre, tan terco como es, permita no solo que una mujer suceda al líder, sino también obviar a mi hermano mayor y seleccionarme para el liderazgo."
,"""... ¿No puedes creer?"""
Ushiromiya Eva,"""U‐Um, yo... solo pensaba... Tal vez no pueda suceder al líder, pero... como mujer, puedo tener un hijo. Y Nii-san aún no está comprometido."""
Ushiromiya Eva,"""... Si Nii-san no consigue tener hijos, y yo sí, ¿entonces el siguiente en suceder al líder después de Nii-san no sería mi hijo? ¿No sería eso lo mismo que robarle el liderazgo a Nii-san?"""
,"""... ¿Hablas en serio?"""
Ushiromiya Eva,"""S-Sí. Hablo en serio. Será muy triste desperdiciar la determinación de mis años de juventud. Traicionarte me dolerá en el alma, mi yo joven. ¡Pero esta forma es la más realista!..."""
,"En ese momento, mi cuerpo cambió y dejé de ser la de entonces para ser la de ahora: una ""esposa"" y una ""madre""."
,"Sí... esto es un ""sueño"". Aun así, ""ella"" seguía poseyendo la misma ambición y el mismo deseo de siempre, y replicó, con una expresión que mostraba un claro disgusto por este cambio."
,"""¿Te estás deshaciendo de tus sueños? ¿E incluso te estás deshaciendo de mí?"""
Ushiromiya Eva,"""No me estoy deshaciendo de nada. Es solo que me he convertido en una adulta, y ha llegado el momento de que tomemos caminos separados."""
,"""Así es. Ya te has convertido en una adulta. Incluso has olvidado cómo usar magia. Ahora eres madre de un niño. Has olvidado la magia que puede conceder tus propios sueños, y ahora estás proyectando esos sueños sobre tu hijo."""
,"""... A pesar de que padre y Krauss arruinaron tanto tu vida, ahora tú intentas imponer tus sueños a tu hijo y arruinar su vida también. ¿De eso se trata ser adulto?"""
Ushiromiya Eva,"""¡G‐George es mi orgullo y alegría, un hijo que no me avergonzará vaya donde vaya!... ¡El sueño que no se me concedió a mí puede que se le conceda a George!... Las calificaciones y el comportamiento de Jessica no son para nada buenos. ¡Y es una mujer! ¡Si tan solo Jessica diese un paso al costado, George podría convertirse en el sucesor!..."""
,Decir eso fue bastante doloroso.
,¿No solo estoy imponiendo mis remordimientos en George?
,No tengo ningún derecho a menospreciar a Jessica. Y atacarla con las mismas palabras que me habían causado tanto sufrimiento es tan horrible...
,... Entiendo. Ya lo entiendo...
,Querer triunfar sobre mi hermano no era más que mi venganza personal.{n}No debo utilizar a George para eso...
Ushiromiya Eva,"""... Por eso me vengaré yo misma. Tengo un plan para conseguir parte del dinero de Nii-san, con Rudolf y Rosa como aliados. Seguramente podré vengarme de él. Quiero decir, no hay duda de que Nii-san está malversando los fondos de padre..."""
,"""... Qué plan más aburrido. ¿Por que tan solo no te das por vencida y lloras hasta dormir?..."""
Ushiromiya Eva,"""..."""
,"""Nos convertiremos en la líder de la familia Ushiromiya. No confundas este sueño con otra cosa. Así que tienes que creer en mí para que puedas conseguirlo. Cree en mi magia."""
Ushiromiya Eva,"""... Si yo creyese, ¿tendría poder la magia?"""
,"""Sí. Mi magia puede conceder cualquier deseo."""
