Speaker,Spanish (ES)
,"Me encogí de hombros, sorprendido.{n}... Pero fui consciente de aquello."
,"Se había dado cuenta del desprecio que sentí cuando escuché la turbulenta discusión de nuestros padres, y estaba intentando cambiar mi estado de humor."
,... Por lo menos me había hecho sentir lo suficientemente bien como para soltar insultos.
,"... No era mi verdadera madre, así que nunca me apetecía llamarla mamá."
,"... Pero me hacía pensar ""es una auténtica adulta""."
Ushiromiya Rudolf,"""Oigan, mocosos, así que aquí estaban. Kyrie, realmente te llevó mucho tiempo arreglar tu maquillaje, ¿no? A partir de ahora, creo que también yo empezaré a llevarlo."""
Ushiromiya Kyrie,"""Lo siento. El maquillaje de una mujer lleva mucho tiempo... ¿Entonces? ¿Cómo ha ido la discusión sin mí?"""
Ushiromiya Battler,"""Jejeje, seguro que era totalmente pacífica y armoniosa."""
,Kyrie‐san me dio un codazo en mi punto débil bajo el brazo.
Ushiromiya Rudolf,"""... Decidimos que sería mejor tomarnos un descanso para tranquilizarnos un poco. Parece que durará toda la noche. Me dan ganas de llorar."""
,"Su forma de hablar no había cambiado, pero no podía esconder del todo su fatiga."
,"... No puedo decir que sintiera compasión, pero estaba lamentable comparado con su yo normal y enérgico."
Ushiromiya Rudolf,"""Como sea, esta lluvia es horrible. No quiero volver a la casa de huéspedes. Parece que Natsuhi nee‐san ha hecho preparaciones para que podamos pasar la noche aquí, en la mansión. ¿Qué hacemos?"""
Ushiromiya Kyrie,"""... No necesitamos pensar en ello hasta haber acabado, ¿verdad? Si te quedas sin la energía suficiente para volver a nuestra habitación, podemos dejar que cuiden de nosotros."""
Ushiromiya Rudolf,"""Cierto. Podemos pensar en ello luego... ¿Y tú, Battler?"""
Ushiromiya Battler,"""Si me quedara, tan solo estorbaría. Estaría bien volver allí."""
Ushiromiya Rudolf,"""... Ya veo. ¿Volverás pronto?"""
Ushiromiya Battler,"""No sé. Me sentiría aislado volviendo yo solo. Reuniré a todos los primos y nos iremos."""
Ushiromiya Rudolf,"""Sí. Eso estaría bien... Entonces, Battler. No dormirás tan fácilmente esta noche, ¿no?"""
Ushiromiya Battler,"""Sí, me quedaré hablando con mis primos. Siento que estaremos despiertos toda la noche. ¿Hay algún problema con eso?"""
Ushiromiya Rudolf,"""... Ya veo. Si para cuando la discusión se haya acabado... sigues despierto, quiero que tengamos una pequeña charla familiar."""
Ushiromiya Battler,"""... ¿Una qué? No parece algo típico de ti."""
,"Por lo visto, Kyrie‐san pensaba lo mismo.{n}""¿De qué estás hablando?"", le preguntó en voz baja."
,"... Como sea, parecía que Kyrie‐san tampoco tenía idea de qué estaba hablando papá."
Ushiromiya Rudolf,"""... También quiero hablarlo contigo, Kyrie... Se los diré luego, así que no pregunten ahora. Por favor."""
Ushiromiya Kyrie,"""¿...?"""
,No creo que nadie ignore tanto a su familia como este viejo bastardo...
, Y la misma persona nos pedía que tuviéramos una charla familiar.{n}... Tanto Kyrie‐san como yo nos quedamos boquiabiertos.
Ushiromiya Rudolf,"""No pongan esas caras de miedo. Yo debería ser el asustado... En cualquier caso..."""
,"En ese momento, se tragó sus palabras por un instante."
,... No era típico de él dejar tanto las cosas al suspenso.
Ushiromiya Battler,"""... Me estás asustando, papá. Toda la familia está reunida aquí ahora mismo. No lo exageres tanto y suéltalo."""
Ushiromiya Rudolf,"""... Es probable que... sea asesinado... esta noche."""
,Un trueno provocó un fuerte estrépito.{n}Debió caer muy cerca.
,"La expresión de papá, iluminada por el relámpago, se me grabó en los ojos."
,"... El rostro de papá, que siempre parecía tan seguro de sí mismo, y siempre llevaba una expresión burlesca, estaba extrañamente débil por algún motivo que no puedo explicar..."
, Estaba tan agotado que parecía alguien diferente.
Ushiromiya Battler,"""¡¿Q‐Qué?!... ¡¿De qué estás hablando? No pareces el de siempre!"""
Ushiromiya Kyrie,"""*risita*. Estoy de acuerdo. ¿Qué ha ocurrido? Pareces tan tímido de repente. No es típico de ti."""
Ushiromiya Rudolf,"""... Voy a arreglar mi maquillaje. No me sigan."""
,Papá se dio la vuelta débilmente.
,"... Tras eso, Kyrie‐san y yo nos quedamos solos, todavía boquiabiertos."
Ushiromiya Battler,"""¿Qué demonios?... ¿Esta noche será {i:asesinado}?"""
Ushiromiya Battler,"""¿No creerás que esa misteriosa carta lo haya asustado? ¿No habrá estado viendo demasiadas películas de asesinatos en serie?"""
Ushiromiya Kyrie,"""... Mmmm."""
,"Kyrie‐san no contestó a mis alegres palabras, y se quedó ensimismada mirando cómo desaparecía la espalda de mi padre..."
Ushiromiya Kyrie,"""... Battler‐kun, cuando le dijiste a Rudolf‐san que dijera algo, se fue sin decirnos nada. Aunque aseguró que tenía algo que decirnos a todos, no te respondió. ¿Por qué?... Da vuelta al tablero... ¿Y qué ves cuando lo haces?"""
Ushiromiya Battler,"""Está la contradicción de que decía que quería hablar pero no podía... Espera, ¿puedes ver algo desde la perspectiva de mi padre?"""
Ushiromiya Kyrie,"""... *risita*. Sí, puedo ver algo. Quiere hablarnos de algo. Pero... no tiene el valor para sacar el tema. Lo que quiere decir es ""En ese caso, síganme y hablen conmigo, pregúntenme sobre ello"". Cuando dijo ""No me sigan"", quería decir lo contrario. Quería decir ""Síganme y obliguenme a responder..."" En serio, que niño más mimado."""
Ushiromiya Battler,"""¡¿Quéééé?! ¡¿Realmente puedes razonarlo de esa forma?! E‐Es ridículo."""
Ushiromiya Kyrie,"""Jejeje, ¿pueden los grandes detectives deducir las emociones y sentimientos entre hombres y mujeres? No pueden, ¿verdad? Descubrir los sentimientos del sexo opuesto es un arte mucho más avanzado que exponer los trucos de un complejo crimen. Si me lo preguntas, te diré que las novelas de romance tienen misterios mucho más profundos que las mejores novelas de misterio."""
Ushiromiya Battler,"""E-Entiendo. Así que es así..."""
Ushiromiya Kyrie,"""Estaré junto a ese chiquillo mimado... Normalmente le encanta fanfarronear, pero esta noche está muy agotado por tan acalorada discusión. Supongo que quiere a alguien en quién apoyarse en este momento. Y responder a esa necesidad es el deber de su pareja."""
Ushiromiya Battler,"""Jaa. Suena apasionado. Entonces dejaré a ese viejo bastardo en tus manos."""
Ushiromiya Kyrie,"""Sí, déjamelo a mí."""
,Llamé a Kyrie‐san cuando esta ya estaba marchándose.
Ushiromiya Kyrie,"""... ¿Eh? ¿Qué?"""
Ushiromiya Battler,"""Um, quería darte las gracias. Gracias a ti, me he animado bastante."""
Ushiromiya Kyrie,"""Eso es bueno. La comunicación es importante."""
,"Tras responder con un guiño, Kyrie‐san persiguió a papá..."
,"Natsuhi estaba en el pasillo escasamente iluminado.{n}De vez en cuando, sonaba el estrépito de un trueno, pero esto no tenía efecto alguno en la expresión de Natsuhi."
,... Tenía el rostro de una persona completamente agotada.
,La discusión que acababa de ocurrir entre los familiares en el comedor seguía repitiéndose en su cabeza...
,"{f:5:Beatrice} había proclamado que además del oro, toda la herencia de la familia Ushiromiya sería entregada a quien resolviera el acertijo."
,"... En otras palabras, quería minar la absoluta seguridad de que Krauss, como el primogénito, sería el sucesor del liderazgo de la familia."
,"Normalmente, los otros hermanos no tendrían oportunidad de heredar el liderazgo."
,"Para ellos, esta ""propuesta"" de {f:5:Beatrice} era bastante conveniente."
,Estaba claro que aceptarían su propuesta.
,"... No era necesario jugar a ese torpe juego de detectives. Sabía que esta 19.ª persona, {f:5:Beatrice}, no existía."
,"Claramente, {f:5:Beatrice} no era más que un personaje ficticio usado para entregar un mensaje escrito por el mismo Kinzo."
,La prueba era que él se mantenía obstinadamente neutral en lo referente a la autenticidad de la carta.
,... Ignoraba totalmente las imprudentes afirmaciones que no debería poder ignorar: que había cedido el Anillo del Líder.
,"... En resumen, Kinzo había admitido silenciosamente que la carta era suya."
,Lo más probable era que uno de los sirvientes le hubiera entregado la carta a María.
,"Kinzo probablemente habría creado un intrincado plan en el que prepararían un vestido como el del retrato... y alguien, probablemente Shannon, lo llevaría puesto y entregaría la carta y el paraguas."
,"Al hacer eso, podría hacer que pareciera que la bruja del retrato realmente existía."
,"... No, en todo caso, es por eso que podías concluir que Kinzo estaba detrás de todo esto."
,Siendo así... era como si Kinzo intentara meterse en la discusión privada de los hermanos.
,"Y entonces, al anunciar que le daría todo a la persona que resolviera el acertijo, él había debilitado la absoluta ventaja de Krauss."
,... Estaba claro.{n}Kinzo escuchó la discusión de los hermanos que tuvo lugar en el salón este mismo día.
,"Así que sabía cómo se había librado Krauss del ataque de sus hermanos, y para volver a equilibrar las cosas, envió esa extraña carta que beneficiaba a los otros tres."
,"Eva y Rudolf se habían unido con Rosa, quién tenía una posición bastante débil entre los hermanos por su edad, y estaban una vez más tratando de abrumar a Krauss, y de sacar adelante esta extraña teoría."
,"... Y así, habían reanudado lo que una vez fue un conflicto ya casi decidido, y presionaban repetidamente a Krauss para que les pagara grandes cantidades de dinero..."
,"El tema de los pagos adelantados, los cuales habían sido anteriormente rechazados, se planteó de vuelta bajo los términos de que todos ellos garantizarían que Krauss fuera el sucesor."
,"Por supuesto, aun sin la historia del oro oculto, la reserva de riqueza de la familia era enorme."
,"Dicha reserva era más que suficiente.{n}Aunque el oro oculto estuviera enterrado para siempre junto con la muerte de Kinzo, habría más que suficiente para satisfacerlos."
,"Por tanto, aunque no estuvieran tan interesados en el propio oro, Kinzo había conseguido instar el largo terror a que, si alguien encontraba el oro, esa persona se convertiría en líder de la familia."
,Y alguien se aprovecharía de este talón de Aquiles tarde o temprano.
,"La única persona con esta horrible debilidad era el sucesor del liderazgo, Krauss.{n}... Los otros hermanos habían encontrado, no, Kinzo les había dicho algo que solo a Krauss le haría perder, y se habían aferrado a ello con todas sus fuerzas."
,"... Natsuhi, como la única aliada de Krauss en esa dolorosa posición, y a la vez como su esposa, creía estar luchando junto a él."
,Más de una vez intentó explicar que lo del oro era una farsa y que no había necesidad de comprometerse.
,"Krauss siempre le había dicho a Natsuhi. Le había dicho a todos los hermanos.{n}Siempre, siempre había dicho que el oro oculto no era más que una ilusión creada por Kinzo."
,"Por tanto, como su esposa, Natsuhi le había creído, y con esos cimientos había apoyado a su marido."
,"Y aun así, sus palabras no les alcanzaban."
,"... Aunque ella estaba luchando con todas sus fuerzas, él seguía luchando en solitario, e intentaba llegar a un acuerdo con los otros hermanos..."
,"Preguntándose por qué no estaba siendo de utilidad, Natsuhi sintió tristeza, vergüenza, y luego enojo."
,Ocurrió cuando decidieron descansar para tranquilizarse un poco.
,Natsuhi descargó su cólera contra Krauss.
,"Furiosa, le preguntó por qué no podía serle de utilidad."
,"... Él le había dicho que quería hablarle de algo, y la invitó a una de sus habitaciones privadas, en las que normalmente no se le tenía permitido entrar."
,"Estaba cerrada con un candado de aspecto pesado, y tan solo mirarlo le daba una sensación desagradable..."
