Speaker,Spanish (ES)
Ronoue Genji,"""... Este es un asunto de la familia. Nosotros los sirvientes no tenemos nada que ver con ello. En cambio, deberíamos centrarnos en memorizar el rostro del miembro más nuevo de la familia Ushiromiya, Kyrie-sama."""
Kumasawa Chiyo,"""Sí, es cierto. Ella vendrá a la conferencia familiar este año..."""
, Si la persona nueva en la familia Ushiromiya vendrá a la conferencia...
,... ¿Entonces que ocurrirá con la persona que acaba de irse?
,"""Eso significa que Battler no vendrá, ¿verdad?"""
{f:5:Beatrice},"""Ese parece el resultado más probable. Qué solitaria es la pérdida de un único hombre ruidoso."""
,"Aunque la mayoría de la gente sentía que era triste ver a Battler dejar la familia Ushiromiya y que lo extrañarían, no pensaron más en ello."
,Sin embargo... ¿Qué hay de Shannon?
, ¿No se suponía que Battler vendría por ella en un caballo blanco?
,"Al principio, estaba sorprendida."
, Porque inmediatamente pensé que su salida de la familia significaba que ya no vendría más a esta isla.
,"... Y creo que es comprensible, considerando cómo debe sentirse."
, Entiendo dolorosamente bien por qué quería abandonar su familia...
,Pero... ¿realmente significa que no vendrá a Rokkenjima nunca más?...
,¿Qué diablos está pasando?{n}¿Realmente no va a regresar jamás?
," Al no poder preguntarle directamente, me vi obligada a pasar cada día lidiando con una creciente sensación de ansiedad..."
,... Battler‐san.{n}Entiendo cómo te sientes...
,Pero...
,"... No abandonarías este lugar para siempre solo porque te alejaste de la familia Ushiromiya, ¿verdad?... Dime que no es cierto..."
,Estaba tan confusa que el mundo parecía girar a mi alrededor...
,Sentí un nudo en el pecho y no pude pensar en nada.
,Cuando toqué mi mejilla... me sorprendió encontrarla caliente y húmeda.
,"... Con una expresión miserable en mi rostro, estaba... llorando..."
,{a:c:Shannon... Shannon...}
,Desde muy lejos... podía oír a alguien llamarme.{n}Pero era un concepto de distancia muy extraño.
,Aunque se sentía muy lejos... la voz también parecía venir justo a mi lado.
{f:5:Beatrice},"""... Shannon. Entiendo... cómo te debes estar sintiendo..."""
,"""Está bien... Es solo una pelea entre un niño y su padre. Y los rumores siempre engrandecen la proporción de las cosas. Simplemente todo está siendo exagerado."""
{f:5:Beatrice},"""Así es. No hay nadie que pueda decir con certeza que Battler no regresará a esta isla. Harías bien en permanecer fuerte."""
,... ¿Dónde... estoy?...
,Parece que lo recuerdo de alguna forma.
,Es como si evocara el escenario de un sueño extraño que tuve alguna vez.{n}... Entonces... este debe ser otro sueño...
,"Estaba allí, bajo la pérgola en un jardín de rosas dorado... y dos brujas, una con un vestido blanco y otra con uno rojo, me ofrecían palabras de ánimo..."
{f:5:Beatrice},"""Ten por seguro que esos sirvientes jóvenes y chismosos están distorsionando la historia a su antojo. ¡Decir que {i:ha cambiado su apellido} es claramente una exageración ridícula! Seguramente esto no es más que una pelea familiar."""
Shannon,"""... Gracias... Desearía poder creer eso..."""
,"""Por supuesto que es cierto. Es un niño, después de todo. No es de extrañar que tenga algunas discusiones con su padre."""
{f:5:Beatrice},"""Es justo como dices. Está claro que se reconciliarán cuando se calmen."""
,"""Las discusiones entre hombres estallan rápidamente, pero se extinguen con la misma rapidez."""
{f:5:Beatrice},"""Por el contrario, una discusión entre mujeres nunca estalla, sino que arde y dura para siempre. ¡Las discusiones entre hombres son feroces pero breves! Rápidas y fáciles."""
Shannon,"""... Tienes razón... Espero que Battler‐san y Rudolf‐sama... hagan las paces pronto..."""
{f:5:Beatrice},"""¡Oh, lo harán! ¿No has oído todas las veces que Battler ha hablado de ello? ¡Siempre pelea con su padre! Esta solo es otra de esas peleas. La muerte de su madre y el nuevo matrimonio de su padre lo han trastornado, eso es todo."""
,"""Parece que se ha ido a vivir con los padres de su madre, pero volverá después de haber tenido unos días para relajarse. Ya sabes, como un niño que se escapa de casa."""
,Las dos brujas seguían diciendo que la pelea de Battler no había sido nada del otro mundo.
,"... Pero si hubiera sido una simple pelea familiar, los rumores no habrían empezado en primer lugar. Simplemente, no puedo verlo de forma optimista."
{f:5:Beatrice},"""En cualquier caso, este es un problema entre Battler y su padre. ¡Ten paciencia y el tiempo curará todas las heridas! Preocuparte por eso no servirá de nada."""
,"""El hecho de que Battler no haya venido hoy no significa que no vaya a venir nunca. Lo único que significa es que simplemente Rudolf vino solo hoy."""
{f:5:Beatrice},"""Muy cierto. ¡Por supuesto que aparecerá en la siguiente conferencia familiar, tan enérgico como siempre! Para entonces, Rudolf probablemente traerá a esa tal Kyrie aquí también. Puede que Battler se ponga de mal humor, ¡pero estoy segura de que él también vendrá!"""
Shannon,"""... Tienes razón... Sí... Estoy segura... de que tienes razón."""
,Qué lindo sería si tuvieran razón...
,"De hecho, si pudiera, me gustaría saltar el calendario hasta otoño ahora mismo y comprobar si viene a la próxima conferencia."
,"Si lo hace, entonces todos mis temores son infundados."
,Significaría que los familiares y sirvientes chismosos solo exageraron las cosas...
,"Si Battler-san estuviera aquí, me gustaría interrogarlo de inmediato... ""Oye, no es cierto que nunca volverás a Rokkenjima, ¿verdad?..."""
,"Si pudiera escucharlo decir ""por supuesto que no""... podría dejar de preocuparme por eso..."
,"No sé el número de teléfono de la casa de Rudolf-sama, pero probablemente podría buscarlo si lo intentara."
,"Sin embargo, como sirviente de la familia, no tengo ninguna excusa para llamar."
," Y de todos modos, no tengo forma de averiguar el número de teléfono de la casa de los abuelos de Battler-san..."
,Todo lo que puedo hacer es esperar a que la familia de Rudolf‐sama venga de visita y esperar que mis temores sean infundados...
,"No obstante, ¿podré pasar el día sintiéndome así?..."
,Ni hablar. Dudo que logre dormir algo esta noche.
,"Permanecer aquí, sintiéndome de esta manera... sin saber cuándo llegará mi próxima oportunidad... no puedo hacerlo..."
,"¿Será el próximo mes? ¿o el siguiente?{n}... En el peor caso, tendría que esperar hasta la próxima conferencia familiar."
,Y tengo que esperar tanto tiempo... mientras contengo este sentimiento asfixiante.
,... No puedo soportarlo...
,"""Oye, Shannon. Perdón por preguntar esto de repente... pero cuando dijiste que para el próximo año habrías tomado la determinación sobre algo, no era simplemente dejar el trabajo como sirviente en esta isla, ¿verdad?"""
Shannon,"""... ¿Eh?... Bueno, yo..."""
,Era... decidirme a empezar una nueva vida.
,En lugar de seguir siendo un sirviente por mero hábito.
,Se suponía que daría un paso hacia una nueva vida y dejaría atrás mi antigua vida de sirviente.
,"""Y Battler prometió que vendría aquí el día que tomaras esa determinación, ¿no es así?..."""
Shannon,"""... Ummm... sí..."""
{f:5:Beatrice},"""El tacto no es uno de mis puntos fuertes, así que hablaré con franqueza. Se suponía que ibas a decidir comenzar una nueva vida con Battler, ¿correcto?..."""
Shannon,"""... Una nueva vida... con... Battler‐san..."""
{f:5:Beatrice},"""Tienes miedo de que Battler no venga a buscarte el día de tu decisión. Sin embargo, hay más en ese día de decisión que solo Battler viniendo a verte."""
,"""También es el día en el que demuestras tu determinación para pasar el resto de tu vida con Battler."""
{f:5:Beatrice},"""Esa decisión depende de ti. No es algo que se creará automáticamente tras la visita de Battler..."""
,"""... Shannon. ¿Ya estás decidida a pasar el resto de tu vida con él? Decidiste posponerlo hasta la próxima conferencia familiar porque no tuviste esa determinación la última vez, ¿verdad?"""
{f:5:Beatrice},"""¿Qué significa vivir tu vida junto a Battler? ¿Alguna vez has pensado en eso seriamente?"""
Shannon,"""Bueno... eh..."""
,"Mientras trabaje como sirviente en Rokkenjima, mis oportunidades de encontrarme con él son limitadas."
,"Los dos somos menores de edad, así que es demasiado pronto para hablar de... umm... matrimonio."
,"Sin embargo, si dejo de trabajar como sirviente, debería tener muchas más oportunidades de encontrarlo..."
, Una vez que deje de trabajar aquí... regresaré a la Casa Fukuin.
,"Tengo mis ahorros por servir a la familia, así que debería tener más que suficiente para hacer visitas a la casa de Battler-san."
,"Y cuando me gradúe de la escuela, podré alquilar un apartamento cerca de la casa de Battler-san."
,"Entonces, bueno... puedo trabajar mientras voy a la escuela.{n}Esa vida será mucho más difícil que la vaga concepción que tengo de ella."
,"... Sin embargo, podré ver a Battler-san mucho, mucho más a menudo.{n}Si no todos los días, entonces todas las semanas."
,"Ya no seré una sirviente, así que finalmente seremos iguales... Podré llamarlo cuando quiera."
,Y ya estoy equilibrando la escuela y el trabajo.
,"Gracias a mi experiencia aquí, sé más que suficiente sobre hacer tareas domésticas sencillas..."
{f:5:Beatrice},"""... ¿No te parece una vida divertida? Puedes alquilar una humilde morada y, una vez que hayas construido tu propio hogar, puedes invitar a Battler."""
,"""Y entonces, el tiempo que pasen juntos, el universo que ustedes dos creen, comenzará. ¿No suena maravilloso?"""
Shannon,"""... S‐Sí... suena un poco... maravilloso..."""
,Esta era la primera vez que imaginaba ese futuro con claridad.
,He podido apreciar el sentimiento de mi amor por él... y mi honesto deseo de vivir junto a él.
,"Sin embargo, ahora que tengo una imagen clara del futuro que planeo escoger, finalmente lo entiendo."
,Necesito comprometerme mentalmente para embarcarme en este futuro.
,"""Sueñas con... el matrimonio eventualmente, ¿no es así?"""
{f:5:Beatrice},"""¡Oh! !oh! ¡Las chicas de estos días, pensando en el matrimonio a una edad tan temprana!..."""
Shannon,"""B‐Bueno, eso es un poco, umm..."""
,"""No niegues tus sueños, ¿bien? De nada sirve dar un primer paso si tienes los ojos cerrados y no miras al futuro."""
{f:5:Beatrice},"""Si una chica está enamorada de un chico, ¡no hay nada malo en pensar ""Quiero casarme con él~"" Ese es el derecho natural de una joven."""
,Mi cara se había puesto de un rojo brillante.
,"Antes de hoy, había pensado que considerar el matrimonio era realmente un poco prematuro, y había hecho todo lo posible por no pensar en ello."
,"... Sin embargo, ahora que las brujas me habían animado a imaginarlo, esa imagen era a la vez emocionante y fresca."
,Sentí una sensación indescriptible de frescor y despertar... como la suave brisa que te inunda cuando sales al aire libre durante un breve rayo de sol en un día lluvioso.
,"Ciertamente, todavía no había alcanzado ese nivel de resolución."
,Necesito crear esa resolución para cuando llegue la próxima conferencia familiar.
," Si no puedo hacer eso, entonces quedarme como sirviente en esta isla es lo que merezco."
,"""Y al mismo tiempo, esto es una prueba."""
{f:5:Beatrice},"""Cierto. Una prueba que superar."""
Shannon,"""... ¿Una prueba?... ¿Por qué sería eso?"""
{f:5:Beatrice},"""Tonta. Battler prometió que vendría a buscarte en la próxima conferencia familiar, ¿no?"""
,"""Dijo que vendría en un caballo blanco, ¿verdad?"""
Shannon,"""S‐Sí..."""
{f:5:Beatrice},"""Estás pensando que Battler ya no vendrá. En otras palabras, no confías en la promesa de Battler."""
,"""Es por eso que es una prueba. Para superar esta prueba, tendrás que demostrar que puedes confiar en él y esperar."""
Shannon,"""... Una prueba..."""
,Nunca lo pensé de esa forma.
,Desde que prometió venir por mí en un año...{n}Tengo que confiar en que vendrá a buscarme dentro de un año.
,"... Si lo dudo, no tengo el derecho de esperar por él en primer lugar."
,...
{f:5:Beatrice},"""De hecho, la razón por la que Battler dejó la familia Ushiromiya podría haber sido... que aspira a construir un futuro junto a ti."""
,"""Oh, ¿por qué piensas eso?"""
{f:5:Beatrice},"""Si él sabe que vivirán juntos y eventualmente intercambiarán votos matrimoniales, tener el apellido Ushiromiya podría causar problemas, ya que Shannon es una sirvienta de la familia Ushiromiya."""
,"""¡Ah, ya veo! ¡Es consciente de que casarse con una sirvienta causará problemas, por eso ha dejado atrás el apellido Ushiromiya con antelación!"""
{f:5:Beatrice},"""¡¿Qué crees, Shannon?! ¡Así todo tiene sentido! ¡Battler ha abandonado el apellido Ushiromiya por tu bien! Esta discusión tan repentina con Rudolf fue indudablemente una mera excusa."""
,"""¡Qué espléndido razonamiento! ¡Muy bien, Riiche!"""
{f:5:Beatrice},"""¡Wajajajajajajajajaja!... ¿Qué dices, Shannon? ¡No hay razón para desanimarse! ¡Por el contrario, es como si Battler hubiera mostrado su determinación primero!"""
Shannon,"""...*risita*... *risita*risita*risita*..."""
,Una sonrisa finalmente regreso a mi rostro.{n}Por supuesto que no me tomé en serio a las brujas que intentaban convencerme.
,"De hecho, fue al contrario. Era tan gracioso que se les ocurrieran explicaciones tan ridículamente convenientes para todo."
,"No obstante, habían elaborado todas esas ridículas teorías para animarme."
,... Las brujas tienen razón cuando dicen que debo confiar en Battler‐san... y que no vale la pena lamentarse solo por haber oído algunos rumores.
,"Para la próxima conferencia familiar, planeo haber tomado la firme decisión de vivir mi vida junto a él."
,Y... creo que él aceptará mis sentimientos y vendrá por mí.
,"La idea de que Battler abandonó la familia para poder casarse conmigo algún día... es una idea absurda, por supuesto."
,"Pero ahora mismo, debería intentar tener la confianza suficiente como para aceptar incluso ideas tan disparatadas como esa."
Shannon,"""... Muchas gracias... Me siento un poco mejor ahora."""
{f:5:Beatrice},"""Eso es bueno. No soporto verte mojar tu almohada con lágrimas."""
Shannon,"""Gracias por venir a mis sueños para animarme."""
{f:5:Beatrice},"""Sí... pronto amanecerá. Todo esto es un sueño. Probablemente lo olvides cuando te despiertes. Sin embargo, tu corazón estará en paz."""
Shannon,"""... Sí... Creeré en él... y esperaré... es por eso que no escucharé cada pequeño rumor."""
{f:5:Beatrice},"""Muy bien. Espera hasta la próxima conferencia mientras mejoras. Si lo piensas como un entrenamiento para convertirte en esposa, ¡todas tus tareas diarias se volverán más significativas!"""
Shannon,"""*risita*... Muchisímas gracias."""
,"""... Riiche. Pronto amanecerá."""
{f:5:Beatrice},"""¿En serio? Entonces hasta luego, Shannon... Puede que no me recuerdes, pero siempre estaré a tu lado, observándote..."""
Shannon,"""Gracias... Gracias..."""
{f:5:Beatrice},"""... La próxima conferencia familiar estará aquí en un abrir y cerrar de ojos... Espérala a tu ritmo... Battler seguramente mantendrá su promesa..."""
Ushiromiya Kyrie,"""Encantada de conocerlos... Me llamo Kyrie. Espero que podamos hacernos amigos en poco tiempo."""
Ushiromiya Eva,"""He conocido tu nombre más tiempo de lo que he conocido el de Asumu-san. He oído que eres la antigua novia de Rudolf."""
Ushiromiya Kyrie,"""*risita*. Sí, nos conocemos desde hace bastante tiempo..."""
Ushiromiya Natsuhi,"""... Bienvenida a la familia Ushiromiya. Espero que pronto te sientas cómoda aquí."""
Ushiromiya Kyrie,"""Sí. Me gustaría acostumbrarme rápidamente para ayudar a mi marido."""
Ushiromiya Hideyoshi,"""Pero mira lo tierna que es esta chiquilla. ¡¿Cómo se llama?!..."""
Ushiromiya Rosa,"""Esta es Ange‐chan. ¡Qué lindo nombre!"""
Ushiromiya Krauss,"""... Así que ustedes dos no pudieron reconciliarse después de todo."""
Ushiromiya Rudolf,"""Creí que sería la oportunidad perfecta para traerlo de vuelta, pero... Es tan terco como padre."""
Ushiromiya Rosa,"""¿Battler‐kun regresará algún día? Lo extrañaré."""
