Speaker,Spanish (ES)
Ushiromiya Ange,"""... Desde luego. Ningún idiota querría ser amigo de un inmóvil, mudo poste telefónico... Sin embargo, sí se requiere que un poste telefónico sea inmóvil y no hable."""
{f:5:Featherine},"""Eso es. Pareciera como si George se hubiese dado cuenta de que no lo verían como un hombre atractivo sin importar lo superior que fuese, y que siempre lo han tratado como a un poste telefónico..."""
Ushiromiya George,"""En ese entonces, mi arrogancia era mayor que nunca... Así que, cuando todos nos reunimos para la conferencia familiar, creía que era el más atractivo, y que todas las sirvientas que jugaban con nosotros amaban que yo estuviera ahí... Ese día, finalmente me di cuenta de lo patético que era."""
Shannon,"""¿Acaso... dije algo desconsiderado ese día?..."""
Ushiromiya George,"""No, al contrario... No me hablaste en absoluto. Mi engreído delirio de que yo era el único al que mirabas... fue aplastado."""
,¿Cuándo comenzó exactamente?{n}No... debió haber empezado mucho antes de eso.
,Solo no me di cuenta porque mis ojos estaban cegados por la arrogancia.
Ushiromiya George,"""... Un día, de pronto, me di cuenta... Ustedes se estaban llevando mucho mejor con Battler-kun y Jessica-chan que conmigo... jugando y pasándola bien."""
,"... Sí. Ellos dos, a quienes menosprecié tanto, estaban irradiando mucho más encanto que yo."
,De verdad parecías disfrutar ese día.
,La mirada en tu rostro era mucho más alegre que ninguna que me hayas mostrado nunca.
Ushiromiya George,"""Jajaja, te doy asco, ¿verdad?... Simplemente asumí que te gustaba, y hasta tuve algunas fantasías infantiles de que terminaríamos saliendo."
Ushiromiya George," De forma egoísta sentí como si me hubieran sacado a mi novia y me permití sentirme lastimado... ¿Qué tan patético era en ese tiempo?... Cuando eso pasó, finalmente me di cuenta de lo tonto que había sido."""
Shannon,"""... George-sama..."""
Ushiromiya George,"""Después de eso, pasaron cosas y Battler-kun dejó de venir a las conferencias familiares, pero escuchaba sobre él de vez en cuando gracias al tío Rudolf... Es un tipo extraño. A pesar de que tuviera peleas con Battler-kun todo el tiempo... siempre le prestó atención a lo que sucedía en la vida de su hijo."""
Shannon,"""... Es cierto. También me hablaba de ello... Creo que hasta le molestaba a Asumu-sama... Ella pensaba que toda su popularidad con las chicas de la escuela y los problemas constantes que esto causaba se debían a la sangre de Rudolf-sama."""
Ushiromiya George,"""Y Jessica-chan también. He escuchado que tiene un gran número de amigos, chicos y chicas, y que siempre es el centro de atención... Cuando hablé con ella, me di cuenta de que eso no era una exageración."""
,Esa experiencia... me mostró que los dos a los que menosprecié tanto... eran seres humanos mucho más interesantes que yo...
Ushiromiya George,"""Al principio, intenté imitarlos... Era muy ridículo. Pensé que por andar bromeando y hablando de forma vulgar, podría conseguir el mismo encanto que ellos tenían."""
Shannon,"""*risita*... ¿Hizo eso? Es un poco difícil imaginarlo."""
Ushiromiya George,"""Fue horrible... Desearía poder olvidar esa época por el resto de mi vida. Como sea, rápidamente me di cuenta de que nunca obtendría un encanto de verdad imitándolos."""
Ushiromiya George,"Era un cobarde, por eso no tenía encanto... Bajo el pretexto de respetar a las personas y actuar para adaptarme al ambiente en general... siempre estuve huyendo."
Ushiromiya George,"Decidí superar este defecto y renacer.{n}... Por fin entendí el cascarón en el que me encontraba, y juré que saldría de él."
Ushiromiya George,"Cada vez que mi capacidad de recuperación vacilaba... recordaba ese día... El día en el que vi cómo ustedes dos se olvidaron de mí y jugaron felizmente. Y el hecho de que tus ojos, los cuales siempre pensé que estaban posados en mí, en realidad jamás me notaron."
Ushiromiya George,"... Hice un juramento. Esta vez, de verdad haría que te fijaras en mí, y yo estaría reflejado en tus ojos... De hecho, eso fue lo primero que sentí cuando me enamoré de ti."
Shannon,"""... Suena muy... complicado."""
Ushiromiya George,"""Ese día, mi deseo de venganza contra ustedes dos que me habían ignorado y jugado juntos... no, contra ti únicamente... de repente se transformó en verdadero amor..."
Ushiromiya George," Sin embargo, lo juro por Dios. Aunque esta fue la razón por la que te empecé a tomar en serio... ahora no hay mentiras en lo que siento por ti..."
Ushiromiya George," Juro amarte por toda mi vida. No mentiría sobre eso por nada ni nadie. Y estoy preparado para tenerte como mi esposa, a pesar de que esto signifique tener al mundo entero como mi enemigo."""
Shannon,"""... George... san..."""
Ushiromiya George,"""Esta es la confesión que quería hacerte de antemano... Antes de hoy, te he llamado mi primer amor, amor a primera vista... Eso era mentira... Solo era mi egoísta, retorcido-"""
Shannon,"""Ya no importa."""
,Shannon sonrió... pero sus palabras tuvieron la suficiente fuerza como para interrumpir a George.
Shannon,"""¿Hay alguna regla que diga que la gente no puede estar con nadie más que con su primer amor?... ¿Es una traición olvidar a la primer persona de la que te enamoraste?... El amor... no es tan simple. Bueno... puede ser simple... Después de todo, el amor es fácil... Solo los sentimientos del presente valen... Solo los sentimientos sinceros que tiene ahora pueden darle la respuesta correcta. Así que no importan las cosas del pasado o cómo comenzó nuestra relación."""
Ushiromiya George,"""... Entonces... ¿No debí haber confesado?..."""
Shannon,"""*risita*, no es eso... Me alegra saber que hasta George-san, a quien todo le sale perfecto siempre, tiene un lado humano... Y también me alegra que no le haya dicho esto a nadie más que a mí."""
Ushiromiya George,"""... Gracias... Solo pude convertirme en quien soy gracias a ti."""
Shannon,"""Yo también. Soy como soy gracias a usted, George-san... Así que por favor, dígame sin dudar... ¿Qué tipo de esposo y esposa seremos... y qué clase de futuro construiremos juntos?"""
Ushiromiya George,"""Cuando seas mi esposa, me convertiré en un hombre de negocios aún más exitoso que mi padre... Y después de muchos desafíos y aventuras, espero llegar al límite de mi potencial. Quiero alcanzar esa cima contigo... La vista desde allí será algo que nadie puede mostrarte salvo yo."""
Shannon,"""Suena divertido... Estaré con usted sin importar dónde vaya."""
Ushiromiya George,"""Por supuesto, no solo tendremos mis aventuras como hombre de negocios... También quiero hacer muchas de esas cosas que solo las parejas pueden realizar."""
Shannon,"""*risita*... ¿Como qué?"""
Ushiromiya George,"""Tengamos algunos hijos."""
Shannon,"""*risita*... Entendido, esposo mío."""
Ushiromiya George,"""Me gustaría tener por lo menos tres. Al menos un chico y una chica."""
Shannon,"""¿Y si los tres son chicos?..."""
Ushiromiya George,"""Entonces la siguiente quizás sea una chica. Podemos tener cuatro... No importa cuántos. Disfrutaremos de la aventura de criarlos juntos. Y cuando al fin los niños dejen el nido, nos harán abuelos. Antes de darnos cuenta, llegaremos a ser escandalosamente viejos y estaremos rodeados de muchos hijos y nietos."""
Shannon,"""Suena divertido. Me pregunto... qué clase de abuelo será usted."""
Ushiromiya George,"""Y yo me pregunto qué clase de abuela serás. Pase lo que pase, siempre te amaré... Y cuando finalmente fallezcamos, rodeados de nuestra vasta familia, dejaremos nuestra gran vida tras nosotros, incomparable a la de nadie más."""
,George no solo habló de su amor en el presente.
,Juró amar el alma de Shannon hasta sus últimos momentos... cuando las tapas de sus ataúdes se cerrarían.
,"Entonces, George sacó una pequeña caja de su bolsillo.{n}... Aun sin abrirla, ella sabía lo que había dentro."
,"Con un movimiento aún más natural que el que había practicado en el baño del aeropuerto, el cual rebosaba de encanto, sacó la caja."
Ushiromiya George,"""Sayo."""
Shannon,"""Sí."""
Ushiromiya George,"""Casémonos."""
Shannon,"""Sí."""
Ushiromiya George,"""Por favor, toma este anillo y ponlo en tu dedo."""
Shannon,"""... Sí, George-san."""
,"Ese anillo, el cual brilló de forma divina aun con la luz débil de la pérgola... pasó de la mano de George al dedo de Shannon."
,"Por supuesto, Shannon ya había decidido en cuál dedo ponerlo."
Ushiromiya George,"""Juro aguantar cualquier tipo de destino que quiera entrometerse en el camino de nuestro futuro."""
,George proclamó que revelaría su compromiso a toda su familia el día siguiente.
Ushiromiya George,"""Puede que mis padres critiquen esta relación... Sin embargo, no dejaré que nos detengan. No les pediré permiso, solo les informaré que estamos comprometidos. Si mi madre me dice que no permitirá que nos casemos, planeo hacer que me deshereden y dejaremos esta familia juntos."""
Ushiromiya George,"""Estoy preparado para esto desde hace mucho... Una vez más, juro mantenerme en pie con firmeza contra cualquier destino que quiera entrometerse en el camino de nuestro futuro."""
,... George lo había dicho en voz alta.
,Así que Shannon dijo lo mismo.
Shannon,"""Yo también... Juro aguantar cualquier tipo de destino que quiera entrometerse en el camino de nuestro futuro."""
Furudo Erika,"""*risita*risita*... Battler-saaan, ¿cuándo van a comenzar los crímenes? Ya he tenido suficiente de este espectáculo de amor."""
Ushiromiya Battler,"""... Quédate en silencio y mira."""
Furudo Erika,"""... De acuerdo, no hay problema. Odiaría bostezar y que se me escape algo de lo que estás queriendo presagiar de forma tan magnífica."""
Ushiromiya Battler,"""... ¿Acaso no tienes amor?"""
Furudo Erika,"""¿Hay algún misterio que acepte el amor como prueba? No, no lo hay."""
,Erika rió fríamente y miró a aquellos dos que estaban en el tablero de juego.
,Battler la miró en silencio.
,"... Erika creyó sentir algo de lástima en esa mirada, y apartó sus ojos, incómoda."
Furudo Erika,"""... Sí que entiendo, más o menos. Al menos, el amor puede convertirse en un motivo de asesinato... Puedo interpretar esta escena debajo de la pérgola como un posible motivo para el crimen si su compromiso es impedido de alguna manera."""
Furudo Erika,"""... De cualquier forma, no importa lo mucho que las personas hablen de amor sin palabras en rojo, porque solo es una ilusión. ¡*carcajada*carcajada*carcajada*!"""
Ushiromiya Battler,"""... Eso es muy triste... Así que nunca podrías amar a un humano sin pruebas dadas por una bruja."""
Furudo Erika,"""Hazme el favor de poner fin a esta frívola charla sobre amor. Soy tu enemiga, no alguien con quien puedes hablar de amor porque se te da la gana."""
Ushiromiya Battler,"""..."""
Furudo Erika,"""No puedo entenderte para nada ahora mismo... ¿Qué demonios fue de lo que te percataste? ¿No estaban Beato y tú siempre insultándose e intentando matarse uno al otro?..."
Furudo Erika," ¿Qué clase de verdad pudiste alcanzar para que tus sentimientos hacia ella cambiaran tanto?... Por favor, no me digas que de su rivalidad asesina brotaron sentimientos de amor verdadero ni nada por el estilo, ¿de acuerdo?"""
Dlanor,"""... Lady {f:5:Erika}. Dejemos que Battler continúe con el {f:5:juego}. Es mejor que este tipo de escenas de amor aburridas terminen {f:5:rápidamente}."""
Furudo Erika,"""Ah, tienes razón en eso. Perdón por entrometerme. Vamos, continuemos."""
Ushiromiya Battler,"""..."""
Shannon,"""... Soy Shannon. He vuelto."""
Ronoue Genji,"""Mmm... Todavía no llenaron el registro de hoy."""
Shannon,"""Sí. Lo haré inmediatamente... Kanon-kun, gracias por estar pendiente mientras no estaba."""
Kanon,"""... Ese sí fue un descanso muy largo."""
,Kanon ya se había dado cuenta... En el dedo anular de la mano izquierda de Shannon se veía un cierto brillo plateado.
Ronoue Genji,"""Me retiro... No duden en despertarme si pasa algo."""
,"""""Buenas noches, Genji-sama."""""
,Genji desapareció de la sala de sirvientes.
,"... Después de eso, solo quedaron Shannon y Kanon."
Shannon,"""... Gracias por darme algo de tiempo. Estaré aquí el resto de la noche, puedes ir a dormir."""
Kanon,"""... Entonces sigo yo."""
Shannon,"""... Sí... Lo siento... pero no perderemos."""
Kanon,"""Yo... tampoco perderé..."""
Shannon,"""¿Dices eso a pesar de que siempre hayas sido un cobarde y dejado que la señorita tomara la iniciativa?..."""
Kanon,"""... ¿No fuiste tú la que me lo enseñó, Nee-san?"""
Shannon,"""¿Qué te enseñé?..."""
Kanon,"""El pasado no importa cuando se trata de amor. El presente es todo lo que importa. Si esto es verdad, entonces creo que mi presente no es inferior al tuyo, Nee-san."""
,Shannon y Kanon se miraron fijamente el uno al otro con seriedad.{n}El momento de tensión desapareció cuando Shannon rió.
Shannon,"""... Sí, eso es cierto... La señorita y tú deben dar lo mejor de ustedes... Si al final acaban juntos... asegúrense de crear una relación tan hermosa que el resto de nosotros podamos animarlos con todo nuestro corazón."""
Kanon,"""Bueno, sí me sacas mucha ventaja."""
Shannon,"""... No se puede hacer nada sobre eso. Eso ganaste por haber sido un cobarde."""
Kanon,"""Lo sé... Ese es mi... pecado."""
,Shannon y Kanon hurgaron en sus bolsillos... y sacaron dos objetos pequeños que brillaban como el oro.
,Parecían... las alas izquierda y derecha de una mariposa dorada.
Shannon,"""Somos muebles... Para convertirnos en {y:0:Humano}{n:0:humano}s y recibir el milagro que nos permita amar... debemos confiar en el milagro de la magia una vez más."""
Kanon,"""... Pensar que este broche terminaría siendo útil."""
Shannon,"""Es la única magia a nuestro alcance."""
,"Era el broche de mariposa dorada, el cual {f:5:Beatrice} le había dado a Shannon con la esperanza de crear amor entre ella y George."
,"Shannon se lo había dado a Kanon, pero él dejó que sus emociones tomaran el control sobre él y lo hizo pedazos."
,"Así que, cuando los dos juntaran las alas... el broche recuperaría la forma de una hermosa mariposa."
Kanon,"""... Entonces volveré en un rato. Después de todo, los primos me pidieron que jugara a las cartas con ellos."""
Shannon,"""Muy bien. Buena suerte... Estoy segura de que la señorita estará feliz."""
Kanon,"""... Es un poco vergonzoso."""
Shannon,"""Disfruta ese sentimiento."""
,Kanon dejó la habitación de sirvientes... Fue a ver a Jessica y contarle lo que había decidido hacer.
,Shannon lo vio irse en silencio.
,El fragmento del broche y el anillo de compromiso destilaban un brillo dorado y plateado...
{f:5:Beatrice},"""Cuánta nostalgia. Yo le di eso a Shannon, si mal no recuerdo... Siempre me pregunté dónde lo habían dejado después de que Kanon lo pisoteara, pero parece que siempre lo tuvieron con ellos."""
{f:5:Beatrice},"""... Ese es el broche de mariposa dorada, ¿cierto?... Leí en el libro de {f:5:Featherine}-san acerca del broche que puede salvar una relación amorosa."""
,"Esa había sido la primera vez que {f:5:Beatrice}, la bruja del bosque, había aparecido ante una humana y le concedió su poder."
,"Poco a poco, se había transformado de un mero fantasma a la ama de la mansión por las noches... y al hacer que los sirvientes creyeran en ella, había borrado el poder anti-mágico."
,"Entonces... finalmente le fue posible aparecer abiertamente frente a Shannon, cuya resistencia a la magia se había vuelto particularmente baja y había comenzado a creer en la existencia de {f:5:Beatrice}..."
,"Para Beato, quien había sido incapaz de interactuar con alguien por muchos años, esa conversación con Shannon debe haber sido particularmente divertida..."
{f:5:Beatrice},"""Por eso fui generosa y le di el broche de mariposa... *carcajada*carcajada* Estaba de muy buen humor... No es común para una bruja sin corazón como yo tener tanta bondad."""
{f:5:Beatrice},"""Pero es hermoso. Uniste a una pareja de futuros amantes."""
{f:5:Beatrice},"""Por supuesto, no lo hice para mimarlos... Fue un intercambio por romper ese odioso espejo espiritual que suprimía mis poderes. Gracias a eso, fui capaz de recuperar mucho de mi poder de una sola vez."""
Kumasawa Chiyo,"""Entonces, una noche, un rayo purpura golpeó el templo. Los de las islas de los alrededores dijeron que era un mal presagio. Oooh, ahora que lo pienso, pudo ser un preludio de la resurrección de {f:5:Beatrice}-sama."""
,Kumasawa tenía el resto de la noche libre.
,"Así que había dejado que Erika la convenciera y la hiciera tomar alcohol, y estaba charlando sobre la leyenda de Akujikishima y {f:5:Beatrice} de una forma alegre, pasada de copas."
,"Erika asentía de vez en cuando, pero estaba escuchando con mucha atención."
,"No estaba tomando nota físicamente, pero sí almacenaba la información en la pizarra en el interior de su cabeza."
,"... Entonces, frunció el ceño como si se hubiese dado cuenta de que algo no encajaba y levantó la mano."
Furudo Erika,"""Espera un segundo."""
Kumasawa Chiyo,"""¿Sí?"""
Furudo Erika,"""... Ese templo fue construido por un monje ascético trotamundos para sellar a los espíritus malignos de Akujikishima. ¿Cierto?"""
Kumasawa Chiyo,"""Sí, correcto. Fue un monje que poseía un gran poder sobrenatural, y que puso su poder en el espe-"""
Furudo Erika,"""Y lo colocó dentro del templo como un espejo sagrado para sellar a los espíritus malignos... Hay algo raro con eso... ¿Por qué un templo hecho para sellar a los espíritus malignos de Akujikishima también sellaría a {f:5:Beatrice}?"""
Kumasawa Chiyo,"""B-Bueno... Eso es, uh, porque el poder del espejo sagrado..."""
Furudo Erika,"""... Ya veo. Entonces este conveniente espejo sagrado funciona tanto sobre los espíritus malignos del Este y las brujas del Oeste... De acuerdo. Sigo sin estar satisfecha, pero lo dejaré así por ahora. Lo que no entiendo es por qué {f:5:Beatrice} odia las telarañas."""
,"Según a la leyenda, los espíritus malignos de Akujikishima odiaban a las telarañas, así que aparentemente la gente las usaba como protección contra los demonios de las islas."
,"De hecho, las arañas son insectos muy útiles.{n}Era común que muchos granjeros de las islas las atesorasen."
,"Es muy probable que en ese entonces se las asociara con la historia de los espíritus malignos y que se las conociera como amuletos contra el mal, haciendo que tradicionalmente la gente cuide a estos útiles insectos a través de las generaciones..."
Furudo Erika,"""Pero esa es solo la leyenda de Akujikishima. Los orígenes de la leyenda de la bruja {f:5:Beatrice} vinieron después de que Ushiromiya Kinzo se mudara a esta isla, cuando brotaron misteriosos rumores de la leyenda del oro y su amante, quien se lo entregó siendo una bruja."""
Furudo Erika,"""En otras palabras, los espíritus malignos de Akujikishima y la Bruja Dorada {f:5:Beatrice} son cosas completamente distintas. Y aun así, son considerados lo mismo."""
Kumasawa Chiyo,"""B-Bueno..."""
,Los espíritus malignos de Akujikishima odiaban las telarañas. También {f:5:Beatrice}.{n}Se aplicó este tipo de razonamiento con todo.
,"... Cuando Erika remarcó lo extraño de esto, Kumasawa no supo qué responder..."
Furudo Erika,"""El pomo del estudio de Kinzo-san tiene un círculo mágico de un escorpión dibujado en él, que representa un amuleto contra la magia según la hechicería occidental. Por eso es que la bruja occidental {f:5:Beatrice} no puede tocarlo... Puedo entender esa parte."""
Furudo Erika,"""Pero no hay razón para que {f:5:Beatrice} odie las telarañas. No recuerdo que las telarañas hayan estado incluidas en las cosas que una bruja odia. Al contrario, ¿las arañas no son amigas y súbditas de las brujas?"""
Kumasawa Chiyo,"""B-Bueno..."""
Furudo Erika,"""En mi opinión... estas dos leyendas sobre los espíritus malignos de Akujikishima y la bruja {f:5:Beatrice}... se mezclaron un poco. De hecho, tal vez se han juntado por completo como una sola."""
Furudo Erika,"""... La leyenda de Akujikishima es un cuento de hadas creado por pescadores que temían a los arrecifes del área de Rokkenjima. Sin embargo, no había una imagen visual de estos espíritus malignos. ¿Eran personas, monstruos o fantasmas sin piernas? No hay una imagen mental que se les asociara. La gente es mala imaginando cosas sin visualizar algo... Y ahí fue cuando entró al juego la leyenda de la bruja {f:5:Beatrice}."""
Furudo Erika,"""Una bruja es mucho más fácil de imaginar que espíritus malignos. Además, Kinzo-san tenía un retrato de {f:5:Beatrice} dibujado y en exposición. En otras palabras, la falta de imágenes visuales, que era un vacío de la leyenda de Akujikishima, finalmente se llenó. En algún punto desde entonces, ambas leyendas se mezclaron."""
Kumasawa Chiyo,"""B-Bueno, me pregunto... J-Jojojo... Es un poco confuso para una anciana como yo..."""
,"Kumasawa rió para aligerar la situación, secándose el sudor frío..."
,"Podía parecer confundida, pero sí entendía lo que Erika estaba diciendo."
,"... En realidad, estaba consciente de forma vaga de que la leyenda de Akujikishima, que había existido desde antes de que Ushiromiya Kinzo viniera a Rokkenjima, y que la leyenda de la Bruja Dorada, la historia de la mujer que le dio una vasta cantidad de oro a Kinzo... se había transformado."
,No quería reconocerlo... pero lo sabía.
,"Aquel ""escenario"" en el cual {f:5:Beatrice} odiaba al espejo espiritual y las telarañas."
,Estaba basado en la antigua leyenda de Akujikishima.
,"Los ""espíritus malignos"" que formaban parte de la leyenda simplemente fueron reemplazados por la bruja del retrato..."
