Speaker,Spanish (ES)
,"Aunque lo llamaban patio, no era un lugar bonito para pasear, a diferencia del jardín de rosas."
,"Por el contrario, como estaba en el centro de la mansión, te hacía sentir un poco de incomodidad, como si te dijera que no podías escapar de la mansión aunque intentaras hacerlo."
,"Por otro lado, gracias a eso, aunque se oían los fuertes vientos, el propio viento estaba bloqueado."
,"Genji‐san extendió un paraguas, pero la tía Rosa lo ignoró."
,"Probablemente quería decir que el arma necesitaba las dos manos, así que sujetar el paraguas sería peligroso porque no podría disparar."
,"Incluso sin Genji‐san apuntando con su dedo, pudimos saberlo inmediatamente."
,"Justo en el centro del patio, pudimos ver donde yacían el doctor Nanjo y Kumasawa‐san..."
,La tía Rosa entró en el patio sin un paraguas.{n}Así que Genji-san y yo también entramos en el patio sin abrir ninguno.{n}Solo María había abierto uno.
Ushiromiya Battler,"""María... ¿Esto es?..."""
Ushiromiya Maria,"""Uu. Es el séptimo y octavo crepúsculo."""
Ushiromiya Rosa,"""Y-Ya veo. Ciertamente, tal y como Genji-san y los otros dijeron, hay horribles heridas en sus cuellos. Un corte muy afilado. Casi como si hubieran sido cortados con una katana o algo así..."""
,"Las heridas abiertas en sus cuellos definitivamente me hicieron querer apartar la vista, pero después de ver la fiesta de Halloween en la capilla, aunque me parecía horrible, ya no era lo suficiente para hacerme sentir mal."
,"En su lugar, nuestras miradas se dirigieron a sus piernas.{n}En la rodilla del doctor Nanjo. En el tobillo de Kumasawa-san."
,"En ambos lugares, estaba clavado algo parecido a un cuchillo o a una estaca con una decoración demoniaca."
,Seguramente sería lo mismo que había atravesado la espalda de Jessica.
Ushiromiya Rosa,"""¿Qué es esto? Es lo mismo que con Jessica‐chan. ¿Se supone que esto es algún tipo de ritual ocultista?"""
Ronoue Genji,"""No lo sé. La última vez que vi sus cuerpos, no había nada como esto. Quizás fue hecho después de que los sacaran de la habitación de los sirvientes."""
,"El que había sido clavado en la rodilla del doctor Nanjo seguía erguido, pero el que había sido clavado en el tobillo de Kumasawa-san podría haber sido un poco más superficial. Se había salido y caído."
,"Así que, solo cuando miré al que se había caído, me di cuenta por primera vez de que no era un cuchillo, sino algo así como una estaca."
,"Su longitud total era probablemente de unos treinta centímetros.{n}Es posible que estuviese hecho de bronce, hierro o algo por el estilo."
,"Incluso sin tocarla, podía saber que tenía algo de peso.{n}Estaba compuesta por una empuñadura y una parte en forma de cono, y obviamente estaba hecho para ser un arma punzante."
,Tal vez podría describirse como una versión en miniatura de esas lanzas que los caballeros occidentales usaban a caballo.
,Las ranuras talladas en forma de espiral le daban también el aspecto de un taladro.
,"Sin embargo, la empuñadura tenía el diseño ocultista de un demonio o algo así, así que en lugar de parecer un arma que se usaría en la guerra, parecía algo que se usaría en un ritual para ofrecer un sacrificio."
Ushiromiya Battler,"""No hay ningún error. Ellos son... sacrificios."""
Ushiromiya Maria,"""En el séptimo crepúsculo, apunta a la rodilla y mata. En el octavo crepúsculo, apunta a la pierna y mata."""
Ushiromiya Battler,"""Espera. Entonces, han omitido el cuarto, quinto y sexto crepúsculo. N-No me digas que..."""
,Es cierto.{n}¡¿Por qué está Genji-san solo?!
,"¡Si ha sucedido algo como esto, ¿por qué no están aquí George-aniki, Gohda-san, o Shannon-chan?! ¡¿Por qué Genji-san estaba solo?!"
Ushiromiya Rosa,"""¿Qué sucede? ¡¿Dónde están George-kun y los otros dos?!"""
Ronoue Genji,"""Me dijeron que querían ir a la habitación de la señora Natsuhi a buscar algo, y se fueron. Todavía no han regresado."""
Ushiromiya Battler,"""¿Qué has dicho? Umm, dijiste que se fueron, ¿no? ¡¿hace cuánto fue?!"""
Ronoue Genji,"""Creo que fue hace dos o tres horas."""
Ushiromiya Battler,"""¡¡No puede ser!!... ¿Por qué no nos dijiste algo tan importante—espera, no—¡¿por qué no pensaste que era sospechoso?!"""
Ronoue Genji,"""Siempre debe haber un sirviente esperando órdenes. Era mi deber esperar órdenes hasta que volvieran."""
,¡¿De verdad Genji-san actúa tan como robot?!
,"Esto es malo, es malo, ¡¡es realmente malo!!..."
,¡¡El hecho de que el doctor Nanjo y Kumasawa-san {i:hubieran sido asesinados de esta manera} significaba que tres personas ya habían sido asesinadas!!...
,Corrimos hacia la habitación de la tía Natsuhi.{n}Con un poco de ansiedad y resignación.
,"Incluso antes de ver el interior de la habitación de la tía Natsuhi, estábamos presos de cierta resignación."
,"En esa puerta había un extraño... grafiti—no, eran manchas..."
,"En cualquier caso, la puerta no estaba en un estado normal, y pudimos darnos una idea de lo que había dentro de esa habitación sin siquiera abrirla."
,En la parte frontal de la puerta... ¿Cómo decirlo?
,"Era como si alguien se hubiera pintado las manos con la misma pintura roja con la que se habían dibujado los círculos mágicos de antes, y hubiera golpeado la puerta, arañando y ensuciándola."
,Estaba sucio como si lo hubiera ensuciado un niño de guardería jugando con el barro.
,"No sabía lo que podía significar.{n}La pintura roja brillante que se había esparcido goteaba, y aunque nadie lo dijo, nos hizo pensar que era sangre."
Ushiromiya Rosa,"""G‐Genji‐san, por favor, ábrela."""
,La tía Rosa levantó su arma y ordenó a Genji-san que la abriera.
,"Genji‐san se acercó a la puerta sin inmutarse por lo que había en ella, y giró el pomo, pero enseguida se dio la vuelta, negando con la cabeza."
,Estaba cerrada.
,"Ahora mismo, solo había una persona en esta mansión que podía cerrar y abrir puertas a voluntad: La tía Rosa."
,"Esta vez, fue Genji-san quien le pidió a la tía Rosa que abriera la puerta, y no al revés."
,"Después de poner cara de disgusto, la tía Rosa me dio una llave maestra y me dijo que abriera la puerta."
Ushiromiya Rosa,"""Battler‐kun, ¿podrías abrirla por mí?"""
Ushiromiya Battler,"""¿No podrías siquiera dejarle eso a Genji-san?..."""
,La tía Rosa me fulminó con la mirada.{n}Entablar una pelea en este lugar solo agriaría aún más el ambiente.
,"Sin volver a contestar, me acerqué a aquella espeluznante puerta, y giré el pomo. No se abrió."
,Definitivamente era la resistencia de la cerradura.{n}Metí la llave maestra en el agujero de la cerradura.
,Clunk. Una ligera resistencia.
,"Mientras la tía Rosa me decía que fuera precavido, abrí la puerta sin ser especialmente precavido en absoluto."
,"Y ahí estaba... la escena, dispuesta ante nosotros, sin traicionar en lo más mínimo nuestras expectativas."
Ushiromiya Rosa,"""¡...! Qué... horrible..."""
Ushiromiya Maria,"""..."""
Ushiromiya Battler,"""Como pensaba, era una réplica del cuarto, quinto y sexto crepúsculo."""
Ushiromiya Maria,"""Uu."""
,El interior de la habitación lucía como si un ladrón acabase de entrar.
,"Los cajones fueron abiertos, removidos, con su contenido esparcido por el suelo, la habitación quedó devastada de tal forma que no se parecía en nada a la habitación de la metódica tía Natsuhi."
,Pero lo que más llamaba la atención antes de eso... era el cuerpo de Gohda-san tendido boca abajo justo delante de la puerta...
,"Una de esas estacas demoníacas se había clavado justo en el centro de su pecho, casi como si la hubieran clavado allí para acabar con un vampiro."
,¿Exactamente hasta dónde llegaría después de ser clavada tan profundamente en su pecho?
,Me duele el pecho de solo imaginarlo.
Ushiromiya Battler,"""¿Apunta al pecho era el quinto crepúsculo?"""
Ushiromiya Maria,"""Uu."""
,María me agarró de la mano.
,"Su expresión parecía la normal, pero tal vez ella realmente tenía miedo del aura de esta habitación donde yacían tres cuerpos."
,"Y, junto a la pared más alejada de la habitación, George-aniki estaba muerto."
,"Esta vez, una de esas estacas fue clavada justo en el centro de su estómago.{n}Apunta al estómago creo que era el sexto crepúsculo."
,"El cuerpo de Shannon-chan estaba boca abajo sobre el frente de la cómoda, yaciendo sobre un mar de sangre."
,¿Fue en este espejo horriblemente roto y manchado de sangre donde ella vio su última expresión mundana?
,"Como ella estaba boca abajo, no pude verle la cara, pero podía imaginármela incluso sin verla."
,"A un lado de ella, en el mar de sangre en el que yacía, había una estaca demoníaca..."
,Solo quedaba el cuarto crepúsculo.{n}Apunta la cabeza y mata...
,Tal vez mi corazón estaba completamente cansado y muerto...
,"Aunque sabía que lo que hacía estaba mal, le levanté la cabeza, y lo comprobé."
,Y confirmé que mi suposición estaba en lo cierto.
,"Shannon-chan tenía un agujero enorme en la frente, y su interior brotaba hacia afuera."
,"No solo eso, incluso se podía ver... su interior."
,"Después de ver eso, finalmente me di cuenta de que estaba haciendo algo malo."
,"Aparté la mirada de inmediato, pero a estas alturas, probablemente ya era inútil."
Ushiromiya Rosa,"""¡¡Oye, Battler‐kun!! ¡¡Tenemos que dejarlo así hasta que llegue la policía!! ¡¿Qué crees que estás haciendo tocándolo?! ¡¿Qué harás si nuestra preciosa evidencia de la escena del crimen se altera?!!"""
,La tía Rosa me gritó furiosa y me tiró del cuello de la camisa.
,"Me tambaleé sin fuerzas y caí sobre mi trasero, y miré vagamente al techo..."
Ushiromiya Battler,"""María."""
Ushiromiya Maria,"""¿Uu?..."""
Ushiromiya Battler,"""Ahora que incluso el octavo crepúsculo ha terminado. ¿Cuál era el noveno crepúsculo?"""
Ushiromiya Maria,"""... En el noveno crepúsculo, la bruja revivirá y nadie podrá quedar con vida."""
Ushiromiya Battler,"""Ya veo. Así que ahora, la Bruja Dorada {f:5:Beatrice} será revivida. ¿Y luego qué? ¿Qué sucede en el décimo crepúsculo?"""
Ushiromiya Maria,"""En el décimo crepúsculo, al final de la travesía, recibirás el poder de los cuatro tesoros de la Aldea Dorada. Muy pronto, la puerta a la Tierra Dorada se abrirá. Muy pronto."""
Ushiromiya Battler,"""La bruja revivirá y nadie podrá quedar con vida, dices. ¿Vamos a morir? ¿O es que el ritual ya ha terminado, y ahora que nuestra travesía ha llegado a su fin, podremos alcanzar la Tierra Dorada?..."""
Ushiromiya Maria,"""..."""
Ushiromiya Battler,"""Nuestra travesía, sí claro. Nos pasamos todo el día intentando encontrar al culpable, estrujándonos los sesos mientras intentábamos salir de esta situación, y no hemos llegado a ninguna parte. Es como dicen: pensar estupideces no es mejor que quedarse dormido."""
Ushiromiya Battler,"""Es cierto, nos hemos pasado todo el día consumiéndonos por el odio y la paranoia. Dijimos que solo podíamos confiar en los muertos, y vinimos aquí solo para ver sus rostros sin vida... Si nosotros somos así, ¿cómo... puedes decir que podremos llegar a la Tierra Dorada?..."""
,"Es verdad... Si nada pudo ser resuelto, hubiera sido mucho mejor si nos hubiéramos encerrado todo el tiempo sin pensar en nada."
,"El abuelo es el más sabio de nosotros.{n}Él ha estado encerrado en su habitación desde ayer, sin contacto con nadie."
,Eso hubiera estado bien.{n}El abuelo era el más sensato...
Ushiromiya Maria,"""Todo estará bien, Battler. Si estás con María, todo estará bien. Las brujas son muy caprichosas, y son seres terroríficos que a veces matan a los humanos por diversión."""
Ushiromiya Maria,"""Pero si estás junto a María, tengo la certeza de que todo estará bien. Así que no tengas miedo."""
Ushiromiya Battler,"""Gracias. Aunque solo sea para consolarme, me hace feliz."""
,"Después de que la tía Rosa terminara de investigar sus muertes, ella proclamó que volvería a sellar esta habitación. Así que nos echó a todos, me quitó la llave maestra que me había dado y volvió a cerrar la puerta."
,Parecía que George-aniki tenía la llave original de la habitación de la tía Natsuhi. Ella también recogió esa llave.
,Espera un segundo.{n}Ella tenía todas las llaves maestras.
,"Y si la llave original estaba dentro de esta habitación, ¿no era esta otra habitación cerrada?"
,¿Entonces esta era la cuarta habitación cerrada?...
,"Ahora que ya no sospechábamos de esos tres, volvimos de nuevo al salón."
,Ya no tengo ni idea de lo que está pasando.
,"Si solo los muertos están a salvo, y todos los que están vivos son lobos, entonces solo quedamos la tía Rosa, María, Genji-san y yo."
,"Solo esos, el abuelo y la 19.ª persona, la invitada que nunca llegue a conocer, {f:5:Beatrice}."
,"Trece personas habían muerto y solo quedaban 6. Con solo seis personas restantes, ¿cómo acabaría el puzle de lobos y ovejas?..."
," Aunque el puzle que originalmente tenía 19 personas se había reducido a solo 6, no pude encontrar ninguna respuesta..."
,Regresamos al salón.
,"Me sentí un poco ansioso de que, mientras estábamos fuera, un espeluznante círculo mágico o algo parecido podría haber sido dibujado en la puerta del salón, pero afortunadamente, no había ninguno..."
Ushiromiya Rosa,"""Gracias, Genji‐san. Esto es suficiente. Por favor, tómate el resto del día."""
Ronoue Genji,"""Como ordene. Entonces, si me permite iré a descansar."""
Ushiromiya Battler,"""O-Oye, tía Rosa... ¿Estás diciendo que dejarás solo a Genji-san en una situación como esta?..."""
Ushiromiya Rosa,"""Tienes razón. Pienso que es muy peligroso."""
Ushiromiya Rosa,"""Pero... en ese caso, ¿por qué es que él está a salvo? Después de que esos tres se dirigieran a la habitación de Natsuhi nee-san, él estuvo solo todo el tiempo. Y aun así, está a salvo."""
Ushiromiya Rosa,"""Es el puzle de lobos y ovejas. ¿Por qué una oveja solitaria, una oveja en la posición más vulnerable, está a salvo?"""
Ushiromiya Battler,"""P-Probablemente porque, por coincidencia, no había ningún lobo..."""
Ushiromiya Rosa,"""Error. Es porque no era una oveja."""
Ushiromiya Battler,"""¿Estás diciendo que Genji-san es... un lobo?..."""
Ushiromiya Rosa,"""Él dijo que estaba solo en la cocina, pero eso es imposible de probar. Los únicos que podrían haber llevado los cadáveres del doctor Nanjo y de Kumasawa-san, y que podrían haber matado a George y al resto, eran él y {f:5:Beatrice}, ¿verdad?"""
Ushiromiya Battler,"""E-Espera, con ese argumento, cualquiera—"""
Ronoue Genji,"""Battler‐sama. Gracias por su preocupación."""
Ronoue Genji,"""Creo que la confianza no se ganará con cien excusas, sino con una simple fidelidad inquebrantable. Aunque no consiga ganarme su confianza, quiero serle leal hasta el final."""
Ushiromiya Battler,"""Genji‐san..."""
Ushiromiya Rosa,"""Entonces está decidido. Si de verdad eres inocente, la policía nos lo demostrará cuando vengan mañana. Así que, hasta entonces, no podemos librarte de toda sospecha."""
Ushiromiya Rosa,"""Después de tus largos años de servicio a la familia Ushiromiya, me resulta verdaderamente doloroso tratarte tan mal. Pero por favor, entiéndelo por esta noche. Entonces, cuando llegue mañana, por favor, déjame reconciliarme contigo otra vez."""
,Genji-san sacudió ligeramente la cabeza.
Ronoue Genji,"""Ya sea hoy o mañana, continuaré siendo un sirviente de la familia Ushiromiya. Si sucede algo, por favor, avíseme en cualquier momento. Entonces, si me disculpa."""
,"Después de escuchar todo eso, no quedaba nada que decir.{n}Genji‐san hizo una profunda reverencia, y se fue por el pasillo..."
,Y nosotros entramos en la habitación.
,"A pesar de que la tía Rosa seguía teniendo todas las llaves maestras, ella empezó otra revisión a fondo del interior del salón."
,"Abrió las cortinas y volvió a comprobar que las ventanas estaban cerradas.{n}Mientras observaba, cómo decirlo, sentí como si nada más importara."
,"Si dijera algo innecesario, se convertiría en otra pelea.{n}Durante un momento, la observé desde el pasillo, pensé que ya había esperado bastante y entré en el salón detrás de ella."
,"Si ella no puede confiar en nadie más que en los muertos, debería ir por ahí matando a todo el mundo con el arma que tiene en la mano."
,"Y al final, se dará cuenta de que ella misma era el lobo.{n}Entonces ella podría disparar al último lobo en la cabeza, y se cerraría el telón de este demencial teatro de asesinatos..."
,"Mientras pensaba eso amargamente, me volví a sentar en el sofá donde había estado antes, y apoyé bruscamente mis dos pies en la mesa..."
,"O, mejor dicho, estaba a punto de hacerlo, cuando encontré algo allí y detuve los pies."
Ushiromiya Battler,"""... ¿Qué es... esto?..."""
,"Justo ahí, casi como si estuviera dirigido a mí, había un sobre occidental."
,"Era el sobre de antes, con el sello del águila de un ala.{n}Y estaba sin abrir."
,E-Espera espera espera espera...
,¿Qué es... esto...?
,¿Cuándo? ¿Quién lo puso en un lugar como este?...
,"He estado sentado aquí todo el tiempo, hasta que fui con todos a revisar los cadáveres."
,Y no había nada.
,"Y cuando regresé, estaba... aquí."
Ushiromiya Rosa,"""Todo está en orden. No hubo ningún problema con las cerraduras de las ventanas. Esta habitación es segura."""
,Escuché a la tía Rosa murmurando eso...
,Espera espera espera espera.{n}Espera espera espera espera espera espera espera espera.
,"Nos habíamos asegurado de que esta habitación era segura cuando salimos de ella.{n}Habíamos comprobado que las ventanas estaban perfectamente cerradas.{n}Y cerramos con llave, volvimos y las ventanas seguían cerradas."
,"Entonces, espera, ¿quién puso esta carta aquí y cómo?..."
,Abrí la carta.{n}Dos hojas de papel salieron.
,La primera hoja... tenía dibujado un círculo mágico con algo que parecía sangre.
,"Si le preguntara a María, probablemente sabría lo que significa."
,Y había algo escrito en la otra hoja.
,"{e:070:― ¿Están progresando en resolver el acertijo del epitafio?{n}Muy, muy pronto, se quedarán sin tiempo.{n}El noveno crepúsculo comenzará muy pronto.}"
,No había ningún error.{n}Era una carta de... {f:5:Beatrice}...
Ushiromiya Maria,"""¿Uu? Battler, ¿qué es eso?"""
Ushiromiya Battler,"""Ah, cierto. Cuando vine aquí hace un momento, s-simplemente estaba colocada aquí."""
Ushiromiya Rosa,"""¿Qué ha pasado, María? ¡¿Eeh?! ¡Battler‐kun, ¿qué es esa carta?!"""
Ushiromiya Battler,"""¡E-Espera, emm! Simplemente estaba colocada aquí. ¡¿Por qué?! ¡¡A pesar de que comprobamos que la habitación estaba cerrada!! ¡¿Por qué?! ¡¡¿Por qué?!!"""
Ushiromiya Rosa,"""... María, ven aquí."""
,"La tía Rosa cerró un poco los ojos y, después de pensar algo en silencio, le dijo a María que viniera a su lado."
,María obedeció las palabras de su madre.
,"Cuando lo hizo, ocurrió algo insólito."
,La tía Rosa me apuntó con el cañón de esa arma...
Ushiromiya Rosa,"""Battler‐kun, he llegado a la conclusión de que eres un ""lobo""."""
Ushiromiya Battler,"""¡¿¡¿Po-Por qué?!?!"""
Ushiromiya Rosa,"""Cuando entré en la habitación hace un momento, vi que no había nada en la mesa. Y sé que María no se acercó a esa mesa. Fue por poco tiempo. Pero el único que se ha acercado a la mesa, y ha afirmado haber encontrado la carta, eres tú."""
Ushiromiya Battler,"""¿Cómo puedes—? Espera, ¡¡e‐esto está todo tergiversado!! ¡¿Por qué iba a poner yo algo así aquí?! ¡Espera espera, yo solo acabo de encontrar algo sospechoso y lo he reportado! ¡¿Por qué sospechas de mí?!"""
Ushiromiya Rosa,"""¡¡Porque solo tú podrías poner esa carta ahí!! ¡¡Así es, todo esto es una farsa!! Sacaste un sobre del bolsillo y luego actuaste como si acabaras de encontrarlo. ¡¡Para crear la ilusión de que la bruja entró en una habitación cerrada, dejó una carta y se fue!!"""
Ushiromiya Battler,"""Imbécil... ¿Estás pensando así otra vez?... Por culpa de algo así, ¡¿vas a sospechar de mí?!"""
Ushiromiya Battler,"""¡¡Basta ya!! ¡¡Mi familia ha sido asesinada!! ¡¡¿Por qué iba {i:yo} a participar en el plan del culpable?!!"""
Ushiromiya Rosa,"""Sí. Incluso bajo el supuesto de que pudieras recibir una gran cantidad de dinero, no quiero creer que exista un demonio que vendería a sus propios padres."""
Ushiromiya Rosa,"""Pero... quiza ese sí sea el caso. No, esa es una mala manera de decirlo. ¿Y si, a tus ojos, Rudolf nii-san y Kyrie-san no son tus padres?"""
Ushiromiya Battler,"""¡¿¡¿Q-Quééé?!?! ¡¡Piensa en lo que estás diciendo!!"""
Ushiromiya Battler,"""¡¡Papá es papá!! ¡¡Claro que no estoy emparentado con Kyrie-san por sangre, pero es como una hermana mayor para mí!! ¡¡No te atrevas a decir lo contrario, bastarda!!"""
Ushiromiya Maria,"""¡¡Uu‐uu‐uu!! ¡¡Baaaaasta!! ¡¡Uu‐uu‐uu!!"""
Ushiromiya Rosa,"""¡¡Deja de decir ""uu‐uu""!!"""
Ushiromiya Rosa,"""Lo siento, esa fue una mala manera de decirlo. ¡Por supuesto, Ushiromiya Battler-kun quizá sea el hijo de Rudolf nii-san!"""
Ushiromiya Rosa,"""¡Pero... ¿eres tú de verdad Battler-kun, el hijo de Rudolf nii-san?!"""
Ushiromiya Battler,"""¡¡¿De qué demonios estás hablando?!! Si no soy Battler, ¡¿quién más podría ser?!"""
Ushiromiya Rosa,"""Todos nosotros, incluido Rudolf nii-san, nos reencontramos contigo tras un intervalo de seis años. ¡Nadie puede probar que realmente seas Ushiromiya Battler, ¿verdad?!"""
Ushiromiya Rosa,"""¡¡Quizás en realidad tú no eres Ushiromiya Battler, sino alguien que se ha infiltrado y está intentando astutamente robar la fortuna de la familia Ushiromiya!! ¡¿Puedes siquiera probar que eres Ushiromiya Battler?! ¡¡¡Aquí y ahora!!!"""
Ushiromiya Battler,"""¡¡Basta, maldita sea!! ¡Yo soy yo! ¡¡Ushiromiya Battler!! Si vamos a dudar incluso de eso, entonces, ¡¿de verdad tú eres Ushiromiya Rosa?! ¡¡Yo soy yo mismo, y nadie más!! ¡¡¡Sí, es verdad, es tal y como dices, en lo único que puedes confiar aparte de en los cadáveres es en ti mismo!!!"""
Ushiromiya Battler,"""Si vas a decir todo eso, es hora de que te contraargumente!"""
Ushiromiya Battler,"""¡La puerta de la habitación de la tía Natsuhi, donde murieron George-aniki y los demás, estaba cerrada con llave! ¡George-aniki tenía la llave de esa habitación, ¿verdad?! ¡Y ahora, tú eres la única que tiene una llave maestra! ¡¿¡¿No fuiste tú la única que pudo haber cerrado esa habitación?!?!"""
Ushiromiya Battler,"""Mi razonamiento es el siguiente. ¡¡Tú estás en contacto con el verdadero culpable, y mientras no miraba, le diste una de las cinco llaves maestras!!"""
Ushiromiya Rosa,"""¡¡Yo no haría eso!! ¡Mira, aquí hay cinco, ¿verdad?!"""
Ushiromiya Battler,"""¡¡Como si eso importara!! ¡¡Podrías haber hecho que la dejaran en un lugar previamente acordado y luego recogerla!! ¡¿Y no fuiste tú la que dijo que era sospechoso que realmente hubiera solo cinco llaves maestras?!"""
Ushiromiya Rosa,"""¡¡Entonces explícame cómo es que alguien aparte de ti pudo poner esa carta ahí!! ¡¡{i:Mientras no puedas probarlo}, eres un lobo!!"""
Ushiromiya Battler,"""¡¡Cáááááállate!! Entonces, ¿por qué no mejor me muestras tú alguna prueba? ¡¿Cómo explicas que el culpable mató a George-aniki y al resto en esa habitación cerrada?! ¡¡¿Cómo la cerraron?!!"""
{f:5:Beatrice},"""¡Total y absolutamente correcto! ¡{p:1:La habitación de Natsuhi era exactamente la misma, como de costumbre}! {p:1:La puerta y las ventanas estaban cerradas por dentro}."""
{f:5:Beatrice},"""¡{p:1:No hubo fraude ni truco, no existen pasadizos secretos ni lugares en los que esconderse}! {p:1:La propia llave de Natsuhi estaba en el bolsillo de George y sellada dentro de la habitación}. ¡{p:1:Dejando únicamente a las cinco llaves maestras, y ""Rosa"" estaba en posesión de todas ellas}!"""
{f:5:Beatrice},"""{p:1:Y ya que estamos, es lo mismo en el salón}. {p:1:La llave del salón está sellada en la habitación de los sirvientes}. ¡{p:1:Así que abrir el salón con cualquier cosa que no sea una llave maestra es imposible}!"""
{f:5:Beatrice},"""Vaaaaamos, solo queda un sospechoso ahoooooooora, ¡¿o es que aún te sigues haciendo el tonto, Ushiromiya Battleeee{-}e{-}e{-}e{-}e{-}e{-}e{-}eeeer?!"""
Ushiromiya Battler,"""¡¡Cáááááállate!! ¡¡¡Quédate callada tú tambié{-}é{-}é{-}é{-}é{-}é{-}é{-}é{-}é{-}é{-}ééén!!!"""
Ushiromiya Rosa,"""Eres tú quien debería callarse, ¿cómo aseguras que esa carta la puso alguien que no fueras tú?! ¡¡Mientras no puedas probarlo, eres un lobo!!"""
Ushiromiya Battler,"""¡Si se puede sospechar de mí, también se puede sospechar de ti, intenta mostrarme alguna prueba, ¿no fuiste tú la primera persona en entrar en la habitación para luego revisar las ventanas?!"""
Ushiromiya Battler,"""Así que supusiste que yo volvería a donde había estado sentado antes y colocaste la carta en secreto. ¡También puedo sospechar que todo esto es una trampa tuya, ¿verdad?!"""
Ushiromiya Rosa,"""¡¡¿Por qué utilizaría una trampa como esa?!! ¡¡Si yo fuera un lobo, te dispararía con esta arma sin dudarlo!!"""
Ushiromiya Battler,"""¡¡Eso no prueba nada!! ¡¡Quizás, como no puedes cometer un asesinato delante de María, elegiste el método indirecto de tender una astuta trampa!!"""
Ushiromiya Battler,"""¡Todas las llaves maestras están bajo tu control! ¡¡Así que tanto este lugar como la habitación de hace un rato, fue todo obra tuya, ¿no?!! ¡¡Si puedes salir de esta, déjame escuchar tu excusa!!"""
Ushiromiya Battler,"""¡Es verdad, tú eras sospechosa desde el principio! ¿Por qué, de los 6 adultos de la conferencia familiar que fueron asesinados, fuiste tú la única excepción? ¡¿Por qué fuiste tú la única que no estuvo en la capilla?!"""
