Speaker,Spanish (ES)
,"En ese caso, será mejor que me acuerde de para qué vine... o al menos a quién vengo a visitar..."
,¿Quién soy? Ushiromiya Ange.
,¿Quién es el hombre que está detrás de mí?
,Amakusa Juuza. El hombre que solía ser mi guardaespaldas hace tiempo.{n}Ahora es el guardaespaldas que Okonogi me ha asignado.
,... En ese caso... ¿esto está ocurriendo tras la muerte de la tía Eva... cuando me deshice de los que me perseguían... en aquel viaje para enterarme de lo que ocurrió hace doce años?...
,"... ¿De verdad?... Realmente {i:recuerdo algo así}, ¿no?..."
,"Alguien tocó la puerta y esta se abrió, y la persona a la que debo haber venido a ver entró con una sirvienta."
,"... Oh, genial... Ni viendo su cara logro acordarme de quién es."
,"""Siento haberte hecho esperar. Ella es Hachijo Tohya."""
,Qué alivio. La sirvienta me la presentó primero.
,"... Y, finalmente, recordé quién era..."
,¿'Ella'? Estaba segura de que sería 'él'...
Amakusa Juuza,"""Perdóname... pero ¿tú eres...?"""
,"""Sí... Soy Hachijo Tohya ({p:0:八城十八})."""
Amakusa Juuza,"""Las revistas hablan sobre tu evento de firma de libros. Supuestamente, un autor misterioso apareció llevando gafas de sol y una máscara... Nunca pensé que serías una mujer... ¿Por qué lo hiciste?"""
Hachijo Tohya,"""... Ese era un doble mandado por la editorial. Yo era la asistente que estaba detrás de él durante la firma."""
Amakusa Juuza,"""Je, vaya, qué asombro... No he leído tus obras, pero apuesto a que eres más misteriosa que tus libros."""
Hachijo Tohya,"""Mis lectores solo fingen leer mis libros... Los compran basándose en el nombre del autor y la marca, y creen que los han leído."
Hachijo Tohya,"... No importa lo que escriba en ellos, en realidad no leen nada. Fingen haberlos leído para parecer más inteligentes y listos, y así mantenerse a la moda... ¿Se supone que tengo que mostrarme ante esa gente? ¿Por qué complacer a esas basuras?"""
Ushiromiya Ange,"""... Ya veo. Parece que... de verdad eres la gran Hachijo."""
,Esta persona es realmente excéntrica...{n}No hay duda sobre ello... Es la mismísima Hachijo Tohya...
,Hachijo Tohya escribe novelas de misterio y se ha vuelto el centro de discusión del momento.
,"Al parecer sus libros han sido muy elogiados, pero ha sido su misterioso debut lo que ha atraído la atención hacia ella últimamente."
,"El año pasado, se las arregló para ganar varios premios por sus novelas de misterio excepcionales que ofrecían distintas grandes editoriales, mandando cada uno de sus trabajos bajo distintos seudónimos."
,"Y tras eso, muchas obras anónimas aclamadas fueron descubiertas una tras otra, todas eran historias escritas por ella en un pasado bajo distintos nombres falsos, y su popularidad se disparó a la vez que ella se volvía más misteriosa que sus libros."
,"A pesar de ello, la autora nunca apareció en público, y todo lo referente a ella estaba envuelto en un velo de secretismo. Sin embargo, solo hace unos días, esta autora hizo por fin una aparición pública para firmar libros, apareciendo con una máscara que cubría su cara ""de hombre"" y atrayendo aún más la atención del público..."
,"... Y eso, por lo que parece, había sido un engaño."
,"Dada la radicalmente inusual trayectoria de esta persona, no me ha sorprendido oírla insultar sin más a sus lectores de ese modo."
Hachijo Tohya,"""Yo también sé mucho sobre ti, Ushiromiya Ange-san. Los programas de entrevistas llevan tiempo hablando sobre ti..."""
Ushiromiya Ange,"""Estoy segura de que no has oído nada bueno sobre mí."""
Hachijo Tohya,"""Sí. Nada bueno. Por lo que parece, empleas y despides a la gente por capricho, crees que todo puede ser resuelto con dinero, y eres una matona y una criminal."""
Amakusa Juuza,"""Sí, diste en el blanco. ¡Jejejeje!"""
Hachijo Tohya,"""Aun así... Me suele gustar la gente inteligente como tú."""
Ushiromiya Ange,"""... ¿Es por eso que aceptaste reunirte conmigo?"""
Hachijo Tohya,"""Exactamente. Eres la única persona que ha logrado descubrir que Itouikukuro Reigonamu es otro seudónimo usado por Hachijo Tohya. Es bastante impresionante..."""
Ushiromiya Ange,"""Itouikukuro Reigonamu. Es un seudónimo bastante extraño. Sin embargo, si haces que las sílabas japonesas coincidan con los números, puedes leerlo como {nobr:{ruby:i:1}‐{ruby:tou:10}‐{ruby:i:1}‐{ruby:ku:9}‐{ruby:ku:9}‐{ruby:ro:6}‐0576}."""
,"11,019,960,576.{n}Este gran número es igual que 18 elevado a la octava."
,"18 a la octava. En japonés, 'tohya no hachijo'."
,... Así es como se llega a Hachijo Tohya...
Hachijo Tohya,"""Jejeje... muy bien hecho. Estaba bastante impresionada. De hecho, estaba tan impresionada que he decidido conocerte personalmente... Bienvenida a mi mansión, hija del hombre."""
,"Su manera de hablar era extremadamente condescendiente, pero... quizá gracias a sus educados modales, no era particularmente irritante."
,"Esta persona tenía una especie de grandiosidad majestuosa que hacía que su forma de hablar pareciese natural.{n}... Al menos, eso me parecía a mí."
,"... De hecho, casi parecía la manifestación de algún ser noble, que no tendría la necesidad de mostrarse ante los míseros {y:0:humanos}{n:0:humanos} bajo circunstancias normales."
,"Ya que no soy una fan de ella, supongo que esto prueba que su misterioso carisma no es algo de lo que burlarse..."
,"Sin embargo, no he venido aquí a hablar con Hachijo Tohya, la novelista de misterios."
,"... Estoy interesada en Itouikukuro Reigonamu, la misteriosa autora web que solo lanzaba sus obras vía internet..."
,"Entre los sitios de internet japoneses, Itouikukuro es un Cazador de Brujas extremadamente famoso."
,"Sin embargo, no es una gran líder que opina como el profesor Ootsuki."
,"Ella era una de esos ""falsificadores de mensajes embotellados"" de los que siempre se debate vigorosamente."
,"Los falsificadores de mensajes embotellados son, como sugiere su nombre, gente que falsifica y envía los contenidos de mensajes embotellados llenos de acertijos que intentan contar la historia del incidente de Rokkenjima."
,"Afirman haber descubierto un nuevo mensaje embotellado y envían o una historia falsa o una nueva teoría con su propia interpretación de la verdad, afirmando que fue escrita por Ushiromiya María."
,"Dicen abiertamente que son ""Ushiromiya María"", y escriben un nuevo cuento extraño como si hubiesen estado allí en persona y supiesen la verdad, y envían sus historias al nuevo mar que la {y:0:humanidad ha}{n:0:humanidad ha} descubierto -El Internet- llamándolas el tercer o cuarto mensaje embotellado..."
,Los primeros falsificadores eran o simples bromistas o ladrones intentado estafar a coleccionistas.
,"Sin embargo, con el tiempo, personas que aclamaban haber resuelto los acertijos de los relatos de los mensajes embotellados y haber alcanzado la ""verdad"" empezaron a aparecer, y empezaron a crear los mensajes embotellados número tres y cuatro de Ushiromiya María, como si ahora fuesen los nuevos narradores de acertijos."
,"Como esta gente reescribía el cuento de la bruja con cualquier interpretación que quisiesen, de vez en cuando, partes de sus teorías ganaban un gran apoyo en la web. Algunas de estas 'creaciones' empezaron a ser tan creídas que se pensó que contenían partes de la verdad."
,"Los Cazadores de Brujas más inflexibles despreciaron abiertamente a estas personas, llamándolas ""Falsificadores"", ""Estafadores"", o simplemente ""Brujas""."
,"Aunque decían que habían descubierto la verdad, se negaban a contarla, y creaban falsos mensajes embotellados para poner a prueba a los demás."
,No sorprende que a los Cazadores de Brujas serios les molestaran estos falsificadores...
,"Sin embargo, había mucha gente a la que simplemente le gustaba entretenerse con la fantasía ocultista de Rokkenjima, y un reducido número de estos aceptaron las teorías como trabajos literarios, agradecidos de la forma en que se expandía el misterioso cuento..."
,"De todos los falsificadores, Itouikukuro era el más aclamado."
Ushiromiya Ange,"""... El «Fin de la Bruja Dorada». He leído ese... Parece que te gusta matar a las familias de los demás."""
Hachijo Tohya,"""¿Para eso has venido hasta aquí? ¿Solo para decir eso?... Creo que no, última descendiente de la familia Ushiromiya."""
,"En su última falsificación, «Fin», mató al menos a siete de mis parientes durante la historia en sí."
,"No, si cuentas «Alianza», «Banquete», y las otras falsificaciones que ha hecho hasta ahora, entonces ha matado de formas espantosas a toda mi familia, una y otra vez..."
,Por supuesto que quiero quejarme.
,"Sin embargo, todos sus trabajos son conocidos por ser, tanto en forma como en nivel de realización, los relatos más fieles al de la mismísima 'Ushiromiya María'."
,"En particular, la primera falsificación de Itouikukuro, el «Banquete de la Bruja Dorada», se las arregló para mostrarlo todo, incluso la huída de Ushiromiya Eva a Kuwadorian. La gente se preguntó si esta sería la verdadera historia de Rokkenjima, incluso llegó a los programas de entrevistas..."
,"Hasta ahora, todos estos relatos no han sido más que texto electrónico en la web."
,"... Sin embargo, la gente descubrirá pronto que Itouikukuro es en realidad Hachijo Tohya."
,"Cuando eso ocurra, se convertirán en obras de ""esa rara Hachijo"", y ya nadie las verá como simples historias de un fan... La gente probablemente comenzará a preguntarse si en realidad podría ser un tercer mensaje embotellado que encontró y publicó bajo la apariencia de una historia que ella misma escribió. Cuando eso ocurra, estas historias serán aun más raras y creíbles..."
Ushiromiya Ange,"""... Eres muy astuta, ¿no?"""
Hachijo Tohya,"""¿Por qué lo dices?"""
Ushiromiya Ange,"""Haces esto para hacer que tus falsificaciones sean aun más misteriosas y creíbles."""
Hachijo Tohya,"""¿Y a qué te refieres con creíble?"""
Ushiromiya Ange,"""Una vez que hayas ganado credibilidad, tus falsificaciones alcanzarán el rango de verdad."""
Hachijo Tohya,"""¿Alcanzar el rango de verdad? Mm, qué tontería. Eso es innecesario en mis trabajos."""
Ushiromiya Ange,"""... ¿Lo dices porque tus trabajos son la verdad y no meras falsificaciones?..."""
Hachijo Tohya,"""Correcto. Son la verdad, así que no hay necesidad de que se conviertan en nada."""
Ushiromiya Ange,"""Tú no eres María onee-chan. Y no estabas en Rokkenjima ese día. ¿Así que cómo puedes decir que algo tan absurdo como esto es la verdad?"""
Amakusa Juuza,"""Señorita, se está poniendo algo agresiva."""
Ushiromiya Ange,"""Cállate. ¿Cómo puedes decir que estoy siendo agresiva?"""
Hachijo Tohya,"""*risita*..."""
,Ange se dio cuenta de que había dejado que sus emociones la controlasen.
,Suspiró y se encogió de hombros...
Hachijo Tohya,"""La razón de tu visita. No es gritarme por matar a tu familia varias veces durante mis falsificaciones, ¿cierto?..."""
,"Hachijo había estado sonriendo a Ange amablemente... pero de una forma condescendiente, al igual que una madre miraría a su hijo pequeño."
,Ange se dio cuenta de esto y fue incapaz de reprimir su irritación.
,"Por lo que parece, Amakusa pudo adivinar que Ange se estaba exaltando."
,Bromeó un rato con ella para que pudiesen empezar la conversación de nuevo desde el principio.
Hachijo Tohya,"""Lo que has venido aquí a escuchar... es la ""verdad"" que he alcanzado, ¿no?"""
Ushiromiya Ange,"""... ¿Por qué estás tan segura de haber alcanzado la verdad?..."""
Hachijo Tohya,"""Porque he entendido todos los relatos."""
Ushiromiya Ange,"""Te estoy preguntando el por qué estas tan segura de ello."""
Hachijo Tohya,"""... ¿Crees que el Sol alguna vez ha girado alrededor de la Tierra?"""
,Hachijo empezó de repente a hablar sobre la teoría geocéntrica de Ptolomeo.
,"... Ange estuvo a punto de decirle que no contestase a las preguntas con más preguntas, pero se dio cuenta rápidamente de a qué se refería Hachijo."
Hachijo Tohya,"""... Los {y:0:humanos}{n:0:humanos} solían apoyar la teoría Ptolemaica. Sin embargo, esa teoría ha sido negada en la era actual... ¿Significa esto que, en el instante en el que se negó la teoría, el Sol dejó de moverse y la Tierra empezó a girar alrededor del Sol?"""
Ushiromiya Ange,"""... Por supuesto que no. La verdad no cambia basada en las opiniones humanas."""
Hachijo Tohya,"""Este caso es igual. Si intentas negar mi teoría, acabamos en las mismas."""
,Varios académicos apoyaron el modelo heliocentrista antes que Galileo.{n}... Sin embargo fue difícil probar objetivamente esa teoría usando las técnicas científicas disponibles en la época.
,"Y eso no cambió el hecho de que fuese verdad.{n}'A pesar de todo, la Tierra seguía girando alrededor del Sol'."
Ushiromiya Ange,"""... Así que, ¿dices que la verdad sigue siendo verdad puedas probarla o no?..."""
Hachijo Tohya,"""Correcto. En el futuro, cuando toda la verdad sea conocida, la gente mirará al pasado y se dará cuenta de que yo ya la había descubierto."""
,"Por lo visto, Ange no podía soportar la actitud de Hachijo.{n}Seguía irritándose cada vez más, y Amakusa hacía bromas hasta que volviese a tranquilizarse."
,"Sin embargo, era obvio que Hachijo era una genio y que había usado su extraordinaria intuición para formar un punto de vista interesantísimo sobre los eventos que ocurrieron en la isla..."
,Eso era por lo que Ange había querido contactar con Itouikukuro y oír su punto de vista.
,"Aun así, había sido extremadamente afortunada al contar con este privilegio."
,"Ange no había estado totalmente segura de que Itouikukuro fuese Hachijo Tohya, no había pensado que la editorial realmente contactaría a la autora... y además, no había soñado con que el misterioso autor enmascarado le daría una entrevista tan pronto."
,"Cuanto más pensaba sobre ello, más se daba cuenta de que los eventos que la llevaron a esta reunión fueron un milagro."
,... Sí. Un milagro.
,"... Después de todo, en la mayoría de casos, la editorial nunca me contacta... y me voy a Niijima al día siguiente."
,¿...?
,"... Me fui a Niijima, y entonces fui hacia Rokkenjima."
,... Entonces le entregué Sakutaro a Onee-chan.
,... ¿Eh?
,... ¿Por qué tendría yo a Sakutaro?
,...
,Mis recuerdos del futuro... son tan confusos... Mi cabeza... me duele...
,"Hachijo dijo algo sobre enseñarle a Ange algo genial, se levantó del sofá y se dirigió al escritorio del estudio."
,"Cuando se dio la vuelta, Amakusa le preguntó a Ange, que parecía estar preocupada por algo, si estaba bien."
Ushiromiya Ange,"""... Oye, Amakusa... ¿Cuánto... tiempo he estado aquí?..."""
Amakusa Juuza,"""¿Qué? Estás algo rara desde hace un rato. ¿Qué te pasa?"""
Ushiromiya Ange,"""... No puedo recordar cuánto tiempo llevo sentada aquí."""
Amakusa Juuza,"""¿Sigues con sueño?"""
Ushiromiya Ange,"""No es eso... Me refiero a que, tuve la oportunidad de conseguir una cita con el profesor Ootsuki, pero la editorial nunca me dijo nada sobre Itouikukuro... Así que al final, no he sido capaz de hacer nada hoy... ¿no?"""
Amakusa Juuza,"""¿Eh?"""
Ushiromiya Ange,"""Amakusa... fuiste a por aquella gran bolsa negra, ¿no?..."""
,"Cierto. Justo antes de que nos fuésemos a Niijima, Amakusa y yo nos separamos una vez... Dijo algo sobre conseguir un arma de un conocido suyo, y fue a recoger una gran bolsa negra."
,¿Eso no ha ocurrido... hoy?...
,¿De qué... estoy hablando?...
,"Quiero decir... ¿acaso no fui a Niijima?... no me reuní con el capitán Kawabata... y, dentro de la tienda de camas, ¿eh?... ¿Qué?..."
Hachijo Tohya,"""... ¿Te ocurre algo?..."""
,¿He suspirado en voz alta por culpa de mi confusión e incertidumbre?...
,A pesar de que Hachijo estaba de espaldas a mí... se dio la vuelta lentamente... y sonrió como si hubiese echado un vistazo a mi corazón.
Ushiromiya Ange,"""N-No, nada."""
,Recuerdos extraños... ni siquiera yo puedo entenderlos.
,"He intentado esconder mi confusión, pero por alguna razón, Hachijo tenía un extraño brillo en sus ojos... como si pudiese leer mi mente."
Hachijo Tohya,"""He revivido y matado a tu familia varias veces en varias falsificaciones... Casi como lo haría una bruja."""
Ushiromiya Ange,"""Revivirlos y asesinarlos a placer... Interminablemente... Suena casi a como lo haría {f:5:Beatrice}..."""
Hachijo Tohya,"""Sí, es así... Así que, por favor sigue el ejemplo de todas esas personas de la web, y considera la posibilidad de que sea una bruja."""
,Tomó un sobre marrón muy grueso de un cajón cerrado con llave.
,Parecía estar lleno hasta el borde de papel de imprenta.
,... Quizás este fuese el manuscrito de uno de sus trabajos.
,"Y, las prolijas letras escritas con pluma en el sobre... formaban la palabra «Amanecer»."
,No hay ninguna falsificación con el nombre de Amanecer.{n}... Lo que... debe significar...
,... Ange se dio cuenta. Era una nueva.{n}La nueva y sin publicar falsificación de Hachijo...
Ushiromiya Ange,El «Amanecer de la Bruja Dorada»...
Hachijo Tohya,"""Para alguien como yo, que lo sabe todo, es aburrido... Sin embargo, no me disgusta que los ignorantes lean mis trabajos para ver qué clase de reacción tienen... Así que quiero que lo leas."""
Ushiromiya Ange,"""... ¿Quieres que lea tu nuevo trabajo, el que has creado como la nueva Bruja Interminable?"""
Hachijo Tohya,"""Correcto, hija del hombre. Tanto si lo odias como si lo admiras, me ayudarás a olvidar mi enfermedad durante un rato."""
Ushiromiya Ange,"""... Pongámosle fin a esta farsa, ¿de acuerdo?... ¿Quién eres?... No recuerdo haberme reunido nunca contigo."""
,"Sí, intenté contactar con Hachijo Tohya.{n}Sin embargo, al final, nunca tuve la oportunidad de conocerla."
,"En otras palabras, todo esto es un engaño."
Ushiromiya Ange,"""¿De quién soy pieza esta vez?... Lo siento, pero si crees que puedes domesticar a Ushiromiya Ange tan fácilmente, cometes un grave error."""
Hachijo Tohya,"""... Pfft... *risita*risita*... Sí... esperaba que fueras así de interesante. Jeje{0}je{0}je{0}je{0}je{0}je{0}je{0}jejeje..."""
,Al final no pudo reprimirse y estalló a carcajadas...
,"Gradualmente, el espacio alrededor de ellas pareció llenarse con una extraña niebla morada..."
,La propia habitación parecía doblarse y retorcerse...
,"Su apariencia también se retorció... y, después de algo que no puede ser descrito, su forma cambió para volverse lo que había dicho que era... una bruja."
,"""Espléndido. Descubriste mi truco fácilmente..."""
Ushiromiya Ange,"""... Parece que soy del tipo al que las brujas adoran aferrarse. Todas ustedes tienen el mismo tono de condescendencia hacia los humanos. Me di cuenta de que eras una bruja enseguida."""
,"Ya no se podía ver a la novelista que había estado sentada en el sofá.{n}Incluso el guardaespaldas de Ange, que se suponía que debía estar junto a ella en momentos así, había desaparecido."
,Solo había una figura no humana descansando en una gran mecedora adornada.
,"""Te encuentro muy interesante, hija del hombre... Tu encantadora naturaleza es la cosa perfecta para aliviar mi aburrimiento."""
Ushiromiya Ange,"""Ya, bueno, yo no le veo nada encantador a esto... ¿Por qué estoy viva?... ¿No había muerto de una forma muy desagradable por romper la norma de no revelar mi nombre?..."""
,Bueno... sí dudé que esas brujas me dejasen descansar en paz tan fácilmente.
,... ¿En qué clase de farsa tendré que participar esta vez?
,En realidad no me importa. Haré todo lo que pueda dentro de los límites del rol que me den... Lo que pueda para ayudar a Onii-chan.
,"Por supuesto, lo entiendo..."
," Aunque gane, él nunca volverá a ""mí""."
Ushiromiya Ange,"""Aun así... seguiré luchando. Me aseguraré de que Onii-chan vuelva con la 'yo' de aquel día."""
,"""No hace falta que te exaltes. No voy a pedirte que seas una pieza..."""
Ushiromiya Ange,"""¿Entonces por qué me has convocado aquí? No me digas que es para que lea esa historia o lo que sea que has escrito."""
,"""Para eso exactamente... No quiero que seas mi pieza. Siempre he sido una mera observadora, y no tengo intención de entrometerme en su juego..."""
Ushiromiya Ange,"""... No lo entiendo. ¿Qué es lo que quieres de mí?"""
,"""Sé una observadora por mí. Una observadora de los fragmentos que {f:5:Beatrice} ha tejido."""
Ushiromiya Ange,"""¿Una observadora?... No sé a qué te refieres, pero no hay trato."""
,"""En el pasado, observé los fragmentos a través de los ojos de Battler... Sin embargo, ahora que se ha convertido en el Game Master, no es un observador adecuado. Estoy siguiendo este relato con verdaderas y serias intenciones. Sería un desperdicio observarlo a través de los ojos de Battler en su estado actual, sería como leer una novela de detectives al revés..."""
Ushiromiya Ange,"""... ¿¿Onii-chan es el Game Master?? ¿De qué demonios hablas?"""
,"""Claro que no lo sabes. ¿Quieres saberlo, no?... Yo también deseo saber algo. ¿Qué clase de relato tejerá Battler ahora que ha tomado la posición de Game Master?... Además, deseo buscar la verdad que Battler alcanzó como parte de mi propio viaje mental. Mi enfermedad me afecta gravemente. Si no pienso, no puedo hacer que mi corazón siga latiendo..."""
Ushiromiya Ange,"""... En otras palabras, ¿quieres que te lea en voz alta tu nuevo libro con dibujitos?..."""
,"""Puedes interpretarlo así. A cambio, tú también serás capaz de tener tu propio viaje mental. Creo que incluso tú aún tienes que descubrir la verdad... Creo que quieres continuar en el viaje hacia esa verdad."""
Ushiromiya Ange,"""No te debo nada."""
,"""No abuses de tu suerte. Puedo ser indulgente a veces, pero eso no suele ocurrir..."""
Ushiromiya Ange,"""..."""
,Ange tampoco había alcanzado la verdad aún.
,"A pesar de que sabía que el juego no era más que un mero juguete con el que las brujas jugaban, quería que continúe... para poder seguir el relato y acorralar al 'rey' llamado verdad..."
Ushiromiya Ange,"""... Debo seguir el relato para descubrir la verdad por mí misma, pero no tengo la obligación de leértelo en voz alta hasta el final por tu bien... ¿Entendido?"""
,"Ange estaba dispuesta a leer la historia en voz alta, pero podía abandonar en cualquier momento si la bruja la enfadaba."
,"Ella estaba, en efecto, avisando a la bruja de que no la enfadase..."
,"""Por supuesto... Tú lo llamas libro ilustrado, pero para mí, es la única medicina para una enfermedad mortal. No puedo tomarme esa medicina si tú no me ayudas. En otras palabras, este es un acuerdo que nos beneficia a las dos."""
Ushiromiya Ange,"""... Así que me estás diciendo que te lea un libro hasta que te duermas. Y a cambio, tú también me dejas leerlo... ¿Es así?"""
,"""Precisamente... Si quieres aceptar, debo pedirte que te conviertas en mi lectora por un tiempo."""
Ushiromiya Ange,"""Bueno, está bien tener mi propio título, pero todo lo que quieres que haga es leer libros, ¿no?"""
,"""Convertirte en mi lectora es lo mismo que convertirte en mi familiar... En otras palabras, lo que te hagan a ti me lo harán a mí. No permitiré que nadie me interrumpa mi único interés, poder leer el resto del relato de {f:5:Beatrice}... No dejaré que {f:5:Bernkastel}, {f:5:Lambdadelta}, ni siquiera {f:5:Beatrice} te fuercen a hacer algo..."""
,"Esta bruja, que parecía tener cualidades casi divinas, habló en voz baja y agresiva..."
,No había amenaza alguna en sus palabras.
,"... Sin embargo, aun así, estaba claro que estaba en un nivel distinto al de {f:5:Bernkastel} y las otras brujas, y no debía ser tomada a la ligera."
Ushiromiya Ange,"""Así que, ¿me ofrecerás protección a cambio de leer tu libro?..."""
,"""Por supuesto. Lo que quiero es que leas en voz alta para mí... No permitiré a nadie interponerse en ello."""
Ushiromiya Ange,"""..."""
,"""... Si mi actitud te parece arrogante, permíteme disculparme, hija del hombre. Puede no parecerlo, pero estoy hablando contigo con el mayor respeto."""
Ushiromiya Ange,"""Sí, probablemente... Incluso esa forma de hablar de las brujas... parece más respetuoso que cualquier cosa que hayas dicho en los últimos cientos de años."""
,"""¿Cuando lees un libro, le dices ""muchas gracias"" antes de pasar las páginas?..."""
Ushiromiya Ange,"""... Supongo que es así. Lo entiendo."""
,Tan solo al aceptar tener una conversación con Ange estaba mostrando una gran cantidad de respeto y voluntad de compromiso.
,"Ange se encogió de hombros, pero también asintió con la cabeza para mostrar su consentimiento."
Ushiromiya Ange,"""Está bien... Seré tu lectora. Veo que has mostrado una gran cantidad de respeto al preguntarme antes por mi opinión."""
,"""Has entendido bien, hija del hombre."""
Ushiromiya Ange,"""... Mi nombre es Ange. No hija del hombre ni nada por el estilo."""
,"""Jejejejeje... Muy bien. Como prueba de mi respeto hacia ti, reconoceré tu nombre."""
,"Para ella, reconocer el nombre de un humano era como reconocer el nombre de todas las hojas caídas de un árbol repartidas por el suelo."
,"Así que... que reconociese el nombre de Ange era un milagro.{n}No, era una inmensa suerte."
